@RELATION feature_costs_proteus_2014
@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp NUMERIC
@ATTRIBUTE direct NUMERIC
@ATTRIBUTE directorder NUMERIC
@ATTRIBUTE support NUMERIC
@DATA
real/fapp26-30/fapp28/fapp28-2800-2.xml,1,131.258,85.648,87.217,85.667
real/fapp26-30/fapp28/fapp28-2800-0.xml,1,134.9,114.298,116.894,87.189
real/fapp26-30/fapp30/fapp30-3000-6.xml,1,283.358,220.326,225.259,219.85
real/fapp26-30/fapp30/fapp30-3000-5.xml,1,292.413,220.44,219.916,221.687
real/fapp26-30/fapp30/fapp30-3000-3.xml,1,283.711,221.689,219.151,221.609
real/fapp26-30/fapp30/fapp30-3000-10.xml,1,282.245,221.482,225.962,222.055
real/fapp26-30/fapp30/fapp30-3000-9.xml,1,285.072,223.853,219.967,218.095
real/fapp26-30/fapp30/fapp30-3000-1.xml,1,284.614,222.742,218.494,223.608
real/fapp26-30/fapp30/fapp30-3000-8.xml,1,284.139,224.026,220.218,223.19
real/fapp26-30/fapp30/fapp30-3000-4.xml,1,283.525,225.382,221.255,299.258
real/fapp26-30/fapp30/fapp30-3000-7.xml,1,295.353,225.497,294.238,220.802
real/fapp26-30/fapp30/fapp30-3000-2.xml,1,284.138,291.79,223.733,294.21
real/fapp26-30/fapp30/fapp30-3000-0.xml,1,286.082,222.997,296.483,221.016
real/fapp26-30/fapp27/fapp27-2550-9.xml,1,5.755,25.164,17.851,19.108
real/fapp26-30/fapp27/fapp27-2550-10.xml,1,5.711,19.127,23.532,19.354
real/fapp26-30/fapp27/fapp27-2550-0.xml,1,5.785,19.748,17.883,19.203
real/fapp26-30/fapp27/fapp27-2550-3.xml,1,5.657,19.628,18.195,19.62
real/fapp26-30/fapp27/fapp27-2550-8.xml,1,5.677,19.58,17.843,19.04
real/fapp26-30/fapp27/fapp27-2550-6.xml,1,5.745,19.571,17.902,19.225
real/fapp26-30/fapp27/fapp27-2550-4.xml,1,5.905,19.881,23.735,25.326
real/fapp26-30/fapp27/fapp27-2550-5.xml,1,5.696,19.517,17.881,19.394
real/fapp26-30/fapp27/fapp27-2550-7.xml,1,5.692,19.281,18.117,19.191
real/fapp26-30/fapp27/fapp27-2550-1.xml,1,5.826,20.479,18.042,19.091
real/fapp26-30/fapp27/fapp27-2550-2.xml,1,5.708,19.438,18.562,20.66
real/fapp26-30/fapp29/fapp29-2900-3.xml,1,135.588,160.906,160.584,212.753
real/fapp26-30/fapp29/fapp29-2900-2.xml,1,133.573,212.39,159.714,211.133
real/fapp26-30/fapp29/fapp29-2900-4.xml,1,134.911,212.168,213.81,212.873
real/fapp26-30/fapp29/fapp29-2900-0.xml,1,132.915,163.745,159.793,159.913
real/fapp26-30/fapp29/fapp29-2900-1.xml,1,133.058,213.954,159.017,160.799
real/fapp26-30/fapp29/fapp29-2900-9.xml,1,149.805,162.365,161.041,160.77
real/fapp26-30/fapp29/fapp29-2900-6.xml,1,150.533,160.545,162.618,212.272
real/fapp26-30/fapp29/fapp29-2900-8.xml,1,150.765,160.782,161.557,214.158
real/fapp26-30/fapp29/fapp29-2900-10.xml,1,149.57,160.077,161.842,213.796
real/fapp26-30/fapp29/fapp29-2900-5.xml,1,136.473,162.003,163.19,159.87
real/fapp26-30/fapp29/fapp29-2900-7.xml,1,154.925,162.476,212.601,160.344
real/rlfapScens11/scen11-f9.xml,1,1.791,6.108,6.905,6.232
real/rlfapScens11/scen11-f10.xml,1,0.5,6.681,6.331,6.078
real/rlfapScens11/scen11-f3.xml,1,1.765,6.532,6.118,6.242
real/rlfapScens11/scen11-f6.xml,1,1.724,5.872,6.395,6.139
real/rlfapScens11/scen11-f12.xml,1,0.463,5.997,6.067,6.031
real/rlfapScens11/scen11-f11.xml,1,0.467,6.07,5.959,6.088
real/rlfapScens11/scen11-f1.xml,1,1.774,6.05,6.568,6.306
real/rlfapScens11/scen11-f4.xml,1,1.766,6.139,6.061,6.167
real/rlfapScens11/scen11-f5.xml,1,1.738,6.292,6.33,6.218
real/rlfapScens11/scen11-f8.xml,1,1.709,5.747,6.162,6.283
real/rlfapScens11/scen11-f2.xml,1,1.704,6.277,6.318,6.586
real/rlfapScens11/scen11-f7.xml,1,1.788,5.972,5.971,6.455
real/small/patat-02-small-3.xml,1,1.791,64.921,63.838,131.809
real/small/patat-02-small-2.xml,1,0.277,62.485,62.482,123.065
real/small/patat-02-small-5.xml,1,1.643,66.675,63.818,119.109
real/small/patat-02-small-1.xml,1,1.773,62.931,62.688,107.469
real/small/patat-02-small-4.xml,1,1.803,64.268,63.779,92.659
real/rlfapScens/scen4.xml,1,0.469,5.886,6.431,5.914
real/rlfapScens/scen10.xml,1,0.361,5.984,6.354,6.13
real/rlfapScens/scen3.xml,1,0.377,5.626,5.506,5.623
real/rlfapScens/scen6.xml,1,0.267,4.912,5.335,5.178
real/rlfapScens/scen2.xml,1,0.275,4.876,5.073,6.527
real/rlfapScens/scen8.xml,1,0.431,6.674,8.644,6.479
real/rlfapScens/scen11.xml,1,0.457,5.883,6.123,6.021
real/rlfapScens/scen1.xml,1,0.517,6.657,6.993,6.592
real/rlfapScens/scen7.xml,1,0.386,5.459,5.653,5.58
real/rlfapScens/scen5.xml,1,0.393,5.627,5.503,5.722
real/rlfapGraphs/graph9.xml,1,0.539,6.624,6.599,6.561
real/rlfapGraphs/graph1.xml,1,0.342,4.82,5.008,5.296
real/rlfapGraphs/graph4.xml,1,0.394,5.411,5.423,7.006
real/rlfapGraphs/graph7.xml,1,0.245,5.387,6.96,7.065
real/rlfapGraphs/graph2.xml,1,0.373,6.847,5.549,5.331
real/rlfapGraphs/graph12.xml,1,0.346,5.796,6.325,5.987
real/rlfapGraphs/graph10.xml,1,0.566,5.718,6.081,5.964
real/rlfapGraphs/graph8.xml,1,0.431,6.081,5.94,6.115
real/rlfapGraphs/graph6.xml,1,0.304,5.227,7.158,5.509
real/rlfapGraphs/graph14.xml,1,0.493,6.065,6.359,6.151
real/rlfapGraphs/graph11.xml,1,0.355,5.872,5.798,6.028
real/rlfapGraphs/graph13.xml,1,0.384,6.47,6.559,6.517
real/rlfapGraphs/graph3.xml,1,0.283,5.091,5.059,5.295
real/rlfapGraphs/graph5.xml,1,0.258,4.916,4.98,5.083
real/cabinet/cabinet-5600.xml,1,0.245,4.341,7.958,4.371
real/cabinet/cabinet-5582.xml,1,0.268,4.46,5.815,4.392
real/cabinet/cabinet-5563.xml,1,0.591,4.657,6.177,4.311
real/cabinet/cabinet-5594.xml,1,0.26,4.443,6.237,4.642
real/cabinet/cabinet-5596.xml,1,0.223,4.412,6.108,5.641
real/cabinet/cabinet-5583.xml,1,0.279,4.35,5.94,5.83
real/cabinet/cabinet-5590.xml,1,0.244,4.419,6.007,5.63
real/cabinet/cabinet-5579.xml,1,0.539,4.699,6.574,4.538
real/cabinet/cabinet-5591.xml,1,0.259,4.222,6.145,4.502
real/cabinet/cabinet-5570.xml,1,0.548,4.34,5.911,4.41
real/cabinet/cabinet-5565.xml,1,0.62,4.216,5.776,4.476
real/cabinet/cabinet-5566.xml,1,0.528,5.638,5.963,4.551
real/cabinet/cabinet-5584.xml,1,0.228,4.525,8.085,5.685
real/cabinet/cabinet-5576.xml,1,0.547,4.745,5.777,5.608
real/cabinet/cabinet-5569.xml,1,0.569,4.736,5.857,4.387
real/cabinet/cabinet-5588.xml,1,0.263,4.279,6.13,4.428
real/cabinet/cabinet-5599.xml,1,0.239,4.492,6.097,4.227
real/cabinet/cabinet-5577.xml,1,0.518,4.804,7.704,4.323
real/cabinet/cabinet-5587.xml,1,0.203,4.393,6.13,4.376
real/cabinet/cabinet-5578.xml,1,0.595,4.463,5.822,4.356
real/cabinet/cabinet-5592.xml,1,0.216,5.753,7.694,5.851
real/cabinet/cabinet-5573.xml,1,0.562,4.323,6.196,5.629
real/cabinet/cabinet-5562.xml,1,0.585,4.25,6.04,4.465
real/cabinet/cabinet-5597.xml,1,0.232,5.651,6.15,4.278
real/cabinet/cabinet-5598.xml,1,0.261,4.715,6.218,4.46
real/cabinet/cabinet-5575.xml,1,0.589,4.282,6.082,4.314
real/cabinet/cabinet-5593.xml,1,0.244,4.294,5.968,4.189
real/cabinet/cabinet-5586.xml,1,0.247,4.5,5.988,5.916
real/cabinet/cabinet-5564.xml,1,0.55,4.513,6.017,4.323
real/cabinet/cabinet-5580.xml,1,0.486,4.824,8.076,4.428
real/cabinet/cabinet-5572.xml,1,0.597,4.932,7.798,5.588
real/cabinet/cabinet-5561.xml,1,0.599,4.391,6.019,4.615
real/cabinet/cabinet-5574.xml,1,0.58,5.061,5.778,5.621
real/cabinet/cabinet-5595.xml,1,0.238,4.301,6.244,4.361
real/cabinet/cabinet-5568.xml,1,0.542,4.254,5.879,4.462
real/cabinet/cabinet-5571.xml,1,0.51,4.419,6.37,4.495
real/cabinet/cabinet-5585.xml,1,0.227,4.26,5.792,4.501
real/cabinet/cabinet-5589.xml,1,0.26,4.239,6.211,4.409
real/cabinet/cabinet-5567.xml,1,0.534,4.262,6.037,4.336
real/cabinet/cabinet-5581.xml,1,0.247,4.308,5.918,4.312
real/test01-04/test04/test04-1250-0.xml,1,9.24,27.017,27.516,35.738
real/test01-04/test04/test04-1250-7.xml,1,5.441,27.501,27.693,27.14
real/test01-04/test04/test04-1250-9.xml,1,6.633,27.757,27.69,27.177
real/test01-04/test04/test04-1250-5.xml,1,6.091,35.902,36.107,36.38
real/test01-04/test04/test04-1250-2.xml,1,7.137,26.935,28.172,27.866
real/test01-04/test04/test04-1250-3.xml,1,6.854,27.879,28.379,27.718
real/test01-04/test04/test04-1250-6.xml,1,5.912,28.429,36.401,27.507
real/test01-04/test04/test04-1250-1.xml,1,7.041,26.672,28.102,26.713
real/test01-04/test04/test04-1250-4.xml,1,6.337,26.94,27.271,27.114
real/test01-04/test04/test04-1250-8.xml,1,7.779,27.667,27.711,27.099
real/test01-04/test04/test04-1250-10.xml,1,5.462,27.506,27.429,27.239
real/test01-04/test03/test03-0400-5.xml,1,2.436,11.366,11.582,13.531
real/test01-04/test03/test03-0400-7.xml,1,2.038,10.464,11.123,10.568
real/test01-04/test03/test03-0400-4.xml,1,2.354,13.601,10.863,10.283
real/test01-04/test03/test03-0400-3.xml,1,1.959,10.311,11.57,10.39
real/test01-04/test03/test03-0400-9.xml,1,2.389,11.124,11.887,11.236
real/test01-04/test03/test03-0400-0.xml,1,2.903,10.67,11.048,14.286
real/test01-04/test03/test03-0400-6.xml,1,2.486,14.105,11.256,10.019
real/test01-04/test03/test03-0400-10.xml,1,2.281,10.009,14.22,10.66
real/test01-04/test03/test03-0400-2.xml,1,2.039,10.852,11.795,11.455
real/test01-04/test03/test03-0400-1.xml,1,2.109,10.824,11.859,13.421
real/test01-04/test03/test03-0400-8.xml,1,2.274,11.31,11.991,13.665
real/test01-04/test01/test01-0150-1.xml,1,1.7,7.14,6.991,6.228
real/test01-04/test01/test01-0150-6.xml,1,1.7,6.422,7.646,6.431
real/test01-04/test01/test01-0150-9.xml,1,1.694,7.238,8.528,6.887
real/test01-04/test01/test01-0150-3.xml,1,1.733,6.821,8.274,6.691
real/test01-04/test01/test01-0150-0.xml,1,1.718,6.594,9.862,6.775
real/test01-04/test01/test01-0150-7.xml,1,1.612,6.531,7.838,6.983
real/test01-04/test01/test01-0150-8.xml,1,1.085,8.532,7.063,6.634
real/test01-04/test01/test01-0150-2.xml,1,1.698,8.341,7.844,6.778
real/test01-04/test01/test01-0150-10.xml,1,1.753,7.085,8.128,7.205
real/test01-04/test01/test01-0150-4.xml,1,1.695,6.772,8.008,7.137
real/test01-04/test01/test01-0150-5.xml,1,1.228,6.673,7.57,6.426
real/test01-04/test02/test02-0250-5.xml,1,1.725,7.172,8.149,7.603
real/test01-04/test02/test02-0250-9.xml,1,2.047,7.396,9.92,7.286
real/test01-04/test02/test02-0250-4.xml,1,1.748,7.838,7.661,7.413
real/test01-04/test02/test02-0250-1.xml,1,1.745,7.266,7.636,7.681
real/test01-04/test02/test02-0250-2.xml,1,1.729,7.659,9.296,7.125
real/test01-04/test02/test02-0250-0.xml,1,1.917,7.475,8.364,7.176
real/test01-04/test02/test02-0250-3.xml,1,1.759,7.743,7.677,8.383
real/test01-04/test02/test02-0250-10.xml,1,1.726,7.115,7.883,7.123
real/test01-04/test02/test02-0250-6.xml,1,1.775,7.098,8.109,8.285
real/test01-04/test02/test02-0250-8.xml,1,1.798,7.24,8.428,7.758
real/test01-04/test02/test02-0250-7.xml,1,2.064,7.195,7.788,7.678
real/medium/patat-02-medium-2.xml,1,3.493,191.766,182.871,19.236
real/medium/patat-02-medium-4.xml,1,3.492,190.284,180.967,19.789
real/medium/patat-02-medium-3.xml,1,3.654,202.208,192.97,24.292
real/medium/patat-02-medium-1.xml,1,3.534,193.33,186.995,20.113
real/medium/patat-02-medium-5.xml,1,3.036,145.632,138.94,15.718
real/fapp36-40/fapp39/fapp39-2750-8.xml,1,43.798,62.085,59.344,77.646
real/fapp36-40/fapp39/fapp39-2750-1.xml,1,50.36,60.071,59.043,60.646
real/fapp36-40/fapp39/fapp39-2750-9.xml,1,43.283,0.101,60.433,0.088
real/fapp36-40/fapp39/fapp39-2750-10.xml,1,42.892,60.955,59.968,59.464
real/fapp36-40/fapp39/fapp39-2750-7.xml,1,45.125,60.986,60.979,59.921
real/fapp36-40/fapp39/fapp39-2750-2.xml,1,49.083,60.306,78.59,0.088
real/fapp36-40/fapp39/fapp39-2750-0.xml,1,51.249,60.468,61.026,58.836
real/fapp36-40/fapp39/fapp39-2750-6.xml,1,44.692,59.952,60.266,59.015
real/fapp36-40/fapp39/fapp39-2750-3.xml,1,47.632,79.604,59.322,59.213
real/fapp36-40/fapp39/fapp39-2750-5.xml,1,45.292,60.433,78.27,58.766
real/fapp36-40/fapp39/fapp39-2750-4.xml,1,46.156,79.154,60.291,59.238
real/fapp36-40/fapp38/fapp38-2500-3.xml,1,189.345,188.651,190.369,249.762
real/fapp36-40/fapp38/fapp38-2500-8.xml,1,193.501,188.939,189.106,188.841
real/fapp36-40/fapp38/fapp38-2500-7.xml,1,191.983,254.019,248.739,188.937
real/fapp36-40/fapp38/fapp38-2500-9.xml,1,177.102,189.57,190.245,190.014
real/fapp36-40/fapp38/fapp38-2500-0.xml,1,204.707,251.803,189.668,189.763
real/fapp36-40/fapp38/fapp38-2500-1.xml,1,187.977,188.713,190.159,250.089
real/fapp36-40/fapp38/fapp38-2500-6.xml,1,188.628,188.536,189.252,191.167
real/fapp36-40/fapp38/fapp38-2500-2.xml,1,189.041,189.65,189.531,187.173
real/fapp36-40/fapp38/fapp38-2500-10.xml,1,173.766,190.129,192.009,188.588
real/fapp36-40/fapp38/fapp38-2500-4.xml,1,187.823,189.18,190.524,189.222
real/fapp36-40/fapp38/fapp38-2500-5.xml,1,191.906,189.32,191.803,188.317
real/fapp36-40/fapp36/fapp36-2000-9.xml,1,23.561,38.86,39.15,38.612
real/fapp36-40/fapp36/fapp36-2000-2.xml,1,22.532,39.275,38.972,38.715
real/fapp36-40/fapp36/fapp36-2000-5.xml,1,23.54,38.826,39.14,39.055
real/fapp36-40/fapp36/fapp36-2000-3.xml,1,23.481,52.124,39.076,39.136
real/fapp36-40/fapp36/fapp36-2000-1.xml,1,22.765,39.463,39.294,39.06
real/fapp36-40/fapp36/fapp36-2000-10.xml,1,24.113,40.263,39.364,39.082
real/fapp36-40/fapp36/fapp36-2000-0.xml,1,24.712,39.112,39.769,51.704
real/fapp36-40/fapp36/fapp36-2000-4.xml,1,23.196,39.137,39.018,39.148
real/fapp36-40/fapp36/fapp36-2000-6.xml,1,23.29,39.409,39.443,39.925
real/fapp36-40/fapp36/fapp36-2000-7.xml,1,23.423,38.875,39.273,39.423
real/fapp36-40/fapp36/fapp36-2000-8.xml,1,23.603,51.042,39.104,39.119
real/fapp36-40/fapp37/fapp37-2250-3.xml,1,215.652,205.423,156.278,154.569
real/fapp36-40/fapp37/fapp37-2250-8.xml,1,220.64,204.178,153.964,205.146
real/fapp36-40/fapp37/fapp37-2250-2.xml,1,217.162,156.951,154.726,154.627
real/fapp36-40/fapp37/fapp37-2250-0.xml,1,259.938,153.531,154.549,154.207
real/fapp36-40/fapp37/fapp37-2250-6.xml,1,210.968,154.953,154.074,154.483
real/fapp36-40/fapp37/fapp37-2250-7.xml,1,211.105,154.809,154.235,153.462
real/fapp36-40/fapp37/fapp37-2250-4.xml,1,216.005,155.515,209.557,154.744
real/fapp36-40/fapp37/fapp37-2250-1.xml,1,221.652,207.323,155.896,155.544
real/fapp36-40/fapp37/fapp37-2250-9.xml,1,215.721,155.816,154.168,154.758
real/fapp36-40/fapp37/fapp37-2250-5.xml,1,211.485,156.961,156.718,154.575
real/fapp36-40/fapp37/fapp37-2250-10.xml,1,206.598,155.825,207.449,157.223
real/fapp36-40/fapp40/fapp40-3000-10.xml,1,165.045,167.616,168.151,167.907
real/fapp36-40/fapp40/fapp40-3000-2.xml,1,177.015,166.082,167.12,169.569
real/fapp36-40/fapp40/fapp40-3000-3.xml,1,176.563,168.843,167.561,169.922
real/fapp36-40/fapp40/fapp40-3000-1.xml,1,176.929,168.227,165.016,166.622
real/fapp36-40/fapp40/fapp40-3000-4.xml,1,177.836,166.859,167.414,171.484
real/fapp36-40/fapp40/fapp40-3000-7.xml,1,171.59,166.556,167.826,167.916
real/fapp36-40/fapp40/fapp40-3000-8.xml,1,176.733,167.001,168.994,167.064
real/fapp36-40/fapp40/fapp40-3000-6.xml,1,172.293,166.95,167.188,167.008
real/fapp36-40/fapp40/fapp40-3000-9.xml,1,176.644,168.461,168.279,168.576
real/fapp36-40/fapp40/fapp40-3000-0.xml,1,183.94,167.191,166.447,167.625
real/fapp36-40/fapp40/fapp40-3000-5.xml,1,174.395,167.491,165.264,167.467
real/fapp31-35/fapp32/fapp32-0550-1.xml,1,73.7,40.169,53.343,39.394
real/fapp31-35/fapp32/fapp32-0550-6.xml,1,70.375,40.671,40.174,39.289
real/fapp31-35/fapp32/fapp32-0550-2.xml,1,73.656,40.017,41.219,39.982
real/fapp31-35/fapp32/fapp32-0550-5.xml,1,71.254,39.745,40.508,39.959
real/fapp31-35/fapp32/fapp32-0550-9.xml,1,70.111,52.645,53.229,53.083
real/fapp31-35/fapp32/fapp32-0550-4.xml,1,71.104,39.063,54.558,52.104
real/fapp31-35/fapp32/fapp32-0550-10.xml,1,69.024,39.4,40.323,39.408
real/fapp31-35/fapp32/fapp32-0550-8.xml,1,70.155,52.809,40.782,39.495
real/fapp31-35/fapp32/fapp32-0550-0.xml,1,71.676,39.591,41.08,39.943
real/fapp31-35/fapp32/fapp32-0550-7.xml,1,69.456,38.898,41.042,38.953
real/fapp31-35/fapp32/fapp32-0550-3.xml,1,71.728,39.41,54.042,39.369
real/fapp31-35/fapp35/fapp35-1500-9.xml,1,70.8,67.202,67.098,66.78
real/fapp31-35/fapp35/fapp35-1500-8.xml,1,68.785,67.01,67.853,68.07
real/fapp31-35/fapp35/fapp35-1500-3.xml,1,65.532,68.45,68.959,67.289
real/fapp31-35/fapp35/fapp35-1500-7.xml,1,70.729,67.021,66.607,66.731
real/fapp31-35/fapp35/fapp35-1500-1.xml,1,68.756,67.619,69.069,88.984
real/fapp31-35/fapp35/fapp35-1500-4.xml,1,66.243,68.028,67.843,68.406
real/fapp31-35/fapp35/fapp35-1500-10.xml,1,69.459,68.084,68.162,67.019
real/fapp31-35/fapp35/fapp35-1500-6.xml,1,64.742,66.625,67.39,67.155
real/fapp31-35/fapp35/fapp35-1500-5.xml,1,65.004,67.003,67.311,68.36
real/fapp31-35/fapp35/fapp35-1500-2.xml,1,87.457,68.185,68.223,89.807
real/fapp31-35/fapp35/fapp35-1500-0.xml,1,91.306,67.649,67.724,66.967
real/fapp31-35/fapp31/fapp31-0400-3.xml,1,23.03,14.003,14.71,13.911
real/fapp31-35/fapp31/fapp31-0400-8.xml,1,17.74,14.09,14.594,18.667
real/fapp31-35/fapp31/fapp31-0400-1.xml,1,22.049,13.865,14.62,18.621
real/fapp31-35/fapp31/fapp31-0400-2.xml,1,22.567,18.681,14.698,14.039
real/fapp31-35/fapp31/fapp31-0400-4.xml,1,19.842,14.002,15.074,13.913
real/fapp31-35/fapp31/fapp31-0400-10.xml,1,17.33,14.276,14.89,14.135
real/fapp31-35/fapp31/fapp31-0400-7.xml,1,18.039,14.385,15.398,13.942
real/fapp31-35/fapp31/fapp31-0400-0.xml,1,22.531,14.145,15.008,14.456
real/fapp31-35/fapp31/fapp31-0400-5.xml,1,18.939,14.001,19.422,14.109
real/fapp31-35/fapp31/fapp31-0400-9.xml,1,18.491,14.137,14.994,14.018
real/fapp31-35/fapp31/fapp31-0400-6.xml,1,17.99,14.362,15.036,13.989
real/fapp31-35/fapp34/fapp34-0750-4.xml,1,18.978,21.88,22.545,21.851
real/fapp31-35/fapp34/fapp34-0750-6.xml,1,18.707,21.934,29.904,23.112
real/fapp31-35/fapp34/fapp34-0750-5.xml,1,14.111,28.829,22.928,22.681
real/fapp31-35/fapp34/fapp34-0750-2.xml,1,14.688,22.014,22.298,22.053
real/fapp31-35/fapp34/fapp34-0750-7.xml,1,13.989,23.476,22.729,29.27
real/fapp31-35/fapp34/fapp34-0750-0.xml,1,16.124,22.411,22.776,22.918
real/fapp31-35/fapp34/fapp34-0750-3.xml,1,14.359,22.379,23.079,22.835
real/fapp31-35/fapp34/fapp34-0750-1.xml,1,14.71,23.099,22.624,29.797
real/fapp31-35/fapp34/fapp34-0750-9.xml,1,18.516,22.205,22.782,22.337
real/fapp31-35/fapp34/fapp34-0750-8.xml,1,18.639,22.743,22.702,22.015
real/fapp31-35/fapp34/fapp34-0750-10.xml,1,17.892,22.294,23.728,29.165
real/fapp31-35/fapp33/fapp33-0650-10.xml,1,16.431,21.53,21.211,20.264
real/fapp31-35/fapp33/fapp33-0650-9.xml,1,15.592,20.281,26.996,20.826
real/fapp31-35/fapp33/fapp33-0650-7.xml,1,10.718,26.858,21.207,21.547
real/fapp31-35/fapp33/fapp33-0650-1.xml,1,11.129,20.402,27.372,20.266
real/fapp31-35/fapp33/fapp33-0650-5.xml,1,11.145,20.42,20.92,20.995
real/fapp31-35/fapp33/fapp33-0650-4.xml,1,10.77,20.953,21.124,21.473
real/fapp31-35/fapp33/fapp33-0650-3.xml,1,11.015,20.542,27.835,20.487
real/fapp31-35/fapp33/fapp33-0650-8.xml,1,11.618,20.423,20.995,20.288
real/fapp31-35/fapp33/fapp33-0650-6.xml,1,10.934,21.336,21.257,21.038
real/fapp31-35/fapp33/fapp33-0650-2.xml,1,10.838,20.736,21.585,21.038
real/fapp31-35/fapp33/fapp33-0650-0.xml,1,15.417,20.617,27.904,20.815
real/fapp21-25/fapp21/fapp21-0500-0.xml,1,2.081,8.575,9.659,8.41
real/fapp21-25/fapp21/fapp21-0500-4.xml,1,2.316,8.581,11.999,8.276
real/fapp21-25/fapp21/fapp21-0500-9.xml,1,2.338,8.667,9.729,8.791
real/fapp21-25/fapp21/fapp21-0500-7.xml,1,2.393,8.795,9.995,8.966
real/fapp21-25/fapp21/fapp21-0500-5.xml,1,2.191,8.443,9.403,8.682
real/fapp21-25/fapp21/fapp21-0500-3.xml,1,1.725,8.8,9.468,8.801
real/fapp21-25/fapp21/fapp21-0500-6.xml,1,2.368,8.527,9.534,8.619
real/fapp21-25/fapp21/fapp21-0500-8.xml,1,2.316,9.187,9.2,8.844
real/fapp21-25/fapp21/fapp21-0500-2.xml,1,2.065,8.723,9.734,8.673
real/fapp21-25/fapp21/fapp21-0500-10.xml,1,2.424,10.965,9.28,9.007
real/fapp21-25/fapp21/fapp21-0500-1.xml,1,2.069,9.391,10.016,9.022
real/fapp21-25/fapp23/fapp23-1800-2.xml,1,35.842,95.188,97.671,95.312
real/fapp21-25/fapp23/fapp23-1800-8.xml,1,48.696,95.684,94.393,95.539
real/fapp21-25/fapp23/fapp23-1800-3.xml,1,36.756,95.008,96.409,95.293
real/fapp21-25/fapp23/fapp23-1800-6.xml,1,49.161,93.996,127.103,95.07
real/fapp21-25/fapp23/fapp23-1800-1.xml,1,48.241,94.647,95.672,95.184
real/fapp21-25/fapp23/fapp23-1800-10.xml,1,49.78,96.215,95.149,124.562
real/fapp21-25/fapp23/fapp23-1800-4.xml,1,49.375,96.633,95.428,94.839
real/fapp21-25/fapp23/fapp23-1800-9.xml,1,49.392,95.808,97.49,94.909
real/fapp21-25/fapp23/fapp23-1800-5.xml,1,49.271,97.01,125.585,95.42
real/fapp21-25/fapp23/fapp23-1800-0.xml,1,48.269,94.779,95.569,95.732
real/fapp21-25/fapp23/fapp23-1800-7.xml,1,48.729,94.29,97.407,95.442
real/fapp21-25/fapp22/fapp22-1750-7.xml,1,151.536,93.74,92.976,93.647
real/fapp21-25/fapp22/fapp22-1750-2.xml,1,149.281,93.964,94.304,94.48
real/fapp21-25/fapp22/fapp22-1750-9.xml,1,152.719,93.475,92.877,94.849
real/fapp21-25/fapp22/fapp22-1750-1.xml,1,150.66,95.112,94.205,92.952
real/fapp21-25/fapp22/fapp22-1750-4.xml,1,151.742,92.857,93.579,93.113
real/fapp21-25/fapp22/fapp22-1750-8.xml,1,148.148,92.89,93.807,94.239
real/fapp21-25/fapp22/fapp22-1750-6.xml,1,155.989,93.086,95.916,93.836
real/fapp21-25/fapp22/fapp22-1750-0.xml,1,113.409,124.333,94.084,123.211
real/fapp21-25/fapp22/fapp22-1750-5.xml,1,115.484,93.814,93.918,125.142
real/fapp21-25/fapp22/fapp22-1750-10.xml,1,150.014,93.779,124.377,92.495
real/fapp21-25/fapp22/fapp22-1750-3.xml,1,148.932,93.115,95.57,93.995
real/fapp21-25/fapp24/fapp24-2000-7.xml,1,20.686,45.52,46.81,45.606
real/fapp21-25/fapp24/fapp24-2000-10.xml,1,19.604,45.215,46.579,45.577
real/fapp21-25/fapp24/fapp24-2000-3.xml,1,20.126,46.209,47.03,45.44
real/fapp21-25/fapp24/fapp24-2000-9.xml,1,19.415,45.955,47.712,59.825
real/fapp21-25/fapp24/fapp24-2000-2.xml,1,20.014,45.419,60.17,46.007
real/fapp21-25/fapp24/fapp24-2000-6.xml,1,21.314,45.317,46.014,60.147
real/fapp21-25/fapp24/fapp24-2000-0.xml,1,19.898,61.151,45.482,45.604
real/fapp21-25/fapp24/fapp24-2000-5.xml,1,19.983,45.042,46.203,46.103
real/fapp21-25/fapp24/fapp24-2000-8.xml,1,20.905,45.495,47.007,45.937
real/fapp21-25/fapp24/fapp24-2000-4.xml,1,19.943,46.053,46.243,61.021
real/fapp21-25/fapp24/fapp24-2000-1.xml,1,19.908,45.679,46.559,45.434
real/fapp21-25/fapp25/fapp25-2230-4.xml,1,16.778,29.438,30.024,29.153
real/fapp21-25/fapp25/fapp25-2230-7.xml,1,16.933,29.295,29.827,29.869
real/fapp21-25/fapp25/fapp25-2230-6.xml,1,16.86,29.11,29.855,29.266
real/fapp21-25/fapp25/fapp25-2230-3.xml,1,16.826,29.459,30.026,29.681
real/fapp21-25/fapp25/fapp25-2230-2.xml,1,21.611,29.529,29.393,29.621
real/fapp21-25/fapp25/fapp25-2230-1.xml,1,20.974,29.202,29.302,29.436
real/fapp21-25/fapp25/fapp25-2230-8.xml,1,22.218,30.039,29.434,29.661
real/fapp21-25/fapp25/fapp25-2230-10.xml,1,22.538,29.007,30.315,29.634
real/fapp21-25/fapp25/fapp25-2230-5.xml,1,22.287,29.591,29.256,29.625
real/fapp21-25/fapp25/fapp25-2230-9.xml,1,22.295,38.47,30.57,29.367
real/fapp21-25/fapp25/fapp25-2230-0.xml,1,15.539,38.638,39.0,30.132
real/rlfapGraphsMod/graph12-w0.xml,1,0.339,4.811,4.723,4.681
