@RELATION feature_runstatus_TSP_ECJ2017

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE ubc_cheap {ok, timeout, memout, presolved, crash, other}
@ATTRIBUTE ubc_all {ok, timeout, memout, presolved, crash, other}
@ATTRIBUTE tspmeta {ok, timeout, memout, presolved, crash, other}
@ATTRIBUTE pihera {ok, timeout, memout, presolved, crash, other}

@DATA
morphed_1500-10-4---1500-23,6,ok,ok,ok,ok
morphed_1500-10-4---1500-23,7,ok,ok,ok,ok
morphed_1500-10-4---1500-23,8,ok,ok,ok,ok
morphed_1500-10-4---1500-23,9,ok,ok,ok,ok
morphed_1500-10-40---1500-935,0,ok,ok,ok,ok
morphed_1500-10-40---1500-935,1,ok,ok,ok,ok
morphed_1500-10-40---1500-935,2,ok,ok,ok,ok
morphed_1500-10-40---1500-935,3,ok,ok,ok,ok
morphed_1500-10-40---1500-935,4,ok,ok,ok,ok
morphed_1500-10-40---1500-935,5,ok,ok,ok,ok
morphed_1500-10-40---1500-935,6,ok,ok,ok,ok
morphed_1500-10-40---1500-935,7,ok,ok,ok,ok
morphed_1500-10-40---1500-935,8,ok,ok,ok,ok
morphed_1500-10-40---1500-935,9,ok,ok,ok,ok
morphed_1500-10-41---1500-153,0,ok,ok,ok,ok
morphed_1500-10-41---1500-153,1,ok,ok,ok,ok
morphed_1500-10-41---1500-153,2,ok,ok,ok,ok
morphed_1500-10-41---1500-153,3,ok,ok,ok,ok
morphed_1500-10-41---1500-153,4,ok,ok,ok,ok
morphed_1500-10-41---1500-153,5,ok,ok,ok,ok
morphed_1500-10-41---1500-153,6,ok,ok,ok,ok
morphed_1500-10-41---1500-153,7,ok,ok,ok,ok
morphed_1500-10-41---1500-153,8,ok,ok,ok,ok
morphed_1500-10-41---1500-153,9,ok,ok,ok,ok
morphed_1500-10-42---1500-184,0,ok,ok,ok,ok
morphed_1500-10-42---1500-184,1,ok,ok,ok,ok
morphed_1500-10-42---1500-184,2,ok,ok,ok,ok
morphed_1500-10-42---1500-184,3,ok,ok,ok,ok
morphed_1500-10-42---1500-184,4,ok,ok,ok,ok
morphed_1500-10-42---1500-184,5,ok,ok,ok,ok
morphed_1500-10-42---1500-184,6,ok,ok,ok,ok
morphed_1500-10-42---1500-184,7,ok,ok,ok,ok
morphed_1500-10-42---1500-184,8,ok,ok,ok,ok
morphed_1500-10-42---1500-184,9,ok,ok,ok,ok
morphed_1500-10-43---1500-417,0,ok,ok,ok,ok
morphed_1500-10-43---1500-417,1,ok,ok,ok,ok
morphed_1500-10-43---1500-417,2,ok,ok,ok,ok
morphed_1500-10-43---1500-417,3,ok,ok,ok,ok
morphed_1500-10-43---1500-417,4,ok,ok,ok,ok
morphed_1500-10-43---1500-417,5,ok,ok,ok,ok
morphed_1500-10-43---1500-417,6,ok,ok,ok,ok
morphed_1500-10-43---1500-417,7,ok,ok,ok,ok
morphed_1500-10-43---1500-417,8,ok,ok,ok,ok
morphed_1500-10-43---1500-417,9,ok,ok,ok,ok
morphed_1500-10-44---1500-38,0,ok,ok,ok,ok
morphed_1500-10-44---1500-38,1,ok,ok,ok,ok
morphed_1500-10-44---1500-38,2,ok,ok,ok,ok
morphed_1500-10-44---1500-38,3,ok,ok,ok,ok
morphed_1500-10-44---1500-38,4,ok,ok,ok,ok
morphed_1500-10-44---1500-38,5,ok,ok,ok,ok
morphed_1500-10-44---1500-38,6,ok,ok,ok,ok
morphed_1500-10-44---1500-38,7,ok,ok,ok,ok
morphed_1500-10-44---1500-38,8,ok,ok,ok,ok
morphed_1500-10-44---1500-38,9,ok,ok,ok,ok
morphed_1500-10-45---1500-389,0,ok,ok,ok,ok
morphed_1500-10-45---1500-389,1,ok,ok,ok,ok
morphed_1500-10-45---1500-389,2,ok,ok,ok,ok
morphed_1500-10-45---1500-389,3,ok,ok,ok,ok
morphed_1500-10-45---1500-389,4,ok,ok,ok,ok
morphed_1500-10-45---1500-389,5,ok,ok,ok,ok
morphed_1500-10-45---1500-389,6,ok,ok,ok,ok
morphed_1500-10-45---1500-389,7,ok,ok,ok,ok
morphed_1500-10-45---1500-389,8,ok,ok,ok,ok
morphed_1500-10-45---1500-389,9,ok,ok,ok,ok
morphed_1500-10-46---1500-67,0,ok,ok,ok,ok
morphed_1500-10-46---1500-67,1,ok,ok,ok,ok
morphed_1500-10-46---1500-67,2,ok,ok,ok,ok
morphed_1500-10-46---1500-67,3,ok,ok,ok,ok
morphed_1500-10-46---1500-67,4,ok,ok,ok,ok
morphed_1500-10-46---1500-67,5,ok,ok,ok,ok
morphed_1500-10-46---1500-67,6,ok,ok,ok,ok
morphed_1500-10-46---1500-67,7,ok,ok,ok,ok
morphed_1500-10-46---1500-67,8,ok,ok,ok,ok
morphed_1500-10-46---1500-67,9,ok,ok,ok,ok
morphed_1500-10-47---1500-915,0,ok,ok,ok,ok
morphed_1500-10-47---1500-915,1,ok,ok,ok,ok
morphed_1500-10-47---1500-915,2,ok,ok,ok,ok
morphed_1500-10-47---1500-915,3,ok,ok,ok,ok
morphed_1500-10-47---1500-915,4,ok,ok,ok,ok
morphed_1500-10-47---1500-915,5,ok,ok,ok,ok
morphed_1500-10-47---1500-915,6,ok,ok,ok,ok
morphed_1500-10-47---1500-915,7,ok,ok,ok,ok
morphed_1500-10-47---1500-915,8,ok,ok,ok,ok
morphed_1500-10-47---1500-915,9,ok,ok,ok,ok
morphed_1500-10-48---1500-263,0,ok,ok,ok,ok
morphed_1500-10-48---1500-263,1,ok,ok,ok,ok
morphed_1500-10-48---1500-263,2,ok,ok,ok,ok
morphed_1500-10-48---1500-263,3,ok,ok,ok,ok
morphed_1500-10-48---1500-263,4,ok,ok,ok,ok
morphed_1500-10-48---1500-263,5,ok,ok,ok,ok
morphed_1500-10-48---1500-263,6,ok,ok,ok,ok
morphed_1500-10-48---1500-263,7,ok,ok,ok,ok
morphed_1500-10-48---1500-263,8,ok,ok,ok,ok
morphed_1500-10-48---1500-263,9,ok,ok,ok,ok
morphed_1500-10-49---1500-803,0,ok,ok,ok,ok
morphed_1500-10-49---1500-803,1,ok,ok,ok,ok
morphed_1500-10-49---1500-803,2,ok,ok,ok,ok
morphed_1500-10-49---1500-803,3,ok,ok,ok,ok
morphed_1500-10-49---1500-803,4,ok,ok,ok,ok
morphed_1500-10-49---1500-803,5,ok,ok,ok,ok
morphed_1500-10-49---1500-803,6,ok,ok,ok,ok
morphed_1500-10-49---1500-803,7,ok,ok,ok,ok
morphed_1500-10-49---1500-803,8,ok,ok,ok,ok
morphed_1500-10-49---1500-803,9,ok,ok,ok,ok
morphed_1500-10-5---1500-872,0,ok,ok,ok,ok
morphed_1500-10-5---1500-872,1,ok,ok,ok,ok
morphed_1500-10-5---1500-872,2,ok,ok,ok,ok
morphed_1500-10-5---1500-872,3,ok,ok,ok,ok
morphed_1500-10-5---1500-872,4,ok,ok,ok,ok
morphed_1500-10-5---1500-872,5,ok,ok,ok,ok
morphed_1500-10-5---1500-872,6,ok,ok,ok,ok
morphed_1500-10-5---1500-872,7,ok,ok,ok,ok
morphed_1500-10-5---1500-872,8,ok,ok,ok,ok
morphed_1500-10-5---1500-872,9,ok,ok,ok,ok
morphed_1500-10-50---1500-89,0,ok,ok,ok,ok
morphed_1500-10-50---1500-89,1,ok,ok,ok,ok
morphed_1500-10-50---1500-89,2,ok,ok,ok,ok
morphed_1500-10-50---1500-89,3,ok,ok,ok,ok
morphed_1500-10-50---1500-89,4,ok,ok,ok,ok
morphed_1500-10-50---1500-89,5,ok,ok,ok,ok
morphed_1500-10-50---1500-89,6,ok,ok,ok,ok
morphed_1500-10-50---1500-89,7,ok,ok,ok,ok
morphed_1500-10-50---1500-89,8,ok,ok,ok,ok
morphed_1500-10-50---1500-89,9,ok,ok,ok,ok
morphed_1500-10-6---1500-947,0,ok,ok,ok,ok
morphed_1500-10-6---1500-947,1,ok,ok,ok,ok
morphed_1500-10-6---1500-947,2,ok,ok,ok,ok
morphed_1500-10-6---1500-947,3,ok,ok,ok,ok
morphed_1500-10-6---1500-947,4,ok,ok,ok,ok
morphed_1500-10-6---1500-947,5,ok,ok,ok,ok
morphed_1500-10-6---1500-947,6,ok,ok,ok,ok
morphed_1500-10-6---1500-947,7,ok,ok,ok,ok
morphed_1500-10-6---1500-947,8,ok,ok,ok,ok
morphed_1500-10-6---1500-947,9,ok,ok,ok,ok
morphed_1500-10-7---1500-575,0,ok,ok,ok,ok
morphed_1500-10-7---1500-575,1,ok,ok,ok,ok
morphed_1500-10-7---1500-575,2,ok,ok,ok,ok
morphed_1500-10-7---1500-575,3,ok,ok,ok,ok
morphed_1500-10-7---1500-575,4,ok,ok,ok,ok
morphed_1500-10-7---1500-575,5,ok,ok,ok,ok
morphed_1500-10-7---1500-575,6,ok,ok,ok,ok
morphed_1500-10-7---1500-575,7,ok,ok,ok,ok
morphed_1500-10-7---1500-575,8,ok,ok,ok,ok
morphed_1500-10-7---1500-575,9,ok,ok,ok,ok
morphed_1500-10-8---1500-48,0,ok,ok,ok,ok
morphed_1500-10-8---1500-48,1,ok,ok,ok,ok
morphed_1500-10-8---1500-48,2,ok,ok,ok,ok
morphed_1500-10-8---1500-48,3,ok,ok,ok,ok
morphed_1500-10-8---1500-48,4,ok,ok,ok,ok
morphed_1500-10-8---1500-48,5,ok,ok,ok,ok
morphed_1500-10-8---1500-48,6,ok,ok,ok,ok
morphed_1500-10-8---1500-48,7,ok,ok,ok,ok
morphed_1500-10-8---1500-48,8,ok,ok,ok,ok
morphed_1500-10-8---1500-48,9,ok,ok,ok,ok
morphed_1500-10-9---1500-305,0,ok,ok,ok,ok
morphed_1500-10-9---1500-305,1,ok,ok,ok,ok
morphed_1500-10-9---1500-305,2,ok,ok,ok,ok
morphed_1500-10-9---1500-305,3,ok,ok,ok,ok
morphed_1500-10-9---1500-305,4,ok,ok,ok,ok
morphed_1500-10-9---1500-305,5,ok,ok,ok,ok
morphed_1500-10-9---1500-305,6,ok,ok,ok,ok
morphed_1500-10-9---1500-305,7,ok,ok,ok,ok
morphed_1500-10-9---1500-305,8,ok,ok,ok,ok
morphed_1500-10-9---1500-305,9,ok,ok,ok,ok
morphed_1500-2-1---1500-268,0,ok,ok,ok,ok
morphed_1500-2-1---1500-268,1,ok,ok,ok,ok
morphed_1500-2-1---1500-268,2,ok,ok,ok,ok
morphed_1500-2-1---1500-268,3,ok,ok,ok,ok
morphed_1500-2-1---1500-268,4,ok,ok,ok,ok
morphed_1500-2-1---1500-268,5,ok,ok,ok,ok
morphed_1500-2-1---1500-268,6,ok,ok,ok,ok
morphed_1500-2-1---1500-268,7,ok,ok,ok,ok
morphed_1500-2-1---1500-268,8,ok,ok,ok,ok
morphed_1500-2-1---1500-268,9,ok,ok,ok,ok
morphed_1500-2-10---1500-931,0,ok,ok,ok,ok
morphed_1500-2-10---1500-931,1,ok,ok,ok,ok
morphed_1500-2-10---1500-931,2,ok,ok,ok,ok
morphed_1500-2-10---1500-931,3,ok,ok,ok,ok
morphed_1500-2-10---1500-931,4,ok,ok,ok,ok
morphed_1500-2-10---1500-931,5,ok,ok,ok,ok
morphed_1500-2-10---1500-931,6,ok,ok,ok,ok
morphed_1500-2-10---1500-931,7,ok,ok,ok,ok
morphed_1500-2-10---1500-931,8,ok,ok,ok,ok
morphed_1500-2-10---1500-931,9,ok,ok,ok,ok
morphed_1500-2-11---1500-768,0,ok,ok,ok,ok
morphed_1500-2-11---1500-768,1,ok,ok,ok,ok
morphed_1500-2-11---1500-768,2,ok,ok,ok,ok
morphed_1500-2-11---1500-768,3,ok,ok,ok,ok
morphed_1500-2-11---1500-768,4,ok,ok,ok,ok
morphed_1500-2-11---1500-768,5,ok,ok,ok,ok
morphed_1500-2-11---1500-768,6,ok,ok,ok,ok
morphed_1500-2-11---1500-768,7,ok,ok,ok,ok
morphed_1500-2-11---1500-768,8,ok,ok,ok,ok
morphed_1500-2-11---1500-768,9,ok,ok,ok,ok
morphed_1500-2-12---1500-494,0,ok,ok,ok,ok
morphed_1500-2-12---1500-494,1,ok,ok,ok,ok
morphed_1500-2-12---1500-494,2,ok,ok,ok,ok
morphed_1500-2-12---1500-494,3,ok,ok,ok,ok
morphed_1500-2-12---1500-494,4,ok,ok,ok,ok
morphed_1500-2-12---1500-494,5,ok,ok,ok,ok
morphed_1500-2-12---1500-494,6,ok,ok,ok,ok
morphed_1500-2-12---1500-494,7,ok,ok,ok,ok
morphed_1500-2-12---1500-494,8,ok,ok,ok,ok
morphed_1500-2-12---1500-494,9,ok,ok,ok,ok
morphed_1500-2-13---1500-825,0,ok,ok,ok,ok
morphed_1500-2-13---1500-825,1,ok,ok,ok,ok
morphed_1500-2-13---1500-825,2,ok,ok,ok,ok
morphed_1500-2-13---1500-825,3,ok,ok,ok,ok
morphed_1500-2-13---1500-825,4,ok,ok,ok,ok
morphed_1500-2-13---1500-825,5,ok,ok,ok,ok
morphed_1500-2-13---1500-825,6,ok,ok,ok,ok
morphed_1500-2-13---1500-825,7,ok,ok,ok,ok
morphed_1500-2-13---1500-825,8,ok,ok,ok,ok
morphed_1500-2-13---1500-825,9,ok,ok,ok,ok
morphed_1500-2-14---1500-59,0,ok,ok,ok,ok
morphed_1500-2-14---1500-59,1,ok,ok,ok,ok
morphed_1500-2-14---1500-59,2,ok,ok,ok,ok
morphed_1500-2-14---1500-59,3,ok,ok,ok,ok
morphed_1500-2-14---1500-59,4,ok,ok,ok,ok
morphed_1500-2-14---1500-59,5,ok,ok,ok,ok
morphed_1500-2-14---1500-59,6,ok,ok,ok,ok
morphed_1500-2-14---1500-59,7,ok,ok,ok,ok
morphed_1500-2-14---1500-59,8,ok,ok,ok,ok
morphed_1500-2-14---1500-59,9,ok,ok,ok,ok
morphed_1500-2-15---1500-753,0,ok,ok,ok,ok
morphed_1500-2-15---1500-753,1,ok,ok,ok,ok
morphed_1500-2-15---1500-753,2,ok,ok,ok,ok
morphed_1500-2-15---1500-753,3,ok,ok,ok,ok
morphed_1500-2-15---1500-753,4,ok,ok,ok,ok
morphed_1500-2-15---1500-753,5,ok,ok,ok,ok
morphed_1500-2-15---1500-753,6,ok,ok,ok,ok
morphed_1500-2-15---1500-753,7,ok,ok,ok,ok
morphed_1500-2-15---1500-753,8,ok,ok,ok,ok
morphed_1500-2-15---1500-753,9,ok,ok,ok,ok
morphed_1500-2-16---1500-270,0,ok,ok,ok,ok
morphed_1500-2-16---1500-270,1,ok,ok,ok,ok
morphed_1500-2-16---1500-270,2,ok,ok,ok,ok
morphed_1500-2-16---1500-270,3,ok,ok,ok,ok
morphed_1500-2-16---1500-270,4,ok,ok,ok,ok
morphed_1500-2-16---1500-270,5,ok,ok,ok,ok
morphed_1500-2-16---1500-270,6,ok,ok,ok,ok
morphed_1500-2-16---1500-270,7,ok,ok,ok,ok
morphed_1500-2-16---1500-270,8,ok,ok,ok,ok
morphed_1500-2-16---1500-270,9,ok,ok,ok,ok
morphed_1500-2-17---1500-7,0,ok,ok,ok,ok
morphed_1500-2-17---1500-7,1,ok,ok,ok,ok
morphed_1500-2-17---1500-7,2,ok,ok,ok,ok
morphed_1500-2-17---1500-7,3,ok,ok,ok,ok
morphed_1500-2-17---1500-7,4,ok,ok,ok,ok
morphed_1500-2-17---1500-7,5,ok,ok,ok,ok
morphed_1500-2-17---1500-7,6,ok,ok,ok,ok
morphed_1500-2-17---1500-7,7,ok,ok,ok,ok
morphed_1500-2-17---1500-7,8,ok,ok,ok,ok
morphed_1500-2-17---1500-7,9,ok,ok,ok,ok
morphed_1500-2-18---1500-42,0,ok,ok,ok,ok
morphed_1500-2-18---1500-42,1,ok,ok,ok,ok
morphed_1500-2-18---1500-42,2,ok,ok,ok,ok
morphed_1500-2-18---1500-42,3,ok,ok,ok,ok
morphed_1500-2-18---1500-42,4,ok,ok,ok,ok
morphed_1500-2-18---1500-42,5,ok,ok,ok,ok
morphed_1500-2-18---1500-42,6,ok,ok,ok,ok
morphed_1500-2-18---1500-42,7,ok,ok,ok,ok
morphed_1500-2-18---1500-42,8,ok,ok,ok,ok
morphed_1500-2-18---1500-42,9,ok,ok,ok,ok
morphed_1500-2-19---1500-290,0,ok,ok,ok,ok
morphed_1500-2-19---1500-290,1,ok,ok,ok,ok
morphed_1500-2-19---1500-290,2,ok,ok,ok,ok
morphed_1500-2-19---1500-290,3,ok,ok,ok,ok
morphed_1500-2-19---1500-290,4,ok,ok,ok,ok
morphed_1500-2-19---1500-290,5,ok,ok,ok,ok
morphed_1500-2-19---1500-290,6,ok,ok,ok,ok
morphed_1500-2-19---1500-290,7,ok,ok,ok,ok
morphed_1500-2-19---1500-290,8,ok,ok,ok,ok
morphed_1500-2-19---1500-290,9,ok,ok,ok,ok
morphed_1500-2-2---1500-80,0,ok,ok,ok,ok
morphed_1500-2-2---1500-80,1,ok,ok,ok,ok
morphed_1500-2-2---1500-80,2,ok,ok,ok,ok
morphed_1500-2-2---1500-80,3,ok,ok,ok,ok
morphed_1500-2-2---1500-80,4,ok,ok,ok,ok
morphed_1500-2-2---1500-80,5,ok,ok,ok,ok
morphed_1500-2-2---1500-80,6,ok,ok,ok,ok
morphed_1500-2-2---1500-80,7,ok,ok,ok,ok
morphed_1500-2-2---1500-80,8,ok,ok,ok,ok
morphed_1500-2-2---1500-80,9,ok,ok,ok,ok
morphed_1500-2-20---1500-149,0,ok,ok,ok,ok
morphed_1500-2-20---1500-149,1,ok,ok,ok,ok
morphed_1500-2-20---1500-149,2,ok,ok,ok,ok
morphed_1500-2-20---1500-149,3,ok,ok,ok,ok
morphed_1500-2-20---1500-149,4,ok,ok,ok,ok
morphed_1500-2-20---1500-149,5,ok,ok,ok,ok
morphed_1500-2-20---1500-149,6,ok,ok,ok,ok
morphed_1500-2-20---1500-149,7,ok,ok,ok,ok
morphed_1500-2-20---1500-149,8,ok,ok,ok,ok
morphed_1500-2-20---1500-149,9,ok,ok,ok,ok
morphed_1500-2-21---1500-61,0,ok,ok,ok,ok
morphed_1500-2-21---1500-61,1,ok,ok,ok,ok
morphed_1500-2-21---1500-61,2,ok,ok,ok,ok
morphed_1500-2-21---1500-61,3,ok,ok,ok,ok
morphed_1500-2-21---1500-61,4,ok,ok,ok,ok
morphed_1500-2-21---1500-61,5,ok,ok,ok,ok
morphed_1500-2-21---1500-61,6,ok,ok,ok,ok
morphed_1500-2-21---1500-61,7,ok,ok,ok,ok
morphed_1500-2-21---1500-61,8,ok,ok,ok,ok
morphed_1500-2-21---1500-61,9,ok,ok,ok,ok
morphed_1500-2-22---1500-317,0,ok,ok,ok,ok
morphed_1500-2-22---1500-317,1,ok,ok,ok,ok
morphed_1500-2-22---1500-317,2,ok,ok,ok,ok
morphed_1500-2-22---1500-317,3,ok,ok,ok,ok
morphed_1500-2-22---1500-317,4,ok,ok,ok,ok
morphed_1500-2-22---1500-317,5,ok,ok,ok,ok
morphed_1500-2-22---1500-317,6,ok,ok,ok,ok
morphed_1500-2-22---1500-317,7,ok,ok,ok,ok
morphed_1500-2-22---1500-317,8,ok,ok,ok,ok
morphed_1500-2-22---1500-317,9,ok,ok,ok,ok
morphed_1500-2-23---1500-870,0,ok,ok,ok,ok
morphed_1500-2-23---1500-870,1,ok,ok,ok,ok
morphed_1500-2-23---1500-870,2,ok,ok,ok,ok
morphed_1500-2-23---1500-870,3,ok,ok,ok,ok
morphed_1500-2-23---1500-870,4,ok,ok,ok,ok
morphed_1500-2-23---1500-870,5,ok,ok,ok,ok
morphed_1500-2-23---1500-870,6,ok,ok,ok,ok
morphed_1500-2-23---1500-870,7,ok,ok,ok,ok
morphed_1500-2-23---1500-870,8,ok,ok,ok,ok
morphed_1500-2-23---1500-870,9,ok,ok,ok,ok
morphed_1500-2-24---1500-402,0,ok,ok,ok,ok
morphed_1500-2-24---1500-402,1,ok,ok,ok,ok
morphed_1500-2-24---1500-402,2,ok,ok,ok,ok
morphed_1500-2-24---1500-402,3,ok,ok,ok,ok
morphed_1500-2-24---1500-402,4,ok,ok,ok,ok
morphed_1500-2-24---1500-402,5,ok,ok,ok,ok
morphed_1500-2-24---1500-402,6,ok,ok,ok,ok
morphed_1500-2-24---1500-402,7,ok,ok,ok,ok
morphed_1500-2-24---1500-402,8,ok,ok,ok,ok
morphed_1500-2-24---1500-402,9,ok,ok,ok,ok
morphed_1500-2-25---1500-446,0,ok,ok,ok,ok
morphed_1500-2-25---1500-446,1,ok,ok,ok,ok
morphed_1500-2-25---1500-446,2,ok,ok,ok,ok
morphed_1500-2-25---1500-446,3,ok,ok,ok,ok
morphed_1500-2-25---1500-446,4,ok,ok,ok,ok
morphed_1500-2-25---1500-446,5,ok,ok,ok,ok
morphed_1500-2-25---1500-446,6,ok,ok,ok,ok
morphed_1500-2-25---1500-446,7,ok,ok,ok,ok
morphed_1500-2-25---1500-446,8,ok,ok,ok,ok
morphed_1500-2-25---1500-446,9,ok,ok,ok,ok
morphed_1500-2-26---1500-25,0,ok,ok,ok,ok
morphed_1500-2-26---1500-25,1,ok,ok,ok,ok
morphed_1500-2-26---1500-25,2,ok,ok,ok,ok
morphed_1500-2-26---1500-25,3,ok,ok,ok,ok
morphed_1500-2-26---1500-25,4,ok,ok,ok,ok
morphed_1500-2-26---1500-25,5,ok,ok,ok,ok
morphed_1500-2-26---1500-25,6,ok,ok,ok,ok
morphed_1500-2-26---1500-25,7,ok,ok,ok,ok
morphed_1500-2-26---1500-25,8,ok,ok,ok,ok
morphed_1500-2-26---1500-25,9,ok,ok,ok,ok
morphed_1500-2-27---1500-714,0,ok,ok,ok,ok
morphed_1500-2-27---1500-714,1,ok,ok,ok,ok
morphed_1500-2-27---1500-714,2,ok,ok,ok,ok
morphed_1500-2-27---1500-714,3,ok,ok,ok,ok
morphed_1500-2-27---1500-714,4,ok,ok,ok,ok
morphed_1500-2-27---1500-714,5,ok,ok,ok,ok
morphed_1500-2-27---1500-714,6,ok,ok,ok,ok
morphed_1500-2-27---1500-714,7,ok,ok,ok,ok
morphed_1500-2-27---1500-714,8,ok,ok,ok,ok
morphed_1500-2-27---1500-714,9,ok,ok,ok,ok
morphed_1500-2-28---1500-663,0,ok,ok,ok,ok
morphed_1500-2-28---1500-663,1,ok,ok,ok,ok
morphed_1500-2-28---1500-663,2,ok,ok,ok,ok
morphed_1500-2-28---1500-663,3,ok,ok,ok,ok
morphed_1500-2-28---1500-663,4,ok,ok,ok,ok
morphed_1500-2-28---1500-663,5,ok,ok,ok,ok
morphed_1500-2-28---1500-663,6,ok,ok,ok,ok
morphed_1500-2-28---1500-663,7,ok,ok,ok,ok
morphed_1500-2-28---1500-663,8,ok,ok,ok,ok
morphed_1500-2-28---1500-663,9,ok,ok,ok,ok
morphed_1500-2-29---1500-442,0,ok,ok,ok,ok
morphed_1500-2-29---1500-442,1,ok,ok,ok,ok
morphed_1500-2-29---1500-442,2,ok,ok,ok,ok
morphed_1500-2-29---1500-442,3,ok,ok,ok,ok
morphed_1500-2-29---1500-442,4,ok,ok,ok,ok
morphed_1500-2-29---1500-442,5,ok,ok,ok,ok
morphed_1500-2-29---1500-442,6,ok,ok,ok,ok
morphed_1500-2-29---1500-442,7,ok,ok,ok,ok
morphed_1500-2-29---1500-442,8,ok,ok,ok,ok
morphed_1500-2-29---1500-442,9,ok,ok,ok,ok
morphed_1500-2-3---1500-779,0,ok,ok,ok,ok
morphed_1500-2-3---1500-779,1,ok,ok,ok,ok
morphed_1500-2-3---1500-779,2,ok,ok,ok,ok
morphed_1500-2-3---1500-779,3,ok,ok,ok,ok
morphed_1500-2-3---1500-779,4,ok,ok,ok,ok
morphed_1500-2-3---1500-779,5,ok,ok,ok,ok
morphed_1500-2-3---1500-779,6,ok,ok,ok,ok
morphed_1500-2-3---1500-779,7,ok,ok,ok,ok
morphed_1500-2-3---1500-779,8,ok,ok,ok,ok
morphed_1500-2-3---1500-779,9,ok,ok,ok,ok
morphed_1500-2-30---1500-832,0,ok,ok,ok,ok
morphed_1500-2-30---1500-832,1,ok,ok,ok,ok
morphed_1500-2-30---1500-832,2,ok,ok,ok,ok
morphed_1500-2-30---1500-832,3,ok,ok,ok,ok
morphed_1500-2-30---1500-832,4,ok,ok,ok,ok
morphed_1500-2-30---1500-832,5,ok,ok,ok,ok
morphed_1500-2-30---1500-832,6,ok,ok,ok,ok
morphed_1500-2-30---1500-832,7,ok,ok,ok,ok
morphed_1500-2-30---1500-832,8,ok,ok,ok,ok
morphed_1500-2-30---1500-832,9,ok,ok,ok,ok
morphed_1500-2-31---1500-343,0,ok,ok,ok,ok
morphed_1500-2-31---1500-343,1,ok,ok,ok,ok
morphed_1500-2-31---1500-343,2,ok,ok,ok,ok
morphed_1500-2-31---1500-343,3,ok,ok,ok,ok
morphed_1500-2-31---1500-343,4,ok,ok,ok,ok
morphed_1500-2-31---1500-343,5,ok,ok,ok,ok
morphed_1500-2-31---1500-343,6,ok,ok,ok,ok
morphed_1500-2-31---1500-343,7,ok,ok,ok,ok
morphed_1500-2-31---1500-343,8,ok,ok,ok,ok
morphed_1500-2-31---1500-343,9,ok,ok,ok,ok
morphed_1500-2-32---1500-317,0,ok,ok,ok,ok
morphed_1500-2-32---1500-317,1,ok,ok,ok,ok
morphed_1500-2-32---1500-317,2,ok,ok,ok,ok
morphed_1500-2-32---1500-317,3,ok,ok,ok,ok
morphed_1500-2-32---1500-317,4,ok,ok,ok,ok
morphed_1500-2-32---1500-317,5,ok,ok,ok,ok
morphed_1500-2-32---1500-317,6,ok,ok,ok,ok
morphed_1500-2-32---1500-317,7,ok,ok,ok,ok
morphed_1500-2-32---1500-317,8,ok,ok,ok,ok
morphed_1500-2-32---1500-317,9,ok,ok,ok,ok
morphed_1500-2-33---1500-732,0,ok,ok,ok,ok
morphed_1500-2-33---1500-732,1,ok,ok,ok,ok
morphed_1500-2-33---1500-732,2,ok,ok,ok,ok
morphed_1500-2-33---1500-732,3,ok,ok,ok,ok
morphed_1500-2-33---1500-732,4,ok,ok,ok,ok
morphed_1500-2-33---1500-732,5,ok,ok,ok,ok
morphed_1500-2-33---1500-732,6,ok,ok,ok,ok
morphed_1500-2-33---1500-732,7,ok,ok,ok,ok
morphed_1500-2-33---1500-732,8,ok,ok,ok,ok
morphed_1500-2-33---1500-732,9,ok,ok,ok,ok
morphed_1500-2-34---1500-78,0,ok,ok,ok,ok
morphed_1500-2-34---1500-78,1,ok,ok,ok,ok
morphed_1500-2-34---1500-78,2,ok,ok,ok,ok
morphed_1500-2-34---1500-78,3,ok,ok,ok,ok
morphed_1500-2-34---1500-78,4,ok,ok,ok,ok
morphed_1500-2-34---1500-78,5,ok,ok,ok,ok
morphed_1500-2-34---1500-78,6,ok,ok,ok,ok
morphed_1500-2-34---1500-78,7,ok,ok,ok,ok
morphed_1500-2-34---1500-78,8,ok,ok,ok,ok
morphed_1500-2-34---1500-78,9,ok,ok,ok,ok
morphed_1500-2-35---1500-193,0,ok,ok,ok,ok
morphed_1500-2-35---1500-193,1,ok,ok,ok,ok
morphed_1500-2-35---1500-193,2,ok,ok,ok,ok
morphed_1500-2-35---1500-193,3,ok,ok,ok,ok
morphed_1500-2-35---1500-193,4,ok,ok,ok,ok
morphed_1500-2-35---1500-193,5,ok,ok,ok,ok
morphed_1500-2-35---1500-193,6,ok,ok,ok,ok
morphed_1500-2-35---1500-193,7,ok,ok,ok,ok
morphed_1500-2-35---1500-193,8,ok,ok,ok,ok
morphed_1500-2-35---1500-193,9,ok,ok,ok,ok
morphed_1500-2-36---1500-697,0,ok,ok,ok,ok
morphed_1500-2-36---1500-697,1,ok,ok,ok,ok
morphed_1500-2-36---1500-697,2,ok,ok,ok,ok
morphed_1500-2-36---1500-697,3,ok,ok,ok,ok
morphed_1500-2-36---1500-697,4,ok,ok,ok,ok
