@RELATION FEATURE_VALUES_MAXSAT-WPMS-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE f_1 NUMERIC
@ATTRIBUTE f_2 NUMERIC
@ATTRIBUTE f_3 NUMERIC
@ATTRIBUTE f_4 NUMERIC
@ATTRIBUTE f_5 NUMERIC
@ATTRIBUTE f_6 NUMERIC
@ATTRIBUTE f_7 NUMERIC
@ATTRIBUTE f_8 NUMERIC
@ATTRIBUTE f_9 NUMERIC
@ATTRIBUTE f_10 NUMERIC
@ATTRIBUTE f_11 NUMERIC
@ATTRIBUTE f_12 NUMERIC
@ATTRIBUTE f_13 NUMERIC
@ATTRIBUTE f_14 NUMERIC
@ATTRIBUTE f_15 NUMERIC
@ATTRIBUTE f_16 NUMERIC
@ATTRIBUTE f_17 NUMERIC
@ATTRIBUTE f_18 NUMERIC
@ATTRIBUTE f_19 NUMERIC
@ATTRIBUTE f_20 NUMERIC
@ATTRIBUTE f_21 NUMERIC
@ATTRIBUTE f_22 NUMERIC
@ATTRIBUTE f_23 NUMERIC
@ATTRIBUTE f_24 NUMERIC
@ATTRIBUTE f_25 NUMERIC
@ATTRIBUTE f_26 NUMERIC
@ATTRIBUTE f_27 NUMERIC
@ATTRIBUTE f_28 NUMERIC
@ATTRIBUTE f_29 NUMERIC
@ATTRIBUTE f_30 NUMERIC
@ATTRIBUTE f_31 NUMERIC
@ATTRIBUTE f_32 NUMERIC
@ATTRIBUTE f_33 NUMERIC
@ATTRIBUTE f_34 NUMERIC
@ATTRIBUTE f_35 NUMERIC
@ATTRIBUTE f_36 NUMERIC
@ATTRIBUTE f_37 NUMERIC

@DATA
Rounded_CorrelationClustering_Protein4_BINARY_N320.wcnf,1,39360.0,171465.0,0.02128,47444.04297,7823.43994,221.0,50000.0,0.22955,7e-05,2.31206,2e-05,0.00154,0.00152,7e-05,0.39272,3e-05,0.00025,0.00023,0.46874,0.20995,0.09091,0.5,0.40909,0.4978,0.5412,0.0,1.0,1.0,0.02133,0.21281,0.97872,6e-05,0.0,2e-05,0.00115,0.00114,0.80852
Rounded_CorrelationClustering_Protein1_BINARY_N320.wcnf,1,54720.0,243657.0,0.02128,47002.52344,8570.01172,162.0,50000.0,0.22458,5e-05,2.73983,2e-05,0.00138,0.00136,5e-05,0.39374,2e-05,0.00018,0.00016,0.46825,0.2108,0.09091,0.5,0.40909,0.49872,0.54006,0.0,1.0,1.0,0.02131,0.2128,0.97872,4e-05,0.0,1e-05,0.00103,0.00102,0.80852
Rounded_CorrelationClustering_Protein1_TRANSITIVE_N150.wcnf,1,11175.0,1655213.0,0.00079,46920.67578,8634.32031,162.0,50000.0,0.00675,0.00027,0.0,0.00027,0.00027,0.0,0.00027,0.02392,9e-05,0.00027,0.00018,0.33344,0.00139,0.33258,0.33483,0.00225,0.33626,0.05279,0.0,1.0,1.0,0.00079,0.00079,1.0,0.00027,0.0,0.00027,0.00027,0.0,1.0
Rounded_CorrelationClustering_Protein1_BINARY_N260.wcnf,1,39840.0,176259.0,0.02128,47090.05078,8431.53125,162.0,50000.0,0.22603,7e-05,2.58216,2e-05,0.00168,0.00166,7e-05,0.39277,3e-05,0.00025,0.00023,0.46847,0.21001,0.09091,0.5,0.40909,0.49838,0.54074,0.0,1.0,1.0,0.02133,0.21281,0.97872,6e-05,0.0,2e-05,0.00126,0.00124,0.80852
Rounded_CorrelationClustering_Protein4_BINARY_N400.wcnf,1,54220.0,237923.0,0.02128,47447.28125,7875.08545,221.0,50000.0,0.22789,5e-05,2.41315,3e-05,0.00126,0.00124,5e-05,0.39265,2e-05,0.00018,0.00017,0.4684,0.21165,0.09091,0.5,0.40909,0.4979,0.54108,0.0,1.0,1.0,0.02131,0.2128,0.97872,4e-05,0.0,2e-05,0.00095,0.00092,0.80852
Rounded_CorrelationClustering_Protein3_UNARY_N280.wcnf,1,1310453.0,3948534.0,0.00127,47107.92578,8507.83887,18.0,50000.0,0.33188,0.0,0.0,0.0,7e-05,7e-05,0.0,0.0,0.0,0.00021,0.00021,0.49522,0.06371,0.07143,0.99644,0.92501,0.43525,0.0,0.0,1.0,1.0,0.0003,0.64354,0.99889,0.0,0.0,0.0,7e-05,7e-05,0.99889
Rounded_CorrelationClustering_Protein4_TRANSITIVE_N190.wcnf,1,17955.0,3377006.0,0.00043,47453.55469,7912.76855,221.0,50000.0,0.00532,0.00017,0.0,0.00017,0.00017,0.0,0.00016,0.04007,6e-05,0.00017,0.00011,0.33343,0.00092,0.33274,0.33451,0.00177,0.32682,0.0446,0.0,1.0,1.0,0.00043,0.00043,1.0,0.00017,0.0,0.00017,0.00017,0.0,1.0
Rounded_CorrelationClustering_Orl_BINARY_N280_D0.200.wcnf,1,64940.0,293383.0,0.02128,25643.98242,5142.52051,20002.0,50000.0,0.22135,4e-05,3.36531,2e-05,0.00255,0.00253,4e-05,0.39405,2e-05,0.00015,0.00014,0.46918,0.2016,0.09091,0.5,0.40909,0.50177,0.53709,0.0,1.0,1.0,0.02131,0.21279,0.97872,4e-05,0.0,2e-05,0.00191,0.0019,0.80852
Rounded_CorrelationClustering_Protein3_TRANSITIVE_N220.wcnf,1,24090.0,5254839.0,0.00061,46896.45703,8739.10742,18.0,50000.0,0.00458,0.00012,0.0,0.00012,0.00012,0.0,0.00012,0.02453,4e-05,0.00012,8e-05,0.3335,0.00101,0.33282,0.33435,0.00153,0.34418,0.05417,0.0,1.0,1.0,0.00061,0.00061,1.0,0.00012,0.0,0.00012,0.00012,0.0,1.0
Rounded_CorrelationClustering_Protein2_BINARY_N320.wcnf,1,68120.0,306637.0,0.02128,47189.69922,8235.74902,80.0,50000.0,0.22215,4e-05,2.86591,2e-05,0.0012,0.00118,4e-05,0.39305,1e-05,0.00015,0.00013,0.46802,0.21121,0.09091,0.5,0.40909,0.49853,0.54064,0.0,1.0,1.0,0.02131,0.21279,0.97872,3e-05,0.0,2e-05,0.0009,0.00088,0.80852
Rounded_CorrelationClustering_Orl_BINARY_N320_D0.200.wcnf,1,88730.0,403504.0,0.02128,25489.79492,4972.18555,20002.0,50000.0,0.2199,3e-05,3.65514,1e-05,0.00216,0.00215,3e-05,0.39366,1e-05,0.00011,0.0001,0.46904,0.20203,0.09091,0.5,0.40909,0.50094,0.5375,0.0,1.0,1.0,0.0213,0.21278,0.97872,3e-05,0.0,1e-05,0.00162,0.00161,0.80851
Rounded_CorrelationClustering_Protein3_BINARY_N360.wcnf,1,83160.0,375633.0,0.02128,47039.49609,8540.58691,18.0,50000.0,0.22139,4e-05,2.99782,2e-05,0.0011,0.00108,4e-05,0.39218,1e-05,0.00012,0.00011,0.46774,0.21294,0.09091,0.5,0.40909,0.49747,0.54192,0.0,1.0,1.0,0.0213,0.21278,0.97872,3e-05,0.0,1e-05,0.00082,0.00081,0.80852
Rounded_CorrelationClustering_Protein2_TRANSITIVE_N220.wcnf,1,24090.0,5254890.0,0.00062,46989.38281,8663.10156,80.0,50000.0,0.00458,0.00012,0.0,0.00012,0.00012,0.0,0.00012,0.02461,4e-05,0.00012,8e-05,0.3335,0.00102,0.33282,0.33435,0.00153,0.3442,0.05475,0.0,1.0,1.0,0.00062,0.00062,1.0,0.00012,0.0,0.00012,0.00012,0.0,1.0
Rounded_CorrelationClustering_Protein1_UNARY_N230.wcnf,1,673516.0,1986526.0,0.00151,47042.36719,8524.30566,162.0,50000.0,0.33904,0.0,0.0,0.0,0.00012,0.00011,0.0,0.0,0.0,0.00034,0.00034,0.49346,0.07319,0.1,0.99567,0.89567,0.42728,0.0,0.0,1.0,1.0,0.00039,0.65095,0.99864,0.0,0.0,0.0,0.00012,0.00011,0.99864
Rounded_CorrelationClustering_Ionosphere_BINARY_N300_D0.200.wcnf,1,125540.0,577357.0,0.02128,29420.59766,6619.90332,20000.0,50000.0,0.21744,2e-05,4.13884,1e-05,0.0012,0.00119,2e-05,0.39257,1e-05,8e-05,7e-05,0.46092,0.25821,0.09091,0.5,0.40909,0.48232,0.5573,0.0,1.0,1.0,0.02129,0.21278,0.97872,2e-05,0.0,1e-05,0.0009,0.00089,0.80851
Rounded_CorrelationClustering_Protein2_UNARY_N140.wcnf,1,184776.0,531898.0,0.00243,46771.47656,8694.33496,258.0,50000.0,0.34739,1e-05,1.69285,1e-05,0.00027,0.00026,1e-05,2.44395,1e-05,0.00076,0.00075,0.4922,0.07494,0.22222,0.99291,0.77069,0.42519,0.27455,0.0,1.0,1.0,0.00074,0.65693,0.99778,1e-05,0.0,0.0,0.00027,0.00026,0.99778
Rounded_CorrelationClustering_Protein4_BINARY_N300.wcnf,1,35940.0,156237.0,0.02128,47416.09766,7879.19531,221.0,50000.0,0.23004,8e-05,2.28504,3e-05,0.00159,0.00156,8e-05,0.39244,3e-05,0.00028,0.00025,0.46881,0.20969,0.09091,0.5,0.40909,0.49767,0.54132,0.0,1.0,1.0,0.02133,0.21281,0.97872,7e-05,0.0,2e-05,0.00119,0.00117,0.80852
Rounded_CorrelationClustering_Protein2_BINARY_N360.wcnf,1,82100.0,370651.0,0.02128,47184.98438,8269.33496,80.0,50000.0,0.2215,4e-05,2.94709,2e-05,0.00108,0.00106,4e-05,0.39278,1e-05,0.00012,0.00011,0.4679,0.21185,0.09091,0.5,0.40909,0.49787,0.54124,0.0,1.0,1.0,0.0213,0.21279,0.97872,3e-05,0.0,1e-05,0.00081,0.0008,0.80852
Rounded_CorrelationClustering_Protein4_UNARY_N190.wcnf,1,298197.0,839559.0,0.00175,47453.55469,7912.76855,221.0,50000.0,0.35518,1e-05,0.0,0.0,0.00023,0.00022,1e-05,0.0,0.0,0.00064,0.00063,0.48697,0.1035,0.11111,0.99476,0.88365,0.4244,0.0,0.0,1.0,1.0,0.00056,0.66659,0.99836,1e-05,0.0,0.0,0.00023,0.00023,0.99836
Rounded_CorrelationClustering_Protein3_BINARY_N280.wcnf,1,52630.0,235526.0,0.02128,47107.92578,8507.83887,18.0,50000.0,0.22346,6e-05,2.66653,3e-05,0.00134,0.00132,6e-05,0.39178,2e-05,0.00019,0.00017,0.46816,0.21083,0.09091,0.5,0.40909,0.49884,0.53982,0.0,1.0,1.0,0.02131,0.2128,0.97872,4e-05,0.0,2e-05,0.00101,0.00099,0.80852
Rounded_CorrelationClustering_Protein4_TRANSITIVE_N230.wcnf,1,26335.0,6006563.0,0.00036,47494.49219,7996.50146,221.0,50000.0,0.00438,0.00011,0.0,0.00011,0.00011,0.0,0.00012,0.03432,4e-05,0.00011,8e-05,0.33343,0.00077,0.33285,0.33431,0.00146,0.34797,0.055,0.0,1.0,1.0,0.00036,0.00036,1.0,0.00011,0.0,0.00011,0.00011,0.0,1.0
Rounded_CorrelationClustering_Protein4_UNARY_N230.wcnf,1,516518.0,1483386.0,0.00147,47494.49219,7996.50146,221.0,50000.0,0.3482,1e-05,0.0,0.0,0.00016,0.00015,1e-05,0.0,0.0,0.00045,0.00044,0.48918,0.09395,0.11111,0.99567,0.88456,0.42633,0.0,0.0,1.0,1.0,0.00042,0.66017,0.99864,0.0,0.0,0.0,0.00016,0.00015,0.99864
Rounded_CorrelationClustering_BreastCancer_BINARY_N500_D0.200.wcnf,1,616570.0,2876738.0,0.02128,34262.61719,7524.22607,20001.0,50000.0,0.21433,0.0,0.0,0.0,0.00051,0.00051,0.0,0.0,0.0,2e-05,1e-05,0.46173,0.25249,0.09091,0.5,0.40909,0.48822,0.0,0.0,1.0,1.0,0.02128,0.21277,0.97872,0.0,0.0,0.0,0.00038,0.00038,0.80851
Rounded_CorrelationClustering_Protein1_TRANSITIVE_N210.wcnf,1,21945.0,4567109.0,0.00056,46855.30859,8741.5957,162.0,50000.0,0.00481,0.00014,0.0,0.00014,0.00014,0.0,0.00013,0.06643,5e-05,0.00014,9e-05,0.33348,0.00099,0.3328,0.3344,0.0016,0.33948,0.04636,0.0,1.0,1.0,0.00056,0.00056,1.0,0.00014,0.0,0.00014,0.00014,0.0,1.0
Rounded_CorrelationClustering_Protein3_BINARY_N220.wcnf,1,30731.0,135206.0,0.02381,46896.45703,8739.10742,18.0,50000.0,0.22729,9e-05,2.45387,4e-05,0.00198,0.00194,9e-05,0.36702,3e-05,0.00029,0.00026,0.46657,0.21127,0.1,0.5,0.4,0.49777,0.54298,0.0,1.0,1.0,0.02387,0.21433,0.97619,8e-05,0.0,4e-05,0.00149,0.00145,0.80954
Rounded_CorrelationClustering_Protein4_UNARY_N150.wcnf,1,163541.0,452184.0,0.00217,47160.96094,8277.56152,269.0,50000.0,0.36167,2e-05,1.66408,0.0,0.00033,0.00033,2e-05,2.5593,1e-05,0.00092,0.00091,0.48477,0.11316,0.14286,0.99338,0.85052,0.42154,0.30034,0.0,1.0,1.0,0.00075,0.6725,0.99792,1e-05,0.0,0.0,0.00033,0.00033,0.99792
Rounded_CorrelationClustering_Protein2_BINARY_N240.wcnf,1,36795.0,162758.0,0.02381,47105.61719,8493.97852,80.0,50000.0,0.22607,8e-05,2.55521,4e-05,0.00182,0.00178,8e-05,0.36732,3e-05,0.00024,0.00022,0.46666,0.20977,0.1,0.5,0.4,0.49871,0.54192,0.0,1.0,1.0,0.02386,0.21432,0.97619,6e-05,0.0,3e-05,0.00136,0.00133,0.80953
mancoosi-test-i4000d0u98-76.wcnf,1,18169.0,112632.0,0.16218,3371996.75,6266071.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.22396,1.20037,0.0,0.99979,0.99979,0.48604,0.4644,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i2000d0u98-44.wcnf,1,18169.0,112632.0,0.16218,1726621.875,4791506.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.2016,1.28914,0.0,0.99979,0.99979,0.46828,0.47799,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i3000d0u98-54.wcnf,1,18169.0,112632.0,0.16218,2549298.75,5638546.0,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21192,1.24535,0.0,0.99979,0.99979,0.47716,0.47145,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i4000d0u98-85.wcnf,1,18169.0,112632.0,0.16218,3371996.75,6266071.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.22398,1.20124,0.0,0.99979,0.99979,0.48604,0.4644,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i3000d0u98-73.wcnf,1,18169.0,112632.0,0.16218,2549298.75,5638546.0,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21273,1.24459,0.0,0.99979,0.99979,0.47716,0.47145,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i1000d0u98-11.wcnf,1,18169.0,112632.0,0.16218,904035.9375,3572340.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19234,1.31779,0.0,0.99979,0.99979,0.4594,0.48419,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i3000d0u98-68.wcnf,1,18169.0,112632.0,0.16218,2549298.75,5638546.0,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21307,1.24232,0.0,0.99979,0.99979,0.47716,0.47145,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i4000d0u98-91.wcnf,1,18169.0,112632.0,0.16218,3371996.75,6266071.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.22411,1.20105,0.0,0.99979,0.99979,0.48604,0.4644,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i1000d0u98-19.wcnf,1,18169.0,112632.0,0.16218,904035.9375,3572340.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19208,1.32087,0.0,0.99979,0.99979,0.4594,0.48419,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i4000d0u98-82.wcnf,1,18169.0,112632.0,0.16218,3371996.75,6266071.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.2242,1.20059,0.0,0.99979,0.99979,0.48604,0.4644,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i3000d0u98-57.wcnf,1,18169.0,112632.0,0.16218,2549298.75,5638546.0,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21258,1.24425,0.0,0.99979,0.99979,0.47716,0.47145,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i1000d0u98-3.wcnf,1,18169.0,112632.0,0.16218,904035.9375,3572340.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19257,1.31763,0.0,0.99979,0.99979,0.4594,0.48419,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i4000d0u98-90.wcnf,1,18169.0,112632.0,0.16218,3371996.75,6266071.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.22396,1.20443,0.0,0.99979,0.99979,0.48604,0.4644,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i4000d0u98-79.wcnf,1,18169.0,112632.0,0.16218,3371996.75,6266071.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.22369,1.20341,0.0,0.99979,0.99979,0.48604,0.4644,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i2000d0u98-39.wcnf,1,18169.0,112632.0,0.16218,1726621.875,4791506.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20196,1.28583,0.0,0.99979,0.99979,0.46828,0.47799,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i1000d0u98-4.wcnf,1,18169.0,112632.0,0.16218,904035.9375,3572340.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19216,1.31974,0.0,0.99979,0.99979,0.4594,0.48419,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i3000d0u98-53.wcnf,1,18169.0,112632.0,0.16218,2549298.75,5638546.0,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21261,1.2444,0.0,0.99979,0.99979,0.47716,0.47145,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i1000d0u98-16.wcnf,1,18169.0,112632.0,0.16218,904035.9375,3572340.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19235,1.31843,0.0,0.99979,0.99979,0.4594,0.48419,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i4000d0u98-87.wcnf,1,18169.0,112632.0,0.16218,3371996.75,6266071.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.22384,1.20109,0.0,0.99979,0.99979,0.48604,0.4644,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i4000d0u98-80.wcnf,1,18169.0,112632.0,0.16218,3371996.75,6266071.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.22382,1.20121,0.0,0.99979,0.99979,0.48604,0.4644,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i3000d0u98-74.wcnf,1,18169.0,112632.0,0.16218,2549298.75,5638546.0,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21214,1.24747,0.0,0.99979,0.99979,0.47716,0.47145,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i1000d0u98-2.wcnf,1,18169.0,112632.0,0.16218,904035.9375,3572340.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19252,1.31831,0.0,0.99979,0.99979,0.4594,0.48419,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i3000d0u98-59.wcnf,1,18169.0,112632.0,0.16218,2549298.75,5638546.0,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21226,1.24479,0.0,0.99979,0.99979,0.47716,0.47145,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i2000d0u98-48.wcnf,1,18169.0,112632.0,0.16218,1726621.875,4791506.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.20166,1.28732,0.0,0.99979,0.99979,0.46828,0.47799,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i3000d0u98-71.wcnf,1,18169.0,112632.0,0.16218,2549298.75,5638546.0,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21252,1.24732,0.0,0.99979,0.99979,0.47716,0.47145,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i4000d0u98-84.wcnf,1,18169.0,112632.0,0.16218,3371996.75,6266071.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.22396,1.20075,0.0,0.99979,0.99979,0.48604,0.4644,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i1000d0u98-7.wcnf,1,18169.0,112632.0,0.16218,904035.9375,3572340.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.1922,1.31906,0.0,0.99979,0.99979,0.4594,0.48419,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i3000d0u98-60.wcnf,1,18169.0,112632.0,0.16218,2549298.75,5638546.0,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21215,1.24868,0.0,0.99979,0.99979,0.47716,0.47145,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i4000d0u98-86.wcnf,1,18169.0,112632.0,0.16218,3371996.75,6266071.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.224,1.19978,0.0,0.99979,0.99979,0.48604,0.4644,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i1000d0u98-1.wcnf,1,18169.0,112632.0,0.16218,904035.9375,3572340.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19246,1.31702,0.0,0.99979,0.99979,0.4594,0.48419,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i3000d0u98-56.wcnf,1,18169.0,112632.0,0.16218,2549298.75,5638546.0,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21269,1.24487,0.0,0.99979,0.99979,0.47716,0.47145,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i1000d0u98-0.wcnf,1,18169.0,112632.0,0.16218,904035.9375,3572340.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.19243,1.31703,0.0,0.99979,0.99979,0.4594,0.48419,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i4000d0u98-89.wcnf,1,18169.0,112632.0,0.16218,3371996.75,6266071.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.22446,1.19945,0.0,0.99979,0.99979,0.48604,0.4644,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i3000d0u98-62.wcnf,1,18169.0,112632.0,0.16218,2549298.75,5638546.0,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.21272,1.24273,0.0,0.99979,0.99979,0.47716,0.47145,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
mancoosi-test-i1000d0u98-12.wcnf,1,18169.0,112632.0,0.16218,904035.9375,3572340.5,1.0,15026590.0,0.16131,0.00012,8.91265,2e-05,0.08442,0.0844,0.00012,0.61701,6e-05,0.00424,0.00418,0.1924,1.31855,0.0,0.99979,0.99979,0.4594,0.48419,0.0,1.0,1.0,0.16218,0.82899,0.9795,8e-05,0.0,1e-05,0.02297,0.02296,0.82812
