@RELATION FEATURE_COSTS_MAXSAT-WPMS-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE base NUMERIC

@DATA
ped3.G.recomb10-0.01-1.wcnf,1,0.58
ped3.E.recomb10-0.20-11.wcnf,1,0.94
ped3.G.recomb10-0.20-12.wcnf,1,1.35
ped2.G.recomb1-0.01-4.wcnf,1,1.94
ped3.G.recomb10-0.20-13.wcnf,1,1.4
ped3.F.recomb10-0.10-6.wcnf,1,0.72
ped3.D.recomb10-0.20-14.wcnf,1,0.36
ped3.D.recomb10-0.20-13.wcnf,1,0.33
ped3.E.recomb10-0.20-13.wcnf,1,0.9
ped2.B.recomb1-0.01-5.wcnf,1,0.39
ped3.F.recomb10-0.20-13.wcnf,1,0.91
ped2.G.recomb1-0.20-14.wcnf,1,4.4
ped2.B.recomb1-0.10-7.wcnf,1,0.56
ped2.G.recomb10-0.20-15.wcnf,1,3.81
ped2.B.recomb1-0.20-12.wcnf,1,0.64
ped3.G.recomb10-0.01-2.wcnf,1,0.77
ped2.B.recomb1-0.20-14.wcnf,1,0.6
ped2.B.recomb1-0.01-3.wcnf,1,0.4
ped2.G.recomb5-0.20-14.wcnf,1,3.98
ped3.F.recomb10-0.01-2.wcnf,1,0.51
ped2.B.recomb1-0.20-15.wcnf,1,0.69
ped3.G.recomb10-0.20-15.wcnf,1,1.29
ped2.G.recomb1-0.01-3.wcnf,1,2.12
ped2.G.recomb1-0.10-8.wcnf,1,3.24
ped2.G.recomb1-0.20-13.wcnf,1,4.04
ped2.G.recomb10-0.01-1.wcnf,1,1.76
ped3.G.recomb10-0.10-7.wcnf,1,0.99
ped2.G.recomb1-0.01-2.wcnf,1,2.0
ped2.G.recomb5-0.10-7.wcnf,1,2.75
ped2.G.recomb5-0.20-12.wcnf,1,4.05
ped3.G.recomb10-0.01-3.wcnf,1,0.73
ped3.F.recomb10-0.01-5.wcnf,1,0.56
ped2.G.recomb1-0.10-9.wcnf,1,3.08
ped2.G.recomb5-0.20-13.wcnf,1,4.21
ped2.G.recomb5-0.01-1.wcnf,1,1.88
ped2.G.recomb5-0.10-6.wcnf,1,2.79
ped2.G.recomb1-0.20-12.wcnf,1,4.0
ped3.G.recomb10-0.10-10.wcnf,1,0.99
ped3.F.recomb10-0.10-8.wcnf,1,0.81
ped2.G.recomb10-0.01-2.wcnf,1,1.89
ped3.F.recomb10-0.10-9.wcnf,1,0.66
ped2.G.recomb5-0.01-4.wcnf,1,1.96
ped3.F.recomb10-0.10-10.wcnf,1,0.76
ped2.G.recomb1-0.01-1.wcnf,1,2.18
ped3.E.recomb10-0.20-14.wcnf,1,1.07
ped2.G.recomb5-0.01-2.wcnf,1,2.36
ped2.G.recomb10-0.01-4.wcnf,1,2.06
ped3.F.recomb10-0.01-1.wcnf,1,0.53
ped3.F.recomb10-0.01-3.wcnf,1,0.61
ped2.G.recomb1-0.10-6.wcnf,1,2.97
ped3.G.recomb10-0.10-6.wcnf,1,1.01
ped3.D.recomb10-0.20-15.wcnf,1,0.31
ped3.G.recomb10-0.20-14.wcnf,1,1.4
ped2.B.recomb1-0.01-1.wcnf,1,0.4
ped2.G.recomb10-0.20-13.wcnf,1,4.12
ped2.G.recomb5-0.10-9.wcnf,1,2.84
ped2.G.recomb10-0.20-11.wcnf,1,4.09
ped2.B.recomb1-0.10-9.wcnf,1,0.53
ped3.F.recomb10-0.20-12.wcnf,1,0.83
ped3.F.recomb10-0.01-4.wcnf,1,0.62
ped2.G.recomb1-0.01-5.wcnf,1,2.22
ped2.G.recomb5-0.01-5.wcnf,1,1.85
ped3.G.recomb10-0.01-4.wcnf,1,0.68
ped2.G.recomb10-0.10-10.wcnf,1,2.9
ped2.G.recomb5-0.20-11.wcnf,1,4.46
ped2.B.recomb1-0.20-13.wcnf,1,0.66
ped3.E.recomb10-0.20-12.wcnf,1,0.88
ped2.G.recomb1-0.10-10.wcnf,1,2.97
ped3.E.recomb10-0.20-15.wcnf,1,1.17
downcast-pmd.wcnf,1,27.38
downcast-antlr.wcnf,1,17.86
polysite-pmd.wcnf,1,24.91
downcast-avrora.wcnf,1,12.93
polysite-bloat.wcnf,1,38.83
polysite-lusearch.wcnf,1,7.03
downcast-hsqldb.wcnf,1,30.69
polysite-xalan.wcnf,1,17.61
polysite-hsqldb.wcnf,1,31.56
downcast-xalan.wcnf,1,14.21
polysite-avrora.wcnf,1,13.38
r11.wcnf,1,24.48
wg2.wcnf,1,3.74
we.wcnf,1,9.18
bf2030fvcons.wcnf,1,0.9
dp43.wcnf,1,3.83
pesp_5min.wcnf,1,1.64
pesp_18Min.wcnf,1,3.49
d4.wcnf,1,19.02
f2030.wcnf,1,2.93
p15.wcnf,1,0.53
bf2030fvslack.wcnf,1,17.63
e2f6303a-4fe9-11e0-aa4f-00163e1e087d_l1.wcnf,1,0.0
c2164c84-b015-11df-8b50-00163e46d37a_l2.wcnf,1,0.03
8afdd89e-51b8-11e0-acd7-00163e1e087d_l1.wcnf,1,0.0
rand83_l2.wcnf,1,0.09
bccf69ae-db9e-11df-9a24-00163e3d3b7c_l1.wcnf,1,0.03
rand446_l1.wcnf,1,0.01
rand425_l1.wcnf,1,0.02
rand981_l2.wcnf,1,0.09
rand695_l1.wcnf,1,0.01
2c3aece6-c8b2-11df-a040-00163e3d3b7c_l1.wcnf,1,0.07
rand242_l1.wcnf,1,0.01
1aabfc32-d491-11df-9a24-00163e3d3b7c_l2.wcnf,1,0.07
2c3aece6-c8b2-11df-a040-00163e3d3b7c_l2.wcnf,1,0.09
29180036-5408-11df-9f57-00163e7a6f5e_l1.wcnf,1,0.02
rand172_l1.wcnf,1,0.02
rand507_l1.wcnf,1,0.01
d5026b8e-3477-11e0-986e-00163e3d3b7c_l1.wcnf,1,0.03
rand220_l2.wcnf,1,0.09
e599f3fc-360e-11e0-986e-00163e3d3b7c_l1.wcnf,1,0.03
rand752_l1.wcnf,1,0.02
rand307_l2.wcnf,1,0.06
a754ac72-95cc-11e0-9181-00163e1e087d_l2.wcnf,1,0.02
rand892_l1.wcnf,1,0.01
rand208_l2.wcnf,1,0.09
rand196_l1.wcnf,1,0.01
ec32fc68-7254-11e0-8436-00163e1e087d_l1.wcnf,1,0.03
ff4a1d84-d490-11df-9e6c-00163e3d3b7c_l1.wcnf,1,0.0
rand929_l2.wcnf,1,0.06
4ede8d96-c17a-11df-a7c5-00163e3d3b7c_l1.wcnf,1,0.0
d0cc7514-c730-11df-a040-00163e3d3b7c_l1.wcnf,1,0.0
rand118_l2.wcnf,1,0.09
rand874_l1.wcnf,1,0.02
8222799a-9af8-11df-8b50-00163e46d37a_l2.wcnf,1,0.03
rand83_l1.wcnf,1,0.01
deb285a6-db9e-11df-8f4f-00163e3d3b7c_l2.wcnf,1,0.04
eeee44ce-5407-11df-b11f-00163e7a6f5e_l1.wcnf,1,0.02
d023d256-3477-11e0-bdb2-00163e3d3b7c_l2.wcnf,1,0.03
rand179_l1.wcnf,1,0.02
8222799a-9af8-11df-8b50-00163e46d37a_l1.wcnf,1,0.02
rand653_l2.wcnf,1,0.06
rand954_l1.wcnf,1,0.01
rand393_l1.wcnf,1,0.0
rand308_l2.wcnf,1,0.06
rand507_l2.wcnf,1,0.07
ab9005be-bacc-11e0-b0f6-00163e1e087d_l1.wcnf,1,0.0
e0bd67a6-56d0-11df-b11f-00163e7a6f5e_l1.wcnf,1,0.02
caefdef6-3477-11e0-84ef-00163e3d3b7c_l1.wcnf,1,0.03
rand717_l2.wcnf,1,0.09
rand377_l2.wcnf,1,0.06
b2540c52-51b7-11e0-aa4f-00163e1e087d_l1.wcnf,1,0.0
7f80e4f0-4fe9-11e0-acd7-00163e1e087d_l1.wcnf,1,0.0
e381ba7e-a192-11e0-8647-00163e1e087d_l2.wcnf,1,0.02
rand381_l1.wcnf,1,0.0
3e4f8550-0b33-11df-942d-00163e1d94dc_l2.wcnf,1,0.0
rand984_l1.wcnf,1,0.01
rand196_l2.wcnf,1,0.09
26f3d4cc-d470-11df-9e6c-00163e3d3b7c_l2.wcnf,1,0.07
56e31304-c17a-11df-b070-00163e3d3b7c_l1.wcnf,1,0.0
rand583_l2.wcnf,1,0.06
f4ebf9e0-360e-11e0-9e6c-00163e3d3b7c_l1.wcnf,1,0.03
c2164c84-b015-11df-8b50-00163e46d37a_l1.wcnf,1,0.02
7bf50d1c-9b1b-11df-8b50-00163e46d37a_l2.wcnf,1,0.03
cff22854-9512-11e0-8001-00163e1e087d_l2.wcnf,1,0.02
rand30_l1.wcnf,1,0.01
4a69cf16-c731-11df-9182-00163e3d3b7c_l2.wcnf,1,0.09
rand869_l1.wcnf,1,0.01
dba3a3fe-3477-11e0-9e6c-00163e3d3b7c_l1.wcnf,1,0.03
5698a62c-c731-11df-9bb9-00163e3d3b7c_l1.wcnf,1,0.0
8680dd8a-8600-11e0-b285-00163e1e087d_l2.wcnf,1,0.07
4a69cf16-c731-11df-9182-00163e3d3b7c_l1.wcnf,1,0.0
rand491_l2.wcnf,1,0.09
80cfe9a6-9b1b-11df-965e-00163e46d37a_l1.wcnf,1,0.03
caefdef6-3477-11e0-84ef-00163e3d3b7c_l2.wcnf,1,0.03
rand293_l1.wcnf,1,0.03
56ae4afa-0b33-11df-8a2b-00163e1d94dc_l1.wcnf,1,0.0
rand547_l2.wcnf,1,0.09
rand116_l2.wcnf,1,0.09
rand208_l1.wcnf,1,0.02
6b0d1da0-c730-11df-a7c5-00163e3d3b7c_l1.wcnf,1,0.0
3e4f8550-0b33-11df-942d-00163e1d94dc_l1.wcnf,1,0.0
rand984_l2.wcnf,1,0.09
7bf50d1c-9b1b-11df-8b50-00163e46d37a_l1.wcnf,1,0.03
e69a0e36-9ef1-11df-9d4a-00163e46d37a_l1.wcnf,1,0.0
978532fa-c730-11df-b070-00163e3d3b7c_l1.wcnf,1,0.0
fa3d0fb2-db9e-11df-a0ec-00163e3d3b7c_l1.wcnf,1,0.04
80e3fda2-9501-11e0-8001-00163e1e087d_l2.wcnf,1,0.02
8b0e7c16-bab4-11e0-a883-00163e1e087d_l2.wcnf,1,0.08
7f80e4f0-4fe9-11e0-acd7-00163e1e087d_l2.wcnf,1,0.04
ab9005be-bacc-11e0-b0f6-00163e1e087d_l2.wcnf,1,0.08
29180036-5408-11df-9f57-00163e7a6f5e_l2.wcnf,1,0.02
dba3a3fe-3477-11e0-9e6c-00163e3d3b7c_l2.wcnf,1,0.03
rand131_l2.wcnf,1,0.11
ca8f656c-db9e-11df-b9cf-00163e3d3b7c_l2.wcnf,1,0.04
rand892_l2.wcnf,1,0.06
e0bd67a6-56d0-11df-b11f-00163e7a6f5e_l2.wcnf,1,0.02
eeee44ce-5407-11df-b11f-00163e7a6f5e_l2.wcnf,1,0.03
rand213_l2.wcnf,1,0.06
d023d256-3477-11e0-bdb2-00163e3d3b7c_l1.wcnf,1,0.03
103c9978-5408-11df-9bc1-00163e7a6f5e_l1.wcnf,1,0.02
