@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE Pre.featuretime NUMERIC
@ATTRIBUTE vars.clauses.ratio NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.mean NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.coeff.variation NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.min NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.max NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.entropy NUMERIC
@ATTRIBUTE VCG.CLAUSE.mean NUMERIC
@ATTRIBUTE VCG.CLAUSE.coeff.variation NUMERIC
@ATTRIBUTE VCG.CLAUSE.min NUMERIC
@ATTRIBUTE VCG.CLAUSE.max NUMERIC
@ATTRIBUTE VCG.CLAUSE.entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY. NUMERIC
@ATTRIBUTE TRINARY. NUMERIC
@ATTRIBUTE Basic.featuretime NUMERIC
@ATTRIBUTE VCG.VAR.mean NUMERIC
@ATTRIBUTE VCG.VAR.coeff.variation NUMERIC
@ATTRIBUTE VCG.VAR.min NUMERIC
@ATTRIBUTE VCG.VAR.max NUMERIC
@ATTRIBUTE VCG.VAR.entropy NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.mean NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.stdev NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.min NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.max NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.entropy NUMERIC
@ATTRIBUTE HORNY.VAR.mean NUMERIC
@ATTRIBUTE HORNY.VAR.coeff.variation NUMERIC
@ATTRIBUTE HORNY.VAR.min NUMERIC
@ATTRIBUTE HORNY.VAR.max NUMERIC
@ATTRIBUTE HORNY.VAR.entropy NUMERIC
@ATTRIBUTE horn.clauses.fraction NUMERIC
@ATTRIBUTE VG.mean NUMERIC
@ATTRIBUTE VG.coeff.variation NUMERIC
@ATTRIBUTE VG.min NUMERIC
@ATTRIBUTE VG.max NUMERIC
@ATTRIBUTE KLB.featuretime NUMERIC
@ATTRIBUTE CG.mean NUMERIC
@ATTRIBUTE CG.coeff.variation NUMERIC
@ATTRIBUTE CG.min NUMERIC
@ATTRIBUTE CG.max NUMERIC
@ATTRIBUTE CG.entropy NUMERIC
@ATTRIBUTE cluster.coeff.mean NUMERIC
@ATTRIBUTE cluster.coeff.coeff.variation NUMERIC
@ATTRIBUTE cluster.coeff.min NUMERIC
@ATTRIBUTE cluster.coeff.max NUMERIC
@ATTRIBUTE cluster.coeff.entropy NUMERIC
@ATTRIBUTE CG.featuretime NUMERIC

@DATA
sat/ak128simpbbg2msisc.cnf,1,344061,1128812,82942,606322,3.148212004,0.861736833,4.46,0.1367953,0.355099942,0.402451698,0,1,1.292084022,4.4566E-05,0.343428344,2.4113E-05,0.003122664,1.150230612,0,0.030821907,0.462107593,0.06,4.4566E-05,3.856624515,1.4844E-05,0.003791715,1.512893585,0.014777766,0.044035563,0,0.977011494,0.627171611,1.9241E-05,3.480501033,1.649E-06,0.001482711,1.458056954,0.46125656,2.3502E-05,4.565452771,8.246E-06,0.001899981,10.83,-1,0,-1,0,-512,-1,0,-1,0,0,20.1
sat/am_7_7.shuffled-as.sat03-363.cnf,1,4264,14751,4165,14598,0.023769508,0.010480888,0.05,0.285313057,0.500442632,0.727148204,0,1,1.039297902,0.000665091,0.452343974,0.000480192,0.012484994,0.708447733,0,0.281956432,0.974243047,0,0.000665091,0.112548757,0.000616523,0.001096041,0.949074774,0.060135383,0.072045961,0,0.5,0.791632109,0.000357677,0.272825699,6.8503E-05,0.000685025,1.743749877,0.56404987,0.000386608,0.961667506,0.000342513,0.003699137,0.04,0.000733209,0.463554174,0.00054802,0.013906015,1.503611021,0.365547948,0.12728366,0.08847677,0.59047619,2.413846867,0.14
sat/am_9_9.cnf,1,11908,41393,11745,41144,0.013878246,0.006051915,0.2,0.285460821,0.334712925,0.916689967,0,1,1.021822465,0.000233923,0.447348474,0.000170285,0.00715198,0.67148359,0,0.283492125,0.984639316,0,0.000233923,0.094502043,0.000218744,0.000388878,0.862656738,0.058332349,0.066012384,0,0.5,0.756095229,0.000122785,0.206883775,2.4305E-05,0.000218744,0.802564979,0.572671592,0.000136078,1.217999853,0.000121524,0.00209022,0.28,0.000256059,0.460568408,0.000194439,0.008044915,1.409927539,0.364149093,0.118979297,0.055472646,0.59047619,2.354546286,0.35
sat/AProVE07-25.cnf,1,8920,31884,3830,22056,1.328981723,0.445593036,0.23,0.173648894,0.331203833,0.878113458,0,1,1.50352899,0.000843521,0.298779451,0.000522193,0.002349869,1.33593091,0,0.242972434,0.640279289,0,0.000843521,1.534947987,0.000317374,0.01314835,2.58979585,0.127476266,0.12695546,0,0.666666667,2.584109525,0.000404098,1.570469011,4.5339E-05,0.008705114,2.352181429,0.519677185,0.000493877,1.605140882,0.000226696,0.008750453,0.03,0.004236689,1.151965483,0.000181357,0.028427639,4.983102462,0.22204418,0.664694465,0.006005022,0.558333333,3.761341797,13.15
sat/AProVE11-06.cnf,1,302076,1039056,159113,779069,0.898499808,0.333714985,4.46,0.204234798,0.370637578,0.62556914,0,1,1.206699158,1.9999E-05,0.221806662,1.257E-05,8.7988E-05,1.002526699,0,0.142993753,0.686265273,0.08,1.9999E-05,1.366693326,7.702E-06,0.001958748,2.391970714,0.04057376,0.060269972,0,0.666666667,1.432794668,1.0081E-05,1.831630172,0,0.00130027,2.139722412,0.531467688,9.629E-06,1.776844674,5.134E-06,0.001298986,39.69,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
sat/arcfour_initialPermutation_5_32.cnf,1,23149,87670,13694,69641,0.690448372,0.258884852,0.37,0.196637039,0.331370204,0.700812386,0,1,1.45979514,0.000285685,0.469836114,0.000146049,0.000511173,1.151655468,0,0.146752631,0.69793656,0.01,0.000285685,2.344359014,0.000100516,0.004953978,2.062393831,0.03346222,0.051667954,0,0.24137931,1.419372801,8.8886E-05,1.543121987,1.4359E-05,0.001019514,1.946353273,0.439109145,0.000241049,1.521142545,7.1797E-05,0.002699559,0.36,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
sat/arcfour_initialPermutation_6_14.cnf,1,105743,405350,60081,316147,0.760007323,0.282156718,1.53,0.190041342,0.30818587,0.671170012,0,1,1.296478326,7.1492E-05,0.537927969,3.3288E-05,0.000133154,1.067095862,0,0.11492755,0.695711172,0.04,7.1492E-05,3.653751254,2.2142E-05,0.002517816,1.640225997,0.025206238,0.047118282,0,0.283018868,1.20013463,1.9398E-05,2.278895097,3.163E-06,0.000427017,1.594328423,0.416581527,6.1344E-05,2.260834489,1.5815E-05,0.001315844,5.72,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
sat/barman-pfile06-022.sas.ex.7.cnf,1,127192,284930,15430,121995,7.24316267,1.335587524,558.22,0.126480593,0.572366706,0.72069711,0,1,2.529572942,0.002788279,2.639320654,0.000129618,0.050939728,3.054114214,0,0.439558998,0.547497848,0.04,0.002788279,1.265042769,8.197E-06,0.016738391,4.659115288,0.505443713,0.425929564,0,1,2.69761111,6.7833E-05,1.665110144,0,0.003049305,2.725668229,0.495405549,0.00432985,1.122417644,8.197E-06,0.013664494,6.76,-1,0,-1,0,-512,-1,0,-1,0,0,20.21
sat/barman-pfile07-027.sas.cr.37.cnf,1,119130,4937390,66963,4336732,0.779042158,0.138504754,13.24,0.01544089,0.933821505,0.261460826,0,1,0.314466103,3.1826E-05,1.186567695,2.9867E-05,0.004554754,0.082954031,0,0.989208003,0.990754559,0.48,3.1826E-05,0.880413082,1.153E-06,0.000133049,3.758664617,0.695724492,0.263142798,0,0.993055556,3.455428541,2.9548E-05,0.948366623,4.61E-07,0.000132358,3.043863967,0.989279255,4.3359E-05,0.761962888,1.153E-06,0.000178706,8.34,-1,0,-1,0,-512,-1,0,-1,0,0,22.25
sat/barman-pfile08-030.sas.cr.27.cnf,1,107436,5487618,58057,4638724,0.850526207,0.183001619,20.32,0.012515726,0.946144084,0.234341435,0,1,0.268719859,3.6283E-05,1.143820562,3.4449E-05,0.006631414,0.069368545,0,0.991184429,0.992449863,0.51,3.6283E-05,0.927709086,1.078E-06,0.000158018,3.792352608,0.707274022,0.263455851,0,0.994535519,3.279157222,3.4148E-05,0.989110425,4.31E-07,0.000157371,3.077072139,0.991245653,4.8313E-05,0.795249734,1.078E-06,0.000210403,6.53,-1,0,-1,0,-512,-1,0,-1,0,0,31.35
sat/barman-pfile09-036.sas.cr.33.cnf,1,146098,8513036,80960,7412944,0.804570158,0.148401499,24.51,0.010921437,0.95285414,0.218563132,0,1,0.241266562,2.5845E-05,1.121401545,2.4704E-05,0.005471838,0.060819412,0,0.992406256,0.9935444,0.86,2.5845E-05,0.950757579,6.74E-07,0.00011399,3.7328863,0.717810237,0.262812679,0,0.995260664,3.374878989,2.4517E-05,1.007008749,2.7E-07,0.000113585,3.030327297,0.992445646,3.3669E-05,0.813450439,6.74E-07,0.000149333,12.68,-1,0,-1,0,-512,-1,0,-1,0,0,30.66
sat/barman-pfile10-038.sas.cr.25.cnf,1,119262,7373206,63556,6167600,0.876486878,0.19547409,21.51,0.010304819,0.95546778,0.21205857,0,1,0.231473984,3.2861E-05,1.114923956,3.1468E-05,0.007442256,0.058683813,0,0.992697321,0.993760782,0.67,3.2861E-05,0.963364405,8.11E-07,0.000146735,3.809710508,0.717966063,0.264280585,0,0.995575221,3.395848021,3.1241E-05,1.018180626,3.24E-07,0.000146248,3.060520927,0.992746773,4.2764E-05,0.822145342,8.11E-07,0.000191971,8.26,-1,0,-1,0,-512,-1,0,-1,0,0,20.27
sat/barman-pfile10-040.sas.cr.17.cnf,1,82566,5104398,40687,3930685,1.029296827,0.298602661,14.35,0.010351122,0.955254904,0.212433173,0,1,0.234016946,5.1413E-05,1.11870956,4.9156E-05,0.011625335,0.060816735,0,0.992390385,0.993417178,0.44,5.1413E-05,0.964873734,1.272E-06,0.00023024,3.941834677,0.711746508,0.26736861,0,0.995575221,3.490328714,4.8786E-05,1.021792841,5.09E-07,0.000229477,3.163209299,0.992450934,6.7121E-05,0.821606,1.272E-06,0.00030122,3.82,-1,0,-1,0,-512,-1,0,-1,0,0,37.29
sat/barman-pfile10-040.sas.cr.21.cnf,1,100914,6238802,52127,5049749,0.93592572,0.235467743,16.91,0.010322691,0.955384728,0.212202508,0,1,0.232479747,4.0091E-05,1.116411608,3.8368E-05,0.009073992,0.059526389,0,0.99257369,0.993622851,0.55,4.0091E-05,0.96387074,9.9E-07,0.000179217,3.862986368,0.715538616,0.265478828,0,0.995575221,3.43470164,3.8086E-05,1.019521418,3.96E-07,0.000178623,3.09896137,0.992627554,5.2241E-05,0.821867836,9.9E-07,0.000234467,5.69,-1,0,-1,0,-512,-1,0,-1,0,0,37.45
sat/C168_FW_UT_518.cnf,1,1909,7511,68,417,27.073529412,17.011990408,0.01,0.163069544,0.696585589,0.50841207,0,1,1.764112682,0.049936521,0.595604069,0.029411765,0.147058824,1.47076218,0,0.57793765,0.666666667,0,0.049936521,1.096103441,0.002398082,0.208633094,2.987474353,0.646290055,0.336346916,0.066666667,1,2.612666792,0.018902525,1.114629124,0,0.12470024,2.409499481,0.621103118,0.034631119,0.82203135,0.002398082,0.127098321,0,0.121433788,0.708274651,0.011990408,0.450839329,4.401739716,0.175506841,0.591072168,0.034545871,0.516483516,3.358863645,0.05
sat/countbitsarray04_32.cnf,1,8750,25865,4390,19663,0.993166287,0.315414738,0.09,0.223261964,0.361496911,0.907538165,0,1,1.354881371,0.000684495,0.353065878,0.000455581,0.006150342,1.126102509,0,0.340538066,0.683517266,0,0.000684495,0.176728968,0.000406856,0.003356558,1.773356877,0.062329561,0.071316976,0,0.8,1.704746549,0.000257841,0.281338125,5.0857E-05,0.001932564,1.433209717,0.490464324,0.000503843,0.329955956,0.000254285,0.003102273,0.03,0.000816954,0.357661297,0.000254285,0.007577684,2.693608912,0.153327053,0.299026566,0.034899329,0.628571429,2.514881871,0.25
sat/countbitssrl128.cnf,1,301759,904892,110076,561543,1.741369599,0.611438483,5.14,0.196024169,0.373417924,0.958052671,0,1,1.421863924,2.8061E-05,0.686147145,1.8169E-05,0.001171918,1.25243911,0,0.325782709,0.672600317,0.06,2.8061E-05,2.453922118,1.4246E-05,0.002046148,1.661732549,0.076508904,0.05133337,0,0.866666667,1.635769774,1.1859E-05,2.592400647,1.781E-06,0.000911773,1.422296976,0.542989584,5.5176E-05,1.719128137,1.0685E-05,0.00158848,19.03,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
sat/ctl_3791_556_unsat.cnf,1,16541,111990,14986,110332,0.103763513,0.015027372,0.18,0.135826415,0.045683332,3.550250835,0,1,0.370126373,0.000238829,0.21411091,0.000133458,0.000333645,0.717162913,0,0.171663706,0.249329297,0.02,0.000238829,0.891103565,4.5318E-05,0.000996991,3.163117418,0.022815996,0.055814036,0,0.4,1.188872921,2.9379E-05,1.241896122,9.064E-06,0.000571004,1.180749053,0.200676141,0.000420983,0.925314119,7.2508E-05,0.001776457,0.37,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
sat/ctl_4291_567_8_unsat.cnf,1,17850,147312,17725,147296,0.007052186,0.000108625,0.39,0.120335922,0.120667002,1.94084486,0,1,0.71280743,0.000189588,0.238169615,0.000112835,0.000282087,0.986754753,0,0.204866391,0.434845481,0.02,0.000189588,0.822986751,4.0734E-05,0.000767163,3.694766478,0.074052933,0.071036577,0,0.5,2.613446658,4.0171E-05,0.72162123,6.789E-06,0.000434499,2.0515858,0.298263361,0.000303105,0.850861068,4.7523E-05,0.001154139,0.54,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
sat/cube-11-h13-unsat.cnf,1,455627,1367522,120512,791939,2.780760422,0.726802191,8.83,0.152173337,0.375365161,0.554023548,0,1,1.477313303,2.8743E-05,0.30837887,1.6596E-05,0.000157661,1.421464507,0,0.164295482,0.586002205,0.1,2.8743E-05,10.245321521,8.839E-06,0.016242413,2.982552507,0.164176326,0.122016656,0,0.998872286,3.019665969,1.2814E-05,13.65035994,2.525E-06,0.012114569,1.800384516,0.488194166,3.0043E-05,8.912850202,8.839E-06,0.012882305,22.85,-1,0,-1,0,-512,-1,0,-1,0,0,20.08
sat/custmulsb2x32o.cnf,1,4660,13677,2483,10036,0.876761981,0.362793942,0.05,0.247409326,0.38359928,0.796039929,0,1,1.15747629,0.001138993,0.598868658,0.000805477,0.027386226,0.927309545,0,0.315464328,0.895775209,0.01,0.001138993,0.936916192,0.000697489,0.024810682,1.678216489,0.089785923,0.065545491,0,0.285714286,1.590810491,0.000494996,1.096073076,0.000298924,0.011060183,1.473253027,0.512156238,0.000993203,1.333453507,0.000498206,0.02162216,0.01,0.002686264,1.181579339,0.000498206,0.031187724,3.364655468,0.164435546,0.647811997,0.01147693,0.904761905,3.141461186,0.42
sat/custmulun16x16o.cnf,1,3633,10626,2012,8199,0.805666004,0.296011709,0.06,0.24539578,0.34537152,0.832131235,0,1,1.18020488,0.001417886,0.66963871,0.000994036,0.030318091,0.986689708,0,0.334552994,0.870959873,0,0.001417886,0.264473766,0.000975729,0.003902915,1.736814491,0.083008774,0.065349241,0,0.384615385,1.708601458,0.000655659,0.676603907,0.000121966,0.003902915,1.705930567,0.551164776,0.001271066,1.010169864,0.000731797,0.008293694,0.01,0.001737842,0.702942607,0.000853763,0.035004269,2.636675931,0.165505722,0.470044431,0.028985507,0.805555556,2.802773602,0.12
sat/dated-10-19-u.cnf,1,246502,1169243,68668,447274,2.589765247,1.61415374,3.65,0.153525579,0.344771991,1.036718323,0,1,1.298283473,3.8241E-05,0.375329134,2.9126E-05,0.000174754,0.975979618,0,0.550309206,0.928066465,0.06,3.8241E-05,0.599449123,1.3415E-05,9.3902E-05,2.922475683,0.238810569,0.157751614,0,0.826086957,3.152248441,2.421E-05,0.543753649,6.707E-06,6.2601E-05,2.624646601,0.737284081,3.7444E-05,0.596050644,8.943E-06,8.9431E-05,7.43,6.1054E-05,0.680985657,6.707E-06,0.00019004,3.702260402,0.134780261,0.751695464,0.025444596,0.611111111,3.140356207,15.65
sat/div2.c.20.smt2-stp212.cnf,1,140148,668917,101578,639447,0.379708205,0.046086697,2.3,0.158852884,0.357337486,0.574915596,0,1,1.520979521,3.6056E-05,0.357917926,1.9689E-05,0.00042332,1.248124178,0,0.096211258,0.590890254,0.07,3.6056E-05,2.233712242,1.0947E-05,0.000971152,2.221767154,0.04752393,0.095669953,0,0.818181818,1.216761371,1.2898E-05,1.66416304,1.564E-06,0.000283057,1.749051786,0.446212118,1.8697E-05,2.079834221,6.255E-06,0.000919545,16.2,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
sat/E00N23.cnf,1,15364,2210893,13209,2179433,0.16314634,0.014434947,30.76,0.006060751,0.976154693,0.14475236,0,1,0.157192132,0.000686255,0.649323949,0.000151412,0.007949126,2.348634871,0,0.01588716,0.030840131,0.32,0.000686255,3.984597498,3.212E-06,0.015261768,1.55243293,0.367799477,0.228048441,0.25,0.999326146,1.04645785,0.000602586,4.428987844,9.18E-07,0.015247085,1.54219379,0.967124018,1.8911E-05,1.354682735,1.193E-05,0.000291819,1.88,-1,0,-1,0,-512,-1,0,-1,0,0,44.99
sat/E02F22.cnf,1,13574,1301188,11448,1262053,0.185709294,0.031008999,16.48,0.009070934,0.966448319,0.173290526,0,1,0.205696234,0.000723407,0.427897245,0.000174703,0.005852551,2.204110153,0,0.02364243,0.044865786,0.18,0.000723407,4.033201404,5.547E-06,0.01620138,1.608575446,0.373302988,0.228168779,0.189873418,0.99885031,1.110715913,0.000674487,4.31179149,1.585E-06,0.016179194,1.617097601,0.974911513,3.055E-05,1.293370734,1.9809E-05,0.00046353,0.94,-1,0,-1,0,-512,-1,0,-1,0,0,22.44
sat/e2_1.c.smt2-stp212.cnf,1,24293,98163,15053,85765,0.61383113,0.144557803,0.53,0.175514487,0.41185299,0.701439859,0,1,1.613027011,0.000238038,0.535955922,0.000132864,0.008370425,1.393656988,0,0.13866962,0.544954235,0.01,0.000238038,1.881265448,8.1618E-05,0.010120679,2.567775814,0.056872602,0.103082019,0,0.911764706,1.697432396,0.000114169,1.518573987,2.332E-05,0.003731126,2.093702457,0.533107911,0.000180958,1.683800113,4.6639E-05,0.004255815,0.38,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
sat/e2_2.c.smt2-cvc4.cnf,1,8443,39060,5721,33661,0.475790946,0.160393334,0.27,0.1699593,0.477862474,0.787631981,0,1,1.464657886,0.000627601,1.544977379,0.000349589,0.011886034,1.312154815,0,0.394135647,0.851311607,0,0.000627601,1.233057448,0.000237664,0.010219542,3.137174187,0.23180692,0.245297852,0,0.915492958,3.08226794,0.000350597,1.498179456,2.9708E-05,0.005198895,2.907358325,0.68613529,0.001252969,0.883238134,0.00014854,0.010991949,0.07,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
sat/e2a_2.c.smt2-cvc4.cnf,1,7114,34725,4967,30381,0.432252869,0.142984102,0.24,0.163490339,0.474125249,0.797759023,0,1,1.424665519,0.000710585,1.588916719,0.000402658,0.025367425,1.269179661,0,0.404298739,0.862183602,0.01,0.000710585,1.266899696,0.000263322,0.011322866,3.136802095,0.222815355,0.249056875,0,0.915492958,3.008949177,0.000395302,1.516400417,3.2915E-05,0.005760179,2.922298235,0.68621836,0.001383331,0.985205283,0.000164577,0.012178664,0.05,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
sat/eq.atree.braun.11.unsat.cnf,1,1400,4732,969,4024,0.444788442,0.175944334,0.02,0.240805169,0.343813755,0.838116911,0,1,1.19615501,0.003076228,0.382217563,0.002063983,0.02373581,0.957810236,0,0.218190855,0.87972167,0,0.003076228,0.29770739,0.001739563,0.005964215,2.446214589,0.078406025,0.092359657,0,0.5,2.101388595,0.001345385,0.578022944,0.000497018,0.005467197,2.008036308,0.500497018,0.00222863,0.56900754,0.001242545,0.007952286,0.01,0.004094222,0.381345128,0.001242545,0.029821074,2.880796894,0.269796574,0.341464481,0.017906336,0.575,3.439702291,0.09
sat/eq.atree.braun.12.unsat.cnf,1,1694,5726,1165,4834,0.454077253,0.184526272,0.03,0.241001241,0.344831058,0.834875537,0,1,1.195111722,0.002553799,0.381114386,0.001716738,0.021459227,0.951080371,0,0.217004551,0.877534133,0,0.002553799,0.299135881,0.001448076,0.0051717,2.428699367,0.077569907,0.090055665,0,0.5,2.047521176,0.001122237,0.594823919,0.000413736,0.004964832,1.974444376,0.500413736,0.001864476,0.595635296,0.00103434,0.007240381,0.01,0.003403608,0.401386183,0.00103434,0.029582127,2.882631476,0.27069701,0.340482167,0.014957265,0.566176471,3.467714964,0.11
sat/eq.atree.braun.13.unsat.cnf,1,2010,6802,1384,5732,0.452312139,0.186671319,0.03,0.2414515,0.3451858,0.832410075,0,1,1.182201663,0.002141789,0.381900133,0.001445087,0.019508671,0.933756453,0,0.217027216,0.885729239,0,0.002141789,0.304343498,0.001221214,0.004710398,2.413125177,0.076666554,0.085500079,0,0.5,2.066775102,0.000948937,0.617530002,0.000348918,0.004535939,1.976259323,0.503140265,0.001572149,0.6217931,0.000872296,0.006629449,0.01,0.002857697,0.413265193,0.000872296,0.029309142,2.866703233,0.270413007,0.338625658,0.012679628,0.575,3.41553913,0.13
sat/f1000.cnf,1,1000,4250,983,4233,0.017293998,0.004016064,0.01,0.23222301,0.493149067,0.586518702,0,1,0.665480376,0.003076395,0.050708853,0.003051882,0.004069176,0.113579453,0,0,0.975903614,0,0.003076395,0.284149861,0.000944956,0.007323411,2.674131839,0.226389726,0.165805999,0,1,3.364577209,0.001539519,0.392809897,0,0.003779825,2.328920914,0.503425467,0.006134526,0.284495002,0.001889913,0.014646823,0.01,0.004636603,0.243297066,0.001653674,0.01015828,2.95538623,0.105351928,0.244862578,0.048625793,0.25,2.28719863,0.14
sat/f600.cnf,1,600,2550,588,2537,0.020408163,0.005124162,0,0.231769807,0.493115228,0.585984278,0,1,0.670173295,0.005144943,0.052659395,0.005102041,0.008503401,0.118316655,0,0,0.975167521,0,0.005144943,0.262582937,0.001970832,0.009854158,2.623500456,0.236681603,0.182016653,0,1,3.392397326,0.002594928,0.369052019,0.000394166,0.005912495,2.288073464,0.506109578,0.010177268,0.259980483,0.003941663,0.019708317,0,0.007628214,0.230453918,0.002759164,0.014189988,2.900838316,0.10844934,0.243272075,0.055555556,0.277777778,2.277531755,0.08
sat/g250.29.cnf,1,7250,454622,7000,454372,0.035714286,0.00055021,2.81,0.015405879,1,0,1,1,0,0.000551724,2.551260193,0.000285714,0.008,0.149994924,0,0.965517241,0.965517241,0.05,0.000551724,0.062127232,0.00044457,0.000647047,3.395203916,0,0,0,0,0,0.000275862,0.062127232,0.000222285,0.000323523,3.395203916,0.965517241,0.007783561,0.061652929,0.006283398,0.009118079,0.37,-1,0,-1,0,-512,-1,0,-1,0,0,20.1
sat/gaussian.c.75.smt2-cvc4.cnf,1,1987158,8561035,1301961,7281539,0.526280741,0.175717798,36.15,0.178802998,0.371441977,0.81148415,0,1,1.312881421,2.382E-06,0.778446612,1.536E-06,5.9142E-05,1.086339922,0,0.27564681,0.875289551,0.82,2.382E-06,6.234993434,9.61E-07,0.003790957,2.387932414,0.109558248,0.166218774,0,0.976982097,2.015376628,1.136E-06,5.573146124,1.37E-07,0.001442278,2.099739593,0.547129666,2.16E-06,5.10779728,5.49E-07,0.002909,2653.83,-1,0,-1,0,-512,-1,0,-1,0,0,1580.74
sat/gripper14u.cnf,1,4584,43390,4233,40010,0.082919915,0.08447888,0.17,0.10579855,0.692280522,0.638898489,0,1,0.854313719,0.000524538,0.721354441,0.000472478,0.010394519,0.299793061,0,0.92631842,0.930842289,0,0.000524538,0.760221153,0.00019995,0.002249438,1.24839101,0.4821738,0.272739758,0,0.936507937,1.708058267,0.000437653,0.919119064,7.4981E-05,0.002099475,1.504072642,0.926293427,0.000741853,0.551953742,0.000174956,0.003574106,0.04,0.000335827,2.174128634,7.4981E-05,0.016845789,1.863277293,0.270159378,0.401514116,0.00310142,0.666666667,1.792334285,0.81
sat/gss-20-s100.cnf,1,31503,94748,13726,56930,1.295133324,0.664289478,0.68,0.241103109,0.189743097,1.549173103,0,1,1.128568479,0.000215797,1.076866553,0.000145709,0.002404196,0.976527604,0,0.661531706,0.940909889,0.01,0.000215797,0.795696494,0.000122958,0.001949763,2.440654831,0.179762609,0.150363946,0,0.777777778,2.325198044,0.000148691,0.937605323,3.5131E-05,0.001563323,1.879514948,0.894185842,0.000405628,0.759920734,7.0262E-05,0.002160548,0.31,0.000433217,0.908661181,8.7827E-05,0.003723871,3.750629299,0.172547989,0.466071161,0.018578107,0.527777778,3.224731201,2.2
sat/gss-24-s100.cnf,1,31821,95735,14170,58933,1.245659845,0.624471858,0.76,0.240442536,0.193187109,1.533860957,0,1,1.14348549,0.000210917,1.083124272,0.000141143,0.002328864,0.990637203,0,0.656423396,0.939049429,0.01,0.000210917,0.801080253,0.000118779,0.001883495,2.472984196,0.183516753,0.153734891,0,0.777777778,2.372473339,0.000143403,0.935760198,5.0905E-05,0.001476253,1.874603733,0.889739195,0.000390204,0.759608275,6.7874E-05,0.002053179,0.32,0.000428582,0.913372531,8.4842E-05,0.0035464,3.791360982,0.172632966,0.466476789,0.019304639,0.527777778,3.232762333,2.42
sat/gss-26-s100.cnf,1,31942,96138,14277,59390,1.237304756,0.618757367,0.79,0.240394006,0.193836226,1.530366056,0,1,1.144194966,0.000209036,1.080121452,0.000140085,0.00231141,0.990590577,0,0.655076612,0.939316383,0,0.000209036,0.798494525,0.000117865,0.001869002,2.463501537,0.182857951,0.152743636,0,0.777777778,2.367386354,0.000142258,0.932952556,5.0514E-05,0.001464893,1.877856297,0.889004883,0.000386548,0.759579808,6.7351E-05,0.002054218,0.33,0.000423521,0.909945804,8.4189E-05,0.003519111,3.780637448,0.172699894,0.46564735,0.019304639,0.527777778,3.236857388,2.41
sat/gss-27-s100.cnf,1,31951,96161,14275,59330,1.238248687,0.620782066,0.8,0.240603405,0.193356427,1.532306491,0,1,1.139768473,0.00020831,1.071697088,0.000140105,0.002311734,0.984977682,0,0.655705377,0.940182033,0,0.00020831,0.798426937,0.000117984,0.001870892,2.449633037,0.180741638,0.151167239,0,0.777777778,2.342717166,0.000142405,0.933011168,5.0565E-05,0.001466375,1.877574406,0.889819653,0.000387021,0.759343418,6.742E-05,0.002056295,0.33,0.000421142,0.907450621,8.4274E-05,0.003472105,3.768571963,0.172648376,0.465097471,0.019304639,0.527777778,3.232119314,2.36
sat/gss-28-s100.cnf,1,32151,96786,14331,59532,1.243458237,0.625781093,0.63,0.240727676,0.193322605,1.53147213,0,1,1.139458652,0.000207146,1.068688418,0.000139558,0.0023027,0.985380608,0,0.655076262,0.940166633,0,0.000207146,0.796388676,0.000117584,0.001864543,2.445160402,0.179595526,0.150691015,0,0.777777778,2.333563104,0.000141753,0.92869684,5.0393E-05,0.001461399,1.876929665,0.88910166,0.000385612,0.760171076,8.3988E-05,0.002049318,0.34,0.000417295,0.907076897,8.3988E-05,0.003208359,3.754765463,0.172968146,0.465030221,0.018704175,0.527777778,3.233451591,2.33
