@RELATION FEATURE_COSTS_QBF-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE base NUMERIC

@DATA
k_branch_p-10,1,0.692
arbiter-06-comp-error01-qbf-hardness-depth-12,1,0.84
s641_d5_s,1,0.912
s3330_d5_s,1,2.008
ev-pr-6x6-15-5-0-1-2-lg,1,1.348
k_lin_n-8,1,0.636
p20-5.pddl_planlen=32,1,2.768
biu.mv.xl_ao.bb-b001-p010-IPF02-c07.blif-biu.inv1.prop.bb-bmc.with-IOC.unfold-003,1,0.536
tlc03-nonuniform-depth-17,1,0.812
k_poly_n-14,1,0.464
lights3_035_0_051,1,0.48
k_t4p_p-16,1,0.62
k_lin_n-5,1,0.516
szymanski-10-s,1,1.14
ev-pr-4x4-5-3-0-0-1-lg,1,0.584
toilet_a_08_05.2,1,0.492
szymanski-8-s,1,0.688
lut4_2_f1,1,0.296
k_poly_p-7,1,0.42
ev-pr-6x6-17-5-0-1-2-s,1,8.912
k_path_n-12,1,0.392
filesys_smbmrx_cvsndrcv.c,1,2.012
k_path_n-14,1,0.396
CHAIN22v.23,1,0.592
k_dum_n-2,1,0.268
tree-exa2-35,1,0.236
s713_d6_s,1,0.8
k_ph_p-15,1,1.72
k_branch_n-10,1,0.744
k_dum_p-4,1,0.268
cube_c9_par--opt-11_,1,1.144
s1269_d3_s,1,0.736
s641_d4_s,1,0.664
s510_d23_s,1,1.66
k_lin_p-9,1,0.364
k_poly_n-16,1,0.404
rewriting_k_17,1,0.216
emptyroom_e3_ser--opt-20_,1,0.492
k_ph_n-11,1,0.756
ev-pr-4x4-13-3-0-0-1-s,1,1.596
k_branch_p-8,1,0.552
szymanski-20-s,1,4.076
eijk.S382.S-d4,1,0.404
k_d4_n-1,1,0.268
k3_1_1,1,0.284
incrementer-enc03-nonuniform-depth-24,1,1.316
C6288.blif_0.10_1.00_0_0_out_exact,1,0.616
texas.PI_main^08.E-f3,1,0.992
tree-exa2-30,1,0.196
flipflop-9-c,1,1.892
lut4_AND_f1,1,0.296
fpu-10Xh-correct04-uniform-depth-14,1,15.656
k_dum_p-16,1,0.336
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-005,1,0.948
biu.mv.xl_ao.bb-b001-p005-OPF05-c02.blif-biu.inv1.prop.bb-bmc.with-IOC.unfold-004,1,0.464
s27_d4_u,1,0.224
ev-pr-6x6-7-5-0-1-2-s,1,3.632
s820_d10_s,1,1.184
vonNeumann-ripple-carry-9-c,1,5.768
stmt27_296_297,1,0.352
s27_d3_u,1,0.228
k_branch_p-6,1,0.484
Adder2-8-c,1,0.52
b22_C_2_12,1,1.196
impl06,1,0.204
fpu-10Xh-error01-uniform-depth-5,1,5.7
BLOCKS3iii.4,1,0.368
szymanski-18-s,1,3.028
k_poly_p-11,1,0.436
k14_2_3,1,11.544
tree-exa2-10,1,0.228
flipflop-11-c,1,4.692
s386_d12_u,1,1.192
qshifter_5,1,0.392
p20-1.pddl_planlen=32,1,0.7
k_d4_n-15,1,0.588
uclid-pipe2,1,0.544
k_t4p_n-6,1,0.524
lights3_035_0_002,1,0.464
cnt11,1,0.456
dungeon_i25-m12-u3-v0.pddl_planlen=72,1,5.6
k_poly_n-18,1,0.46
s1269_d12_u,1,3.804
k_ph_n-3,1,0.264
k_path_p-14,1,0.468
stmt52_244_394,1,0.74
k_ph_n-9,1,0.572
impl14,1,0.252
s641_d6_s,1,0.936
mutex-128-s,1,0.964
s713_d4_s,1,0.728
ev-pr-4x4-7-3-0-0-1-s,1,1.372
CHAIN16v.17,1,0.592
ev-pr-4x4-9-3-0-0-1-s,1,1.608
tree-exa2-45,1,0.248
C432.blif_0.10_0.20_0_0_out_exact,1,0.42
toilet_a_08_05.9,1,0.6
small-swap1-fixpoint-3,1,0.404
b20_C_3_2,1,2.7
s713_d3_s,1,0.592
dungeon_i25-m12-u5-v0.pddl_planlen=170,1,9.88
stmt21_319_418,1,0.792
biu.mv.xl_ao.bb-b001-p010-IPF02-c08.blif-biu.inv1.prop.bb-bmc.with-IOC.unfold-003,1,0.428
C5315.blif_0.10_0.20_0_1_out_exact,1,0.548
szymanski-5-s,1,0.368
dungeon_i25-m12-u3-v0.pddl_planlen=165,1,10.216
BLOCKS3ii.4.3,1,0.388
k12_4_2,1,3.504
s386_d4_s,1,0.484
arbiter-08-comp-error02-qbf-hardness-depth-9,1,0.564
k_dum_n-9,1,0.324
eijk.bs4863.S-d4,1,1.448
cube_c11_par---13_,1,1.708
k_lin_n-15,1,1.168
s820_d11_u,1,1.276
k_t4p_n-2,1,0.372
biu.mv.xl_ao.bb-b001-p010-MIF01-c01.blif-biu.inv1.prop.bb-bmc.with-IOC.unfold-004,1,0.696
query48_query15_1344,1,0.536
mutex-32-s,1,0.512
lut4_XOR_f1,1,0.276
flipflop-4-c,1,0.432
z4ml.blif_0.10_0.20_0_0_out_exact,1,0.24
tree-exa10-10,1,0.236
network_ndis_rtlnwifi_hw_hw_ccmp.c,1,1.004
toilet_c_10_01.12,1,0.408
gttt_2_1_0010_4x4_torus_b,1,1.32
ken.flash^08.C-d4,1,1.332
s298_d18_s,1,1.148
network_irda_miniport_nscirda_comm.c,1,2.16
s386_d6_s,1,0.616
par16-1-50,1,0.6
k_lin_p-8,1,0.364
vonNeumann-ripple-carry-5-c,1,1.344
s820_d3_s,1,0.56
arbiter-06-comp-error01-qbf-hardness-depth-15,1,0.808
k_grz_p-11,1,0.416
biu.mv.xl_ao.bb-b001-p010-MIF05-c07.blif-biu.inv1.prop.bb-bmc.with-IOC.unfold-004,1,0.62
k_path_n-3,1,0.4
s01238_PR_8_2,1,0.452
test1_quant_squaring2,1,0.412
