@RELATION ALGORITHM_RUNS_CSP-Minizinc-Time-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE PAR10 NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
j30_15_5,1,LCG-Glucose-UC-free,1.706,ok
j30_15_5,1,MZN/Gurobi-free,315.692,ok
j30_15_5,1,Choco-free,2.487,ok
j30_15_5,1,JaCoP-fd,12000,timeout
j30_1_10,1,LCG-Glucose-free,2.136,ok
j30_1_10,1,Chuffed-free,27.707,ok
j30_1_10,1,OR-Tools-free,897.653,ok
j30_1_10,1,MZN/SCIP-free,14.506,ok
j30_1_10,1,iZplus-free,65.745,ok
j30_1_10,1,MZN/CPLEX-free,3.0580000000000003,ok
j30_1_10,1,Gecode-free,389.21500000000003,ok
j30_1_10,1,SICStus-Prolog-fd,12000,timeout
j30_1_10,1,MZN/Cbc-free,16.839,ok
j30_1_10,1,Concrete-free,16.959,ok
j30_1_10,1,HaifaCSP-free,15.079,ok
j30_1_10,1,G12FD-free,5.699,ok
j30_1_10,1,Mistral-free,5.347,ok
j30_1_10,1,MinisatID-free,73.031,ok
j30_1_10,1,Picat-SAT-free,104.85900000000001,ok
j30_1_10,1,Picat-CP-fd,12000,timeout
j30_1_10,1,LCG-Glucose-UC-free,5.219,ok
j30_1_10,1,MZN/Gurobi-free,2.701,ok
j30_1_10,1,Choco-free,244.25900000000001,ok
j30_1_10,1,JaCoP-fd,12000,timeout
j30_37_4,1,LCG-Glucose-free,162.23,ok
j30_37_4,1,Chuffed-free,12000,timeout
j30_37_4,1,OR-Tools-free,12000,timeout
j30_37_4,1,MZN/SCIP-free,12000,timeout
j30_37_4,1,iZplus-free,12000,timeout
j30_37_4,1,MZN/CPLEX-free,12000,timeout
j30_37_4,1,Gecode-free,12000,timeout
j30_37_4,1,SICStus-Prolog-fd,12000,timeout
j30_37_4,1,MZN/Cbc-free,12000,timeout
j30_37_4,1,Concrete-free,12000,timeout
j30_37_4,1,HaifaCSP-free,12000,timeout
j30_37_4,1,G12FD-free,12000,timeout
j30_37_4,1,Mistral-free,12000,timeout
j30_37_4,1,MinisatID-free,12000,timeout
j30_37_4,1,Picat-SAT-free,12000,timeout
j30_37_4,1,Picat-CP-fd,12000,timeout
j30_37_4,1,LCG-Glucose-UC-free,241.4,ok
j30_37_4,1,MZN/Gurobi-free,12000,timeout
j30_37_4,1,Choco-free,12000,timeout
j30_37_4,1,JaCoP-fd,12000,timeout
j30_53_3,1,LCG-Glucose-free,7.165,ok
j30_53_3,1,Chuffed-free,18.959,ok
j30_53_3,1,OR-Tools-free,12000,timeout
j30_53_3,1,MZN/SCIP-free,12000,timeout
j30_53_3,1,iZplus-free,254.38500000000002,ok
j30_53_3,1,MZN/CPLEX-free,723.1320000000001,ok
j30_53_3,1,Gecode-free,12000,timeout
j30_53_3,1,SICStus-Prolog-fd,12000,timeout
j30_53_3,1,MZN/Cbc-free,12000,timeout
j30_53_3,1,Concrete-free,12000,timeout
j30_53_3,1,HaifaCSP-free,161.141,ok
j30_53_3,1,G12FD-free,12000,timeout
j30_53_3,1,Mistral-free,12000,timeout
j30_53_3,1,MinisatID-free,335.363,ok
j30_53_3,1,Picat-SAT-free,109.011,ok
j30_53_3,1,Picat-CP-fd,12000,timeout
j30_53_3,1,LCG-Glucose-UC-free,4.3260000000000005,ok
j30_53_3,1,MZN/Gurobi-free,12000,timeout
j30_53_3,1,Choco-free,12000,timeout
j30_53_3,1,JaCoP-fd,12000,timeout
j30_17_10,1,LCG-Glucose-free,4.072,ok
j30_17_10,1,Chuffed-free,1.73,ok
j30_17_10,1,OR-Tools-free,281.243,ok
j30_17_10,1,MZN/SCIP-free,166.719,ok
j30_17_10,1,iZplus-free,12.002,ok
j30_17_10,1,MZN/CPLEX-free,6.493,ok
j30_17_10,1,Gecode-free,166.228,ok
j30_17_10,1,SICStus-Prolog-fd,814.842,ok
j30_17_10,1,MZN/Cbc-free,784.471,ok
j30_17_10,1,Concrete-free,164.105,ok
j30_17_10,1,HaifaCSP-free,52.152,ok
j30_17_10,1,G12FD-free,2.676,ok
j30_17_10,1,Mistral-free,12000,timeout
j30_17_10,1,MinisatID-free,68.815,ok
j30_17_10,1,Picat-SAT-free,52.666000000000004,ok
j30_17_10,1,Picat-CP-fd,12000,timeout
j30_17_10,1,LCG-Glucose-UC-free,1.712,ok
j30_17_10,1,MZN/Gurobi-free,4.189,ok
j30_17_10,1,Choco-free,1.8900000000000001,ok
j30_17_10,1,JaCoP-fd,918.142,ok
rat99_6,1,LCG-Glucose-free,1.992,ok
rat99_6,1,Chuffed-free,11.184000000000001,ok
rat99_6,1,OR-Tools-free,232.635,ok
rat99_6,1,MZN/SCIP-free,224.215,ok
rat99_6,1,iZplus-free,8.754,ok
rat99_6,1,MZN/CPLEX-free,568.744,ok
rat99_6,1,Gecode-free,492.481,ok
rat99_6,1,SICStus-Prolog-fd,740.399,ok
rat99_6,1,MZN/Cbc-free,12000,timeout
rat99_6,1,Concrete-free,12000,timeout
rat99_6,1,HaifaCSP-free,105.002,ok
rat99_6,1,G12FD-free,1073.225,ok
rat99_6,1,Mistral-free,6.647,ok
rat99_6,1,MinisatID-free,26.019000000000002,ok
rat99_6,1,Picat-SAT-free,19.990000000000002,ok
rat99_6,1,Picat-CP-fd,12000,timeout
rat99_6,1,LCG-Glucose-UC-free,2.977,ok
rat99_6,1,MZN/Gurobi-free,988.429,ok
rat99_6,1,Choco-free,213.353,ok
rat99_6,1,JaCoP-fd,853.624,ok
st70_5,1,LCG-Glucose-free,1.002,ok
st70_5,1,Chuffed-free,5.023,ok
st70_5,1,OR-Tools-free,65.413,ok
st70_5,1,MZN/SCIP-free,400.789,ok
st70_5,1,iZplus-free,12000,timeout
st70_5,1,MZN/CPLEX-free,309.115,ok
st70_5,1,Gecode-free,62.884,ok
st70_5,1,SICStus-Prolog-fd,111.881,ok
st70_5,1,MZN/Cbc-free,12000,timeout
st70_5,1,Concrete-free,12000,timeout
st70_5,1,HaifaCSP-free,57.297000000000004,ok
st70_5,1,G12FD-free,666.714,ok
st70_5,1,Mistral-free,46.932,ok
st70_5,1,MinisatID-free,12.83,ok
st70_5,1,Picat-SAT-free,13.796000000000001,ok
st70_5,1,Picat-CP-fd,264.04,ok
st70_5,1,LCG-Glucose-UC-free,9.289,ok
st70_5,1,MZN/Gurobi-free,257.371,ok
st70_5,1,Choco-free,100.837,ok
st70_5,1,JaCoP-fd,112.849,ok
rat99_5,1,LCG-Glucose-free,0.272,ok
rat99_5,1,Chuffed-free,3.152,ok
rat99_5,1,OR-Tools-free,25.516000000000002,ok
rat99_5,1,MZN/SCIP-free,71.495,ok
rat99_5,1,iZplus-free,4.7250000000000005,ok
rat99_5,1,MZN/CPLEX-free,209.18800000000002,ok
rat99_5,1,Gecode-free,26.164,ok
rat99_5,1,SICStus-Prolog-fd,45.339,ok
rat99_5,1,MZN/Cbc-free,12000,timeout
rat99_5,1,Concrete-free,12000,timeout
rat99_5,1,HaifaCSP-free,8.026,ok
rat99_5,1,G12FD-free,194.769,ok
rat99_5,1,Mistral-free,1.6,ok
rat99_5,1,MinisatID-free,6.678,ok
rat99_5,1,Picat-SAT-free,10.438,ok
rat99_5,1,Picat-CP-fd,67.361,ok
rat99_5,1,LCG-Glucose-UC-free,1.715,ok
rat99_5,1,MZN/Gurobi-free,75.922,ok
rat99_5,1,Choco-free,12.112,ok
rat99_5,1,JaCoP-fd,45.27,ok
ulysses22_5,1,LCG-Glucose-free,2.982,ok
ulysses22_5,1,Chuffed-free,9.159,ok
ulysses22_5,1,OR-Tools-free,416.935,ok
ulysses22_5,1,MZN/SCIP-free,65.607,ok
ulysses22_5,1,iZplus-free,12000,timeout
ulysses22_5,1,MZN/CPLEX-free,12000,timeout
ulysses22_5,1,Gecode-free,416.002,ok
ulysses22_5,1,SICStus-Prolog-fd,678.476,ok
ulysses22_5,1,MZN/Cbc-free,12000,timeout
ulysses22_5,1,Concrete-free,12000,timeout
ulysses22_5,1,HaifaCSP-free,5.779,ok
ulysses22_5,1,G12FD-free,12000,timeout
ulysses22_5,1,Mistral-free,1.834,ok
ulysses22_5,1,MinisatID-free,2.5180000000000002,ok
ulysses22_5,1,Picat-SAT-free,17.942,ok
ulysses22_5,1,Picat-CP-fd,1078.34,ok
ulysses22_5,1,LCG-Glucose-UC-free,110.028,ok
ulysses22_5,1,MZN/Gurobi-free,38.858000000000004,ok
ulysses22_5,1,Choco-free,277.434,ok
ulysses22_5,1,JaCoP-fd,741.254,ok
att48_6,1,LCG-Glucose-free,147.968,ok
att48_6,1,Chuffed-free,59.808,ok
att48_6,1,OR-Tools-free,12000,timeout
att48_6,1,MZN/SCIP-free,12000,timeout
att48_6,1,iZplus-free,12000,timeout
att48_6,1,MZN/CPLEX-free,12000,timeout
att48_6,1,Gecode-free,12000,timeout
att48_6,1,SICStus-Prolog-fd,12000,timeout
att48_6,1,MZN/Cbc-free,12000,timeout
att48_6,1,Concrete-free,12000,timeout
att48_6,1,HaifaCSP-free,12000,timeout
att48_6,1,G12FD-free,12000,timeout
att48_6,1,Mistral-free,12000,timeout
att48_6,1,MinisatID-free,914.5310000000001,ok
att48_6,1,Picat-SAT-free,88.888,ok
att48_6,1,Picat-CP-fd,12000,timeout
att48_6,1,LCG-Glucose-UC-free,12000,timeout
att48_6,1,MZN/Gurobi-free,12000,timeout
att48_6,1,Choco-free,1106.9470000000001,ok
att48_6,1,JaCoP-fd,12000,timeout
j30_27_5-wet,1,LCG-Glucose-free,0.363,ok
j30_27_5-wet,1,Chuffed-free,1.042,ok
j30_27_5-wet,1,OR-Tools-free,202.209,ok
j30_27_5-wet,1,MZN/SCIP-free,38.77,ok
j30_27_5-wet,1,iZplus-free,5.804,ok
j30_27_5-wet,1,MZN/CPLEX-free,1.881,ok
j30_27_5-wet,1,Gecode-free,232.171,ok
j30_27_5-wet,1,SICStus-Prolog-fd,213.75900000000001,ok
j30_27_5-wet,1,MZN/Cbc-free,9.323,ok
j30_27_5-wet,1,Concrete-free,12000,timeout
j30_27_5-wet,1,HaifaCSP-free,5.2410000000000005,ok
j30_27_5-wet,1,G12FD-free,12000,timeout
j30_27_5-wet,1,Mistral-free,4.343,ok
j30_27_5-wet,1,MinisatID-free,21.506,ok
j30_27_5-wet,1,Picat-SAT-free,32.63,ok
j30_27_5-wet,1,Picat-CP-fd,12000,timeout
j30_27_5-wet,1,LCG-Glucose-UC-free,0.076,ok
j30_27_5-wet,1,MZN/Gurobi-free,1.3980000000000001,ok
j30_27_5-wet,1,Choco-free,5.66,ok
j30_27_5-wet,1,JaCoP-fd,328.345,ok
j30_44_8-wet,1,LCG-Glucose-free,0.335,ok
j30_44_8-wet,1,Chuffed-free,1.193,ok
j30_44_8-wet,1,OR-Tools-free,142.873,ok
j30_44_8-wet,1,MZN/SCIP-free,11.539,ok
j30_44_8-wet,1,iZplus-free,8.523,ok
j30_44_8-wet,1,MZN/CPLEX-free,1.172,ok
j30_44_8-wet,1,Gecode-free,127.10900000000001,ok
j30_44_8-wet,1,SICStus-Prolog-fd,108.697,ok
j30_44_8-wet,1,MZN/Cbc-free,6.905,ok
j30_44_8-wet,1,Concrete-free,52.348,ok
j30_44_8-wet,1,HaifaCSP-free,5.353,ok
j30_44_8-wet,1,G12FD-free,84.394,ok
j30_44_8-wet,1,Mistral-free,15.933,ok
j30_44_8-wet,1,MinisatID-free,35.856,ok
j30_44_8-wet,1,Picat-SAT-free,31.07,ok
j30_44_8-wet,1,Picat-CP-fd,12000,timeout
j30_44_8-wet,1,LCG-Glucose-UC-free,0.053,ok
j30_44_8-wet,1,MZN/Gurobi-free,1.416,ok
j30_44_8-wet,1,Choco-free,7.299,ok
j30_44_8-wet,1,JaCoP-fd,152.887,ok
j90_19_7-wet,1,LCG-Glucose-free,12000,timeout
j90_19_7-wet,1,Chuffed-free,12000,timeout
j90_19_7-wet,1,OR-Tools-free,12000,timeout
j90_19_7-wet,1,MZN/SCIP-free,12000,timeout
j90_19_7-wet,1,iZplus-free,12000,timeout
j90_19_7-wet,1,MZN/CPLEX-free,25.061,ok
j90_19_7-wet,1,Gecode-free,12000,timeout
j90_19_7-wet,1,SICStus-Prolog-fd,12000,timeout
j90_19_7-wet,1,MZN/Cbc-free,12000,timeout
j90_19_7-wet,1,Concrete-free,12000,timeout
j90_19_7-wet,1,HaifaCSP-free,12000,timeout
j90_19_7-wet,1,G12FD-free,12000,timeout
j90_19_7-wet,1,Mistral-free,12000,timeout
j90_19_7-wet,1,MinisatID-free,12000,timeout
j90_19_7-wet,1,Picat-SAT-free,12000,timeout
j90_19_7-wet,1,Picat-CP-fd,12000,timeout
j90_19_7-wet,1,LCG-Glucose-UC-free,13.254,ok
j90_19_7-wet,1,MZN/Gurobi-free,27.663,ok
j90_19_7-wet,1,Choco-free,12000,timeout
j90_19_7-wet,1,JaCoP-fd,12000,timeout
j60_36_8-wet,1,LCG-Glucose-free,12000,timeout
j60_36_8-wet,1,Chuffed-free,12000,timeout
j60_36_8-wet,1,OR-Tools-free,12000,timeout
j60_36_8-wet,1,MZN/SCIP-free,250.28900000000002,ok
j60_36_8-wet,1,iZplus-free,12000,timeout
j60_36_8-wet,1,MZN/CPLEX-free,3.476,ok
j60_36_8-wet,1,Gecode-free,12000,timeout
j60_36_8-wet,1,SICStus-Prolog-fd,12000,timeout
j60_36_8-wet,1,MZN/Cbc-free,42.688,ok
j60_36_8-wet,1,Concrete-free,12000,timeout
j60_36_8-wet,1,HaifaCSP-free,12000,timeout
j60_36_8-wet,1,G12FD-free,12000,timeout
j60_36_8-wet,1,Mistral-free,12000,timeout
j60_36_8-wet,1,MinisatID-free,12000,timeout
j60_36_8-wet,1,Picat-SAT-free,281.496,ok
j60_36_8-wet,1,Picat-CP-fd,12000,timeout
j60_36_8-wet,1,LCG-Glucose-UC-free,0.149,ok
j60_36_8-wet,1,MZN/Gurobi-free,3.989,ok
j60_36_8-wet,1,Choco-free,12000,timeout
j60_36_8-wet,1,JaCoP-fd,12000,timeout
j90_10_10-wet,1,LCG-Glucose-free,12000,timeout
j90_10_10-wet,1,Chuffed-free,12000,timeout
j90_10_10-wet,1,OR-Tools-free,12000,timeout
j90_10_10-wet,1,MZN/SCIP-free,12000,timeout
j90_10_10-wet,1,iZplus-free,12000,timeout
j90_10_10-wet,1,MZN/CPLEX-free,12000,timeout
j90_10_10-wet,1,Gecode-free,12000,timeout
j90_10_10-wet,1,SICStus-Prolog-fd,12000,timeout
j90_10_10-wet,1,MZN/Cbc-free,12000,timeout
j90_10_10-wet,1,Concrete-free,12000,timeout
j90_10_10-wet,1,HaifaCSP-free,12000,timeout
j90_10_10-wet,1,G12FD-free,12000,timeout
j90_10_10-wet,1,Mistral-free,12000,timeout
j90_10_10-wet,1,MinisatID-free,12000,timeout
j90_10_10-wet,1,Picat-SAT-free,12000,timeout
j90_10_10-wet,1,Picat-CP-fd,12000,timeout
j90_10_10-wet,1,LCG-Glucose-UC-free,46.2,ok
j90_10_10-wet,1,MZN/Gurobi-free,12000,timeout
j90_10_10-wet,1,Choco-free,12000,timeout
j90_10_10-wet,1,JaCoP-fd,12000,timeout
12__6__8__3,1,LCG-Glucose-free,0.603,ok
12__6__8__3,1,Chuffed-free,0.20500000000000002,ok
12__6__8__3,1,OR-Tools-free,423.974,ok
12__6__8__3,1,MZN/SCIP-free,15.627,ok
12__6__8__3,1,iZplus-free,0.6940000000000001,ok
12__6__8__3,1,MZN/CPLEX-free,1.327,ok
12__6__8__3,1,Gecode-free,937.727,ok
12__6__8__3,1,SICStus-Prolog-fd,12000,timeout
12__6__8__3,1,MZN/Cbc-free,12.402000000000001,ok
12__6__8__3,1,Concrete-free,6.162,ok
12__6__8__3,1,HaifaCSP-free,1.561,ok
12__6__8__3,1,G12FD-free,69.287,ok
12__6__8__3,1,Mistral-free,3.2760000000000002,ok
12__6__8__3,1,MinisatID-free,2.719,ok
12__6__8__3,1,Picat-SAT-free,18.154,ok
12__6__8__3,1,Picat-CP-fd,12000,timeout
12__6__8__3,1,LCG-Glucose-UC-free,0.227,ok
12__6__8__3,1,MZN/Gurobi-free,1.129,ok
12__6__8__3,1,Choco-free,1000.328,ok
12__6__8__3,1,JaCoP-fd,12000,timeout
12__8__6__3,1,LCG-Glucose-free,0.609,ok
12__8__6__3,1,Chuffed-free,0.2,ok
12__8__6__3,1,OR-Tools-free,130.87800000000001,ok
12__8__6__3,1,MZN/SCIP-free,16.515,ok
12__8__6__3,1,iZplus-free,0.649,ok
12__8__6__3,1,MZN/CPLEX-free,1.309,ok
12__8__6__3,1,Gecode-free,277.711,ok
12__8__6__3,1,SICStus-Prolog-fd,494.596,ok
12__8__6__3,1,MZN/Cbc-free,44.038000000000004,ok
12__8__6__3,1,Concrete-free,6.148,ok
12__8__6__3,1,HaifaCSP-free,2.013,ok
12__8__6__3,1,G12FD-free,38.114000000000004,ok
12__8__6__3,1,Mistral-free,1.026,ok
12__8__6__3,1,MinisatID-free,2.1270000000000002,ok
12__8__6__3,1,Picat-SAT-free,18.878,ok
12__8__6__3,1,Picat-CP-fd,12000,timeout
12__8__6__3,1,LCG-Glucose-UC-free,0.26,ok
12__8__6__3,1,MZN/Gurobi-free,1.162,ok
12__8__6__3,1,Choco-free,314.622,ok
12__8__6__3,1,JaCoP-fd,497.26,ok
14__8__6__3,1,LCG-Glucose-free,0.642,ok
14__8__6__3,1,Chuffed-free,0.256,ok
14__8__6__3,1,OR-Tools-free,39.57,ok
14__8__6__3,1,MZN/SCIP-free,13.548,ok
14__8__6__3,1,iZplus-free,0.599,ok
14__8__6__3,1,MZN/CPLEX-free,1.824,ok
14__8__6__3,1,Gecode-free,74.057,ok
14__8__6__3,1,SICStus-Prolog-fd,129.9,ok
14__8__6__3,1,MZN/Cbc-free,12000,timeout
14__8__6__3,1,Concrete-free,5.53,ok
14__8__6__3,1,HaifaCSP-free,2.475,ok
14__8__6__3,1,G12FD-free,46.763,ok
14__8__6__3,1,Mistral-free,3.241,ok
14__8__6__3,1,MinisatID-free,3.106,ok
14__8__6__3,1,Picat-SAT-free,19.965,ok
14__8__6__3,1,Picat-CP-fd,12000,timeout
14__8__6__3,1,LCG-Glucose-UC-free,0.265,ok
14__8__6__3,1,MZN/Gurobi-free,1.558,ok
14__8__6__3,1,Choco-free,93.82000000000001,ok
14__8__6__3,1,JaCoP-fd,149.974,ok
14__10__8__3,1,LCG-Glucose-free,0.711,ok
14__10__8__3,1,Chuffed-free,0.271,ok
14__10__8__3,1,OR-Tools-free,12000,timeout
14__10__8__3,1,MZN/SCIP-free,9.453,ok
14__10__8__3,1,iZplus-free,1.208,ok
14__10__8__3,1,MZN/CPLEX-free,1.812,ok
14__10__8__3,1,Gecode-free,12000,timeout
14__10__8__3,1,SICStus-Prolog-fd,12000,timeout
14__10__8__3,1,MZN/Cbc-free,30.080000000000002,ok
14__10__8__3,1,Concrete-free,7.846,ok
14__10__8__3,1,HaifaCSP-free,6.361,ok
14__10__8__3,1,G12FD-free,12000,timeout
14__10__8__3,1,Mistral-free,37.162,ok
14__10__8__3,1,MinisatID-free,3.985,ok
14__10__8__3,1,Picat-SAT-free,21.582,ok
14__10__8__3,1,Picat-CP-fd,12000,timeout
14__10__8__3,1,LCG-Glucose-UC-free,0.34700000000000003,ok
14__10__8__3,1,MZN/Gurobi-free,1.547,ok
14__10__8__3,1,Choco-free,12000,timeout
14__10__8__3,1,JaCoP-fd,12000,timeout
14__6__8__3,1,LCG-Glucose-free,0.58,ok
14__6__8__3,1,Chuffed-free,0.259,ok
14__6__8__3,1,OR-Tools-free,115.033,ok
14__6__8__3,1,MZN/SCIP-free,24.295,ok
14__6__8__3,1,iZplus-free,0.964,ok
14__6__8__3,1,MZN/CPLEX-free,1.9160000000000001,ok
14__6__8__3,1,Gecode-free,235.485,ok
14__6__8__3,1,SICStus-Prolog-fd,419.38,ok
14__6__8__3,1,MZN/Cbc-free,15.88,ok
14__6__8__3,1,Concrete-free,6.093,ok
14__6__8__3,1,HaifaCSP-free,2.755,ok
14__6__8__3,1,G12FD-free,83.321,ok
14__6__8__3,1,Mistral-free,4.565,ok
14__6__8__3,1,MinisatID-free,3.089,ok
14__6__8__3,1,Picat-SAT-free,10.637,ok
14__6__8__3,1,Picat-CP-fd,12000,timeout
14__6__8__3,1,LCG-Glucose-UC-free,0.265,ok
14__6__8__3,1,MZN/Gurobi-free,1.62,ok
14__6__8__3,1,Choco-free,261.22700000000003,ok
14__6__8__3,1,JaCoP-fd,499.64300000000003,ok
18_3_5,1,LCG-Glucose-free,0.045,ok
18_3_5,1,Chuffed-free,825.1610000000001,ok
18_3_5,1,OR-Tools-free,12000,timeout
18_3_5,1,MZN/SCIP-free,0.053,ok
18_3_5,1,iZplus-free,1088.674,ok
18_3_5,1,MZN/CPLEX-free,0.044,ok
18_3_5,1,Gecode-free,12000,timeout
18_3_5,1,SICStus-Prolog-fd,12000,timeout
18_3_5,1,MZN/Cbc-free,0.042,ok
18_3_5,1,Concrete-free,12000,timeout
18_3_5,1,HaifaCSP-free,0.052000000000000005,ok
18_3_5,1,G12FD-free,12000,timeout
18_3_5,1,Mistral-free,12000,timeout
18_3_5,1,MinisatID-free,12000,timeout
18_3_5,1,Picat-SAT-free,4.766,ok
18_3_5,1,Picat-CP-fd,12000,timeout
18_3_5,1,LCG-Glucose-UC-free,0.054,ok
18_3_5,1,MZN/Gurobi-free,0.047,ok
18_3_5,1,Choco-free,12000,timeout
18_3_5,1,JaCoP-fd,0.397,ok
24_4_10,1,LCG-Glucose-free,0.053,ok
24_4_10,1,Chuffed-free,12000,timeout
24_4_10,1,OR-Tools-free,12000,timeout
24_4_10,1,MZN/SCIP-free,0.044,ok
24_4_10,1,iZplus-free,12000,timeout
24_4_10,1,MZN/CPLEX-free,0.046,ok
24_4_10,1,Gecode-free,12000,timeout
24_4_10,1,SICStus-Prolog-fd,12000,timeout
24_4_10,1,MZN/Cbc-free,0.041,ok
24_4_10,1,Concrete-free,12000,timeout
24_4_10,1,HaifaCSP-free,0.051000000000000004,ok
24_4_10,1,G12FD-free,12000,timeout
24_4_10,1,Mistral-free,12000,timeout
24_4_10,1,MinisatID-free,12000,timeout
24_4_10,1,Picat-SAT-free,12000,timeout
24_4_10,1,Picat-CP-fd,12000,timeout
24_4_10,1,LCG-Glucose-UC-free,0.05,ok
24_4_10,1,MZN/Gurobi-free,0.046,ok
24_4_10,1,Choco-free,12000,timeout
24_4_10,1,JaCoP-fd,0.34600000000000003,ok
12_2_10,1,LCG-Glucose-free,0.036000000000000004,ok
12_2_10,1,Chuffed-free,67.984,ok
12_2_10,1,OR-Tools-free,12000,timeout
12_2_10,1,MZN/SCIP-free,0.051000000000000004,ok
12_2_10,1,iZplus-free,869.6030000000001,ok
12_2_10,1,MZN/CPLEX-free,0.047,ok
12_2_10,1,Gecode-free,620.6510000000001,ok
12_2_10,1,SICStus-Prolog-fd,12000,timeout
12_2_10,1,MZN/Cbc-free,0.048,ok
12_2_10,1,Concrete-free,12000,timeout
12_2_10,1,HaifaCSP-free,0.057,ok
12_2_10,1,G12FD-free,12000,timeout
12_2_10,1,Mistral-free,829.891,ok
12_2_10,1,MinisatID-free,12000,timeout
12_2_10,1,Picat-SAT-free,74.125,ok
12_2_10,1,Picat-CP-fd,12000,timeout
12_2_10,1,LCG-Glucose-UC-free,0.043000000000000003,ok
12_2_10,1,MZN/Gurobi-free,0.036000000000000004,ok
12_2_10,1,Choco-free,126.418,ok
12_2_10,1,JaCoP-fd,0.255,ok
18_3_10,1,LCG-Glucose-free,0.045,ok
18_3_10,1,Chuffed-free,12000,timeout
18_3_10,1,OR-Tools-free,12000,timeout
18_3_10,1,MZN/SCIP-free,0.051000000000000004,ok
18_3_10,1,iZplus-free,12000,timeout
18_3_10,1,MZN/CPLEX-free,0.044,ok
18_3_10,1,Gecode-free,12000,timeout
18_3_10,1,SICStus-Prolog-fd,12000,timeout
18_3_10,1,MZN/Cbc-free,0.034,ok
18_3_10,1,Concrete-free,12000,timeout
18_3_10,1,HaifaCSP-free,0.036000000000000004,ok
18_3_10,1,G12FD-free,12000,timeout
18_3_10,1,Mistral-free,12000,timeout
18_3_10,1,MinisatID-free,12000,timeout
18_3_10,1,Picat-SAT-free,12000,timeout
18_3_10,1,Picat-CP-fd,12000,timeout
18_3_10,1,LCG-Glucose-UC-free,0.05,ok
18_3_10,1,MZN/Gurobi-free,0.04,ok
18_3_10,1,Choco-free,12000,timeout
18_3_10,1,JaCoP-fd,0.505,ok
12_2_5,1,LCG-Glucose-free,0.043000000000000003,ok
12_2_5,1,Chuffed-free,249.342,ok
12_2_5,1,OR-Tools-free,12000,timeout
12_2_5,1,MZN/SCIP-free,0.048,ok
12_2_5,1,iZplus-free,226.013,ok
12_2_5,1,MZN/CPLEX-free,0.052000000000000005,ok
12_2_5,1,Gecode-free,121.794,ok
12_2_5,1,SICStus-Prolog-fd,681.842,ok
12_2_5,1,MZN/Cbc-free,0.041,ok
12_2_5,1,Concrete-free,12000,timeout
12_2_5,1,HaifaCSP-free,0.047,ok
12_2_5,1,G12FD-free,929.1370000000001,ok
12_2_5,1,Mistral-free,706.316,ok
12_2_5,1,MinisatID-free,12000,timeout
12_2_5,1,Picat-SAT-free,1.842,ok
12_2_5,1,Picat-CP-fd,391.805,ok
12_2_5,1,LCG-Glucose-UC-free,0.046,ok
12_2_5,1,MZN/Gurobi-free,0.039,ok
12_2_5,1,Choco-free,68.033,ok
12_2_5,1,JaCoP-fd,0.633,ok
30-5-6-8,1,LCG-Glucose-free,9.685,ok
30-5-6-8,1,Chuffed-free,19.506,ok
30-5-6-8,1,OR-Tools-free,295.924,ok
30-5-6-8,1,MZN/SCIP-free,9.929,ok
30-5-6-8,1,iZplus-free,267.502,ok
30-5-6-8,1,MZN/CPLEX-free,1.115,ok
30-5-6-8,1,Gecode-free,65.923,ok
30-5-6-8,1,SICStus-Prolog-fd,180.681,ok
30-5-6-8,1,MZN/Cbc-free,243.546,ok
30-5-6-8,1,Concrete-free,12000,timeout
30-5-6-8,1,HaifaCSP-free,143.071,ok
30-5-6-8,1,G12FD-free,12000,timeout
30-5-6-8,1,Mistral-free,12000,timeout
30-5-6-8,1,MinisatID-free,256.319,ok
30-5-6-8,1,Picat-SAT-free,7.051,ok
30-5-6-8,1,Picat-CP-fd,219.21800000000002,ok
30-5-6-8,1,LCG-Glucose-UC-free,26.365000000000002,ok
30-5-6-8,1,MZN/Gurobi-free,1.707,ok
30-5-6-8,1,Choco-free,364.18,ok
30-5-6-8,1,JaCoP-fd,119.449,ok
30-5-6-2,1,LCG-Glucose-free,7.0680000000000005,ok
30-5-6-2,1,Chuffed-free,15.83,ok
30-5-6-2,1,OR-Tools-free,256.003,ok
30-5-6-2,1,MZN/SCIP-free,17.234,ok
30-5-6-2,1,iZplus-free,190.091,ok
30-5-6-2,1,MZN/CPLEX-free,2.073,ok
30-5-6-2,1,Gecode-free,44.948,ok
30-5-6-2,1,SICStus-Prolog-fd,130.964,ok
30-5-6-2,1,MZN/Cbc-free,243.804,ok
30-5-6-2,1,Concrete-free,12000,timeout
30-5-6-2,1,HaifaCSP-free,141.287,ok
30-5-6-2,1,G12FD-free,12000,timeout
30-5-6-2,1,Mistral-free,12000,timeout
30-5-6-2,1,MinisatID-free,184.76500000000001,ok
30-5-6-2,1,Picat-SAT-free,7.48,ok
30-5-6-2,1,Picat-CP-fd,166.81,ok
30-5-6-2,1,LCG-Glucose-UC-free,9.332,ok
30-5-6-2,1,MZN/Gurobi-free,2.992,ok
30-5-6-2,1,Choco-free,306.70300000000003,ok
