@RELATION ALGORITHM_RUNS_OPENML-WEKA-2017

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE predictive_accuracy NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
1727,1,8995_weka.MultilayerPerceptron,0.977402,ok
1727,1,2869_weka.SMO_PolyKernel,0.982384,ok
1727,1,2361_weka.OneR,0.267082,ok
1727,1,2362_weka.J48,0.903203,ok
1727,1,2364_weka.IBk,0.987011,ok
1727,1,2367_weka.REPTree,0.886121,ok
1727,1,2368_weka.RandomTree,0.871174,ok
1727,1,2369_weka.RandomForest,0.983808,ok
1727,1,2370_weka.LMT,0.972776,ok
1727,1,2371_weka.HoeffdingTree,0.86548,ok
1727,1,2882_weka.SMO_RBFKernel,0.970641,ok
1727,1,2373_weka.JRip,0.90605,ok
1727,1,2889_weka.IBk,0.985231,ok
1727,1,2891_weka.HyperPipes,0.326335,ok
1727,1,2381_weka.NaiveBayes,0.914235,ok
1727,1,2893_weka.OLM,0.12242,ok
1727,1,2894_weka.FURIA,0.952669,ok
1727,1,6352_weka.BayesNet,0.923488,ok
1727,1,2897_weka.ConjunctiveRule,0.19911,ok
1727,1,2898_weka.SimpleCart,0.897509,ok
1727,1,6355_weka.AdaBoostM1_NaiveBayes,0.914235,ok
1727,1,2900_weka.LADTree,0.808897,ok
1727,1,2647_weka.Logistic,0.934342,ok
1727,1,2903_weka.AdaBoostM1_DecisionStump,0.197509,ok
1727,1,2904_weka.AdaBoostM1_J48,0.971886,ok
1727,1,2906_weka.Bagging_REPTree,0.947687,ok
1727,1,6250_weka.DecisionTable,0.619395,ok
1727,1,6378_weka.LogitBoost_DecisionStump,0.919751,ok
1728,1,8990_weka.MultilayerPerceptron,0.830435,ok
1728,1,8994_weka.MultilayerPerceptron,0.83913,ok
1728,1,8995_weka.MultilayerPerceptron,0.837681,ok
1728,1,2869_weka.SMO_PolyKernel,0.849275,ok
1728,1,2361_weka.OneR,0.855072,ok
1728,1,2362_weka.J48,0.853623,ok
1728,1,2364_weka.IBk,0.813043,ok
1728,1,2367_weka.REPTree,0.853623,ok
1728,1,2368_weka.RandomTree,0.782609,ok
1728,1,2369_weka.RandomForest,0.857971,ok
1728,1,2370_weka.LMT,0.842029,ok
1728,1,2371_weka.HoeffdingTree,0.855072,ok
1728,1,2882_weka.SMO_RBFKernel,0.855072,ok
1728,1,2373_weka.JRip,0.857971,ok
1728,1,2889_weka.IBk,0.853623,ok
1728,1,2891_weka.HyperPipes,0.446377,ok
1728,1,2381_weka.NaiveBayes,0.77971,ok
1728,1,2893_weka.OLM,0.56087,ok
1728,1,2894_weka.FURIA,0.86087,ok
1728,1,6352_weka.BayesNet,0.862319,ok
1728,1,2897_weka.ConjunctiveRule,0.855072,ok
1728,1,2898_weka.SimpleCart,0.846377,ok
1728,1,6355_weka.AdaBoostM1_NaiveBayes,0.810145,ok
1728,1,2900_weka.LADTree,0.836232,ok
1728,1,2647_weka.Logistic,0.857971,ok
1728,1,2903_weka.AdaBoostM1_DecisionStump,0.850725,ok
1728,1,2904_weka.AdaBoostM1_J48,0.828986,ok
1728,1,2906_weka.Bagging_REPTree,0.865217,ok
1728,1,6250_weka.DecisionTable,0.855072,ok
1728,1,6378_weka.LogitBoost_DecisionStump,0.852174,ok
1730,1,8990_weka.MultilayerPerceptron,0.724,ok
1730,1,8994_weka.MultilayerPerceptron,0.722,ok
1730,1,8995_weka.MultilayerPerceptron,0.705,ok
1730,1,2869_weka.SMO_PolyKernel,0.75,ok
1730,1,2361_weka.OneR,0.65,ok
1730,1,2362_weka.J48,0.702,ok
1730,1,2364_weka.IBk,0.716,ok
1730,1,2367_weka.REPTree,0.713,ok
1730,1,2368_weka.RandomTree,0.672,ok
1730,1,2369_weka.RandomForest,0.757,ok
1730,1,2370_weka.LMT,0.745,ok
1730,1,2371_weka.HoeffdingTree,0.747,ok
1730,1,2882_weka.SMO_RBFKernel,0.701,ok
1730,1,2373_weka.JRip,0.724,ok
1730,1,2889_weka.IBk,0.737,ok
1730,1,2891_weka.HyperPipes,0.698,ok
1730,1,2381_weka.NaiveBayes,0.749,ok
1730,1,2893_weka.OLM,0.679,ok
1730,1,2894_weka.FURIA,0.727,ok
1730,1,6352_weka.BayesNet,0.741,ok
1730,1,2897_weka.ConjunctiveRule,0.7,ok
1730,1,2898_weka.SimpleCart,0.739,ok
1730,1,6355_weka.AdaBoostM1_NaiveBayes,0.745,ok
1730,1,2900_weka.LADTree,0.714,ok
1730,1,2647_weka.Logistic,0.749,ok
1730,1,2903_weka.AdaBoostM1_DecisionStump,0.716,ok
1730,1,2904_weka.AdaBoostM1_J48,0.707,ok
1730,1,2906_weka.Bagging_REPTree,0.751,ok
1730,1,6250_weka.DecisionTable,0.723,ok
1730,1,6378_weka.LogitBoost_DecisionStump,0.724,ok
1731,1,8990_weka.MultilayerPerceptron,0.938774,ok
1731,1,8994_weka.MultilayerPerceptron,0.944505,ok
1731,1,8995_weka.MultilayerPerceptron,0.952147,ok
1731,1,2869_weka.SMO_PolyKernel,0.97944,ok
1731,1,2361_weka.OneR,0.387555,ok
1731,1,2362_weka.J48,0.964065,ok
1731,1,2364_weka.IBk,0.993723,ok
1731,1,2367_weka.REPTree,0.953239,ok
1731,1,2368_weka.RandomTree,0.955422,ok
1731,1,2369_weka.RandomForest,0.991357,ok
1731,1,2370_weka.LMT,0.986354,ok
1731,1,2371_weka.HoeffdingTree,0.897471,ok
1731,1,2882_weka.SMO_RBFKernel,0.913301,ok
1731,1,2373_weka.JRip,0.963883,ok
1731,1,2889_weka.IBk,0.989902,ok
1731,1,2891_weka.HyperPipes,0.140011,ok
1731,1,2381_weka.NaiveBayes,0.85817,ok
1731,1,2893_weka.OLM,0.231805,ok
1731,1,2894_weka.FURIA,0.981623,ok
1731,1,6352_weka.BayesNet,0.879003,ok
1731,1,2897_weka.ConjunctiveRule,0.204148,ok
1731,1,2898_weka.SimpleCart,0.958697,ok
1731,1,6355_weka.AdaBoostM1_NaiveBayes,0.85817,ok
1731,1,2900_weka.LADTree,0.810226,ok
1731,1,2647_weka.Logistic,0.954876,ok
1731,1,2903_weka.AdaBoostM1_DecisionStump,0.203967,ok
1731,1,2904_weka.AdaBoostM1_J48,0.989265,ok
1731,1,2906_weka.Bagging_REPTree,0.97853,ok
1731,1,6250_weka.DecisionTable,0.752547,ok
1731,1,6378_weka.LogitBoost_DecisionStump,0.92067,ok
1735,1,8990_weka.MultilayerPerceptron,0.9671,ok
1735,1,8994_weka.MultilayerPerceptron,0.962338,ok
1735,1,8995_weka.MultilayerPerceptron,0.962338,ok
1735,1,2869_weka.SMO_PolyKernel,0.92987,ok
1735,1,2361_weka.OneR,0.633333,ok
1735,1,2362_weka.J48,0.969264,ok
1735,1,2364_weka.IBk,0.972727,ok
1735,1,2367_weka.REPTree,0.954978,ok
1735,1,2368_weka.RandomTree,0.948485,ok
1735,1,2369_weka.RandomForest,0.981818,ok
1735,1,2370_weka.LMT,0.9671,ok
1735,1,2371_weka.HoeffdingTree,0.797835,ok
1735,1,2882_weka.SMO_RBFKernel,0.824242,ok
1735,1,2373_weka.JRip,0.959307,ok
1735,1,2889_weka.IBk,0.948918,ok
1735,1,2891_weka.HyperPipes,0.749351,ok
1735,1,2381_weka.NaiveBayes,0.800433,ok
1735,1,2893_weka.OLM,0.304762,ok
1735,1,2894_weka.FURIA,0.975758,ok
1735,1,6352_weka.BayesNet,0.915584,ok
1735,1,2897_weka.ConjunctiveRule,0.284848,ok
1735,1,2898_weka.SimpleCart,0.961905,ok
1735,1,6355_weka.AdaBoostM1_NaiveBayes,0.800433,ok
1735,1,2900_weka.LADTree,0.922944,ok
1735,1,2647_weka.Logistic,0.955844,ok
1735,1,2903_weka.AdaBoostM1_DecisionStump,0.285281,ok
1735,1,2904_weka.AdaBoostM1_J48,0.98355,ok
1735,1,2906_weka.Bagging_REPTree,0.9671,ok
1735,1,6250_weka.DecisionTable,0.884848,ok
1735,1,6378_weka.LogitBoost_DecisionStump,0.958442,ok
1736,1,8990_weka.MultilayerPerceptron,0.74349,ok
1736,1,8994_weka.MultilayerPerceptron,0.751302,ok
1736,1,8995_weka.MultilayerPerceptron,0.735677,ok
1736,1,2869_weka.SMO_PolyKernel,0.770833,ok
1736,1,2361_weka.OneR,0.708333,ok
1736,1,2362_weka.J48,0.744792,ok
1736,1,2364_weka.IBk,0.709635,ok
1736,1,2367_weka.REPTree,0.730469,ok
1736,1,2368_weka.RandomTree,0.697917,ok
1736,1,2369_weka.RandomForest,0.764323,ok
1736,1,2370_weka.LMT,0.776042,ok
1736,1,2371_weka.HoeffdingTree,0.751302,ok
1736,1,2882_weka.SMO_RBFKernel,0.651042,ok
1736,1,2373_weka.JRip,0.746094,ok
1736,1,2889_weka.IBk,0.733073,ok
1736,1,2891_weka.HyperPipes,0.654948,ok
1736,1,2381_weka.NaiveBayes,0.751302,ok
1736,1,2893_weka.OLM,0.699219,ok
1736,1,2894_weka.FURIA,0.757812,ok
1736,1,6352_weka.BayesNet,0.761719,ok
1736,1,2897_weka.ConjunctiveRule,0.703125,ok
1736,1,2898_weka.SimpleCart,0.738281,ok
1736,1,6355_weka.AdaBoostM1_NaiveBayes,0.75651,ok
1736,1,2900_weka.LADTree,0.769531,ok
1736,1,2647_weka.Logistic,0.77474,ok
1736,1,2903_weka.AdaBoostM1_DecisionStump,0.74349,ok
1736,1,2904_weka.AdaBoostM1_J48,0.74349,ok
1736,1,2906_weka.Bagging_REPTree,0.748698,ok
1736,1,6250_weka.DecisionTable,0.752604,ok
1736,1,6378_weka.LogitBoost_DecisionStump,0.764323,ok
1740,1,8990_weka.MultilayerPerceptron,0.916545,ok
1740,1,8994_weka.MultilayerPerceptron,0.877013,ok
1740,1,8995_weka.MultilayerPerceptron,0.942899,ok
1740,1,2869_weka.SMO_PolyKernel,0.919473,ok
1740,1,2361_weka.OneR,0.399707,ok
1740,1,2362_weka.J48,0.915081,ok
1740,1,2364_weka.IBk,0.913616,ok
1740,1,2367_weka.REPTree,0.837482,ok
1740,1,2368_weka.RandomTree,0.859444,ok
1740,1,2369_weka.RandomForest,0.931186,ok
1740,1,2370_weka.LMT,0.925329,ok
1740,1,2371_weka.HoeffdingTree,0.925329,ok
1740,1,2882_weka.SMO_RBFKernel,0.881406,ok
1740,1,2373_weka.JRip,0.923865,ok
1740,1,2889_weka.IBk,0.874085,ok
1740,1,2891_weka.HyperPipes,0.8653,ok
1740,1,2381_weka.NaiveBayes,0.925329,ok
1740,1,2893_weka.OLM,0.440703,ok
1740,1,2894_weka.FURIA,0.926794,ok
1740,1,6352_weka.BayesNet,0.93265,ok
1740,1,2897_weka.ConjunctiveRule,0.263543,ok
1740,1,2898_weka.SimpleCart,0.912152,ok
1740,1,6355_weka.AdaBoostM1_NaiveBayes,0.925329,ok
1740,1,2900_weka.LADTree,0.836018,ok
1740,1,2647_weka.Logistic,0.919473,ok
1740,1,2903_weka.AdaBoostM1_DecisionStump,0.279649,ok
1740,1,2904_weka.AdaBoostM1_J48,0.93265,ok
1740,1,2906_weka.Bagging_REPTree,0.860908,ok
1740,1,6250_weka.DecisionTable,0.853587,ok
1740,1,6378_weka.LogitBoost_DecisionStump,0.938507,ok
1742,1,8990_weka.MultilayerPerceptron,0.90915,ok
1742,1,8994_weka.MultilayerPerceptron,0.913497,ok
1742,1,8995_weka.MultilayerPerceptron,0.918496,ok
1742,1,2869_weka.SMO_PolyKernel,0.90263,ok
1742,1,2361_weka.OneR,0.783308,ok
1742,1,2362_weka.J48,0.926103,ok
1742,1,2364_weka.IBk,0.907629,ok
1742,1,2367_weka.REPTree,0.925886,ok
1742,1,2368_weka.RandomTree,0.909368,ok
1742,1,2369_weka.RandomForest,0.955227,ok
1742,1,2370_weka.LMT,0.933927,ok
1742,1,2371_weka.HoeffdingTree,0.805042,ok
1742,1,2882_weka.SMO_RBFKernel,0.744838,ok
1742,1,2373_weka.JRip,0.928276,ok
1742,1,2889_weka.IBk,0.894371,ok
1742,1,2891_weka.HyperPipes,0.637905,ok
1742,1,2381_weka.NaiveBayes,0.795479,ok
1742,1,2893_weka.OLM,0.642904,ok
1742,1,2894_weka.FURIA,0.934145,ok
1742,1,6352_weka.BayesNet,0.898718,ok
1742,1,2897_weka.ConjunctiveRule,0.803956,ok
1742,1,2898_weka.SimpleCart,0.92393,ok
1742,1,6355_weka.AdaBoostM1_NaiveBayes,0.795479,ok
1742,1,2900_weka.LADTree,0.919365,ok
1742,1,2647_weka.Logistic,0.926972,ok
1742,1,2903_weka.AdaBoostM1_DecisionStump,0.899804,ok
1742,1,2904_weka.AdaBoostM1_J48,0.952184,ok
1742,1,2906_weka.Bagging_REPTree,0.942621,ok
1742,1,6250_weka.DecisionTable,0.905455,ok
1742,1,6378_weka.LogitBoost_DecisionStump,0.921104,ok
1744,1,8990_weka.MultilayerPerceptron,0.947022,ok
1744,1,8994_weka.MultilayerPerceptron,0.943887,ok
1744,1,8995_weka.MultilayerPerceptron,0.94953,ok
1744,1,2869_weka.SMO_PolyKernel,0.929781,ok
1744,1,2361_weka.OneR,0.633542,ok
1744,1,2362_weka.J48,0.941066,ok
1744,1,2364_weka.IBk,0.741379,ok
1744,1,2367_weka.REPTree,0.92163,ok
1744,1,2368_weka.RandomTree,0.697806,ok
1744,1,2369_weka.RandomForest,0.959875,ok
1744,1,2370_weka.LMT,0.957994,ok
1744,1,2371_weka.HoeffdingTree,0.952351,ok
1744,1,2882_weka.SMO_RBFKernel,0.963009,ok
1744,1,2373_weka.JRip,0.945455,ok
1744,1,2889_weka.IBk,0.834796,ok
1744,1,2891_weka.HyperPipes,0.419122,ok
1744,1,2381_weka.NaiveBayes,0.952351,ok
1744,1,2893_weka.OLM,0.294357,ok
1744,1,2894_weka.FURIA,0.947962,ok
1744,1,6352_weka.BayesNet,0.953605,ok
1744,1,2897_weka.ConjunctiveRule,0.718495,ok
1744,1,2898_weka.SimpleCart,0.945141,ok
1744,1,6355_weka.AdaBoostM1_NaiveBayes,0.934483,ok
1744,1,2900_weka.LADTree,0.948589,ok
1744,1,2647_weka.Logistic,0.89373,ok
1744,1,2903_weka.AdaBoostM1_DecisionStump,0.857367,ok
1744,1,2904_weka.AdaBoostM1_J48,0.941693,ok
1744,1,2906_weka.Bagging_REPTree,0.932915,ok
1744,1,6250_weka.DecisionTable,0.781505,ok
1744,1,6378_weka.LogitBoost_DecisionStump,0.950784,ok
1752,1,8990_weka.MultilayerPerceptron,0.810875,ok
1752,1,8994_weka.MultilayerPerceptron,0.821513,ok
1752,1,8995_weka.MultilayerPerceptron,0.816785,ok
1752,1,2869_weka.SMO_PolyKernel,0.737589,ok
1752,1,2361_weka.OneR,0.533097,ok
1752,1,2362_weka.J48,0.736407,ok
1752,1,2364_weka.IBk,0.685579,ok
1752,1,2367_weka.REPTree,0.702128,ok
1752,1,2368_weka.RandomTree,0.70331,ok
1752,1,2369_weka.RandomForest,0.752955,ok
1752,1,2370_weka.LMT,0.827423,ok
1752,1,2371_weka.HoeffdingTree,0.443262,ok
1752,1,2882_weka.SMO_RBFKernel,0.413712,ok
1752,1,2373_weka.JRip,0.679669,ok
1752,1,2889_weka.IBk,0.690307,ok
1752,1,2891_weka.HyperPipes,0.323877,ok
1752,1,2381_weka.NaiveBayes,0.43617,ok
1752,1,2893_weka.OLM,0.257683,ok
1752,1,2894_weka.FURIA,0.717494,ok
1752,1,6352_weka.BayesNet,0.607565,ok
1752,1,2897_weka.ConjunctiveRule,0.405437,ok
1752,1,2898_weka.SimpleCart,0.72104,ok
1752,1,6355_weka.AdaBoostM1_NaiveBayes,0.43617,ok
1752,1,2900_weka.LADTree,0.665485,ok
1752,1,2647_weka.Logistic,0.795508,ok
1752,1,2903_weka.AdaBoostM1_DecisionStump,0.391253,ok
1752,1,2904_weka.AdaBoostM1_J48,0.761229,ok
1752,1,2906_weka.Bagging_REPTree,0.731678,ok
1752,1,6250_weka.DecisionTable,0.646572,ok
1752,1,6378_weka.LogitBoost_DecisionStump,0.716312,ok
1757,1,8990_weka.MultilayerPerceptron,0.828,ok
1757,1,8994_weka.MultilayerPerceptron,0.8416,ok
1757,1,8995_weka.MultilayerPerceptron,0.8356,ok
1757,1,2869_weka.SMO_PolyKernel,0.8666,ok
1757,1,2361_weka.OneR,0.5356,ok
1757,1,2362_weka.J48,0.7548,ok
1757,1,2364_weka.IBk,0.7322,ok
1757,1,2367_weka.REPTree,0.7686,ok
1757,1,2368_weka.RandomTree,0.7242,ok
1757,1,2369_weka.RandomForest,0.8522,ok
1757,1,2370_weka.LMT,0.8722,ok
1757,1,2371_weka.HoeffdingTree,0.8008,ok
1757,1,2882_weka.SMO_RBFKernel,0.8542,ok
1757,1,2373_weka.JRip,0.791,ok
1757,1,2889_weka.IBk,0.8042,ok
1757,1,2891_weka.HyperPipes,0.4616,ok
1757,1,2381_weka.NaiveBayes,0.8008,ok
1757,1,2893_weka.OLM,0.3384,ok
1757,1,2894_weka.FURIA,0.8336,ok
1757,1,6352_weka.BayesNet,0.8016,ok
1757,1,2897_weka.ConjunctiveRule,0.5724,ok
1757,1,2898_weka.SimpleCart,0.764,ok
1757,1,6355_weka.AdaBoostM1_NaiveBayes,0.8008,ok
1757,1,2900_weka.LADTree,0.793,ok
1757,1,2647_weka.Logistic,0.8698,ok
1757,1,2903_weka.AdaBoostM1_DecisionStump,0.6706,ok
1757,1,2904_weka.AdaBoostM1_J48,0.8134,ok
1757,1,2906_weka.Bagging_REPTree,0.8184,ok
1757,1,6250_weka.DecisionTable,0.7452,ok
1757,1,6378_weka.LogitBoost_DecisionStump,0.8312,ok
1764,1,8990_weka.MultilayerPerceptron,0.795065,ok
1764,1,8994_weka.MultilayerPerceptron,0.789173,ok
1764,1,8995_weka.MultilayerPerceptron,0.797625,ok
1764,1,2869_weka.SMO_PolyKernel,0.758717,ok
1764,1,2361_weka.OneR,0.760086,ok
1764,1,2362_weka.J48,0.908192,ok
1764,1,2364_weka.IBk,0.793079,ok
1764,1,2367_weka.REPTree,0.88076,ok
1764,1,2368_weka.RandomTree,0.880275,ok
1764,1,2369_weka.RandomForest,0.924281,ok
1764,1,2370_weka.LMT,0.91009,ok
1764,1,2371_weka.HoeffdingTree,0.773438,ok
1764,1,2882_weka.SMO_RBFKernel,0.689994,ok
1764,1,2373_weka.JRip,0.85538,ok
1764,1,2889_weka.IBk,0.7965,ok
1764,1,2891_weka.HyperPipes,0.453986,ok
1764,1,2381_weka.NaiveBayes,0.730557,ok
1764,1,2893_weka.OLM,0.399872,ok
1764,1,2894_weka.FURIA,0.848053,ok
1764,1,6352_weka.BayesNet,0.745388,ok
1764,1,2897_weka.ConjunctiveRule,0.759843,ok
1764,1,2898_weka.SimpleCart,0.895613,ok
1764,1,6355_weka.AdaBoostM1_NaiveBayes,0.746072,ok
1764,1,2900_weka.LADTree,0.796831,ok
1764,1,2647_weka.Logistic,0.761211,ok
1764,1,2903_weka.AdaBoostM1_DecisionStump,0.761542,ok
1764,1,2904_weka.AdaBoostM1_J48,0.93953,ok
1764,1,2906_weka.Bagging_REPTree,0.905588,ok
1764,1,6250_weka.DecisionTable,0.800693,ok
1764,1,6378_weka.LogitBoost_DecisionStump,0.772047,ok
10041,1,8990_weka.MultilayerPerceptron,0.820035,ok
10041,1,8994_weka.MultilayerPerceptron,0.821789,ok
10041,1,8995_weka.MultilayerPerceptron,0.810829,ok
10041,1,2869_weka.SMO_PolyKernel,0.835598,ok
10041,1,2361_weka.OneR,0.795923,ok
10041,1,2362_weka.J48,0.835379,ok
10041,1,2364_weka.IBk,0.770934,ok
10041,1,2367_weka.REPTree,0.836475,ok
10041,1,2368_weka.RandomTree,0.782113,ok
10041,1,2369_weka.RandomForest,0.845682,ok
10041,1,2370_weka.LMT,0.84612,ok
10041,1,2371_weka.HoeffdingTree,0.774003,ok
10041,1,2882_weka.SMO_RBFKernel,0.813021,ok
10041,1,2373_weka.JRip,0.83516,ok
10041,1,2889_weka.IBk,0.819597,ok
10041,1,2891_weka.HyperPipes,0.758001,ok
10041,1,2381_weka.NaiveBayes,0.828584,ok
10041,1,2893_weka.OLM,0.795704,ok
10041,1,2894_weka.FURIA,0.831434,ok
10041,1,6352_weka.BayesNet,0.767427,ok
10041,1,2897_weka.ConjunctiveRule,0.751863,ok
10041,1,2898_weka.SimpleCart,0.84897,ok
10041,1,6355_weka.AdaBoostM1_NaiveBayes,0.828584,ok
10041,1,2900_weka.LADTree,0.841736,ok
10041,1,2647_weka.Logistic,0.840859,ok
10041,1,2903_weka.AdaBoostM1_DecisionStump,0.830118,ok
10041,1,2904_weka.AdaBoostM1_J48,0.817405,ok
10041,1,2906_weka.Bagging_REPTree,0.848093,ok
10041,1,6250_weka.DecisionTable,0.840421,ok
10041,1,6378_weka.LogitBoost_DecisionStump,0.839982,ok
10045,1,8990_weka.MultilayerPerceptron,0.546032,ok
10045,1,8994_weka.MultilayerPerceptron,0.546032,ok
10045,1,8995_weka.MultilayerPerceptron,0.546032,ok
10045,1,2869_weka.SMO_PolyKernel,0.95873,ok
10045,1,2361_weka.OneR,0.955556,ok
10045,1,2362_weka.J48,0.953968,ok
10045,1,2364_weka.IBk,0.936508,ok
10045,1,2367_weka.REPTree,0.953968,ok
10045,1,2368_weka.RandomTree,0.887302,ok
10045,1,2369_weka.RandomForest,0.95873,ok
10045,1,2370_weka.LMT,0.953968,ok
10045,1,2371_weka.HoeffdingTree,0.957143,ok
10045,1,2882_weka.SMO_RBFKernel,0.942857,ok
10045,1,2373_weka.JRip,0.949206,ok
10045,1,2889_weka.IBk,0.947619,ok
10045,1,2891_weka.HyperPipes,0.939683,ok
10045,1,2381_weka.NaiveBayes,0.957143,ok
10045,1,2893_weka.OLM,0.546032,ok
10045,1,2894_weka.FURIA,0.957143,ok
10045,1,6352_weka.BayesNet,0.950794,ok
10045,1,2897_weka.ConjunctiveRule,0.953968,ok
10045,1,2898_weka.SimpleCart,0.947619,ok
10045,1,6355_weka.AdaBoostM1_NaiveBayes,0.952381,ok
10045,1,2900_weka.LADTree,0.955556,ok
10045,1,2647_weka.Logistic,0.957143,ok
10045,1,2903_weka.AdaBoostM1_DecisionStump,0.963492,ok
10045,1,2904_weka.AdaBoostM1_J48,0.971429,ok
10045,1,2906_weka.Bagging_REPTree,0.963492,ok
10045,1,6250_weka.DecisionTable,0.938095,ok
10045,1,6378_weka.LogitBoost_DecisionStump,0.953968,ok
10046,1,8990_weka.MultilayerPerceptron,0.513245,ok
10046,1,8994_weka.MultilayerPerceptron,0.513245,ok
10046,1,8995_weka.MultilayerPerceptron,0.513245,ok
10046,1,2869_weka.SMO_PolyKernel,0.980132,ok
10046,1,2361_weka.OneR,0.97351,ok
10046,1,2362_weka.J48,0.948675,ok
10046,1,2364_weka.IBk,0.966887,ok
10046,1,2367_weka.REPTree,0.963576,ok
10046,1,2368_weka.RandomTree,0.928808,ok
10046,1,2369_weka.RandomForest,0.97351,ok
10046,1,2370_weka.LMT,0.958609,ok
10046,1,2371_weka.HoeffdingTree,0.970199,ok
10046,1,2882_weka.SMO_RBFKernel,0.958609,ok
10046,1,2373_weka.JRip,0.960265,ok
10046,1,2889_weka.IBk,0.970199,ok
10046,1,2891_weka.HyperPipes,0.965232,ok
10046,1,2381_weka.NaiveBayes,0.970199,ok
10046,1,2893_weka.OLM,0.569536,ok
10046,1,2894_weka.FURIA,0.970199,ok
10046,1,6352_weka.BayesNet,0.97351,ok
10046,1,2897_weka.ConjunctiveRule,0.965232,ok
10046,1,2898_weka.SimpleCart,0.965232,ok
10046,1,6355_weka.AdaBoostM1_NaiveBayes,0.971854,ok
10046,1,2900_weka.LADTree,0.970199,ok
10046,1,2647_weka.Logistic,0.958609,ok
10046,1,2903_weka.AdaBoostM1_DecisionStump,0.966887,ok
10046,1,2904_weka.AdaBoostM1_J48,0.970199,ok
10046,1,2906_weka.Bagging_REPTree,0.963576,ok
10046,1,6250_weka.DecisionTable,0.948675,ok
10046,1,6378_weka.LogitBoost_DecisionStump,0.966887,ok
10047,1,8990_weka.MultilayerPerceptron,0.543322,ok
10047,1,8994_weka.MultilayerPerceptron,0.61237,ok
10047,1,8995_weka.MultilayerPerceptron,0.543055,ok
10047,1,2869_weka.SMO_PolyKernel,0.752066,ok
10047,1,2361_weka.OneR,0.639296,ok
10047,1,2362_weka.J48,0.73687,ok
10047,1,2364_weka.IBk,0.750733,ok
10047,1,2367_weka.REPTree,0.760597,ok
10047,1,2368_weka.RandomTree,0.688616,ok
10047,1,2369_weka.RandomForest,0.796321,ok
10047,1,2370_weka.LMT,0.770195,ok
10047,1,2371_weka.HoeffdingTree,0.538256,ok
10047,1,2882_weka.SMO_RBFKernel,0.78779,ok
10047,1,2373_weka.JRip,0.758198,ok
10047,1,2889_weka.IBk,0.733671,ok
10047,1,2891_weka.HyperPipes,0.486004,ok
10047,1,2381_weka.NaiveBayes,0.655559,ok
10047,1,2893_weka.OLM,0.457745,ok
10047,1,2894_weka.FURIA,0.769661,ok
10047,1,6352_weka.BayesNet,0.687283,ok
10047,1,2897_weka.ConjunctiveRule,0.729139,ok
10047,1,2898_weka.SimpleCart,0.767795,ok
10047,1,6355_weka.AdaBoostM1_NaiveBayes,0.702746,ok
10047,1,2900_weka.LADTree,0.754999,ok
10047,1,2647_weka.Logistic,0.676886,ok
10047,1,2903_weka.AdaBoostM1_DecisionStump,0.73927,ok
10047,1,2904_weka.AdaBoostM1_J48,0.766995,ok
10047,1,2906_weka.Bagging_REPTree,0.789123,ok
10047,1,6250_weka.DecisionTable,0.756865,ok
10047,1,6378_weka.LogitBoost_DecisionStump,0.755798,ok
10050,1,8990_weka.MultilayerPerceptron,0.907151,ok
10050,1,8994_weka.MultilayerPerceptron,0.910323,ok
10050,1,8995_weka.MultilayerPerceptron,0.905421,ok
10050,1,2869_weka.SMO_PolyKernel,0.835928,ok
10050,1,2361_weka.OneR,0.731546,ok
10050,1,2362_weka.J48,0.871396,ok
10050,1,2364_weka.IBk,0.822664,ok
10050,1,2367_weka.REPTree,0.879469,ok
10050,1,2368_weka.RandomTree,0.780277,ok
10050,1,2369_weka.RandomForest,0.930219,ok
10050,1,2370_weka.LMT,0.906286,ok
10050,1,2371_weka.HoeffdingTree,0.767878,ok
10050,1,2882_weka.SMO_RBFKernel,0.929066,ok
10050,1,2373_weka.JRip,0.892157,ok
10050,1,2889_weka.IBk,0.826413,ok
10050,1,2891_weka.HyperPipes,0.614187,ok
10050,1,2381_weka.NaiveBayes,0.770761,ok
10050,1,2893_weka.OLM,0.508362,ok
10050,1,2894_weka.FURIA,0.914937,ok
10050,1,6352_weka.BayesNet,0.803633,ok
10050,1,2897_weka.ConjunctiveRule,0.722895,ok
10050,1,2898_weka.SimpleCart,0.884371,ok
10050,1,6355_weka.AdaBoostM1_NaiveBayes,0.818051,ok
10050,1,2900_weka.LADTree,0.846021,ok
10050,1,2647_weka.Logistic,0.740196,ok
10050,1,2903_weka.AdaBoostM1_DecisionStump,0.801903,ok
10050,1,2904_weka.AdaBoostM1_J48,0.912053,ok
10050,1,2906_weka.Bagging_REPTree,0.907151,ok
10050,1,6250_weka.DecisionTable,0.839389,ok
10050,1,6378_weka.LogitBoost_DecisionStump,0.829296,ok
10053,1,8990_weka.MultilayerPerceptron,0.860018,ok
10053,1,8994_weka.MultilayerPerceptron,0.860018,ok
10053,1,8995_weka.MultilayerPerceptron,0.860018,ok
10053,1,2869_weka.SMO_PolyKernel,0.972858,ok
10053,1,2361_weka.OneR,0.927417,ok
10053,1,2362_weka.J48,0.972248,ok
10053,1,2364_weka.IBk,0.964623,ok
10053,1,2367_weka.REPTree,0.966758,ok
