@RELATION feature_costs_TSP_LION2015

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE ubc_cheap NUMERIC
@ATTRIBUTE ubc_all NUMERIC
@ATTRIBUTE tspmeta NUMERIC
@ATTRIBUTE eax_probing NUMERIC

@DATA
rue_1000-26,10,0.8,6.42,4.01,1.81
rue_1000-260,1,0.68,6.16,4,1.75
rue_1000-260,2,0.68,6.16,4,1.7
rue_1000-260,3,0.68,6.16,4,1.63
rue_1000-260,4,0.68,6.16,4,1.65
rue_1000-260,5,0.68,6.16,4,1.75
rue_1000-260,6,0.68,6.16,4,1.76
rue_1000-260,7,0.68,6.16,4,1.58
rue_1000-260,8,0.68,6.16,4,1.69
rue_1000-260,9,0.68,6.16,4,1.59
rue_1000-260,10,0.68,6.16,4,1.68
rue_1000-261,1,0.62,6.56,3.18,1.67
rue_1000-261,2,0.62,6.56,3.18,1.71
rue_1000-261,3,0.62,6.56,3.18,1.61
rue_1000-261,4,0.62,6.56,3.18,1.7
rue_1000-261,5,0.62,6.56,3.18,1.91
rue_1000-261,6,0.62,6.56,3.18,1.86
rue_1000-261,7,0.62,6.56,3.18,1.95
rue_1000-261,8,0.62,6.56,3.18,1.8
rue_1000-261,9,0.62,6.56,3.18,1.7
rue_1000-261,10,0.62,6.56,3.18,1.66
rue_1000-262,1,0.57,7.44,3.46,1.7
rue_1000-262,2,0.57,7.44,3.46,1.82
rue_1000-262,3,0.57,7.44,3.46,1.84
rue_1000-262,4,0.57,7.44,3.46,1.57
rue_1000-262,5,0.57,7.44,3.46,1.67
rue_1000-262,6,0.57,7.44,3.46,1.8
rue_1000-262,7,0.57,7.44,3.46,1.83
rue_1000-262,8,0.57,7.44,3.46,1.79
rue_1000-262,9,0.57,7.44,3.46,1.79
rue_1000-262,10,0.57,7.44,3.46,1.68
rue_1000-263,1,0.56,6.52,3.88,1.72
rue_1000-263,2,0.56,6.52,3.88,1.71
rue_1000-263,3,0.56,6.52,3.88,1.74
rue_1000-263,4,0.56,6.52,3.88,1.82
rue_1000-263,5,0.56,6.52,3.88,1.9
rue_1000-263,6,0.56,6.52,3.88,1.79
rue_1000-263,7,0.56,6.52,3.88,1.56
rue_1000-263,8,0.56,6.52,3.88,1.61
rue_1000-263,9,0.56,6.52,3.88,1.87
rue_1000-263,10,0.56,6.52,3.88,1.81
rue_1000-264,1,0.73,6.92,3.47,1.9
rue_1000-264,2,0.73,6.92,3.47,1.69
rue_1000-264,3,0.73,6.92,3.47,1.85
rue_1000-264,4,0.73,6.92,3.47,1.88
rue_1000-264,5,0.73,6.92,3.47,1.83
rue_1000-264,6,0.73,6.92,3.47,1.92
rue_1000-264,7,0.73,6.92,3.47,1.98
rue_1000-264,8,0.73,6.92,3.47,1.75
rue_1000-264,9,0.73,6.92,3.47,1.93
rue_1000-264,10,0.73,6.92,3.47,1.8
rue_1000-265,1,0.7,6.66,3.26,1.78
rue_1000-265,2,0.7,6.66,3.26,1.96
rue_1000-265,3,0.7,6.66,3.26,1.86
rue_1000-265,4,0.7,6.66,3.26,1.69
rue_1000-265,5,0.7,6.66,3.26,1.76
rue_1000-265,6,0.7,6.66,3.26,1.7
rue_1000-265,7,0.7,6.66,3.26,1.7
rue_1000-265,8,0.7,6.66,3.26,1.78
rue_1000-265,9,0.7,6.66,3.26,1.79
rue_1000-265,10,0.7,6.66,3.26,1.76
rue_1000-266,1,0.8,6.23,3.92,1.81
rue_1000-266,2,0.8,6.23,3.92,1.81
rue_1000-266,3,0.8,6.23,3.92,1.88
rue_1000-266,4,0.8,6.23,3.92,1.78
rue_1000-266,5,0.8,6.23,3.92,1.8
rue_1000-266,6,0.8,6.23,3.92,1.7
rue_1000-266,7,0.8,6.23,3.92,1.78
rue_1000-266,8,0.8,6.23,3.92,1.93
rue_1000-266,9,0.8,6.23,3.92,1.81
rue_1000-266,10,0.8,6.23,3.92,1.92
rue_1000-267,1,0.57,6.87,3.69,1.83
rue_1000-267,2,0.57,6.87,3.69,1.82
rue_1000-267,3,0.57,6.87,3.69,1.68
rue_1000-267,4,0.57,6.87,3.69,1.67
rue_1000-267,5,0.57,6.87,3.69,1.77
rue_1000-267,6,0.57,6.87,3.69,1.9
rue_1000-267,7,0.57,6.87,3.69,1.8
rue_1000-267,8,0.57,6.87,3.69,1.7
rue_1000-267,9,0.57,6.87,3.69,1.68
rue_1000-267,10,0.57,6.87,3.69,1.72
rue_1000-268,1,0.58,8.12,3.77,1.71
rue_1000-268,2,0.58,8.12,3.77,1.76
rue_1000-268,3,0.58,8.12,3.77,1.85
rue_1000-268,4,0.58,8.12,3.77,1.86
rue_1000-268,5,0.58,8.12,3.77,1.99
rue_1000-268,6,0.58,8.12,3.77,1.8
rue_1000-268,7,0.58,8.12,3.77,1.7
rue_1000-268,8,0.58,8.12,3.77,1.96
rue_1000-268,9,0.58,8.12,3.77,1.85
rue_1000-268,10,0.58,8.12,3.77,1.85
rue_1000-269,1,0.73,5.91,4.48,1.89
rue_1000-269,2,0.73,5.91,4.48,1.78
rue_1000-269,3,0.73,5.91,4.48,1.89
rue_1000-269,4,0.73,5.91,4.48,1.62
rue_1000-269,5,0.73,5.91,4.48,1.99
rue_1000-269,6,0.73,5.91,4.48,1.86
rue_1000-269,7,0.73,5.91,4.48,1.73
rue_1000-269,8,0.73,5.91,4.48,1.8
rue_1000-269,9,0.73,5.91,4.48,1.88
rue_1000-269,10,0.73,5.91,4.48,1.7
rue_1000-27,1,0.64,7.48,3.63,1.87
rue_1000-27,2,0.64,7.48,3.63,1.65
rue_1000-27,3,0.64,7.48,3.63,1.83
rue_1000-27,4,0.64,7.48,3.63,1.91
rue_1000-27,5,0.64,7.48,3.63,1.88
rue_1000-27,6,0.64,7.48,3.63,1.86
rue_1000-27,7,0.64,7.48,3.63,1.77
rue_1000-27,8,0.64,7.48,3.63,1.92
rue_1000-27,9,0.64,7.48,3.63,1.92
rue_1000-27,10,0.64,7.48,3.63,1.79
rue_1000-270,1,0.76,5.86,3.77,1.77
rue_1000-270,2,0.76,5.86,3.77,1.77
rue_1000-270,3,0.76,5.86,3.77,1.7
rue_1000-270,4,0.76,5.86,3.77,1.6
rue_1000-270,5,0.76,5.86,3.77,1.88
rue_1000-270,6,0.76,5.86,3.77,1.89
rue_1000-270,7,0.76,5.86,3.77,1.9
rue_1000-270,8,0.76,5.86,3.77,1.94
rue_1000-270,9,0.76,5.86,3.77,1.8
rue_1000-270,10,0.76,5.86,3.77,1.81
rue_1000-271,1,0.74,5.62,3.58,1.98
rue_1000-271,2,0.74,5.62,3.58,1.96
rue_1000-271,3,0.74,5.62,3.58,1.98
rue_1000-271,4,0.74,5.62,3.58,1.87
rue_1000-271,5,0.74,5.62,3.58,1.87
rue_1000-271,6,0.74,5.62,3.58,1.76
rue_1000-271,7,0.74,5.62,3.58,1.9
rue_1000-271,8,0.74,5.62,3.58,2.21
rue_1000-271,9,0.74,5.62,3.58,1.85
rue_1000-271,10,0.74,5.62,3.58,1.93
rue_1000-272,1,0.99,7.18,4.01,2.01
rue_1000-272,2,0.99,7.18,4.01,1.73
rue_1000-272,3,0.99,7.18,4.01,1.73
rue_1000-272,4,0.99,7.18,4.01,1.7
rue_1000-272,5,0.99,7.18,4.01,1.95
rue_1000-272,6,0.99,7.18,4.01,1.78
rue_1000-272,7,0.99,7.18,4.01,1.84
rue_1000-272,8,0.99,7.18,4.01,1.83
rue_1000-272,9,0.99,7.18,4.01,1.7
rue_1000-272,10,0.99,7.18,4.01,1.83
rue_1000-273,1,0.65,6.44,3.88,1.5
rue_1000-273,2,0.65,6.44,3.88,1.98
rue_1000-273,3,0.65,6.44,3.88,1.71
rue_1000-273,4,0.65,6.44,3.88,1.7
rue_1000-273,5,0.65,6.44,3.88,1.82
rue_1000-273,6,0.65,6.44,3.88,1.87
rue_1000-273,7,0.65,6.44,3.88,1.84
rue_1000-273,8,0.65,6.44,3.88,1.9
rue_1000-273,9,0.65,6.44,3.88,1.76
rue_1000-273,10,0.65,6.44,3.88,1.83
rue_1000-274,1,0.66,6.58,3.71,1.84
rue_1000-274,2,0.66,6.58,3.71,1.86
rue_1000-274,3,0.66,6.58,3.71,1.76
rue_1000-274,4,0.66,6.58,3.71,1.86
rue_1000-274,5,0.66,6.58,3.71,1.78
rue_1000-274,6,0.66,6.58,3.71,1.68
rue_1000-274,7,0.66,6.58,3.71,1.87
rue_1000-274,8,0.66,6.58,3.71,1.82
rue_1000-274,9,0.66,6.58,3.71,1.59
rue_1000-274,10,0.66,6.58,3.71,1.8
rue_1000-275,1,0.67,6.32,3.55,1.84
rue_1000-275,2,0.67,6.32,3.55,1.7
rue_1000-275,3,0.67,6.32,3.55,1.81
rue_1000-275,4,0.67,6.32,3.55,1.69
rue_1000-275,5,0.67,6.32,3.55,1.88
rue_1000-275,6,0.67,6.32,3.55,1.63
rue_1000-275,7,0.67,6.32,3.55,1.93
rue_1000-275,8,0.67,6.32,3.55,1.82
rue_1000-275,9,0.67,6.32,3.55,1.78
rue_1000-275,10,0.67,6.32,3.55,1.68
rue_1000-276,1,0.79,5.34,3.57,1.89
rue_1000-276,2,0.79,5.34,3.57,1.77
rue_1000-276,3,0.79,5.34,3.57,1.8
rue_1000-276,4,0.79,5.34,3.57,1.8
rue_1000-276,5,0.79,5.34,3.57,2
rue_1000-276,6,0.79,5.34,3.57,1.92
rue_1000-276,7,0.79,5.34,3.57,1.66
rue_1000-276,8,0.79,5.34,3.57,1.58
rue_1000-276,9,0.79,5.34,3.57,1.76
rue_1000-276,10,0.79,5.34,3.57,1.71
rue_1000-277,1,0.64,7.6,3.67,1.78
rue_1000-277,2,0.64,7.6,3.67,1.93
rue_1000-277,3,0.64,7.6,3.67,1.89
rue_1000-277,4,0.64,7.6,3.67,1.78
rue_1000-277,5,0.64,7.6,3.67,1.91
rue_1000-277,6,0.64,7.6,3.67,1.86
rue_1000-277,7,0.64,7.6,3.67,1.94
rue_1000-277,8,0.64,7.6,3.67,1.88
rue_1000-277,9,0.64,7.6,3.67,1.91
rue_1000-277,10,0.64,7.6,3.67,1.86
rue_1000-278,1,0.58,6.02,3.91,2.01
rue_1000-278,2,0.58,6.02,3.91,1.68
rue_1000-278,3,0.58,6.02,3.91,1.95
rue_1000-278,4,0.58,6.02,3.91,1.84
rue_1000-278,5,0.58,6.02,3.91,1.83
rue_1000-278,6,0.58,6.02,3.91,1.94
rue_1000-278,7,0.58,6.02,3.91,1.74
rue_1000-278,8,0.58,6.02,3.91,1.91
rue_1000-278,9,0.58,6.02,3.91,1.72
rue_1000-278,10,0.58,6.02,3.91,1.81
rue_1000-279,1,0.73,8.01,3.88,1.85
rue_1000-279,2,0.73,8.01,3.88,1.87
rue_1000-279,3,0.73,8.01,3.88,1.8
rue_1000-279,4,0.73,8.01,3.88,1.73
rue_1000-279,5,0.73,8.01,3.88,1.81
rue_1000-279,6,0.73,8.01,3.88,1.81
rue_1000-279,7,0.73,8.01,3.88,1.83
rue_1000-279,8,0.73,8.01,3.88,2
rue_1000-279,9,0.73,8.01,3.88,1.83
rue_1000-279,10,0.73,8.01,3.88,1.93
rue_1000-28,1,0.6,6.12,3.84,1.74
rue_1000-28,2,0.6,6.12,3.84,1.81
rue_1000-28,3,0.6,6.12,3.84,1.67
rue_1000-28,4,0.6,6.12,3.84,1.9
rue_1000-28,5,0.6,6.12,3.84,1.53
rue_1000-28,6,0.6,6.12,3.84,1.83
rue_1000-28,7,0.6,6.12,3.84,1.93
rue_1000-28,8,0.6,6.12,3.84,1.82
rue_1000-28,9,0.6,6.12,3.84,1.82
rue_1000-28,10,0.6,6.12,3.84,1.61
rue_1000-280,1,0.75,7.17,4.17,1.62
rue_1000-280,2,0.75,7.17,4.17,1.93
rue_1000-280,3,0.75,7.17,4.17,1.83
rue_1000-280,4,0.75,7.17,4.17,1.67
rue_1000-280,5,0.75,7.17,4.17,1.76
rue_1000-280,6,0.75,7.17,4.17,1.85
rue_1000-280,7,0.75,7.17,4.17,1.8
rue_1000-280,8,0.75,7.17,4.17,1.72
rue_1000-280,9,0.75,7.17,4.17,1.7
rue_1000-280,10,0.75,7.17,4.17,1.8
rue_1000-281,1,0.78,6.04,3.88,1.74
rue_1000-281,2,0.78,6.04,3.88,1.81
rue_1000-281,3,0.78,6.04,3.88,1.9
rue_1000-281,4,0.78,6.04,3.88,1.88
rue_1000-281,5,0.78,6.04,3.88,2.02
rue_1000-281,6,0.78,6.04,3.88,1.91
rue_1000-281,7,0.78,6.04,3.88,1.91
rue_1000-281,8,0.78,6.04,3.88,1.78
rue_1000-281,9,0.78,6.04,3.88,1.82
rue_1000-281,10,0.78,6.04,3.88,1.68
rue_1000-282,1,1.13,5.94,3.41,1.98
rue_1000-282,2,1.13,5.94,3.41,1.83
rue_1000-282,3,1.13,5.94,3.41,1.78
rue_1000-282,4,1.13,5.94,3.41,1.81
rue_1000-282,5,1.13,5.94,3.41,1.86
rue_1000-282,6,1.13,5.94,3.41,1.78
rue_1000-282,7,1.13,5.94,3.41,1.87
rue_1000-282,8,1.13,5.94,3.41,1.75
rue_1000-282,9,1.13,5.94,3.41,1.73
rue_1000-282,10,1.13,5.94,3.41,1.85
rue_1000-283,1,0.63,8.24,3.39,1.88
rue_1000-283,2,0.63,8.24,3.39,1.86
rue_1000-283,3,0.63,8.24,3.39,1.8
rue_1000-283,4,0.63,8.24,3.39,1.8
rue_1000-283,5,0.63,8.24,3.39,1.75
rue_1000-283,6,0.63,8.24,3.39,1.87
rue_1000-283,7,0.63,8.24,3.39,1.93
rue_1000-283,8,0.63,8.24,3.39,1.62
rue_1000-283,9,0.63,8.24,3.39,1.81
rue_1000-283,10,0.63,8.24,3.39,1.65
rue_1000-284,1,0.75,6.9,3.23,1.94
rue_1000-284,2,0.75,6.9,3.23,1.84
rue_1000-284,3,0.75,6.9,3.23,1.64
rue_1000-284,4,0.75,6.9,3.23,1.68
rue_1000-284,5,0.75,6.9,3.23,1.64
rue_1000-284,6,0.75,6.9,3.23,1.97
rue_1000-284,7,0.75,6.9,3.23,1.64
rue_1000-284,8,0.75,6.9,3.23,1.79
rue_1000-284,9,0.75,6.9,3.23,1.94
rue_1000-284,10,0.75,6.9,3.23,1.84
rue_1000-285,1,0.63,7.11,3.74,1.89
rue_1000-285,2,0.63,7.11,3.74,1.9
rue_1000-285,3,0.63,7.11,3.74,1.83
rue_1000-285,4,0.63,7.11,3.74,1.95
rue_1000-285,5,0.63,7.11,3.74,1.9
rue_1000-285,6,0.63,7.11,3.74,1.62
rue_1000-285,7,0.63,7.11,3.74,1.89
rue_1000-285,8,0.63,7.11,3.74,1.91
rue_1000-285,9,0.63,7.11,3.74,1.68
rue_1000-285,10,0.63,7.11,3.74,1.93
rue_1000-286,1,0.6,6.41,4.65,1.9
rue_1000-286,2,0.6,6.41,4.65,1.64
rue_1000-286,3,0.6,6.41,4.65,1.78
rue_1000-286,4,0.6,6.41,4.65,1.87
rue_1000-286,5,0.6,6.41,4.65,1.89
rue_1000-286,6,0.6,6.41,4.65,1.74
rue_1000-286,7,0.6,6.41,4.65,2
rue_1000-286,8,0.6,6.41,4.65,1.91
rue_1000-286,9,0.6,6.41,4.65,1.83
rue_1000-286,10,0.6,6.41,4.65,1.85
rue_1000-287,1,0.82,6.54,4.63,1.76
rue_1000-287,2,0.82,6.54,4.63,1.9
rue_1000-287,3,0.82,6.54,4.63,1.84
rue_1000-287,4,0.82,6.54,4.63,1.67
rue_1000-287,5,0.82,6.54,4.63,1.78
rue_1000-287,6,0.82,6.54,4.63,1.66
rue_1000-287,7,0.82,6.54,4.63,1.81
rue_1000-287,8,0.82,6.54,4.63,1.98
rue_1000-287,9,0.82,6.54,4.63,1.96
rue_1000-287,10,0.82,6.54,4.63,1.88
rue_1000-288,1,0.66,6.04,4.05,1.63
rue_1000-288,2,0.66,6.04,4.05,1.73
rue_1000-288,3,0.66,6.04,4.05,1.97
rue_1000-288,4,0.66,6.04,4.05,1.87
rue_1000-288,5,0.66,6.04,4.05,1.81
rue_1000-288,6,0.66,6.04,4.05,1.79
rue_1000-288,7,0.66,6.04,4.05,1.86
rue_1000-288,8,0.66,6.04,4.05,1.8
rue_1000-288,9,0.66,6.04,4.05,1.92
rue_1000-288,10,0.66,6.04,4.05,1.82
rue_1000-289,1,0.94,6.14,4.44,1.95
rue_1000-289,2,0.94,6.14,4.44,1.75
rue_1000-289,3,0.94,6.14,4.44,1.74
rue_1000-289,4,0.94,6.14,4.44,1.85
rue_1000-289,5,0.94,6.14,4.44,1.86
rue_1000-289,6,0.94,6.14,4.44,1.67
rue_1000-289,7,0.94,6.14,4.44,1.87
rue_1000-289,8,0.94,6.14,4.44,1.93
rue_1000-289,9,0.94,6.14,4.44,1.73
rue_1000-289,10,0.94,6.14,4.44,1.71
rue_1000-29,1,0.61,7.11,3.67,1.82
rue_1000-29,2,0.61,7.11,3.67,1.58
rue_1000-29,3,0.61,7.11,3.67,1.91
rue_1000-29,4,0.61,7.11,3.67,1.72
rue_1000-29,5,0.61,7.11,3.67,1.84
rue_1000-29,6,0.61,7.11,3.67,1.89
rue_1000-29,7,0.61,7.11,3.67,1.68
rue_1000-29,8,0.61,7.11,3.67,1.7
rue_1000-29,9,0.61,7.11,3.67,1.81
rue_1000-29,10,0.61,7.11,3.67,1.81
rue_1000-290,1,0.67,6.93,3.61,1.75
rue_1000-290,2,0.67,6.93,3.61,1.73
rue_1000-290,3,0.67,6.93,3.61,1.56
rue_1000-290,4,0.67,6.93,3.61,1.64
rue_1000-290,5,0.67,6.93,3.61,1.91
rue_1000-290,6,0.67,6.93,3.61,1.7
rue_1000-290,7,0.67,6.93,3.61,1.82
rue_1000-290,8,0.67,6.93,3.61,1.8
rue_1000-290,9,0.67,6.93,3.61,1.77
rue_1000-290,10,0.67,6.93,3.61,1.65
rue_1000-291,1,0.71,8.02,3.64,1.87
rue_1000-291,2,0.71,8.02,3.64,1.9
rue_1000-291,3,0.71,8.02,3.64,1.89
rue_1000-291,4,0.71,8.02,3.64,1.93
rue_1000-291,5,0.71,8.02,3.64,1.91
rue_1000-291,6,0.71,8.02,3.64,1.81
rue_1000-291,7,0.71,8.02,3.64,1.93
rue_1000-291,8,0.71,8.02,3.64,1.59
rue_1000-291,9,0.71,8.02,3.64,1.84
rue_1000-291,10,0.71,8.02,3.64,1.82
rue_1000-292,1,0.87,8.11,3.52,1.77
rue_1000-292,2,0.87,8.11,3.52,1.67
rue_1000-292,3,0.87,8.11,3.52,1.94
rue_1000-292,4,0.87,8.11,3.52,1.8
rue_1000-292,5,0.87,8.11,3.52,1.97
rue_1000-292,6,0.87,8.11,3.52,1.9
rue_1000-292,7,0.87,8.11,3.52,1.88
rue_1000-292,8,0.87,8.11,3.52,1.86
rue_1000-292,9,0.87,8.11,3.52,1.84
rue_1000-292,10,0.87,8.11,3.52,1.96
rue_1000-293,1,0.71,7.35,3.28,1.85
rue_1000-293,2,0.71,7.35,3.28,1.89
rue_1000-293,3,0.71,7.35,3.28,1.87
rue_1000-293,4,0.71,7.35,3.28,1.89
rue_1000-293,5,0.71,7.35,3.28,1.89
rue_1000-293,6,0.71,7.35,3.28,1.82
rue_1000-293,7,0.71,7.35,3.28,1.93
rue_1000-293,8,0.71,7.35,3.28,1.86
rue_1000-293,9,0.71,7.35,3.28,1.8
rue_1000-293,10,0.71,7.35,3.28,1.65
rue_1000-294,1,0.86,7.46,3.18,1.91
rue_1000-294,2,0.86,7.46,3.18,1.73
rue_1000-294,3,0.86,7.46,3.18,1.65
rue_1000-294,4,0.86,7.46,3.18,2.01
rue_1000-294,5,0.86,7.46,3.18,1.74
rue_1000-294,6,0.86,7.46,3.18,1.7
rue_1000-294,7,0.86,7.46,3.18,2.04
rue_1000-294,8,0.86,7.46,3.18,1.64
rue_1000-294,9,0.86,7.46,3.18,1.82
rue_1000-294,10,0.86,7.46,3.18,1.86
rue_1000-295,1,0.61,7.34,3.6,1.82
rue_1000-295,2,0.61,7.34,3.6,1.77
rue_1000-295,3,0.61,7.34,3.6,1.77
rue_1000-295,4,0.61,7.34,3.6,1.81
rue_1000-295,5,0.61,7.34,3.6,1.95
rue_1000-295,6,0.61,7.34,3.6,1.74
rue_1000-295,7,0.61,7.34,3.6,1.82
rue_1000-295,8,0.61,7.34,3.6,1.74
rue_1000-295,9,0.61,7.34,3.6,1.69
rue_1000-295,10,0.61,7.34,3.6,1.64
rue_1000-296,1,0.61,6.45,3.22,1.77
rue_1000-296,2,0.61,6.45,3.22,2.14
rue_1000-296,3,0.61,6.45,3.22,1.79
rue_1000-296,4,0.61,6.45,3.22,1.74
rue_1000-296,5,0.61,6.45,3.22,2.01
rue_1000-296,6,0.61,6.45,3.22,1.74
rue_1000-296,7,0.61,6.45,3.22,1.86
rue_1000-296,8,0.61,6.45,3.22,1.95
rue_1000-296,9,0.61,6.45,3.22,1.91
rue_1000-296,10,0.61,6.45,3.22,1.84
rue_1000-297,1,0.71,8.31,3.95,1.9
rue_1000-297,2,0.71,8.31,3.95,1.9
rue_1000-297,3,0.71,8.31,3.95,1.9
rue_1000-297,4,0.71,8.31,3.95,1.69
rue_1000-297,5,0.71,8.31,3.95,1.78
rue_1000-297,6,0.71,8.31,3.95,1.93
rue_1000-297,7,0.71,8.31,3.95,1.83
rue_1000-297,8,0.71,8.31,3.95,1.65
rue_1000-297,9,0.71,8.31,3.95,1.61
rue_1000-297,10,0.71,8.31,3.95,1.73
rue_1000-298,1,0.86,7.85,3.57,1.71
rue_1000-298,2,0.86,7.85,3.57,1.82
rue_1000-298,3,0.86,7.85,3.57,1.73
rue_1000-298,4,0.86,7.85,3.57,1.82
rue_1000-298,5,0.86,7.85,3.57,1.88
rue_1000-298,6,0.86,7.85,3.57,1.66
rue_1000-298,7,0.86,7.85,3.57,1.74
rue_1000-298,8,0.86,7.85,3.57,1.89
rue_1000-298,9,0.86,7.85,3.57,1.64
rue_1000-298,10,0.86,7.85,3.57,1.75
rue_1000-299,1,0.71,6.19,3.53,1.82
rue_1000-299,2,0.71,6.19,3.53,1.76
rue_1000-299,3,0.71,6.19,3.53,1.78
rue_1000-299,4,0.71,6.19,3.53,1.85
rue_1000-299,5,0.71,6.19,3.53,1.95
rue_1000-299,6,0.71,6.19,3.53,1.65
rue_1000-299,7,0.71,6.19,3.53,1.6
rue_1000-299,8,0.71,6.19,3.53,1.79
rue_1000-299,9,0.71,6.19,3.53,1.92
rue_1000-299,10,0.71,6.19,3.53,1.91
rue_1000-3,1,0.93,7.51,3.69,1.86
rue_1000-3,2,0.93,7.51,3.69,1.79
rue_1000-3,3,0.93,7.51,3.69,1.73
rue_1000-3,4,0.93,7.51,3.69,1.74
rue_1000-3,5,0.93,7.51,3.69,1.6
rue_1000-3,6,0.93,7.51,3.69,1.81
rue_1000-3,7,0.93,7.51,3.69,1.55
rue_1000-3,8,0.93,7.51,3.69,1.83
rue_1000-3,9,0.93,7.51,3.69,1.92
rue_1000-3,10,0.93,7.51,3.69,1.65
rue_1000-30,1,0.64,6.61,3.67,1.77
rue_1000-30,2,0.64,6.61,3.67,1.74
rue_1000-30,3,0.64,6.61,3.67,1.8
rue_1000-30,4,0.64,6.61,3.67,1.89
rue_1000-30,5,0.64,6.61,3.67,1.7
rue_1000-30,6,0.64,6.61,3.67,1.78
rue_1000-30,7,0.64,6.61,3.67,1.84
rue_1000-30,8,0.64,6.61,3.67,1.8
rue_1000-30,9,0.64,6.61,3.67,1.96
rue_1000-30,10,0.64,6.61,3.67,1.68
rue_1000-300,1,0.7,8.59,3.51,1.85
rue_1000-300,2,0.7,8.59,3.51,1.99
rue_1000-300,3,0.7,8.59,3.51,1.83
rue_1000-300,4,0.7,8.59,3.51,1.71
rue_1000-300,5,0.7,8.59,3.51,1.83
rue_1000-300,6,0.7,8.59,3.51,1.73
rue_1000-300,7,0.7,8.59,3.51,1.68
rue_1000-300,8,0.7,8.59,3.51,1.94
rue_1000-300,9,0.7,8.59,3.51,1.84
rue_1000-300,10,0.7,8.59,3.51,1.84
rue_1000-301,1,0.59,6.9,3.42,1.94
rue_1000-301,2,0.59,6.9,3.42,1.85
rue_1000-301,3,0.59,6.9,3.42,1.78
rue_1000-301,4,0.59,6.9,3.42,1.79
rue_1000-301,5,0.59,6.9,3.42,1.85
rue_1000-301,6,0.59,6.9,3.42,2.1
rue_1000-301,7,0.59,6.9,3.42,1.87
rue_1000-301,8,0.59,6.9,3.42,1.87
rue_1000-301,9,0.59,6.9,3.42,1.98
rue_1000-301,10,0.59,6.9,3.42,1.66
rue_1000-302,1,0.71,5.72,3.42,1.8
rue_1000-302,2,0.71,5.72,3.42,1.73
rue_1000-302,3,0.71,5.72,3.42,1.68
rue_1000-302,4,0.71,5.72,3.42,1.73
rue_1000-302,5,0.71,5.72,3.42,1.7
rue_1000-302,6,0.71,5.72,3.42,1.89
rue_1000-302,7,0.71,5.72,3.42,1.86
rue_1000-302,8,0.71,5.72,3.42,1.78
rue_1000-302,9,0.71,5.72,3.42,1.92
rue_1000-302,10,0.71,5.72,3.42,1.74
rue_1000-303,1,0.89,7.11,3.17,1.77
rue_1000-303,2,0.89,7.11,3.17,1.82
rue_1000-303,3,0.89,7.11,3.17,1.67
rue_1000-303,4,0.89,7.11,3.17,1.8
rue_1000-303,5,0.89,7.11,3.17,1.9
rue_1000-303,6,0.89,7.11,3.17,1.99
rue_1000-303,7,0.89,7.11,3.17,1.85
rue_1000-303,8,0.89,7.11,3.17,1.76
rue_1000-303,9,0.89,7.11,3.17,1.93
rue_1000-303,10,0.89,7.11,3.17,1.84
rue_1000-304,1,0.75,6.92,3.14,1.57
rue_1000-304,2,0.75,6.92,3.14,1.78
rue_1000-304,3,0.75,6.92,3.14,1.84
rue_1000-304,4,0.75,6.92,3.14,1.95
rue_1000-304,5,0.75,6.92,3.14,1.77
rue_1000-304,6,0.75,6.92,3.14,1.71
rue_1000-304,7,0.75,6.92,3.14,1.96
rue_1000-304,8,0.75,6.92,3.14,1.85
rue_1000-304,9,0.75,6.92,3.14,1.8
rue_1000-304,10,0.75,6.92,3.14,1.71
rue_1000-305,1,0.59,6.65,3.19,1.88
rue_1000-305,2,0.59,6.65,3.19,1.75
rue_1000-305,3,0.59,6.65,3.19,1.81
rue_1000-305,4,0.59,6.65,3.19,1.73
rue_1000-305,5,0.59,6.65,3.19,1.7
rue_1000-305,6,0.59,6.65,3.19,1.81
rue_1000-305,7,0.59,6.65,3.19,1.84
rue_1000-305,8,0.59,6.65,3.19,1.59
rue_1000-305,9,0.59,6.65,3.19,1.81
rue_1000-305,10,0.59,6.65,3.19,1.67
rue_1000-306,1,0.66,6.8,3.12,1.64
rue_1000-306,2,0.66,6.8,3.12,1.6
rue_1000-306,3,0.66,6.8,3.12,1.59
rue_1000-306,4,0.66,6.8,3.12,1.95
rue_1000-306,5,0.66,6.8,3.12,1.87
rue_1000-306,6,0.66,6.8,3.12,2
rue_1000-306,7,0.66,6.8,3.12,1.86
rue_1000-306,8,0.66,6.8,3.12,1.68
rue_1000-306,9,0.66,6.8,3.12,1.92
rue_1000-306,10,0.66,6.8,3.12,1.88
rue_1000-307,1,0.68,5.22,3.73,1.9
rue_1000-307,2,0.68,5.22,3.73,1.87
rue_1000-307,3,0.68,5.22,3.73,1.75
rue_1000-307,4,0.68,5.22,3.73,1.84
rue_1000-307,5,0.68,5.22,3.73,1.95
rue_1000-307,6,0.68,5.22,3.73,1.84
rue_1000-307,7,0.68,5.22,3.73,1.87
rue_1000-307,8,0.68,5.22,3.73,1.89
rue_1000-307,9,0.68,5.22,3.73,1.9
rue_1000-307,10,0.68,5.22,3.73,1.96
rue_1000-308,1,0.85,7.14,3.49,1.86
rue_1000-308,2,0.85,7.14,3.49,1.65
