@RELATION feature_runstatus_TSP_LION2015

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE ubc_cheap {ok, timeout, memout, presolved, crash, other}
@ATTRIBUTE ubc_all {ok, timeout, memout, presolved, crash, other}
@ATTRIBUTE tspmeta {ok, timeout, memout, presolved, crash, other}
@ATTRIBUTE eax_probing {ok, timeout, memout, presolved, crash, other}

@DATA
rue_1000-945,1,ok,ok,ok,ok
rue_1000-945,2,ok,ok,ok,ok
rue_1000-945,3,ok,ok,ok,ok
rue_1000-945,4,ok,ok,ok,ok
rue_1000-945,5,ok,ok,ok,ok
rue_1000-945,6,ok,ok,ok,ok
rue_1000-945,7,ok,ok,ok,ok
rue_1000-945,8,ok,ok,ok,ok
rue_1000-945,9,ok,ok,ok,ok
rue_1000-945,10,ok,ok,ok,ok
rue_1000-946,1,ok,ok,ok,ok
rue_1000-946,2,ok,ok,ok,ok
rue_1000-946,3,ok,ok,ok,ok
rue_1000-946,4,ok,ok,ok,ok
rue_1000-946,5,ok,ok,ok,ok
rue_1000-946,6,ok,ok,ok,ok
rue_1000-946,7,ok,ok,ok,ok
rue_1000-946,8,ok,ok,ok,ok
rue_1000-946,9,ok,ok,ok,ok
rue_1000-946,10,ok,ok,ok,ok
rue_1000-947,1,ok,ok,ok,ok
rue_1000-947,2,ok,ok,ok,ok
rue_1000-947,3,ok,ok,ok,ok
rue_1000-947,4,ok,ok,ok,ok
rue_1000-947,5,ok,ok,ok,ok
rue_1000-947,6,ok,ok,ok,ok
rue_1000-947,7,ok,ok,ok,ok
rue_1000-947,8,ok,ok,ok,ok
rue_1000-947,9,ok,ok,ok,ok
rue_1000-947,10,ok,ok,ok,ok
rue_1000-948,1,ok,ok,ok,ok
rue_1000-948,2,ok,ok,ok,ok
rue_1000-948,3,ok,ok,ok,ok
rue_1000-948,4,ok,ok,ok,ok
rue_1000-948,5,ok,ok,ok,ok
rue_1000-948,6,ok,ok,ok,ok
rue_1000-948,7,ok,ok,ok,ok
rue_1000-948,8,ok,ok,ok,ok
rue_1000-948,9,ok,ok,ok,ok
rue_1000-948,10,ok,ok,ok,ok
rue_1000-949,1,ok,ok,ok,ok
rue_1000-949,2,ok,ok,ok,ok
rue_1000-949,3,ok,ok,ok,ok
rue_1000-949,4,ok,ok,ok,ok
rue_1000-949,5,ok,ok,ok,ok
rue_1000-949,6,ok,ok,ok,ok
rue_1000-949,7,ok,ok,ok,ok
rue_1000-949,8,ok,ok,ok,ok
rue_1000-949,9,ok,ok,ok,ok
rue_1000-949,10,ok,ok,ok,ok
rue_1000-95,1,ok,ok,ok,ok
rue_1000-95,2,ok,ok,ok,ok
rue_1000-95,3,ok,ok,ok,ok
rue_1000-95,4,ok,ok,ok,ok
rue_1000-95,5,ok,ok,ok,ok
rue_1000-95,6,ok,ok,ok,ok
rue_1000-95,7,ok,ok,ok,ok
rue_1000-95,8,ok,ok,ok,ok
rue_1000-95,9,ok,ok,ok,ok
rue_1000-95,10,ok,ok,ok,ok
rue_1000-950,1,ok,ok,ok,ok
rue_1000-950,2,ok,ok,ok,ok
rue_1000-950,3,ok,ok,ok,ok
rue_1000-950,4,ok,ok,ok,ok
rue_1000-950,5,ok,ok,ok,ok
rue_1000-950,6,ok,ok,ok,ok
rue_1000-950,7,ok,ok,ok,ok
rue_1000-950,8,ok,ok,ok,ok
rue_1000-950,9,ok,ok,ok,ok
rue_1000-950,10,ok,ok,ok,ok
rue_1000-951,1,ok,ok,ok,ok
rue_1000-951,2,ok,ok,ok,ok
rue_1000-951,3,ok,ok,ok,ok
rue_1000-951,4,ok,ok,ok,ok
rue_1000-951,5,ok,ok,ok,ok
rue_1000-951,6,ok,ok,ok,ok
rue_1000-951,7,ok,ok,ok,ok
rue_1000-951,8,ok,ok,ok,ok
rue_1000-951,9,ok,ok,ok,ok
rue_1000-951,10,ok,ok,ok,ok
rue_1000-952,1,ok,ok,ok,ok
rue_1000-952,2,ok,ok,ok,ok
rue_1000-952,3,ok,ok,ok,ok
rue_1000-952,4,ok,ok,ok,ok
rue_1000-952,5,ok,ok,ok,ok
rue_1000-952,6,ok,ok,ok,ok
rue_1000-952,7,ok,ok,ok,ok
rue_1000-952,8,ok,ok,ok,ok
rue_1000-952,9,ok,ok,ok,ok
rue_1000-952,10,ok,ok,ok,ok
rue_1000-953,1,ok,ok,ok,ok
rue_1000-953,2,ok,ok,ok,ok
rue_1000-953,3,ok,ok,ok,ok
rue_1000-953,4,ok,ok,ok,ok
rue_1000-953,5,ok,ok,ok,ok
rue_1000-953,6,ok,ok,ok,ok
rue_1000-953,7,ok,ok,ok,ok
rue_1000-953,8,ok,ok,ok,ok
rue_1000-953,9,ok,ok,ok,ok
rue_1000-953,10,ok,ok,ok,ok
rue_1000-954,1,ok,ok,ok,ok
rue_1000-954,2,ok,ok,ok,ok
rue_1000-954,3,ok,ok,ok,ok
rue_1000-954,4,ok,ok,ok,ok
rue_1000-954,5,ok,ok,ok,ok
rue_1000-954,6,ok,ok,ok,ok
rue_1000-954,7,ok,ok,ok,ok
rue_1000-954,8,ok,ok,ok,ok
rue_1000-954,9,ok,ok,ok,ok
rue_1000-954,10,ok,ok,ok,ok
rue_1000-955,1,ok,ok,ok,ok
rue_1000-955,2,ok,ok,ok,ok
rue_1000-955,3,ok,ok,ok,ok
rue_1000-955,4,ok,ok,ok,ok
rue_1000-955,5,ok,ok,ok,ok
rue_1000-955,6,ok,ok,ok,ok
rue_1000-955,7,ok,ok,ok,ok
rue_1000-955,8,ok,ok,ok,ok
rue_1000-955,9,ok,ok,ok,ok
rue_1000-955,10,ok,ok,ok,ok
rue_1000-956,1,ok,ok,ok,ok
rue_1000-956,2,ok,ok,ok,ok
rue_1000-956,3,ok,ok,ok,ok
rue_1000-956,4,ok,ok,ok,ok
rue_1000-956,5,ok,ok,ok,ok
rue_1000-956,6,ok,ok,ok,ok
rue_1000-956,7,ok,ok,ok,ok
rue_1000-956,8,ok,ok,ok,ok
rue_1000-956,9,ok,ok,ok,ok
rue_1000-956,10,ok,ok,ok,ok
rue_1000-957,1,ok,ok,ok,ok
rue_1000-957,2,ok,ok,ok,ok
rue_1000-957,3,ok,ok,ok,ok
rue_1000-957,4,ok,ok,ok,ok
rue_1000-957,5,ok,ok,ok,ok
rue_1000-957,6,ok,ok,ok,ok
rue_1000-957,7,ok,ok,ok,ok
rue_1000-957,8,ok,ok,ok,ok
rue_1000-957,9,ok,ok,ok,ok
rue_1000-957,10,ok,ok,ok,ok
rue_1000-958,1,ok,ok,ok,ok
rue_1000-958,2,ok,ok,ok,ok
rue_1000-958,3,ok,ok,ok,ok
rue_1000-958,4,ok,ok,ok,ok
rue_1000-958,5,ok,ok,ok,ok
rue_1000-958,6,ok,ok,ok,ok
rue_1000-958,7,ok,ok,ok,ok
rue_1000-958,8,ok,ok,ok,ok
rue_1000-958,9,ok,ok,ok,ok
rue_1000-958,10,ok,ok,ok,ok
rue_1000-959,1,ok,ok,ok,ok
rue_1000-959,2,ok,ok,ok,ok
rue_1000-959,3,ok,ok,ok,ok
rue_1000-959,4,ok,ok,ok,ok
rue_1000-959,5,ok,ok,ok,ok
rue_1000-959,6,ok,ok,ok,ok
rue_1000-959,7,ok,ok,ok,ok
rue_1000-959,8,ok,ok,ok,ok
rue_1000-959,9,ok,ok,ok,ok
rue_1000-959,10,ok,ok,ok,ok
rue_1000-96,1,ok,ok,ok,ok
rue_1000-96,2,ok,ok,ok,ok
rue_1000-96,3,ok,ok,ok,ok
rue_1000-96,4,ok,ok,ok,ok
rue_1000-96,5,ok,ok,ok,ok
rue_1000-96,6,ok,ok,ok,ok
rue_1000-96,7,ok,ok,ok,ok
rue_1000-96,8,ok,ok,ok,ok
rue_1000-96,9,ok,ok,ok,ok
rue_1000-96,10,ok,ok,ok,ok
rue_1000-960,1,ok,ok,ok,ok
rue_1000-960,2,ok,ok,ok,ok
rue_1000-960,3,ok,ok,ok,ok
rue_1000-960,4,ok,ok,ok,ok
rue_1000-960,5,ok,ok,ok,ok
rue_1000-960,6,ok,ok,ok,ok
rue_1000-960,7,ok,ok,ok,ok
rue_1000-960,8,ok,ok,ok,ok
rue_1000-960,9,ok,ok,ok,ok
rue_1000-960,10,ok,ok,ok,ok
rue_1000-961,1,ok,ok,ok,ok
rue_1000-961,2,ok,ok,ok,ok
rue_1000-961,3,ok,ok,ok,ok
rue_1000-961,4,ok,ok,ok,ok
rue_1000-961,5,ok,ok,ok,ok
rue_1000-961,6,ok,ok,ok,ok
rue_1000-961,7,ok,ok,ok,ok
rue_1000-961,8,ok,ok,ok,ok
rue_1000-961,9,ok,ok,ok,ok
rue_1000-961,10,ok,ok,ok,ok
rue_1000-962,1,ok,ok,ok,ok
rue_1000-962,2,ok,ok,ok,ok
rue_1000-962,3,ok,ok,ok,ok
rue_1000-962,4,ok,ok,ok,ok
rue_1000-962,5,ok,ok,ok,ok
rue_1000-962,6,ok,ok,ok,ok
rue_1000-962,7,ok,ok,ok,ok
rue_1000-962,8,ok,ok,ok,ok
rue_1000-962,9,ok,ok,ok,ok
rue_1000-962,10,ok,ok,ok,ok
rue_1000-963,1,ok,ok,ok,ok
rue_1000-963,2,ok,ok,ok,ok
rue_1000-963,3,ok,ok,ok,ok
rue_1000-963,4,ok,ok,ok,ok
rue_1000-963,5,ok,ok,ok,ok
rue_1000-963,6,ok,ok,ok,ok
rue_1000-963,7,ok,ok,ok,ok
rue_1000-963,8,ok,ok,ok,ok
rue_1000-963,9,ok,ok,ok,ok
rue_1000-963,10,ok,ok,ok,ok
rue_1000-964,1,ok,ok,ok,ok
rue_1000-964,2,ok,ok,ok,ok
rue_1000-964,3,ok,ok,ok,ok
rue_1000-964,4,ok,ok,ok,ok
rue_1000-964,5,ok,ok,ok,ok
rue_1000-964,6,ok,ok,ok,ok
rue_1000-964,7,ok,ok,ok,ok
rue_1000-964,8,ok,ok,ok,ok
rue_1000-964,9,ok,ok,ok,ok
rue_1000-964,10,ok,ok,ok,ok
rue_1000-965,1,ok,ok,ok,ok
rue_1000-965,2,ok,ok,ok,ok
rue_1000-965,3,ok,ok,ok,ok
rue_1000-965,4,ok,ok,ok,ok
rue_1000-965,5,ok,ok,ok,ok
rue_1000-965,6,ok,ok,ok,ok
rue_1000-965,7,ok,ok,ok,ok
rue_1000-965,8,ok,ok,ok,ok
rue_1000-965,9,ok,ok,ok,ok
rue_1000-965,10,ok,ok,ok,ok
rue_1000-966,1,ok,ok,ok,ok
rue_1000-966,2,ok,ok,ok,ok
rue_1000-966,3,ok,ok,ok,ok
rue_1000-966,4,ok,ok,ok,ok
rue_1000-966,5,ok,ok,ok,ok
rue_1000-966,6,ok,ok,ok,ok
rue_1000-966,7,ok,ok,ok,ok
rue_1000-966,8,ok,ok,ok,ok
rue_1000-966,9,ok,ok,ok,ok
rue_1000-966,10,ok,ok,ok,ok
rue_1000-967,1,ok,ok,ok,ok
rue_1000-967,2,ok,ok,ok,ok
rue_1000-967,3,ok,ok,ok,ok
rue_1000-967,4,ok,ok,ok,ok
rue_1000-967,5,ok,ok,ok,ok
rue_1000-967,6,ok,ok,ok,ok
rue_1000-967,7,ok,ok,ok,ok
rue_1000-967,8,ok,ok,ok,ok
rue_1000-967,9,ok,ok,ok,ok
rue_1000-967,10,ok,ok,ok,ok
rue_1000-968,1,ok,ok,ok,ok
rue_1000-968,2,ok,ok,ok,ok
rue_1000-968,3,ok,ok,ok,ok
rue_1000-968,4,ok,ok,ok,ok
rue_1000-968,5,ok,ok,ok,ok
rue_1000-968,6,ok,ok,ok,ok
rue_1000-968,7,ok,ok,ok,ok
rue_1000-968,8,ok,ok,ok,ok
rue_1000-968,9,ok,ok,ok,ok
rue_1000-968,10,ok,ok,ok,ok
rue_1000-969,1,ok,ok,ok,ok
rue_1000-969,2,ok,ok,ok,ok
rue_1000-969,3,ok,ok,ok,ok
rue_1000-969,4,ok,ok,ok,ok
rue_1000-969,5,ok,ok,ok,ok
rue_1000-969,6,ok,ok,ok,ok
rue_1000-969,7,ok,ok,ok,ok
rue_1000-969,8,ok,ok,ok,ok
rue_1000-969,9,ok,ok,ok,ok
rue_1000-969,10,ok,ok,ok,ok
rue_1000-97,1,ok,ok,ok,ok
rue_1000-97,2,ok,ok,ok,ok
rue_1000-97,3,ok,ok,ok,ok
rue_1000-97,4,ok,ok,ok,ok
rue_1000-97,5,ok,ok,ok,ok
rue_1000-97,6,ok,ok,ok,ok
rue_1000-97,7,ok,ok,ok,ok
rue_1000-97,8,ok,ok,ok,ok
rue_1000-97,9,ok,ok,ok,ok
rue_1000-97,10,ok,ok,ok,ok
rue_1000-970,1,ok,ok,ok,ok
rue_1000-970,2,ok,ok,ok,ok
rue_1000-970,3,ok,ok,ok,ok
rue_1000-970,4,ok,ok,ok,ok
rue_1000-970,5,ok,ok,ok,ok
rue_1000-970,6,ok,ok,ok,ok
rue_1000-970,7,ok,ok,ok,ok
rue_1000-970,8,ok,ok,ok,ok
rue_1000-970,9,ok,ok,ok,ok
rue_1000-970,10,ok,ok,ok,ok
rue_1000-971,1,ok,ok,ok,ok
rue_1000-971,2,ok,ok,ok,ok
rue_1000-971,3,ok,ok,ok,ok
rue_1000-971,4,ok,ok,ok,ok
rue_1000-971,5,ok,ok,ok,ok
rue_1000-971,6,ok,ok,ok,ok
rue_1000-971,7,ok,ok,ok,ok
rue_1000-971,8,ok,ok,ok,ok
rue_1000-971,9,ok,ok,ok,ok
rue_1000-971,10,ok,ok,ok,ok
rue_1000-972,1,ok,ok,ok,ok
rue_1000-972,2,ok,ok,ok,ok
rue_1000-972,3,ok,ok,ok,ok
rue_1000-972,4,ok,ok,ok,ok
rue_1000-972,5,ok,ok,ok,ok
rue_1000-972,6,ok,ok,ok,ok
rue_1000-972,7,ok,ok,ok,ok
rue_1000-972,8,ok,ok,ok,ok
rue_1000-972,9,ok,ok,ok,ok
rue_1000-972,10,ok,ok,ok,ok
rue_1000-973,1,ok,ok,ok,ok
rue_1000-973,2,ok,ok,ok,ok
rue_1000-973,3,ok,ok,ok,ok
rue_1000-973,4,ok,ok,ok,ok
rue_1000-973,5,ok,ok,ok,ok
rue_1000-973,6,ok,ok,ok,ok
rue_1000-973,7,ok,ok,ok,ok
rue_1000-973,8,ok,ok,ok,ok
rue_1000-973,9,ok,ok,ok,ok
rue_1000-973,10,ok,ok,ok,ok
rue_1000-974,1,ok,ok,ok,ok
rue_1000-974,2,ok,ok,ok,ok
rue_1000-974,3,ok,ok,ok,ok
rue_1000-974,4,ok,ok,ok,ok
rue_1000-974,5,ok,ok,ok,ok
rue_1000-974,6,ok,ok,ok,ok
rue_1000-974,7,ok,ok,ok,ok
rue_1000-974,8,ok,ok,ok,ok
rue_1000-974,9,ok,ok,ok,ok
rue_1000-974,10,ok,ok,ok,ok
rue_1000-975,1,ok,ok,ok,ok
rue_1000-975,2,ok,ok,ok,ok
rue_1000-975,3,ok,ok,ok,ok
rue_1000-975,4,ok,ok,ok,ok
rue_1000-975,5,ok,ok,ok,ok
rue_1000-975,6,ok,ok,ok,ok
rue_1000-975,7,ok,ok,ok,ok
rue_1000-975,8,ok,ok,ok,ok
rue_1000-975,9,ok,ok,ok,ok
rue_1000-975,10,ok,ok,ok,ok
rue_1000-976,1,ok,ok,ok,ok
rue_1000-976,2,ok,ok,ok,ok
rue_1000-976,3,ok,ok,ok,ok
rue_1000-976,4,ok,ok,ok,ok
rue_1000-976,5,ok,ok,ok,ok
rue_1000-976,6,ok,ok,ok,ok
rue_1000-976,7,ok,ok,ok,ok
rue_1000-976,8,ok,ok,ok,ok
rue_1000-976,9,ok,ok,ok,ok
rue_1000-976,10,ok,ok,ok,ok
rue_1000-977,1,ok,ok,ok,ok
rue_1000-977,2,ok,ok,ok,ok
rue_1000-977,3,ok,ok,ok,ok
rue_1000-977,4,ok,ok,ok,ok
rue_1000-977,5,ok,ok,ok,ok
rue_1000-977,6,ok,ok,ok,ok
rue_1000-977,7,ok,ok,ok,ok
rue_1000-977,8,ok,ok,ok,ok
rue_1000-977,9,ok,ok,ok,ok
rue_1000-977,10,ok,ok,ok,ok
rue_1000-978,1,ok,ok,ok,ok
rue_1000-978,2,ok,ok,ok,ok
rue_1000-978,3,ok,ok,ok,ok
rue_1000-978,4,ok,ok,ok,ok
rue_1000-978,5,ok,ok,ok,ok
rue_1000-978,6,ok,ok,ok,ok
rue_1000-978,7,ok,ok,ok,ok
rue_1000-978,8,ok,ok,ok,ok
rue_1000-978,9,ok,ok,ok,ok
rue_1000-978,10,ok,ok,ok,ok
rue_1000-979,1,ok,ok,ok,ok
rue_1000-979,2,ok,ok,ok,ok
rue_1000-979,3,ok,ok,ok,ok
rue_1000-979,4,ok,ok,ok,ok
rue_1000-979,5,ok,ok,ok,ok
rue_1000-979,6,ok,ok,ok,ok
rue_1000-979,7,ok,ok,ok,ok
rue_1000-979,8,ok,ok,ok,ok
rue_1000-979,9,ok,ok,ok,ok
rue_1000-979,10,ok,ok,ok,ok
rue_1000-98,1,ok,ok,ok,ok
rue_1000-98,2,ok,ok,ok,ok
rue_1000-98,3,ok,ok,ok,ok
rue_1000-98,4,ok,ok,ok,ok
rue_1000-98,5,ok,ok,ok,ok
rue_1000-98,6,ok,ok,ok,ok
rue_1000-98,7,ok,ok,ok,ok
rue_1000-98,8,ok,ok,ok,ok
rue_1000-98,9,ok,ok,ok,ok
rue_1000-98,10,ok,ok,ok,ok
rue_1000-980,1,ok,ok,ok,ok
rue_1000-980,2,ok,ok,ok,ok
rue_1000-980,3,ok,ok,ok,ok
rue_1000-980,4,ok,ok,ok,ok
rue_1000-980,5,ok,ok,ok,ok
rue_1000-980,6,ok,ok,ok,ok
rue_1000-980,7,ok,ok,ok,ok
rue_1000-980,8,ok,ok,ok,ok
rue_1000-980,9,ok,ok,ok,ok
rue_1000-980,10,ok,ok,ok,ok
rue_1000-981,1,ok,ok,ok,ok
rue_1000-981,2,ok,ok,ok,ok
rue_1000-981,3,ok,ok,ok,ok
rue_1000-981,4,ok,ok,ok,ok
rue_1000-981,5,ok,ok,ok,ok
rue_1000-981,6,ok,ok,ok,ok
rue_1000-981,7,ok,ok,ok,ok
rue_1000-981,8,ok,ok,ok,ok
rue_1000-981,9,ok,ok,ok,ok
rue_1000-981,10,ok,ok,ok,ok
rue_1000-982,1,ok,ok,ok,ok
rue_1000-982,2,ok,ok,ok,ok
rue_1000-982,3,ok,ok,ok,ok
rue_1000-982,4,ok,ok,ok,ok
rue_1000-982,5,ok,ok,ok,ok
rue_1000-982,6,ok,ok,ok,ok
rue_1000-982,7,ok,ok,ok,ok
rue_1000-982,8,ok,ok,ok,ok
rue_1000-982,9,ok,ok,ok,ok
rue_1000-982,10,ok,ok,ok,ok
rue_1000-983,1,ok,ok,ok,ok
rue_1000-983,2,ok,ok,ok,ok
rue_1000-983,3,ok,ok,ok,ok
rue_1000-983,4,ok,ok,ok,ok
rue_1000-983,5,ok,ok,ok,ok
rue_1000-983,6,ok,ok,ok,ok
rue_1000-983,7,ok,ok,ok,ok
rue_1000-983,8,ok,ok,ok,ok
rue_1000-983,9,ok,ok,ok,ok
rue_1000-983,10,ok,ok,ok,ok
rue_1000-984,1,ok,ok,ok,ok
rue_1000-984,2,ok,ok,ok,ok
rue_1000-984,3,ok,ok,ok,ok
rue_1000-984,4,ok,ok,ok,ok
rue_1000-984,5,ok,ok,ok,ok
rue_1000-984,6,ok,ok,ok,ok
rue_1000-984,7,ok,ok,ok,ok
rue_1000-984,8,ok,ok,ok,ok
rue_1000-984,9,ok,ok,ok,ok
rue_1000-984,10,ok,ok,ok,ok
rue_1000-985,1,ok,ok,ok,ok
rue_1000-985,2,ok,ok,ok,ok
rue_1000-985,3,ok,ok,ok,ok
rue_1000-985,4,ok,ok,ok,ok
rue_1000-985,5,ok,ok,ok,ok
rue_1000-985,6,ok,ok,ok,ok
rue_1000-985,7,ok,ok,ok,ok
rue_1000-985,8,ok,ok,ok,ok
rue_1000-985,9,ok,ok,ok,ok
rue_1000-985,10,ok,ok,ok,ok
rue_1000-986,1,ok,ok,ok,ok
rue_1000-986,2,ok,ok,ok,ok
rue_1000-986,3,ok,ok,ok,ok
rue_1000-986,4,ok,ok,ok,ok
rue_1000-986,5,ok,ok,ok,ok
rue_1000-986,6,ok,ok,ok,ok
rue_1000-986,7,ok,ok,ok,ok
rue_1000-986,8,ok,ok,ok,ok
rue_1000-986,9,ok,ok,ok,ok
rue_1000-986,10,ok,ok,ok,ok
rue_1000-987,1,ok,ok,ok,ok
rue_1000-987,2,ok,ok,ok,ok
rue_1000-987,3,ok,ok,ok,ok
rue_1000-987,4,ok,ok,ok,ok
rue_1000-987,5,ok,ok,ok,ok
rue_1000-987,6,ok,ok,ok,ok
rue_1000-987,7,ok,ok,ok,ok
rue_1000-987,8,ok,ok,ok,ok
rue_1000-987,9,ok,ok,ok,ok
rue_1000-987,10,ok,ok,ok,ok
rue_1000-988,1,ok,ok,ok,ok
rue_1000-988,2,ok,ok,ok,ok
rue_1000-988,3,ok,ok,ok,ok
rue_1000-988,4,ok,ok,ok,ok
rue_1000-988,5,ok,ok,ok,ok
rue_1000-988,6,ok,ok,ok,ok
rue_1000-988,7,ok,ok,ok,ok
rue_1000-988,8,ok,ok,ok,ok
rue_1000-988,9,ok,ok,ok,ok
rue_1000-988,10,ok,ok,ok,ok
rue_1000-989,1,ok,ok,ok,ok
rue_1000-989,2,ok,ok,ok,ok
rue_1000-989,3,ok,ok,ok,ok
rue_1000-989,4,ok,ok,ok,ok
rue_1000-989,5,ok,ok,ok,ok
rue_1000-989,6,ok,ok,ok,ok
rue_1000-989,7,ok,ok,ok,ok
rue_1000-989,8,ok,ok,ok,ok
rue_1000-989,9,ok,ok,ok,ok
rue_1000-989,10,ok,ok,ok,ok
rue_1000-99,1,ok,ok,ok,ok
rue_1000-99,2,ok,ok,ok,ok
rue_1000-99,3,ok,ok,ok,ok
rue_1000-99,4,ok,ok,ok,ok
rue_1000-99,5,ok,ok,ok,ok
rue_1000-99,6,ok,ok,ok,ok
rue_1000-99,7,ok,ok,ok,ok
rue_1000-99,8,ok,ok,ok,ok
rue_1000-99,9,ok,ok,ok,ok
rue_1000-99,10,ok,ok,ok,ok
rue_1000-990,1,ok,ok,ok,ok
rue_1000-990,2,ok,ok,ok,ok
rue_1000-990,3,ok,ok,ok,ok
rue_1000-990,4,ok,ok,ok,ok
rue_1000-990,5,ok,ok,ok,ok
rue_1000-990,6,ok,ok,ok,ok
rue_1000-990,7,ok,ok,ok,ok
rue_1000-990,8,ok,ok,ok,ok
rue_1000-990,9,ok,ok,ok,ok
rue_1000-990,10,ok,ok,ok,ok
rue_1000-991,1,ok,ok,ok,ok
rue_1000-991,2,ok,ok,ok,ok
rue_1000-991,3,ok,ok,ok,ok
rue_1000-991,4,ok,ok,ok,ok
rue_1000-991,5,ok,ok,ok,ok
rue_1000-991,6,ok,ok,ok,ok
rue_1000-991,7,ok,ok,ok,ok
rue_1000-991,8,ok,ok,ok,ok
rue_1000-991,9,ok,ok,ok,ok
rue_1000-991,10,ok,ok,ok,ok
rue_1000-992,1,ok,ok,ok,ok
rue_1000-992,2,ok,ok,ok,ok
rue_1000-992,3,ok,ok,ok,ok
rue_1000-992,4,ok,ok,ok,ok
rue_1000-992,5,ok,ok,ok,ok
rue_1000-992,6,ok,ok,ok,ok
rue_1000-992,7,ok,ok,ok,ok
rue_1000-992,8,ok,ok,ok,ok
rue_1000-992,9,ok,ok,ok,ok
rue_1000-992,10,ok,ok,ok,ok
rue_1000-993,1,ok,ok,ok,ok
rue_1000-993,2,ok,ok,ok,ok
rue_1000-993,3,ok,ok,ok,ok
rue_1000-993,4,ok,ok,ok,ok
rue_1000-993,5,ok,ok,ok,ok
rue_1000-993,6,ok,ok,ok,ok
rue_1000-993,7,ok,ok,ok,ok
rue_1000-993,8,ok,ok,ok,ok
rue_1000-993,9,ok,ok,ok,ok
rue_1000-993,10,ok,ok,ok,ok
rue_1000-994,1,ok,ok,ok,ok
rue_1000-994,2,ok,ok,ok,ok
rue_1000-994,3,ok,ok,ok,ok
rue_1000-994,4,ok,ok,ok,ok
rue_1000-994,5,ok,ok,ok,ok
rue_1000-994,6,ok,ok,ok,ok
rue_1000-994,7,ok,ok,ok,ok
rue_1000-994,8,ok,ok,ok,ok
rue_1000-994,9,ok,ok,ok,ok
rue_1000-994,10,ok,ok,ok,ok
rue_1000-995,1,ok,ok,ok,ok
rue_1000-995,2,ok,ok,ok,ok
rue_1000-995,3,ok,ok,ok,ok
rue_1000-995,4,ok,ok,ok,ok
rue_1000-995,5,ok,ok,ok,ok
rue_1000-995,6,ok,ok,ok,ok
rue_1000-995,7,ok,ok,ok,ok
rue_1000-995,8,ok,ok,ok,ok
rue_1000-995,9,ok,ok,ok,ok
rue_1000-995,10,ok,ok,ok,ok
rue_1000-996,1,ok,ok,ok,ok
rue_1000-996,2,ok,ok,ok,ok
rue_1000-996,3,ok,ok,ok,ok
rue_1000-996,4,ok,ok,ok,ok
rue_1000-996,5,ok,ok,ok,ok
rue_1000-996,6,ok,ok,ok,ok
rue_1000-996,7,ok,ok,ok,ok
rue_1000-996,8,ok,ok,ok,ok
rue_1000-996,9,ok,ok,ok,ok
rue_1000-996,10,ok,ok,ok,ok
rue_1000-997,1,ok,ok,ok,ok
rue_1000-997,2,ok,ok,ok,ok
rue_1000-997,3,ok,ok,ok,ok
rue_1000-997,4,ok,ok,ok,ok
rue_1000-997,5,ok,ok,ok,ok
rue_1000-997,6,ok,ok,ok,ok
rue_1000-997,7,ok,ok,ok,ok
rue_1000-997,8,ok,ok,ok,ok
rue_1000-997,9,ok,ok,ok,ok
rue_1000-997,10,ok,ok,ok,ok
rue_1000-998,1,ok,ok,ok,ok
rue_1000-998,2,ok,ok,ok,ok
rue_1000-998,3,ok,ok,ok,ok
rue_1000-998,4,ok,ok,ok,ok
rue_1000-998,5,ok,ok,ok,ok
rue_1000-998,6,ok,ok,ok,ok
rue_1000-998,7,ok,ok,ok,ok
rue_1000-998,8,ok,ok,ok,ok
rue_1000-998,9,ok,ok,ok,ok
rue_1000-998,10,ok,ok,ok,ok
rue_1000-999,1,ok,ok,ok,ok
rue_1000-999,2,ok,ok,ok,ok
rue_1000-999,3,ok,ok,ok,ok
rue_1000-999,4,ok,ok,ok,ok
rue_1000-999,5,ok,ok,ok,ok
rue_1000-999,6,ok,ok,ok,ok
rue_1000-999,7,ok,ok,ok,ok
rue_1000-999,8,ok,ok,ok,ok
rue_1000-999,9,ok,ok,ok,ok
rue_1000-999,10,ok,ok,ok,ok
rue_1500-1,1,ok,ok,ok,ok
rue_1500-1,2,ok,ok,ok,ok
rue_1500-1,3,ok,ok,ok,ok
rue_1500-1,4,ok,ok,ok,ok
rue_1500-1,5,ok,ok,ok,ok
rue_1500-1,6,ok,ok,ok,ok
rue_1500-1,7,ok,ok,ok,ok
rue_1500-1,8,ok,ok,ok,ok
rue_1500-1,9,ok,ok,ok,ok
rue_1500-1,10,ok,ok,ok,ok
rue_1500-10,1,ok,ok,ok,ok
rue_1500-10,2,ok,ok,ok,ok
rue_1500-10,3,ok,ok,ok,ok
rue_1500-10,4,ok,ok,ok,ok
rue_1500-10,5,ok,ok,ok,ok
rue_1500-10,6,ok,ok,ok,ok
rue_1500-10,7,ok,ok,ok,ok
rue_1500-10,8,ok,ok,ok,ok
rue_1500-10,9,ok,ok,ok,ok
rue_1500-10,10,ok,ok,ok,ok
rue_1500-100,1,ok,ok,ok,ok
rue_1500-100,2,ok,ok,ok,ok
rue_1500-100,3,ok,ok,ok,ok
rue_1500-100,4,ok,ok,ok,ok
rue_1500-100,5,ok,ok,ok,ok
rue_1500-100,6,ok,ok,ok,ok
