@RELATION ALGORITHM_RUNS_MIP-2016

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE PAR10 NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
neos-942830,1,SCIP-cpx,1100,ok
neos-942830,1,Gurobi,426,ok
neos-942830,1,XPRESS,1195,ok
neos-942830,1,CBC,1344,ok
neos-942830,1,CPLEX,207,ok
neos-957389,1,SCIP-cpx,24,ok
neos-957389,1,Gurobi,2,ok
neos-957389,1,XPRESS,2,ok
neos-957389,1,CBC,25,ok
neos-957389,1,CPLEX,1,ok
net12,1,SCIP-cpx,577,ok
net12,1,Gurobi,39,ok
net12,1,XPRESS,31,ok
net12,1,CBC,1345,ok
net12,1,CPLEX,53,ok
netdiversion,1,SCIP-cpx,72000,timeout
netdiversion,1,Gurobi,49,ok
netdiversion,1,XPRESS,129,ok
netdiversion,1,CBC,765,ok
netdiversion,1,CPLEX,114,ok
newdano,1,SCIP-cpx,765,ok
newdano,1,Gurobi,89,ok
newdano,1,XPRESS,203,ok
newdano,1,CBC,1292,ok
newdano,1,CPLEX,147,ok
nobel-eu-DBE,1,SCIP-cpx,72000,timeout
nobel-eu-DBE,1,Gurobi,1333,ok
nobel-eu-DBE,1,XPRESS,72000,timeout
nobel-eu-DBE,1,CBC,72000,timeout
nobel-eu-DBE,1,CPLEX,276,ok
noswot,1,SCIP-cpx,84,ok
noswot,1,Gurobi,30,ok
noswot,1,XPRESS,3,ok
noswot,1,CBC,91,ok
noswot,1,CPLEX,4,ok
ns1116954,1,SCIP-cpx,72000,timeout
ns1116954,1,Gurobi,553,ok
ns1116954,1,XPRESS,111,ok
ns1116954,1,CBC,2293,ok
ns1116954,1,CPLEX,5,ok
ns1158817,1,SCIP-cpx,72000,timeout
ns1158817,1,Gurobi,36,ok
ns1158817,1,XPRESS,84,ok
ns1158817,1,CBC,72000,timeout
ns1158817,1,CPLEX,58,ok
ns1208400,1,SCIP-cpx,139,ok
ns1208400,1,Gurobi,14,ok
ns1208400,1,XPRESS,27,ok
ns1208400,1,CBC,437,ok
ns1208400,1,CPLEX,163,ok
ns1606230,1,SCIP-cpx,72000,timeout
ns1606230,1,Gurobi,79,ok
ns1606230,1,XPRESS,72000,timeout
ns1606230,1,CBC,72000,timeout
ns1606230,1,CPLEX,49,ok
ns1644855,1,SCIP-cpx,2998,ok
ns1644855,1,Gurobi,840,ok
ns1644855,1,XPRESS,260,ok
ns1644855,1,CBC,1708,ok
ns1644855,1,CPLEX,401,ok
ns1685374,1,SCIP-cpx,72000,timeout
ns1685374,1,Gurobi,72000,timeout
ns1685374,1,XPRESS,3538,ok
ns1685374,1,CBC,72000,timeout
ns1685374,1,CPLEX,72000,timeout
ns1686196,1,SCIP-cpx,14,ok
ns1686196,1,Gurobi,1,ok
ns1686196,1,XPRESS,4,ok
ns1686196,1,CBC,72000,timeout
ns1686196,1,CPLEX,1,ok
ns1688347,1,SCIP-cpx,53,ok
ns1688347,1,Gurobi,9,ok
ns1688347,1,XPRESS,10,ok
ns1688347,1,CBC,72000,timeout
ns1688347,1,CPLEX,4,ok
ns1696083,1,SCIP-cpx,72000,timeout
ns1696083,1,Gurobi,1762,ok
ns1696083,1,XPRESS,72000,timeout
ns1696083,1,CBC,72000,timeout
ns1696083,1,CPLEX,72000,timeout
ns1702808,1,SCIP-cpx,168,ok
ns1702808,1,Gurobi,2,ok
ns1702808,1,XPRESS,6,ok
ns1702808,1,CBC,653,ok
ns1702808,1,CPLEX,1,ok
ns1745726,1,SCIP-cpx,19,ok
ns1745726,1,Gurobi,1,ok
ns1745726,1,XPRESS,2,ok
ns1745726,1,CBC,72000,timeout
ns1745726,1,CPLEX,1,ok
ns1758913,1,SCIP-cpx,72000,timeout
ns1758913,1,Gurobi,15,ok
ns1758913,1,XPRESS,48,ok
ns1758913,1,CBC,5905,ok
ns1758913,1,CPLEX,26,ok
ns1766074,1,SCIP-cpx,719,ok
ns1766074,1,Gurobi,14,ok
ns1766074,1,XPRESS,17,ok
ns1766074,1,CBC,25,ok
ns1766074,1,CPLEX,17,ok
ns1769397,1,SCIP-cpx,58,ok
ns1769397,1,Gurobi,2,ok
ns1769397,1,XPRESS,18,ok
ns1769397,1,CBC,72000,timeout
ns1769397,1,CPLEX,5,ok
ns1830653,1,SCIP-cpx,89,ok
ns1830653,1,Gurobi,62,ok
ns1830653,1,XPRESS,32,ok
ns1830653,1,CBC,608,ok
ns1830653,1,CPLEX,20,ok
ns1952667,1,SCIP-cpx,2344,ok
ns1952667,1,Gurobi,62,ok
ns1952667,1,XPRESS,1268,ok
ns1952667,1,CBC,6767,ok
ns1952667,1,CPLEX,138,ok
ns2081729,1,SCIP-cpx,72000,timeout
ns2081729,1,Gurobi,60,ok
ns2081729,1,XPRESS,72000,timeout
ns2081729,1,CBC,72000,timeout
ns2081729,1,CPLEX,32,ok
ns2118727,1,SCIP-cpx,1864,ok
ns2118727,1,Gurobi,19,ok
ns2118727,1,XPRESS,29,ok
ns2118727,1,CBC,72000,timeout
ns2118727,1,CPLEX,88,ok
ns894244,1,SCIP-cpx,2081,ok
ns894244,1,Gurobi,167,ok
ns894244,1,XPRESS,257,ok
ns894244,1,CBC,3612,ok
ns894244,1,CPLEX,225,ok
ns894788,1,SCIP-cpx,666,ok
ns894788,1,Gurobi,476,ok
ns894788,1,XPRESS,31,ok
ns894788,1,CBC,20,ok
ns894788,1,CPLEX,599,ok
nu60-pr9,1,SCIP-cpx,3300,ok
nu60-pr9,1,Gurobi,1117,ok
nu60-pr9,1,XPRESS,3927,ok
nu60-pr9,1,CBC,72000,timeout
nu60-pr9,1,CPLEX,1376,ok
opm2-z7-s2,1,SCIP-cpx,855,ok
opm2-z7-s2,1,Gurobi,28,ok
opm2-z7-s2,1,XPRESS,90,ok
opm2-z7-s2,1,CBC,396,ok
opm2-z7-s2,1,CPLEX,27,ok
opm2-z10-s2,1,SCIP-cpx,72000,timeout
opm2-z10-s2,1,Gurobi,2031,ok
opm2-z10-s2,1,XPRESS,2208,ok
opm2-z10-s2,1,CBC,72000,timeout
opm2-z10-s2,1,CPLEX,72000,timeout
opm2-z11-s8,1,SCIP-cpx,72000,timeout
opm2-z11-s8,1,Gurobi,2370,ok
opm2-z11-s8,1,XPRESS,5168,ok
opm2-z11-s8,1,CBC,72000,timeout
opm2-z11-s8,1,CPLEX,72000,timeout
p2m2p1m1p0n100,1,SCIP-cpx,72000,timeout
p2m2p1m1p0n100,1,Gurobi,1,ok
p2m2p1m1p0n100,1,XPRESS,1,ok
p2m2p1m1p0n100,1,CBC,485,ok
p2m2p1m1p0n100,1,CPLEX,2,ok
p80x400b,1,SCIP-cpx,72000,timeout
p80x400b,1,Gurobi,129,ok
p80x400b,1,XPRESS,72000,timeout
p80x400b,1,CBC,72000,timeout
p80x400b,1,CPLEX,210,ok
pg5_34,1,SCIP-cpx,191,ok
pg5_34,1,Gurobi,6,ok
pg5_34,1,XPRESS,20,ok
pg5_34,1,CBC,142,ok
pg5_34,1,CPLEX,48,ok
pg,1,SCIP-cpx,20,ok
pg,1,Gurobi,3,ok
pg,1,XPRESS,6,ok
pg,1,CBC,6,ok
pg,1,CPLEX,3,ok
pigeon-10,1,SCIP-cpx,72000,timeout
pigeon-10,1,Gurobi,134,ok
pigeon-10,1,XPRESS,1,ok
pigeon-10,1,CBC,2448,ok
pigeon-10,1,CPLEX,1,ok
pigeon-11,1,SCIP-cpx,72000,timeout
pigeon-11,1,Gurobi,1979,ok
pigeon-11,1,XPRESS,1,ok
pigeon-11,1,CBC,72000,timeout
pigeon-11,1,CPLEX,1,ok
pigeon-12,1,SCIP-cpx,72000,timeout
pigeon-12,1,Gurobi,72000,timeout
pigeon-12,1,XPRESS,1,ok
pigeon-12,1,CBC,72000,timeout
pigeon-12,1,CPLEX,1,ok
pigeon-13,1,SCIP-cpx,72000,timeout
pigeon-13,1,Gurobi,72000,timeout
pigeon-13,1,XPRESS,1,ok
pigeon-13,1,CBC,72000,timeout
pigeon-13,1,CPLEX,1,ok
pigeon-19,1,SCIP-cpx,72000,timeout
pigeon-19,1,Gurobi,72000,timeout
pigeon-19,1,XPRESS,2,ok
pigeon-19,1,CBC,72000,timeout
pigeon-19,1,CPLEX,2,ok
pw-myciel4,1,SCIP-cpx,931,ok
pw-myciel4,1,Gurobi,39,ok
pw-myciel4,1,XPRESS,116,ok
pw-myciel4,1,CBC,936,ok
pw-myciel4,1,CPLEX,14,ok
qiu,1,SCIP-cpx,35,ok
qiu,1,Gurobi,9,ok
qiu,1,XPRESS,6,ok
qiu,1,CBC,21,ok
qiu,1,CPLEX,1,ok
rail01,1,SCIP-cpx,72000,timeout
rail01,1,Gurobi,732,ok
rail01,1,XPRESS,401,ok
rail01,1,CBC,72000,timeout
rail01,1,CPLEX,1717,ok
rail02,1,SCIP-cpx,72000,timeout
rail02,1,Gurobi,72000,timeout
rail02,1,XPRESS,2673,ok
rail02,1,CBC,72000,timeout
rail02,1,CPLEX,72000,timeout
rail507,1,SCIP-cpx,109,ok
rail507,1,Gurobi,26,ok
rail507,1,XPRESS,76,ok
rail507,1,CBC,293,ok
rail507,1,CPLEX,48,ok
ran14x18-disj-8,1,SCIP-cpx,1012,ok
ran14x18-disj-8,1,Gurobi,282,ok
ran14x18-disj-8,1,XPRESS,200,ok
ran14x18-disj-8,1,CBC,4340,ok
ran14x18-disj-8,1,CPLEX,103,ok
ran14x18,1,SCIP-cpx,1394,ok
ran14x18,1,Gurobi,455,ok
ran14x18,1,XPRESS,192,ok
ran14x18,1,CBC,2232,ok
ran14x18,1,CPLEX,85,ok
ran16x16,1,SCIP-cpx,35,ok
ran16x16,1,Gurobi,9,ok
ran16x16,1,XPRESS,10,ok
ran16x16,1,CBC,67,ok
ran16x16,1,CPLEX,7,ok
reblock166,1,SCIP-cpx,1239,ok
reblock166,1,Gurobi,342,ok
reblock166,1,XPRESS,54,ok
reblock166,1,CBC,72000,timeout
reblock166,1,CPLEX,72000,timeout
reblock420,1,SCIP-cpx,72000,timeout
reblock420,1,Gurobi,6517,ok
reblock420,1,XPRESS,72000,timeout
reblock420,1,CBC,72000,timeout
reblock420,1,CPLEX,72000,timeout
reblock67,1,SCIP-cpx,42,ok
reblock67,1,Gurobi,120,ok
reblock67,1,XPRESS,29,ok
reblock67,1,CBC,190,ok
reblock67,1,CPLEX,51,ok
rmatr100-p10,1,SCIP-cpx,100,ok
rmatr100-p10,1,Gurobi,6,ok
rmatr100-p10,1,XPRESS,11,ok
rmatr100-p10,1,CBC,41,ok
rmatr100-p10,1,CPLEX,6,ok
rmatr100-p5,1,SCIP-cpx,75,ok
rmatr100-p5,1,Gurobi,10,ok
rmatr100-p5,1,XPRESS,15,ok
rmatr100-p5,1,CBC,61,ok
rmatr100-p5,1,CPLEX,11,ok
rmatr200-p5,1,SCIP-cpx,72000,timeout
rmatr200-p5,1,Gurobi,2808,ok
rmatr200-p5,1,XPRESS,72000,timeout
rmatr200-p5,1,CBC,6231,ok
rmatr200-p5,1,CPLEX,5426,ok
rmine6,1,SCIP-cpx,306,ok
rmine6,1,Gurobi,106,ok
rmine6,1,XPRESS,76,ok
rmine6,1,CBC,693,ok
rmine6,1,CPLEX,316,ok
rocII-4-11,1,SCIP-cpx,72000,timeout
rocII-4-11,1,Gurobi,74,ok
rocII-4-11,1,XPRESS,63,ok
rocII-4-11,1,CBC,1741,ok
rocII-4-11,1,CPLEX,29,ok
rococoB10-011000,1,SCIP-cpx,2122,ok
rococoB10-011000,1,Gurobi,2123,ok
rococoB10-011000,1,XPRESS,1974,ok
rococoB10-011000,1,CBC,72000,timeout
rococoB10-011000,1,CPLEX,2517,ok
rococoC10-001000,1,SCIP-cpx,148,ok
rococoC10-001000,1,Gurobi,112,ok
rococoC10-001000,1,XPRESS,32,ok
rococoC10-001000,1,CBC,221,ok
rococoC10-001000,1,CPLEX,22,ok
rococoC11-011100,1,SCIP-cpx,4063,ok
rococoC11-011100,1,Gurobi,2720,ok
rococoC11-011100,1,XPRESS,6934,ok
rococoC11-011100,1,CBC,72000,timeout
rococoC11-011100,1,CPLEX,2402,ok
roll3000,1,SCIP-cpx,81,ok
roll3000,1,Gurobi,11,ok
roll3000,1,XPRESS,4,ok
roll3000,1,CBC,104,ok
roll3000,1,CPLEX,11,ok
satellites1-25,1,SCIP-cpx,113,ok
satellites1-25,1,Gurobi,28,ok
satellites1-25,1,XPRESS,120,ok
satellites1-25,1,CBC,72000,timeout
satellites1-25,1,CPLEX,14,ok
satellites2-60-fs,1,SCIP-cpx,72000,timeout
satellites2-60-fs,1,Gurobi,839,ok
satellites2-60-fs,1,XPRESS,1246,ok
satellites2-60-fs,1,CBC,72000,timeout
satellites2-60-fs,1,CPLEX,859,ok
sp97ar,1,SCIP-cpx,72000,timeout
sp97ar,1,Gurobi,693,ok
sp97ar,1,XPRESS,1131,ok
sp97ar,1,CBC,72000,timeout
sp97ar,1,CPLEX,5973,ok
sp98ic,1,SCIP-cpx,605,ok
sp98ic,1,Gurobi,54,ok
sp98ic,1,XPRESS,53,ok
sp98ic,1,CBC,4847,ok
sp98ic,1,CPLEX,95,ok
sp98ir,1,SCIP-cpx,48,ok
sp98ir,1,Gurobi,21,ok
sp98ir,1,XPRESS,14,ok
sp98ir,1,CBC,17,ok
sp98ir,1,CPLEX,10,ok
tanglegram1,1,SCIP-cpx,1574,ok
tanglegram1,1,Gurobi,4,ok
tanglegram1,1,XPRESS,9,ok
tanglegram1,1,CBC,72000,timeout
tanglegram1,1,CPLEX,1,ok
tanglegram2,1,SCIP-cpx,5,ok
tanglegram2,1,Gurobi,1,ok
tanglegram2,1,XPRESS,2,ok
tanglegram2,1,CBC,39,ok
tanglegram2,1,CPLEX,1,ok
timtab1,1,SCIP-cpx,50,ok
timtab1,1,Gurobi,53,ok
timtab1,1,XPRESS,46,ok
timtab1,1,CBC,72000,timeout
timtab1,1,CPLEX,34,ok
toll-like,1,SCIP-cpx,72000,timeout
toll-like,1,Gurobi,1160,ok
toll-like,1,XPRESS,2289,ok
toll-like,1,CBC,72000,timeout
toll-like,1,CPLEX,52,ok
triptim1,1,SCIP-cpx,759,ok
triptim1,1,Gurobi,38,ok
triptim1,1,XPRESS,57,ok
triptim1,1,CBC,126,ok
triptim1,1,CPLEX,51,ok
triptim3,1,SCIP-cpx,72000,timeout
triptim3,1,Gurobi,3979,ok
triptim3,1,XPRESS,3439,ok
triptim3,1,CBC,6868,ok
triptim3,1,CPLEX,72000,timeout
uct-subprob,1,SCIP-cpx,72000,timeout
uct-subprob,1,Gurobi,1195,ok
uct-subprob,1,XPRESS,4681,ok
uct-subprob,1,CBC,72000,timeout
uct-subprob,1,CPLEX,307,ok
umts,1,SCIP-cpx,72000,timeout
umts,1,Gurobi,90,ok
umts,1,XPRESS,105,ok
umts,1,CBC,72000,timeout
umts,1,CPLEX,731,ok
unitcal_7,1,SCIP-cpx,839,ok
unitcal_7,1,Gurobi,77,ok
unitcal_7,1,XPRESS,23,ok
unitcal_7,1,CBC,578,ok
unitcal_7,1,CPLEX,54,ok
vpphard2,1,SCIP-cpx,72000,timeout
vpphard2,1,Gurobi,63,ok
vpphard2,1,XPRESS,72000,timeout
vpphard2,1,CBC,72000,timeout
vpphard2,1,CPLEX,37,ok
vpphard,1,SCIP-cpx,72000,timeout
vpphard,1,Gurobi,218,ok
vpphard,1,XPRESS,148,ok
vpphard,1,CBC,72000,timeout
vpphard,1,CPLEX,72000,timeout
wachplan,1,SCIP-cpx,2385,ok
wachplan,1,Gurobi,341,ok
wachplan,1,XPRESS,166,ok
wachplan,1,CBC,903,ok
wachplan,1,CPLEX,434,ok
zib54-UUE,1,SCIP-cpx,296,ok
zib54-UUE,1,Gurobi,370,ok
zib54-UUE,1,XPRESS,62,ok
zib54-UUE,1,CBC,367,ok
zib54-UUE,1,CPLEX,447,ok
seymour,1,SCIP-cpx,72000,timeout
seymour,1,Gurobi,3966,ok
seymour,1,XPRESS,72000,timeout
seymour,1,CBC,72000,timeout
seymour,1,CPLEX,2733,ok
