@relation FEATURE_RUNSTATUS_GRAPHS-2015

@attribute instance_id string
@attribute repetition numeric
@attribute cheap_pattern {ok, timeout, memout, presolved, crash, other}
@attribute cheap_target {ok, timeout, memout, presolved, crash, other}
@attribute distance_pattern {ok, timeout, memout, presolved, crash, other}
@attribute distance_target {ok, timeout, memout, presolved, crash, other}
@attribute lad_features {ok, timeout, memout, presolved, crash, other}

@data
g15-g70,1,ok,ok,ok,ok,presolved
g15-g71,1,ok,ok,ok,ok,presolved
g15-g72,1,ok,ok,ok,ok,presolved
g15-g73-normed,1,ok,ok,ok,ok,ok
g15-g74,1,ok,ok,ok,ok,ok
g15-g75,1,ok,ok,ok,ok,ok
g15-g76,1,ok,ok,ok,ok,ok
g15-g77,1,ok,ok,ok,ok,ok
g15-g78,1,ok,ok,ok,ok,presolved
g15-g79,1,ok,ok,ok,ok,presolved
g15-g80,1,ok,ok,ok,ok,presolved
g15-g81,1,ok,ok,ok,ok,presolved
g15-g82-normed,1,ok,ok,ok,ok,presolved
g15-g83,1,ok,ok,ok,ok,presolved
g15-g84,1,ok,ok,ok,ok,ok
g15-g85,1,ok,ok,ok,ok,presolved
g15-g86-normed,1,ok,ok,ok,ok,presolved
g15-g87,1,ok,ok,ok,ok,presolved
g15-g88,1,ok,ok,ok,ok,presolved
g15-g89,1,ok,ok,ok,ok,presolved
g15-g90,1,ok,ok,ok,ok,presolved
g15-g91,1,ok,ok,ok,ok,presolved
g15-g92,1,ok,ok,ok,ok,presolved
g15-g93-normed,1,ok,ok,ok,ok,ok
g15-g94,1,ok,ok,ok,ok,presolved
g15-g95,1,ok,ok,ok,ok,presolved
g15-g96,1,ok,ok,ok,ok,presolved
g15-g97,1,ok,ok,ok,ok,presolved
g15-g98,1,ok,ok,ok,ok,presolved
g15-g99,1,ok,ok,ok,ok,presolved
g16-g100,1,ok,ok,ok,ok,presolved
g16-g101,1,ok,ok,ok,ok,presolved
g16-g102,1,ok,ok,ok,ok,presolved
g16-g103,1,ok,ok,ok,ok,ok
g16-g104,1,ok,ok,ok,ok,ok
g16-g105,1,ok,ok,ok,ok,ok
g16-g106,1,ok,ok,ok,ok,ok
g16-g107,1,ok,ok,ok,ok,ok
g16-g108,1,ok,ok,ok,ok,ok
g16-g109,1,ok,ok,ok,ok,presolved
g16-g110,1,ok,ok,ok,ok,ok
g16-g111,1,ok,ok,ok,ok,ok
g16-g112,1,ok,ok,ok,ok,ok
g16-g20,1,ok,ok,ok,ok,ok
g16-g21,1,ok,ok,ok,ok,ok
g16-g22,1,ok,ok,ok,ok,presolved
g16-g23,1,ok,ok,ok,ok,ok
g16-g25,1,ok,ok,ok,ok,ok
g16-g26,1,ok,ok,ok,ok,ok
g16-g27,1,ok,ok,ok,ok,ok
g16-g28,1,ok,ok,ok,ok,presolved
g16-g29,1,ok,ok,ok,ok,ok
g16-g30,1,ok,ok,ok,ok,ok
g16-g31,1,ok,ok,ok,ok,ok
g16-g32,1,ok,ok,ok,ok,ok
g16-g33,1,ok,ok,ok,ok,presolved
g16-g37,1,ok,ok,ok,ok,ok
g16-g38,1,ok,ok,ok,ok,ok
g16-g40,1,ok,ok,ok,ok,ok
g16-g43,1,ok,ok,ok,ok,ok
g16-g44,1,ok,ok,ok,ok,ok
g16-g45,1,ok,ok,ok,ok,ok
g16-g46,1,ok,ok,ok,ok,ok
g16-g47,1,ok,ok,ok,ok,ok
g16-g48,1,ok,ok,ok,ok,ok
g16-g49,1,ok,ok,ok,ok,ok
g16-g50,1,ok,ok,ok,ok,ok
g16-g51,1,ok,ok,ok,ok,ok
g16-g52,1,ok,ok,ok,ok,presolved
g16-g53,1,ok,ok,ok,ok,ok
g16-g54,1,ok,ok,ok,ok,ok
g16-g55,1,ok,ok,ok,ok,ok
g16-g56,1,ok,ok,ok,ok,ok
g16-g57,1,ok,ok,ok,ok,presolved
g16-g58-normed,1,ok,ok,ok,ok,ok
g16-g59-normed,1,ok,ok,ok,ok,ok
g16-g60-normed,1,ok,ok,ok,ok,ok
g16-g61,1,ok,ok,ok,ok,presolved
g16-g62,1,ok,ok,ok,ok,ok
g16-g63,1,ok,ok,ok,ok,ok
g16-g64,1,ok,ok,ok,ok,ok
g16-g65,1,ok,ok,ok,ok,ok
g16-g66-normed,1,ok,ok,ok,ok,ok
g16-g67,1,ok,ok,ok,ok,presolved
g16-g68,1,ok,ok,ok,ok,ok
g16-g69,1,ok,ok,ok,ok,presolved
g16-g70,1,ok,ok,ok,ok,presolved
g16-g71,1,ok,ok,ok,ok,presolved
g16-g72,1,ok,ok,ok,ok,presolved
g16-g73-normed,1,ok,ok,ok,ok,ok
g16-g74,1,ok,ok,ok,ok,ok
g16-g75,1,ok,ok,ok,ok,ok
g16-g76,1,ok,ok,ok,ok,ok
g16-g77,1,ok,ok,ok,ok,ok
g16-g78,1,ok,ok,ok,ok,ok
g16-g79,1,ok,ok,ok,ok,ok
g16-g80,1,ok,ok,ok,ok,presolved
g16-g81,1,ok,ok,ok,ok,ok
g16-g82-normed,1,ok,ok,ok,ok,ok
g16-g83,1,ok,ok,ok,ok,presolved
g16-g84,1,ok,ok,ok,ok,ok
g16-g85,1,ok,ok,ok,ok,presolved
g16-g86-normed,1,ok,ok,ok,ok,presolved
g16-g87,1,ok,ok,ok,ok,ok
g16-g88,1,ok,ok,ok,ok,ok
g16-g89,1,ok,ok,ok,ok,presolved
g16-g90,1,ok,ok,ok,ok,presolved
g16-g91,1,ok,ok,ok,ok,presolved
g16-g92,1,ok,ok,ok,ok,presolved
g16-g93-normed,1,ok,ok,ok,ok,ok
g16-g94,1,ok,ok,ok,ok,presolved
g16-g95,1,ok,ok,ok,ok,presolved
g16-g96,1,ok,ok,ok,ok,presolved
g16-g97,1,ok,ok,ok,ok,presolved
g16-g98,1,ok,ok,ok,ok,presolved
g16-g99,1,ok,ok,ok,ok,presolved
g17-g100,1,ok,ok,ok,ok,presolved
g17-g101,1,ok,ok,ok,ok,ok
g17-g102,1,ok,ok,ok,ok,ok
g17-g103,1,ok,ok,ok,ok,ok
g17-g104,1,ok,ok,ok,ok,ok
g17-g105,1,ok,ok,ok,ok,ok
g17-g106,1,ok,ok,ok,ok,ok
g17-g107,1,ok,ok,ok,ok,ok
g17-g108,1,ok,ok,ok,ok,ok
g17-g109,1,ok,ok,ok,ok,ok
g17-g110,1,ok,ok,ok,ok,ok
g17-g111,1,ok,ok,ok,ok,ok
g17-g112,1,ok,ok,ok,ok,ok
g17-g18,1,ok,ok,ok,ok,ok
g17-g19,1,ok,ok,ok,ok,ok
g17-g20,1,ok,ok,ok,ok,ok
g17-g21,1,ok,ok,ok,ok,ok
g17-g22,1,ok,ok,ok,ok,ok
g17-g23,1,ok,ok,ok,ok,ok
g17-g24,1,ok,ok,ok,ok,ok
g17-g25,1,ok,ok,ok,ok,ok
g17-g26,1,ok,ok,ok,ok,ok
g17-g27,1,ok,ok,ok,ok,ok
g17-g28,1,ok,ok,ok,ok,presolved
g17-g29,1,ok,ok,ok,ok,ok
g17-g30,1,ok,ok,ok,ok,ok
g17-g31,1,ok,ok,ok,ok,ok
g17-g32,1,ok,ok,ok,ok,ok
g17-g33,1,ok,ok,ok,ok,ok
g17-g34,1,ok,ok,ok,ok,ok
g17-g35,1,ok,ok,ok,ok,ok
g17-g36,1,ok,ok,ok,ok,ok
g17-g37,1,ok,ok,ok,ok,ok
g17-g38,1,ok,ok,ok,ok,ok
g17-g39,1,ok,ok,ok,ok,ok
g17-g40,1,ok,ok,ok,ok,ok
g17-g41,1,ok,ok,ok,ok,ok
g17-g42,1,ok,ok,ok,ok,ok
g17-g43,1,ok,ok,ok,ok,ok
g17-g44,1,ok,ok,ok,ok,ok
g17-g45,1,ok,ok,ok,ok,ok
g17-g46,1,ok,ok,ok,ok,ok
g17-g47,1,ok,ok,ok,ok,ok
g17-g48,1,ok,ok,ok,ok,ok
g17-g49,1,ok,ok,ok,ok,ok
g17-g50,1,ok,ok,ok,ok,ok
g17-g51,1,ok,ok,ok,ok,ok
g17-g52,1,ok,ok,ok,ok,ok
g17-g53,1,ok,ok,ok,ok,ok
g17-g54,1,ok,ok,ok,ok,ok
g17-g55,1,ok,ok,ok,ok,ok
g17-g56,1,ok,ok,ok,ok,ok
g17-g57,1,ok,ok,ok,ok,presolved
g17-g58-normed,1,ok,ok,ok,ok,ok
g17-g59-normed,1,ok,ok,ok,ok,ok
g17-g60-normed,1,ok,ok,ok,ok,ok
g17-g61,1,ok,ok,ok,ok,ok
g17-g62,1,ok,ok,ok,ok,ok
g17-g63,1,ok,ok,ok,ok,ok
g17-g64,1,ok,ok,ok,ok,ok
g17-g65,1,ok,ok,ok,ok,ok
g17-g66-normed,1,ok,ok,ok,ok,ok
g17-g67,1,ok,ok,ok,ok,ok
g17-g68,1,ok,ok,ok,ok,ok
g17-g69,1,ok,ok,ok,ok,ok
g17-g70,1,ok,ok,ok,ok,ok
g17-g71,1,ok,ok,ok,ok,ok
g17-g72,1,ok,ok,ok,ok,ok
g17-g73-normed,1,ok,ok,ok,ok,ok
g17-g74,1,ok,ok,ok,ok,ok
g17-g75,1,ok,ok,ok,ok,ok
g17-g76,1,ok,ok,ok,ok,ok
g17-g77,1,ok,ok,ok,ok,ok
g17-g78,1,ok,ok,ok,ok,ok
g17-g79,1,ok,ok,ok,ok,ok
g17-g80,1,ok,ok,ok,ok,presolved
g17-g81,1,ok,ok,ok,ok,ok
g17-g82-normed,1,ok,ok,ok,ok,ok
g17-g83,1,ok,ok,ok,ok,ok
g17-g84,1,ok,ok,ok,ok,ok
g17-g85,1,ok,ok,ok,ok,presolved
g17-g86-normed,1,ok,ok,ok,ok,presolved
g17-g87,1,ok,ok,ok,ok,ok
g17-g88,1,ok,ok,ok,ok,ok
g17-g89,1,ok,ok,ok,ok,ok
g17-g90,1,ok,ok,ok,ok,ok
g17-g91,1,ok,ok,ok,ok,ok
g17-g92,1,ok,ok,ok,ok,ok
g17-g93-normed,1,ok,ok,ok,ok,ok
g17-g94,1,ok,ok,ok,ok,ok
g17-g95,1,ok,ok,ok,ok,ok
g17-g96,1,ok,ok,ok,ok,ok
g17-g97,1,ok,ok,ok,ok,ok
g17-g98,1,ok,ok,ok,ok,ok
g17-g99,1,ok,ok,ok,ok,ok
g18-g100,1,ok,ok,ok,ok,presolved
g18-g101,1,ok,ok,ok,ok,ok
g18-g102,1,ok,ok,ok,ok,ok
g18-g103,1,ok,ok,ok,ok,ok
g18-g104,1,ok,ok,ok,ok,ok
g18-g105,1,ok,ok,ok,ok,ok
g18-g106,1,ok,ok,ok,ok,ok
g18-g107,1,ok,ok,ok,ok,ok
g18-g108,1,ok,ok,ok,ok,ok
g18-g109,1,ok,ok,ok,ok,ok
g18-g110,1,ok,ok,ok,ok,ok
g18-g111,1,ok,ok,ok,ok,ok
g18-g112,1,ok,ok,ok,ok,ok
g18-g19,1,ok,ok,ok,ok,ok
g18-g20,1,ok,ok,ok,ok,ok
g18-g21,1,ok,ok,ok,ok,ok
g18-g22,1,ok,ok,ok,ok,ok
g18-g23,1,ok,ok,ok,ok,ok
g18-g24,1,ok,ok,ok,ok,ok
g18-g25,1,ok,ok,ok,ok,ok
g18-g26,1,ok,ok,ok,ok,ok
g18-g27,1,ok,ok,ok,ok,ok
g18-g28,1,ok,ok,ok,ok,presolved
g18-g29,1,ok,ok,ok,ok,ok
g18-g30,1,ok,ok,ok,ok,ok
g18-g31,1,ok,ok,ok,ok,ok
g18-g32,1,ok,ok,ok,ok,ok
g18-g33,1,ok,ok,ok,ok,ok
g18-g34,1,ok,ok,ok,ok,ok
g18-g35,1,ok,ok,ok,ok,ok
g18-g36,1,ok,ok,ok,ok,ok
g18-g37,1,ok,ok,ok,ok,ok
g18-g38,1,ok,ok,ok,ok,ok
g18-g39,1,ok,ok,ok,ok,ok
g18-g40,1,ok,ok,ok,ok,ok
g18-g41,1,ok,ok,ok,ok,ok
g18-g42,1,ok,ok,ok,ok,ok
g18-g43,1,ok,ok,ok,ok,ok
g18-g44,1,ok,ok,ok,ok,ok
g18-g45,1,ok,ok,ok,ok,ok
g18-g46,1,ok,ok,ok,ok,ok
g18-g47,1,ok,ok,ok,ok,ok
g18-g48,1,ok,ok,ok,ok,ok
g18-g49,1,ok,ok,ok,ok,ok
g18-g50,1,ok,ok,ok,ok,ok
g18-g51,1,ok,ok,ok,ok,ok
g18-g52,1,ok,ok,ok,ok,ok
g18-g53,1,ok,ok,ok,ok,ok
g18-g54,1,ok,ok,ok,ok,ok
g18-g55,1,ok,ok,ok,ok,ok
g18-g56,1,ok,ok,ok,ok,ok
g18-g57,1,ok,ok,ok,ok,presolved
g18-g58-normed,1,ok,ok,ok,ok,ok
g18-g59-normed,1,ok,ok,ok,ok,ok
g18-g60-normed,1,ok,ok,ok,ok,ok
g18-g61,1,ok,ok,ok,ok,ok
g18-g62,1,ok,ok,ok,ok,ok
g18-g63,1,ok,ok,ok,ok,ok
g18-g64,1,ok,ok,ok,ok,ok
g18-g65,1,ok,ok,ok,ok,ok
g18-g66-normed,1,ok,ok,ok,ok,ok
g18-g67,1,ok,ok,ok,ok,ok
g18-g68,1,ok,ok,ok,ok,ok
g18-g69,1,ok,ok,ok,ok,ok
g18-g70,1,ok,ok,ok,ok,ok
g18-g71,1,ok,ok,ok,ok,ok
g18-g72,1,ok,ok,ok,ok,ok
g18-g73-normed,1,ok,ok,ok,ok,ok
g18-g74,1,ok,ok,ok,ok,ok
g18-g75,1,ok,ok,ok,ok,ok
g18-g76,1,ok,ok,ok,ok,ok
g18-g77,1,ok,ok,ok,ok,ok
g18-g78,1,ok,ok,ok,ok,ok
g18-g79,1,ok,ok,ok,ok,ok
g18-g80,1,ok,ok,ok,ok,presolved
g18-g81,1,ok,ok,ok,ok,ok
g18-g82-normed,1,ok,ok,ok,ok,ok
g18-g83,1,ok,ok,ok,ok,ok
g18-g84,1,ok,ok,ok,ok,ok
g18-g85,1,ok,ok,ok,ok,presolved
g18-g86-normed,1,ok,ok,ok,ok,presolved
g18-g87,1,ok,ok,ok,ok,ok
g18-g88,1,ok,ok,ok,ok,ok
g18-g89,1,ok,ok,ok,ok,ok
g18-g90,1,ok,ok,ok,ok,ok
g18-g91,1,ok,ok,ok,ok,ok
g18-g92,1,ok,ok,ok,ok,ok
g18-g93-normed,1,ok,ok,ok,ok,ok
g18-g94,1,ok,ok,ok,ok,ok
g18-g95,1,ok,ok,ok,ok,ok
g18-g96,1,ok,ok,ok,ok,ok
g18-g97,1,ok,ok,ok,ok,ok
g18-g98,1,ok,ok,ok,ok,ok
g18-g99,1,ok,ok,ok,ok,ok
g19-g100,1,ok,ok,ok,ok,presolved
g19-g101,1,ok,ok,ok,ok,presolved
g19-g102,1,ok,ok,ok,ok,ok
g19-g103,1,ok,ok,ok,ok,ok
g19-g104,1,ok,ok,ok,ok,ok
g19-g105,1,ok,ok,ok,ok,ok
g19-g106,1,ok,ok,ok,ok,ok
g19-g107,1,ok,ok,ok,ok,ok
g19-g108,1,ok,ok,ok,ok,ok
g19-g109,1,ok,ok,ok,ok,presolved
g19-g110,1,ok,ok,ok,ok,ok
g19-g111,1,ok,ok,ok,ok,ok
g19-g112,1,ok,ok,ok,ok,ok
g19-g20,1,ok,ok,ok,ok,ok
g19-g21,1,ok,ok,ok,ok,ok
g19-g22,1,ok,ok,ok,ok,ok
g19-g23,1,ok,ok,ok,ok,ok
g19-g25,1,ok,ok,ok,ok,ok
g19-g26,1,ok,ok,ok,ok,ok
g19-g27,1,ok,ok,ok,ok,ok
g19-g28,1,ok,ok,ok,ok,presolved
g19-g29,1,ok,ok,ok,ok,ok
g19-g30,1,ok,ok,ok,ok,ok
g19-g31,1,ok,ok,ok,ok,ok
g19-g32,1,ok,ok,ok,ok,ok
g19-g33,1,ok,ok,ok,ok,presolved
g19-g35,1,ok,ok,ok,ok,presolved
g19-g37,1,ok,ok,ok,ok,ok
g19-g38,1,ok,ok,ok,ok,ok
g19-g40,1,ok,ok,ok,ok,ok
g19-g41,1,ok,ok,ok,ok,presolved
g19-g42,1,ok,ok,ok,ok,ok
g19-g43,1,ok,ok,ok,ok,ok
g19-g44,1,ok,ok,ok,ok,ok
g19-g45,1,ok,ok,ok,ok,ok
g19-g46,1,ok,ok,ok,ok,ok
g19-g47,1,ok,ok,ok,ok,ok
g19-g48,1,ok,ok,ok,ok,ok
g19-g49,1,ok,ok,ok,ok,ok
g19-g50,1,ok,ok,ok,ok,ok
g19-g51,1,ok,ok,ok,ok,ok
g19-g52,1,ok,ok,ok,ok,presolved
g19-g53,1,ok,ok,ok,ok,ok
g19-g54,1,ok,ok,ok,ok,ok
g19-g55,1,ok,ok,ok,ok,ok
g19-g56,1,ok,ok,ok,ok,ok
g19-g57,1,ok,ok,ok,ok,presolved
g19-g58-normed,1,ok,ok,ok,ok,ok
g19-g59-normed,1,ok,ok,ok,ok,ok
g19-g60-normed,1,ok,ok,ok,ok,ok
g19-g61,1,ok,ok,ok,ok,presolved
g19-g62,1,ok,ok,ok,ok,ok
g19-g63,1,ok,ok,ok,ok,ok
g19-g64,1,ok,ok,ok,ok,ok
g19-g65,1,ok,ok,ok,ok,ok
g19-g66-normed,1,ok,ok,ok,ok,ok
g19-g67,1,ok,ok,ok,ok,presolved
g19-g68,1,ok,ok,ok,ok,ok
g19-g69,1,ok,ok,ok,ok,presolved
g19-g70,1,ok,ok,ok,ok,presolved
g19-g71,1,ok,ok,ok,ok,presolved
g19-g72,1,ok,ok,ok,ok,ok
g19-g73-normed,1,ok,ok,ok,ok,ok
g19-g74,1,ok,ok,ok,ok,ok
g19-g75,1,ok,ok,ok,ok,ok
g19-g76,1,ok,ok,ok,ok,ok
g19-g77,1,ok,ok,ok,ok,ok
g19-g78,1,ok,ok,ok,ok,ok
g19-g79,1,ok,ok,ok,ok,ok
g19-g80,1,ok,ok,ok,ok,presolved
g19-g81,1,ok,ok,ok,ok,ok
g19-g82-normed,1,ok,ok,ok,ok,ok
g19-g83,1,ok,ok,ok,ok,ok
g19-g84,1,ok,ok,ok,ok,ok
g19-g85,1,ok,ok,ok,ok,presolved
g19-g86-normed,1,ok,ok,ok,ok,presolved
g19-g87,1,ok,ok,ok,ok,ok
g19-g88,1,ok,ok,ok,ok,ok
g19-g89,1,ok,ok,ok,ok,presolved
g19-g90,1,ok,ok,ok,ok,presolved
g19-g91,1,ok,ok,ok,ok,ok
g19-g92,1,ok,ok,ok,ok,ok
g19-g93-normed,1,ok,ok,ok,ok,ok
g19-g94,1,ok,ok,ok,ok,ok
g19-g95,1,ok,ok,ok,ok,ok
g19-g96,1,ok,ok,ok,ok,ok
g19-g97,1,ok,ok,ok,ok,ok
g19-g98,1,ok,ok,ok,ok,ok
g19-g99,1,ok,ok,ok,ok,ok
g20-g100,1,ok,ok,ok,ok,presolved
g20-g101,1,ok,ok,ok,ok,presolved
g20-g102,1,ok,ok,ok,ok,presolved
g20-g103,1,ok,ok,ok,ok,presolved
g20-g104,1,ok,ok,ok,ok,presolved
g20-g105,1,ok,ok,ok,ok,presolved
g20-g106,1,ok,ok,ok,ok,presolved
g20-g107,1,ok,ok,ok,ok,presolved
g20-g108,1,ok,ok,ok,ok,presolved
g20-g109,1,ok,ok,ok,ok,presolved
g20-g110,1,ok,ok,ok,ok,ok
g20-g111,1,ok,ok,ok,ok,presolved
g20-g112,1,ok,ok,ok,ok,presolved
g20-g21,1,ok,ok,ok,ok,ok
g20-g23,1,ok,ok,ok,ok,presolved
g20-g26,1,ok,ok,ok,ok,presolved
g20-g27,1,ok,ok,ok,ok,presolved
g20-g29,1,ok,ok,ok,ok,presolved
g20-g30,1,ok,ok,ok,ok,presolved
g20-g31,1,ok,ok,ok,ok,presolved
g20-g32,1,ok,ok,ok,ok,ok
g20-g38,1,ok,ok,ok,ok,presolved
g20-g40,1,ok,ok,ok,ok,ok
g20-g43,1,ok,ok,ok,ok,presolved
g20-g44,1,ok,ok,ok,ok,presolved
g20-g45,1,ok,ok,ok,ok,presolved
g20-g48,1,ok,ok,ok,ok,presolved
g20-g50,1,ok,ok,ok,ok,ok
g20-g51,1,ok,ok,ok,ok,presolved
g20-g52,1,ok,ok,ok,ok,presolved
g20-g53,1,ok,ok,ok,ok,presolved
g20-g54,1,ok,ok,ok,ok,presolved
g20-g55,1,ok,ok,ok,ok,presolved
g20-g56,1,ok,ok,ok,ok,presolved
g20-g57,1,ok,ok,ok,ok,presolved
g20-g58-normed,1,ok,ok,ok,ok,presolved
g20-g59-normed,1,ok,ok,ok,ok,presolved
g20-g60-normed,1,ok,ok,ok,ok,presolved
g20-g61,1,ok,ok,ok,ok,presolved
g20-g62,1,ok,ok,ok,ok,presolved
g20-g63,1,ok,ok,ok,ok,presolved
g20-g64,1,ok,ok,ok,ok,ok
g20-g65,1,ok,ok,ok,ok,presolved
g20-g66-normed,1,ok,ok,ok,ok,presolved
g20-g67,1,ok,ok,ok,ok,presolved
g20-g68,1,ok,ok,ok,ok,ok
g20-g69,1,ok,ok,ok,ok,presolved
g20-g70,1,ok,ok,ok,ok,presolved
g20-g71,1,ok,ok,ok,ok,presolved
g20-g72,1,ok,ok,ok,ok,presolved
g20-g73-normed,1,ok,ok,ok,ok,presolved
g20-g74,1,ok,ok,ok,ok,presolved
g20-g75,1,ok,ok,ok,ok,ok
g20-g76,1,ok,ok,ok,ok,ok
g20-g77,1,ok,ok,ok,ok,ok
g20-g78,1,ok,ok,ok,ok,presolved
g20-g79,1,ok,ok,ok,ok,presolved
g20-g80,1,ok,ok,ok,ok,presolved
g20-g81,1,ok,ok,ok,ok,presolved
g20-g82-normed,1,ok,ok,ok,ok,presolved
g20-g83,1,ok,ok,ok,ok,presolved
g20-g84,1,ok,ok,ok,ok,ok
g20-g85,1,ok,ok,ok,ok,presolved
g20-g86-normed,1,ok,ok,ok,ok,presolved
g20-g87,1,ok,ok,ok,ok,presolved
g20-g88,1,ok,ok,ok,ok,presolved
g20-g89,1,ok,ok,ok,ok,presolved
g20-g90,1,ok,ok,ok,ok,presolved
g20-g91,1,ok,ok,ok,ok,presolved
g20-g92,1,ok,ok,ok,ok,presolved
g20-g93-normed,1,ok,ok,ok,ok,ok
g20-g94,1,ok,ok,ok,ok,presolved
g20-g95,1,ok,ok,ok,ok,presolved
g20-g96,1,ok,ok,ok,ok,presolved
g20-g97,1,ok,ok,ok,ok,presolved
g20-g98,1,ok,ok,ok,ok,presolved
g20-g99,1,ok,ok,ok,ok,presolved
g21-g100,1,ok,ok,ok,ok,presolved
g21-g101,1,ok,ok,ok,ok,presolved
g21-g102,1,ok,ok,ok,ok,presolved
g21-g103,1,ok,ok,ok,ok,presolved
g21-g104,1,ok,ok,ok,ok,presolved
g21-g105,1,ok,ok,ok,ok,presolved
g21-g106,1,ok,ok,ok,ok,presolved
g21-g107,1,ok,ok,ok,ok,presolved
g21-g108,1,ok,ok,ok,ok,presolved
g21-g109,1,ok,ok,ok,ok,presolved
g21-g110,1,ok,ok,ok,ok,presolved
g21-g111,1,ok,ok,ok,ok,presolved
g21-g112,1,ok,ok,ok,ok,presolved
g21-g27,1,ok,ok,ok,ok,presolved
g21-g32,1,ok,ok,ok,ok,ok
g21-g40,1,ok,ok,ok,ok,ok
g21-g50,1,ok,ok,ok,ok,presolved
g21-g51,1,ok,ok,ok,ok,presolved
g21-g52,1,ok,ok,ok,ok,presolved
g21-g53,1,ok,ok,ok,ok,presolved
g21-g54,1,ok,ok,ok,ok,presolved
g21-g55,1,ok,ok,ok,ok,presolved
g21-g56,1,ok,ok,ok,ok,presolved
g21-g57,1,ok,ok,ok,ok,presolved
g21-g58-normed,1,ok,ok,ok,ok,presolved
g21-g59-normed,1,ok,ok,ok,ok,presolved
g21-g60-normed,1,ok,ok,ok,ok,presolved
g21-g61,1,ok,ok,ok,ok,presolved
g21-g62,1,ok,ok,ok,ok,presolved
g21-g63,1,ok,ok,ok,ok,presolved
g21-g64,1,ok,ok,ok,ok,ok
g21-g65,1,ok,ok,ok,ok,presolved
g21-g66-normed,1,ok,ok,ok,ok,presolved
g21-g67,1,ok,ok,ok,ok,presolved
g21-g68,1,ok,ok,ok,ok,presolved
g21-g69,1,ok,ok,ok,ok,presolved
g21-g70,1,ok,ok,ok,ok,presolved
g21-g71,1,ok,ok,ok,ok,presolved
g21-g72,1,ok,ok,ok,ok,presolved
g21-g73-normed,1,ok,ok,ok,ok,presolved
g21-g74,1,ok,ok,ok,ok,presolved
g21-g75,1,ok,ok,ok,ok,presolved
g21-g76,1,ok,ok,ok,ok,ok
g21-g77,1,ok,ok,ok,ok,ok
g21-g78,1,ok,ok,ok,ok,presolved
g21-g79,1,ok,ok,ok,ok,presolved
g21-g80,1,ok,ok,ok,ok,presolved
g21-g81,1,ok,ok,ok,ok,presolved
g21-g82-normed,1,ok,ok,ok,ok,presolved
g21-g83,1,ok,ok,ok,ok,presolved
g21-g84,1,ok,ok,ok,ok,ok
g21-g85,1,ok,ok,ok,ok,presolved
g21-g86-normed,1,ok,ok,ok,ok,presolved
g21-g87,1,ok,ok,ok,ok,presolved
g21-g88,1,ok,ok,ok,ok,presolved
g21-g89,1,ok,ok,ok,ok,presolved
g21-g90,1,ok,ok,ok,ok,presolved
g21-g91,1,ok,ok,ok,ok,presolved
g21-g92,1,ok,ok,ok,ok,presolved
g21-g93-normed,1,ok,ok,ok,ok,ok
g21-g94,1,ok,ok,ok,ok,presolved
g21-g95,1,ok,ok,ok,ok,presolved
g21-g96,1,ok,ok,ok,ok,presolved
g21-g97,1,ok,ok,ok,ok,presolved
g21-g98,1,ok,ok,ok,ok,presolved
g21-g99,1,ok,ok,ok,ok,presolved
g22-g100,1,ok,ok,ok,ok,presolved
g22-g101,1,ok,ok,ok,ok,presolved
g22-g102,1,ok,ok,ok,ok,presolved
g22-g103,1,ok,ok,ok,ok,ok
g22-g104,1,ok,ok,ok,ok,ok
g22-g105,1,ok,ok,ok,ok,ok
g22-g106,1,ok,ok,ok,ok,ok
g22-g107,1,ok,ok,ok,ok,ok
g22-g108,1,ok,ok,ok,ok,ok
g22-g109,1,ok,ok,ok,ok,presolved
g22-g110,1,ok,ok,ok,ok,ok
g22-g111,1,ok,ok,ok,ok,ok
g22-g112,1,ok,ok,ok,ok,ok
g22-g23,1,ok,ok,ok,ok,ok
g22-g25,1,ok,ok,ok,ok,ok
g22-g26,1,ok,ok,ok,ok,ok
g22-g27,1,ok,ok,ok,ok,ok
g22-g28,1,ok,ok,ok,ok,presolved
g22-g29,1,ok,ok,ok,ok,ok
g22-g30,1,ok,ok,ok,ok,ok
g22-g31,1,ok,ok,ok,ok,ok
g22-g32,1,ok,ok,ok,ok,ok
g22-g33,1,ok,ok,ok,ok,presolved
g22-g37,1,ok,ok,ok,ok,ok
g22-g38,1,ok,ok,ok,ok,ok
g22-g40,1,ok,ok,ok,ok,ok
g22-g43,1,ok,ok,ok,ok,ok
g22-g44,1,ok,ok,ok,ok,ok
g22-g45,1,ok,ok,ok,ok,ok
g22-g46,1,ok,ok,ok,ok,ok
g22-g47,1,ok,ok,ok,ok,ok
g22-g48,1,ok,ok,ok,ok,ok
g22-g49,1,ok,ok,ok,ok,ok
g22-g50,1,ok,ok,ok,ok,ok
g22-g51,1,ok,ok,ok,ok,ok
g22-g52,1,ok,ok,ok,ok,presolved
g22-g53,1,ok,ok,ok,ok,ok
g22-g54,1,ok,ok,ok,ok,ok
g22-g55,1,ok,ok,ok,ok,ok
g22-g56,1,ok,ok,ok,ok,ok
g22-g57,1,ok,ok,ok,ok,presolved
g22-g58-normed,1,ok,ok,ok,ok,ok
g22-g59-normed,1,ok,ok,ok,ok,ok
g22-g60-normed,1,ok,ok,ok,ok,ok
g22-g61,1,ok,ok,ok,ok,presolved
g22-g62,1,ok,ok,ok,ok,presolved
