@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE f_1 NUMERIC
@ATTRIBUTE f_2 NUMERIC
@ATTRIBUTE f_3 NUMERIC
@ATTRIBUTE f_4 NUMERIC
@ATTRIBUTE f_5 NUMERIC
@ATTRIBUTE f_6 NUMERIC
@ATTRIBUTE f_7 NUMERIC
@ATTRIBUTE f_8 NUMERIC
@ATTRIBUTE f_9 NUMERIC
@ATTRIBUTE f_10 NUMERIC
@ATTRIBUTE f_11 NUMERIC
@ATTRIBUTE f_12 NUMERIC
@ATTRIBUTE f_13 NUMERIC
@ATTRIBUTE f_14 NUMERIC
@ATTRIBUTE f_15 NUMERIC
@ATTRIBUTE f_16 NUMERIC
@ATTRIBUTE f_17 NUMERIC
@ATTRIBUTE f_18 NUMERIC
@ATTRIBUTE f_19 NUMERIC
@ATTRIBUTE f_20 NUMERIC
@ATTRIBUTE f_21 NUMERIC
@ATTRIBUTE f_22 NUMERIC
@ATTRIBUTE f_23 NUMERIC
@ATTRIBUTE f_24 NUMERIC
@ATTRIBUTE f_25 NUMERIC
@ATTRIBUTE f_26 NUMERIC
@ATTRIBUTE f_27 NUMERIC
@ATTRIBUTE f_28 NUMERIC
@ATTRIBUTE f_29 NUMERIC
@ATTRIBUTE f_30 NUMERIC
@ATTRIBUTE f_31 NUMERIC
@ATTRIBUTE f_32 NUMERIC
@ATTRIBUTE f_33 NUMERIC
@ATTRIBUTE f_34 NUMERIC
@ATTRIBUTE f_35 NUMERIC
@ATTRIBUTE f_36 NUMERIC
@ATTRIBUTE f_37 NUMERIC

@DATA
pms_industrial/treewidth-computation/TWComp_queen6_6_N36.wcnf,1,18629,114280,0.00031,1.00000,0.00000,1.00000,1.00000,0.16301,0.00017,2.75131,0.00003,0.00240,0.00237,0.00017,0.28995,0.00005,0.00199,0.00193,0.43223,0.25841,0.05128,0.75000,0.69872,0.43142,0.37203,0.00000,1.00000,1.00000,0.00031,0.17687,0.62483,0.00010,0.00000,0.00002,0.00121,0.00119,0.62229
pms_industrial/treewidth-computation/TWComp_pathfinder_N109.wcnf,1,278712,2940591,0.00004,1.00000,0.00000,1.00000,1.00000,0.09478,0.00001,3.89625,0.00000,0.00029,0.00029,0.00001,0.26743,0.00000,0.00039,0.00039,0.42730,0.23746,0.01786,0.75000,0.73214,0.43699,0.36013,0.00000,1.00000,1.00000,0.00004,0.09889,0.57161,0.00001,0.00000,0.00000,0.00015,0.00015,0.57154
pms_industrial/treewidth-computation/TWComp_hepar2_N70.wcnf,1,95794,802039,0.00009,1.00000,0.00000,1.00000,1.00000,0.11944,0.00003,3.42849,0.00000,0.00068,0.00068,0.00003,0.27952,0.00001,0.00074,0.00073,0.42863,0.24462,0.02740,0.75000,0.72260,0.43435,0.35874,0.00000,1.00000,1.00000,0.00009,0.12574,0.59041,0.00002,0.00000,0.00000,0.00034,0.00034,0.59021
pms_industrial/treewidth-computation/TWComp_hailfinder_N56.wcnf,1,55299,416539,0.00013,1.00000,0.00000,1.00000,1.00000,0.13276,0.00006,3.20123,0.00001,0.00104,0.00103,0.00006,0.28278,0.00002,0.00103,0.00101,0.42980,0.24891,0.03390,0.75000,0.71610,0.43250,0.36239,0.00000,1.00000,1.00000,0.00013,0.14052,0.60058,0.00003,0.00000,0.00000,0.00052,0.00052,0.60034
pms_industrial/treewidth-computation/TWComp_1dj7_N73.wcnf,1,105922,907399,0.00008,1.00000,0.00000,1.00000,1.00000,0.11673,0.00003,3.48376,0.00000,0.00063,0.00062,0.00003,0.27797,0.00001,0.00070,0.00069,0.42848,0.24370,0.02632,0.75000,0.72368,0.43486,0.35912,0.00000,1.00000,1.00000,0.00008,0.12342,0.58866,0.00002,0.00000,0.00000,0.00032,0.00031,0.58784
pms_industrial/treewidth-computation/TWComp_david_N87.wcnf,1,164429,1520988,0.00006,1.00000,0.00000,1.00000,1.00000,0.10811,0.00002,3.69166,0.00000,0.00045,0.00045,0.00002,0.27552,0.00001,0.00054,0.00053,0.42748,0.24053,0.02222,0.75000,0.72778,0.43357,0.35882,0.00000,1.00000,1.00000,0.00006,0.11335,0.58181,0.00001,0.00000,0.00000,0.00022,0.00022,0.58155
pms_industrial/treewidth-computation/TWComp_oesoca+_N67.wcnf,1,84687,703302,0.00009,1.00000,0.00000,1.00000,1.00000,0.12041,0.00004,3.36128,0.00000,0.00074,0.00074,0.00004,0.27978,0.00001,0.00080,0.00079,0.42915,0.24568,0.02857,0.75000,0.72143,0.43406,0.36007,0.00000,1.00000,1.00000,0.00009,0.12709,0.59122,0.00002,0.00000,0.00000,0.00037,0.00037,0.59092
pms_industrial/treewidth-computation/TWComp_alarm_N37.wcnf,1,19868,123493,0.00029,1.00000,0.00000,1.00000,1.00000,0.16088,0.00016,2.77619,0.00002,0.00228,0.00226,0.00016,0.28863,0.00005,0.00191,0.00186,0.43204,0.25780,0.05000,0.75000,0.70000,0.43045,0.36841,0.00000,1.00000,1.00000,0.00029,0.17248,0.62220,0.00009,0.00000,0.00002,0.00115,0.00113,0.62167
pms_industrial/treewidth-computation/TWComp_1dp_N76.wcnf,1,118369,1023459,0.00007,1.00000,0.00000,1.00000,1.00000,0.11566,0.00003,3.54629,0.00000,0.00058,0.00058,0.00003,0.27881,0.00001,0.00065,0.00064,0.42806,0.24284,0.02532,0.75000,0.72468,0.43499,0.36036,0.00000,1.00000,1.00000,0.00007,0.12205,0.58779,0.00002,0.00000,0.00000,0.00029,0.00029,0.58704
pms_industrial/mbd/b20_C-mbd14-0216.wcnf,1,23868,62593,0.05854,1.00000,0.00000,1.00000,1.00000,0.38132,0.00010,1.37566,0.00005,0.00315,0.00310,0.00010,0.31741,0.00004,0.00029,0.00025,0.58509,0.16685,0.25000,0.85714,0.60714,0.60249,0.74023,0.00000,1.00000,1.00000,0.07506,0.60623,0.94308,0.00005,0.00000,0.00000,0.00157,0.00157,0.45513
pms_industrial/mbd/b22_C-mbd14-0205.wcnf,1,35538,93056,0.06028,1.00000,0.00000,1.00000,1.00000,0.38190,0.00007,1.35639,0.00003,0.00280,0.00277,0.00007,0.31901,0.00003,0.00020,0.00017,0.58536,0.16800,0.25000,0.85714,0.60714,0.60156,0.74033,0.00000,1.00000,1.00000,0.07665,0.60307,0.94199,0.00003,0.00000,0.00000,0.00140,0.00140,0.45595
pms_industrial/mbd/b17_C-mbd14-0205.wcnf,1,39778,103142,0.07254,1.00000,0.00000,1.00000,1.00000,0.38566,0.00006,1.12686,0.00003,0.00290,0.00287,0.00006,0.35137,0.00003,0.00018,0.00015,0.58991,0.18663,0.25000,0.85714,0.60714,0.59478,0.74207,0.00000,1.00000,1.00000,0.10128,0.58007,0.92827,0.00003,0.00000,0.00000,0.00146,0.00146,0.46740
pms_industrial/mbd/b20_C-mbd14-0221.wcnf,1,23868,62593,0.05854,1.00000,0.00000,1.00000,1.00000,0.38132,0.00010,1.37566,0.00005,0.00315,0.00310,0.00010,0.31741,0.00004,0.00029,0.00025,0.58506,0.16697,0.25000,0.85714,0.60714,0.60275,0.73973,0.00000,1.00000,1.00000,0.07506,0.60623,0.94308,0.00005,0.00000,0.00000,0.00157,0.00157,0.45513
pms_industrial/mbd/b20_C-mbd14-0211.wcnf,1,23868,62593,0.05854,1.00000,0.00000,1.00000,1.00000,0.38132,0.00010,1.37566,0.00005,0.00315,0.00310,0.00010,0.31741,0.00004,0.00029,0.00025,0.58461,0.16745,0.25000,0.85714,0.60714,0.60176,0.74132,0.00000,1.00000,1.00000,0.07506,0.60623,0.94308,0.00005,0.00000,0.00000,0.00157,0.00157,0.45513
pms_industrial/mbd/b15_C-mbd14-0256.wcnf,1,11082,28915,0.07470,1.00000,0.00000,1.00000,1.00000,0.38326,0.00022,1.01857,0.00010,0.00667,0.00657,0.00022,0.36250,0.00009,0.00063,0.00054,0.59188,0.19394,0.25000,0.85714,0.60714,0.59549,0.73729,0.00000,1.00000,1.00000,0.10942,0.57147,0.92194,0.00011,0.00000,0.00000,0.00335,0.00335,0.46471
pms_industrial/mbd/b22_C-mbd14-0208.wcnf,1,35538,93056,0.06028,1.00000,0.00000,1.00000,1.00000,0.38190,0.00007,1.35639,0.00003,0.00280,0.00277,0.00007,0.31901,0.00003,0.00020,0.00017,0.58526,0.16864,0.25000,0.85714,0.60714,0.60144,0.74031,0.00000,1.00000,1.00000,0.07665,0.60307,0.94199,0.00003,0.00000,0.00000,0.00140,0.00140,0.45595
pms_industrial/mbd/b21_C-mbd14-0217.wcnf,1,24168,63673,0.05684,1.00000,0.00000,1.00000,1.00000,0.37956,0.00010,1.38541,0.00005,0.00309,0.00305,0.00010,0.31602,0.00004,0.00029,0.00025,0.58373,0.16925,0.25000,0.85714,0.60714,0.60153,0.73895,0.00000,1.00000,1.00000,0.07308,0.60974,0.94166,0.00005,0.00000,0.00000,0.00154,0.00154,0.45583
pms_industrial/mbd/b22_C-mbd14-0211.wcnf,1,35538,93056,0.06028,1.00000,0.00000,1.00000,1.00000,0.38190,0.00007,1.35639,0.00003,0.00280,0.00277,0.00007,0.31901,0.00003,0.00020,0.00017,0.58553,0.16768,0.25000,0.85714,0.60714,0.60183,0.73950,0.00000,1.00000,1.00000,0.07665,0.60307,0.94199,0.00003,0.00000,0.00000,0.00140,0.00140,0.45595
pms_industrial/mbd/b17_C-mbd14-0206.wcnf,1,39778,103142,0.07254,1.00000,0.00000,1.00000,1.00000,0.38566,0.00006,1.12686,0.00003,0.00290,0.00287,0.00006,0.35137,0.00003,0.00018,0.00015,0.59008,0.18652,0.25000,0.85714,0.60714,0.59506,0.74188,0.00000,1.00000,1.00000,0.10128,0.58007,0.92827,0.00003,0.00000,0.00000,0.00146,0.00146,0.46740
pms_industrial/mbd/b14_C-mbd14-0248.wcnf,1,11949,31219,0.05929,1.00000,0.00000,1.00000,1.00000,0.38275,0.00020,1.38765,0.00010,0.00529,0.00519,0.00020,0.31781,0.00008,0.00059,0.00050,0.58023,0.17547,0.25000,0.85714,0.60714,0.59721,0.73698,0.00000,1.00000,1.00000,0.07774,0.60700,0.94426,0.00010,0.00000,0.00000,0.00266,0.00266,0.46481
pms_industrial/mbd/b21_C-mbd14-0204.wcnf,1,24168,63673,0.05684,1.00000,0.00000,1.00000,1.00000,0.37956,0.00010,1.38541,0.00005,0.00309,0.00305,0.00010,0.31602,0.00004,0.00029,0.00025,0.58397,0.16870,0.25000,0.85714,0.60714,0.60211,0.73766,0.00000,1.00000,1.00000,0.07308,0.60974,0.94166,0.00005,0.00000,0.00000,0.00154,0.00154,0.45583
pms_industrial/mbd/b20_C-mbd14-0217.wcnf,1,23868,62593,0.05854,1.00000,0.00000,1.00000,1.00000,0.38132,0.00010,1.37566,0.00005,0.00315,0.00310,0.00010,0.31741,0.00004,0.00029,0.00025,0.58505,0.16673,0.25000,0.85714,0.60714,0.60246,0.74029,0.00000,1.00000,1.00000,0.07506,0.60623,0.94308,0.00005,0.00000,0.00000,0.00157,0.00157,0.45513
pms_industrial/mbd/b15_C-mbd14-0288.wcnf,1,11082,28915,0.07470,1.00000,0.00000,1.00000,1.00000,0.38326,0.00022,1.01857,0.00010,0.00667,0.00657,0.00022,0.36250,0.00009,0.00063,0.00054,0.59195,0.19457,0.25000,0.85714,0.60714,0.59642,0.73594,0.00000,1.00000,1.00000,0.10942,0.57147,0.92194,0.00011,0.00000,0.00000,0.00335,0.00335,0.46471
pms_industrial/mbd/b21_C-mbd14-0203.wcnf,1,24168,63673,0.05684,1.00000,0.00000,1.00000,1.00000,0.37956,0.00010,1.38541,0.00005,0.00309,0.00305,0.00010,0.31602,0.00004,0.00029,0.00025,0.58379,0.16824,0.25000,0.85714,0.60714,0.60153,0.73895,0.00000,1.00000,1.00000,0.07308,0.60974,0.94166,0.00005,0.00000,0.00000,0.00154,0.00154,0.45583
pms_industrial/mbd/b20_C-mbd14-0214.wcnf,1,23868,62593,0.05854,1.00000,0.00000,1.00000,1.00000,0.38132,0.00010,1.37566,0.00005,0.00315,0.00310,0.00010,0.31741,0.00004,0.00029,0.00025,0.58511,0.16775,0.25000,0.85714,0.60714,0.60278,0.73968,0.00000,1.00000,1.00000,0.07506,0.60623,0.94308,0.00005,0.00000,0.00000,0.00157,0.00157,0.45513
pms_industrial/mbd/b20_C-mbd14-0222.wcnf,1,23868,62593,0.05854,1.00000,0.00000,1.00000,1.00000,0.38132,0.00010,1.37566,0.00005,0.00315,0.00310,0.00010,0.31741,0.00004,0.00029,0.00025,0.58475,0.16707,0.25000,0.85714,0.60714,0.60184,0.74117,0.00000,1.00000,1.00000,0.07506,0.60623,0.94308,0.00005,0.00000,0.00000,0.00157,0.00157,0.45513
pms_industrial/mbd/b22_C-mbd14-0210.wcnf,1,35538,93056,0.06028,1.00000,0.00000,1.00000,1.00000,0.38190,0.00007,1.35639,0.00003,0.00280,0.00277,0.00007,0.31901,0.00003,0.00020,0.00017,0.58514,0.16813,0.25000,0.85714,0.60714,0.60122,0.74061,0.00000,1.00000,1.00000,0.07665,0.60307,0.94199,0.00003,0.00000,0.00000,0.00140,0.00140,0.45595
pms_industrial/mbd/b21_C-mbd14-0205.wcnf,1,24168,63673,0.05684,1.00000,0.00000,1.00000,1.00000,0.37956,0.00010,1.38541,0.00005,0.00309,0.00305,0.00010,0.31602,0.00004,0.00029,0.00025,0.58361,0.16920,0.25000,0.85714,0.60714,0.60129,0.73920,0.00000,1.00000,1.00000,0.07308,0.60974,0.94166,0.00005,0.00000,0.00000,0.00154,0.00154,0.45583
pms_industrial/mbd/b14_C-mbd14-0218.wcnf,1,11949,31219,0.05929,1.00000,0.00000,1.00000,1.00000,0.38275,0.00020,1.38765,0.00010,0.00529,0.00519,0.00020,0.31781,0.00008,0.00059,0.00050,0.58097,0.17393,0.25000,0.85714,0.60714,0.59849,0.73496,0.00000,1.00000,1.00000,0.07774,0.60700,0.94426,0.00010,0.00000,0.00000,0.00266,0.00266,0.46481
pms_industrial/mbd/b17_C-mbd14-0220.wcnf,1,39778,103142,0.07254,1.00000,0.00000,1.00000,1.00000,0.38566,0.00006,1.12686,0.00003,0.00290,0.00287,0.00006,0.35137,0.00003,0.00018,0.00015,0.59009,0.18646,0.25000,0.85714,0.60714,0.59513,0.74172,0.00000,1.00000,1.00000,0.10128,0.58007,0.92827,0.00003,0.00000,0.00000,0.00146,0.00146,0.46740
pms_industrial/mbd/b15_C-mbd14-0259.wcnf,1,11082,28915,0.07470,1.00000,0.00000,1.00000,1.00000,0.38326,0.00022,1.01857,0.00010,0.00667,0.00657,0.00022,0.36250,0.00009,0.00063,0.00054,0.59203,0.19497,0.25000,0.85714,0.60714,0.59597,0.73657,0.00000,1.00000,1.00000,0.10942,0.57147,0.92194,0.00011,0.00000,0.00000,0.00335,0.00335,0.46471
pms_industrial/mbd/b21_C-mbd14-0227.wcnf,1,24168,63673,0.05684,1.00000,0.00000,1.00000,1.00000,0.37956,0.00010,1.38541,0.00005,0.00309,0.00305,0.00010,0.31602,0.00004,0.00029,0.00025,0.58375,0.16922,0.25000,0.85714,0.60714,0.60167,0.73849,0.00000,1.00000,1.00000,0.07308,0.60974,0.94166,0.00005,0.00000,0.00000,0.00154,0.00154,0.45583
pms_industrial/mbd/b14_C-mbd14-0209.wcnf,1,11949,31219,0.05929,1.00000,0.00000,1.00000,1.00000,0.38275,0.00020,1.38765,0.00010,0.00529,0.00519,0.00020,0.31781,0.00008,0.00059,0.00050,0.58032,0.17415,0.25000,0.85714,0.60714,0.59724,0.73695,0.00000,1.00000,1.00000,0.07774,0.60700,0.94426,0.00010,0.00000,0.00000,0.00266,0.00266,0.46481
pms_industrial/mbd/b14_C-mbd14-0225.wcnf,1,11949,31219,0.05929,1.00000,0.00000,1.00000,1.00000,0.38275,0.00020,1.38765,0.00010,0.00529,0.00519,0.00020,0.31781,0.00008,0.00059,0.00050,0.58061,0.17376,0.25000,0.85714,0.60714,0.59753,0.73643,0.00000,1.00000,1.00000,0.07774,0.60700,0.94426,0.00010,0.00000,0.00000,0.00266,0.00266,0.46481
pms_industrial/mbd/b17_C-mbd14-0217.wcnf,1,39778,103142,0.07254,1.00000,0.00000,1.00000,1.00000,0.38566,0.00006,1.12686,0.00003,0.00290,0.00287,0.00006,0.35137,0.00003,0.00018,0.00015,0.59031,0.18676,0.25000,0.85714,0.60714,0.59555,0.74132,0.00000,1.00000,1.00000,0.10128,0.58007,0.92827,0.00003,0.00000,0.00000,0.00146,0.00146,0.46740
pms_industrial/mbd/b22_C-mbd14-0207.wcnf,1,35538,93056,0.06028,1.00000,0.00000,1.00000,1.00000,0.38190,0.00007,1.35639,0.00003,0.00280,0.00277,0.00007,0.31901,0.00003,0.00020,0.00017,0.58544,0.16790,0.25000,0.85714,0.60714,0.60156,0.74033,0.00000,1.00000,1.00000,0.07665,0.60307,0.94199,0.00003,0.00000,0.00000,0.00140,0.00140,0.45595
pms_industrial/mbd/b14_C-mbd14-0259.wcnf,1,11949,31219,0.05929,1.00000,0.00000,1.00000,1.00000,0.38275,0.00020,1.38765,0.00010,0.00529,0.00519,0.00020,0.31781,0.00008,0.00059,0.00050,0.58082,0.17381,0.25000,0.85714,0.60714,0.59814,0.73552,0.00000,1.00000,1.00000,0.07774,0.60700,0.94426,0.00010,0.00000,0.00000,0.00266,0.00266,0.46481
pms_industrial/mbd/b22_C-mbd14-0213.wcnf,1,35538,93056,0.06028,1.00000,0.00000,1.00000,1.00000,0.38190,0.00007,1.35639,0.00003,0.00280,0.00277,0.00007,0.31901,0.00003,0.00020,0.00017,0.58574,0.16784,0.25000,0.85714,0.60714,0.60229,0.73890,0.00000,1.00000,1.00000,0.07665,0.60307,0.94199,0.00003,0.00000,0.00000,0.00140,0.00140,0.45595
pms_industrial/mbd/b17_C-mbd14-0229.wcnf,1,39778,103142,0.07254,1.00000,0.00000,1.00000,1.00000,0.38566,0.00006,1.12686,0.00003,0.00290,0.00287,0.00006,0.35137,0.00003,0.00018,0.00015,0.59008,0.18600,0.25000,0.85714,0.60714,0.59499,0.74196,0.00000,1.00000,1.00000,0.10128,0.58007,0.92827,0.00003,0.00000,0.00000,0.00146,0.00146,0.46740
pms_industrial/mbd/b17_C-mbd14-0218.wcnf,1,39778,103142,0.07254,1.00000,0.00000,1.00000,1.00000,0.38566,0.00006,1.12686,0.00003,0.00290,0.00287,0.00006,0.35137,0.00003,0.00018,0.00015,0.59015,0.18598,0.25000,0.85714,0.60714,0.59516,0.74168,0.00000,1.00000,1.00000,0.10128,0.58007,0.92827,0.00003,0.00000,0.00000,0.00146,0.00146,0.46740
pms_industrial/mbd/b15_C-mbd14-0240.wcnf,1,11082,28915,0.07470,1.00000,0.00000,1.00000,1.00000,0.38326,0.00022,1.01857,0.00010,0.00667,0.00657,0.00022,0.36250,0.00009,0.00063,0.00054,0.59206,0.19397,0.25000,0.85714,0.60714,0.59615,0.73634,0.00000,1.00000,1.00000,0.10942,0.57147,0.92194,0.00011,0.00000,0.00000,0.00335,0.00335,0.46471
pms_industrial/mbd/b21_C-mbd14-0224.wcnf,1,24168,63673,0.05684,1.00000,0.00000,1.00000,1.00000,0.37956,0.00010,1.38541,0.00005,0.00309,0.00305,0.00010,0.31602,0.00004,0.00029,0.00025,0.58341,0.16970,0.25000,0.85714,0.60714,0.60095,0.73970,0.00000,1.00000,1.00000,0.07308,0.60974,0.94166,0.00005,0.00000,0.00000,0.00154,0.00154,0.45583
pms_industrial/mbd/b14_C-mbd14-0256.wcnf,1,11949,31219,0.05929,1.00000,0.00000,1.00000,1.00000,0.38275,0.00020,1.38765,0.00010,0.00529,0.00519,0.00020,0.31781,0.00008,0.00059,0.00050,0.58115,0.17311,0.25000,0.85714,0.60714,0.59868,0.73467,0.00000,1.00000,1.00000,0.07774,0.60700,0.94426,0.00010,0.00000,0.00000,0.00266,0.00266,0.46481
pms_industrial/mbd/b17_C-mbd14-0230.wcnf,1,39778,103142,0.07254,1.00000,0.00000,1.00000,1.00000,0.38566,0.00006,1.12686,0.00003,0.00290,0.00287,0.00006,0.35137,0.00003,0.00018,0.00015,0.59027,0.18600,0.25000,0.85714,0.60714,0.59545,0.74146,0.00000,1.00000,1.00000,0.10128,0.58007,0.92827,0.00003,0.00000,0.00000,0.00146,0.00146,0.46740
pms_industrial/mbd/b17_C-mbd14-0224.wcnf,1,39778,103142,0.07254,1.00000,0.00000,1.00000,1.00000,0.38566,0.00006,1.12686,0.00003,0.00290,0.00287,0.00006,0.35137,0.00003,0.00018,0.00015,0.59000,0.18702,0.25000,0.85714,0.60714,0.59488,0.74193,0.00000,1.00000,1.00000,0.10128,0.58007,0.92827,0.00003,0.00000,0.00000,0.00146,0.00146,0.46740
pms_industrial/mbd/b20_C-mbd14-0213.wcnf,1,23868,62593,0.05854,1.00000,0.00000,1.00000,1.00000,0.38132,0.00010,1.37566,0.00005,0.00315,0.00310,0.00010,0.31741,0.00004,0.00029,0.00025,0.58447,0.16776,0.25000,0.85714,0.60714,0.60139,0.74184,0.00000,1.00000,1.00000,0.07506,0.60623,0.94308,0.00005,0.00000,0.00000,0.00157,0.00157,0.45513
pms_industrial/mbd/b14_C-mbd14-0213.wcnf,1,11949,31219,0.05929,1.00000,0.00000,1.00000,1.00000,0.38275,0.00020,1.38765,0.00010,0.00529,0.00519,0.00020,0.31781,0.00008,0.00059,0.00050,0.58097,0.17359,0.25000,0.85714,0.60714,0.59842,0.73505,0.00000,1.00000,1.00000,0.07774,0.60700,0.94426,0.00010,0.00000,0.00000,0.00266,0.00266,0.46481
pms_industrial/mbd/b20_C-mbd14-0202.wcnf,1,23868,62593,0.05854,1.00000,0.00000,1.00000,1.00000,0.38132,0.00010,1.37566,0.00005,0.00315,0.00310,0.00010,0.31741,0.00004,0.00029,0.00025,0.58471,0.16739,0.25000,0.85714,0.60714,0.60181,0.74120,0.00000,1.00000,1.00000,0.07506,0.60623,0.94308,0.00005,0.00000,0.00000,0.00157,0.00157,0.45513
pms_industrial/mbd/b22_C-mbd14-0215.wcnf,1,35538,93056,0.06028,1.00000,0.00000,1.00000,1.00000,0.38190,0.00007,1.35639,0.00003,0.00280,0.00277,0.00007,0.31901,0.00003,0.00020,0.00017,0.58546,0.16818,0.25000,0.85714,0.60714,0.60187,0.73943,0.00000,1.00000,1.00000,0.07665,0.60307,0.94199,0.00003,0.00000,0.00000,0.00140,0.00140,0.45595
pms_industrial/mbd/b15_C-mbd14-0305.wcnf,1,11082,28915,0.07470,1.00000,0.00000,1.00000,1.00000,0.38326,0.00022,1.01857,0.00010,0.00667,0.00657,0.00022,0.36250,0.00009,0.00063,0.00054,0.59201,0.19463,0.25000,0.85714,0.60714,0.59632,0.73600,0.00000,1.00000,1.00000,0.10942,0.57147,0.92194,0.00011,0.00000,0.00000,0.00335,0.00335,0.46471
pms_industrial/mbd/b21_C-mbd14-0218.wcnf,1,24168,63673,0.05684,1.00000,0.00000,1.00000,1.00000,0.37956,0.00010,1.38541,0.00005,0.00309,0.00305,0.00010,0.31602,0.00004,0.00029,0.00025,0.58374,0.16902,0.25000,0.85714,0.60714,0.60164,0.73854,0.00000,1.00000,1.00000,0.07308,0.60974,0.94166,0.00005,0.00000,0.00000,0.00154,0.00154,0.45583
pms_industrial/mbd/b15_C-mbd14-0330.wcnf,1,11082,28915,0.07470,1.00000,0.00000,1.00000,1.00000,0.38326,0.00022,1.01857,0.00010,0.00667,0.00657,0.00022,0.36250,0.00009,0.00063,0.00054,0.59212,0.19499,0.25000,0.85714,0.60714,0.59639,0.73587,0.00000,1.00000,1.00000,0.10942,0.57147,0.92194,0.00011,0.00000,0.00000,0.00335,0.00335,0.46471
pms_industrial/mbd/b14_C-mbd14-0231.wcnf,1,11949,31219,0.05929,1.00000,0.00000,1.00000,1.00000,0.38275,0.00020,1.38765,0.00010,0.00529,0.00519,0.00020,0.31781,0.00008,0.00059,0.00050,0.58085,0.17322,0.25000,0.85714,0.60714,0.59801,0.73571,0.00000,1.00000,1.00000,0.07774,0.60700,0.94426,0.00010,0.00000,0.00000,0.00266,0.00266,0.46481
pms_industrial/mbd/b21_C-mbd14-0221.wcnf,1,24168,63673,0.05684,1.00000,0.00000,1.00000,1.00000,0.37956,0.00010,1.38541,0.00005,0.00309,0.00305,0.00010,0.31602,0.00004,0.00029,0.00025,0.58397,0.16834,0.25000,0.85714,0.60714,0.60189,0.73821,0.00000,1.00000,1.00000,0.07308,0.60974,0.94166,0.00005,0.00000,0.00000,0.00154,0.00154,0.45583
pms_industrial/mbd/b22_C-mbd14-0204.wcnf,1,35538,93056,0.06028,1.00000,0.00000,1.00000,1.00000,0.38190,0.00007,1.35639,0.00003,0.00280,0.00277,0.00007,0.31901,0.00003,0.00020,0.00017,0.58538,0.16815,0.25000,0.85714,0.60714,0.60167,0.73972,0.00000,1.00000,1.00000,0.07665,0.60307,0.94199,0.00003,0.00000,0.00000,0.00140,0.00140,0.45595
pms_industrial/bcp/hipp-yRa1/simp/simp-ibd_50.02.wcnf,1,2763,41213,0.00238,1.00000,0.00000,1.00000,1.00000,0.06704,0.00092,0.83339,0.00002,0.00267,0.00264,0.00092,0.38428,0.00036,0.01846,0.01810,0.49329,0.73333,0.00000,0.99029,0.99029,0.72926,0.32554,0.00000,1.00000,1.00000,0.00349,0.48795,0.99765,0.00025,0.00000,0.00000,0.00131,0.00131,0.28954
pms_industrial/bcp/hipp-yRa1/simp/simp-ibd_50.04.wcnf,1,3065,51775,0.00189,1.00000,0.00000,1.00000,1.00000,0.05920,0.00083,0.85642,0.00002,0.00238,0.00236,0.00083,0.37808,0.00033,0.01664,0.01631,0.49576,0.73207,0.00000,1.00000,1.00000,0.72272,0.33249,0.00000,1.00000,1.00000,0.00278,0.47390,0.99817,0.00024,0.00000,0.00000,0.00112,0.00112,0.30716
pms_industrial/bcp/hipp-yRa1/simp/simp-test_chr21_YRI_75.wcnf,1,4477,41890,0.00325,1.00000,0.00000,1.00000,1.00000,0.10688,0.00058,1.51326,0.00002,0.00458,0.00456,0.00058,0.75035,0.00022,0.02435,0.02412,0.46639,0.93670,0.00000,0.97674,0.97674,0.70671,0.34711,0.00000,1.00000,1.00000,0.00432,0.50353,0.99625,0.00020,0.00000,0.00002,0.00241,0.00239,0.35808
pms_industrial/bcp/hipp-yRa1/simp/simp-ibd_50.03.wcnf,1,2394,31001,0.00316,1.00000,0.00000,1.00000,1.00000,0.07722,0.00104,0.88778,0.00003,0.00352,0.00348,0.00104,0.41154,0.00042,0.02590,0.02548,0.48710,0.74507,0.00000,1.00000,1.00000,0.72299,0.34669,0.00000,1.00000,1.00000,0.00468,0.53337,0.99710,0.00035,0.00000,0.00000,0.00184,0.00184,0.34818
pms_industrial/bcp/hipp-yRa1/simp/simp-ibd_50.09.wcnf,1,2675,38256,0.00251,1.00000,0.00000,1.00000,1.00000,0.06992,0.00094,0.86913,0.00003,0.00308,0.00306,0.00094,0.43110,0.00037,0.01869,0.01832,0.49412,0.76379,0.00000,0.98824,0.98824,0.73896,0.32643,0.00000,1.00000,1.00000,0.00379,0.52062,0.99760,0.00026,0.00000,0.00000,0.00112,0.00112,0.28999
pms_industrial/bcp/hipp-yRa1/simp/simp-ibd_50.07.wcnf,1,2917,45708,0.00214,1.00000,0.00000,1.00000,1.00000,0.06382,0.00088,0.88406,0.00002,0.00273,0.00271,0.00088,0.41205,0.00034,0.01885,0.01851,0.48534,0.77926,0.00000,0.98876,0.98876,0.70685,0.33567,0.00000,1.00000,1.00000,0.00315,0.47029,0.99794,0.00028,0.00000,0.00000,0.00107,0.00107,0.33451
