@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute algorithm string
@attribute acc numeric
@attribute runstatus {ok,timeout,memout,not_applicable,crash,other}

@data
X181_yeast,1,1088_.trees.FT_15,0.570081,ok
X182_satimage,1,1088_.trees.FT_15,0.864852,ok
X183_abalone,1,1088_.trees.FT_15,0.228633,ok
X184_kropt,1,1088_.trees.FT_15,0.546942,ok
X186_braziltourism,1,1088_.trees.FT_15,0.757282,ok
X187_wine,1,1088_.trees.FT_15,0.983146,ok
X188_eucalyptus,1,1088_.trees.FT_15,0.641304,ok
X18_mfeat.morphological,1,1088_.trees.FT_15,0.7395,ok
X1_anneal,1,1088_.trees.FT_15,0.991091,ok
X20_mfeat.pixel,1,1088_.trees.FT_15,0.943,ok
X21_car,1,1088_.trees.FT_15,0.943866,ok
X22_mfeat.zernike,1,1088_.trees.FT_15,0.816,ok
X23_cmc,1,1088_.trees.FT_15,0.514596,ok
X24_mushroom,1,1088_.trees.FT_15,1,ok
X251_BNG.breast.w.,1,1088_.trees.FT_15,0.982193,ok
X255_BNG.cmc.,1,1088_.trees.FT_15,0.552933,ok
X26_nursery,1,1088_.trees.FT_15,0.966898,ok
X275_meta_all.arff,1,1088_.trees.FT_15,0.647887,ok
X276_meta_batchincremental.arff,1,1088_.trees.FT_15,0.621622,ok
X277_meta_ensembles.arff,1,1088_.trees.FT_15,0.648649,ok
X278_meta_instanceincremental.arff,1,1088_.trees.FT_15,0.905405,ok
X279_meta_stream_intervals.arff,1,1088_.trees.FT_15,0.983704,ok
X27_colic,1,1088_.trees.FT_15,0.807065,ok
X28_optdigits,1,1088_.trees.FT_15,0.975267,ok
X292_Australian,1,1088_.trees.FT_15,0.857971,ok
X29_credit.a,1,1088_.trees.FT_15,0.833333,ok
X2_anneal,1,1088_.trees.FT_15,0.924276,ok
X300_isolet,1,1088_.trees.FT_15,0.953444,ok
X30_page.blocks,1,1088_.trees.FT_15,0.971496,ok
X31_credit.g,1,1088_.trees.FT_15,0.702,ok
X32_pendigits,1,1088_.trees.FT_15,0.981168,ok
X333_monks.problems.1,1,1088_.trees.FT_15,0.951439,ok
X334_monks.problems.2,1,1088_.trees.FT_15,0.956739,ok
X335_monks.problems.3,1,1088_.trees.FT_15,0.98917,ok
X336_SPECT,1,1088_.trees.FT_15,0.820225,ok
X337_SPECTF,1,1088_.trees.FT_15,0.86533,ok
X338_grub.damage,1,1088_.trees.FT_15,0.412903,ok
X339_pasture,1,1088_.trees.FT_15,0.722222,ok
X340_squash.stored,1,1088_.trees.FT_15,0.692308,ok
X342_squash.unstored,1,1088_.trees.FT_15,0.769231,ok
X343_white.clover,1,1088_.trees.FT_15,0.650794,ok
X346_aids,1,1088_.trees.FT_15,0.6,ok
X34_postoperative.patient.data,1,1088_.trees.FT_15,0.666667,ok
X350_webdata_wXa,1,1088_.trees.FT_15,0.783118,ok
X357_vehicle_sensIT,1,1088_.trees.FT_15,0.816448,ok
X35_dermatology,1,1088_.trees.FT_15,0.969945,ok
X36_segment,1,1088_.trees.FT_15,0.967532,ok
X375_JapaneseVowels,1,1088_.trees.FT_15,0.961048,ok
X378_ipums_la_99.small,1,1088_.trees.FT_15,0.800543,ok
X37_diabetes,1,1088_.trees.FT_15,0.770833,ok
X381_ipums_la_98.small,1,1088_.trees.FT_15,0.776353,ok
X382_ipums_la_97.small,1,1088_.trees.FT_15,0.403619,ok
X383_tr45.wc,1,1088_.trees.FT_15,0.914493,ok
X384_tr21.wc,1,1088_.trees.FT_15,0.866071,ok
X387_tr11.wc,1,1088_.trees.FT_15,0.855072,ok
X388_tr23.wc,1,1088_.trees.FT_15,0.882353,ok
X389_fbis.wc,1,1088_.trees.FT_15,0.809582,ok
X38_sick,1,1088_.trees.FT_15,0.979586,ok
X391_re0.wc,1,1088_.trees.FT_15,0.825133,ok
X392_oh0.wc,1,1088_.trees.FT_15,0.839482,ok
X397_tr12.wc,1,1088_.trees.FT_15,0.865815,ok
X39_ecoli,1,1088_.trees.FT_15,0.872024,ok
X3_kr.vs.kp,1,1088_.trees.FT_15,0.989049,ok
X400_tr41.wc,1,1088_.trees.FT_15,0.951025,ok
X401_oh10.wc,1,1088_.trees.FT_15,0.772381,ok
X40_sonar,1,1088_.trees.FT_15,0.75,ok
X41_glass,1,1088_.trees.FT_15,0.640187,ok
X42_soybean,1,1088_.trees.FT_15,0.944363,ok
X43_haberman,1,1088_.trees.FT_15,0.735294,ok
X444_analcatdata_boxing2,1,1088_.trees.FT_15,0.75,ok
X446_prnn_crabs,1,1088_.trees.FT_15,0.99,ok
X448_analcatdata_boxing1,1,1088_.trees.FT_15,0.833333,ok
X44_spambase,1,1088_.trees.FT_15,0.934579,ok
X450_analcatdata_lawsuit,1,1088_.trees.FT_15,0.981061,ok
X451_irish,1,1088_.trees.FT_15,0.988,ok
X452_analcatdata_broadwaymult,1,1088_.trees.FT_15,0.512281,ok
X458_analcatdata_authorship,1,1088_.trees.FT_15,0.996433,ok
X459_analcatdata_asbestos,1,1088_.trees.FT_15,0.807229,ok
X461_analcatdata_creditscore,1,1088_.trees.FT_15,0.99,ok
X464_prnn_synth,1,1088_.trees.FT_15,0.864,ok
X465_analcatdata_cyyoung8092,1,1088_.trees.FT_15,0.824742,ok
X466_schizo,1,1088_.trees.FT_15,0.667647,ok
X468_confidence,1,1088_.trees.FT_15,0.819444,ok
X469_analcatdata_dmft,1,1088_.trees.FT_15,0.196989,ok
X470_profb,1,1088_.trees.FT_15,0.681548,ok
X472_lupus,1,1088_.trees.FT_15,0.747126,ok
X474_analcatdata_marketing,1,1088_.trees.FT_15,0.447514,ok
X475_analcatdata_germangss,1,1088_.trees.FT_15,0.395,ok
X480_prnn_viruses,1,1088_.trees.FT_15,0.967213,ok
X481_biomed,1,1088_.trees.FT_15,0.889952,ok
X48_tae,1,1088_.trees.FT_15,0.562914,ok
X49_heart.c,1,1088_.trees.FT_15,0.811881,ok
X4_labor,1,1088_.trees.FT_15,0.947368,ok
X50_tic.tac.toe,1,1088_.trees.FT_15,0.946764,ok
X51_heart.h,1,1088_.trees.FT_15,0.806122,ok
X52_trains,1,1088_.trees.FT_15,0,ok
X53_heart.statlog,1,1088_.trees.FT_15,0.792593,ok
X54_vehicle,1,1088_.trees.FT_15,0.79078,ok
X554_mnist_784,1,1088_.trees.FT_15,0,ok
X55_hepatitis,1,1088_.trees.FT_15,0.825806,ok
X56_vote,1,1088_.trees.FT_15,0.949425,ok
X57_hypothyroid,1,1088_.trees.FT_15,0.991782,ok
X59_ionosphere,1,1088_.trees.FT_15,0.908832,ok
X5_arrhythmia,1,1088_.trees.FT_15,0.681416,ok
X60_waveform.5000,1,1088_.trees.FT_15,0.8236,ok
X61_iris,1,1088_.trees.FT_15,0.973333,ok
X679_rmftsa_sleepdata,1,1088_.trees.FT_15,0.516602,ok
X682_sleuth_ex2016,1,1088_.trees.FT_15,0.724138,ok
X683_sleuth_ex2015,1,1088_.trees.FT_15,0.7,ok
X685_visualizing_livestock,1,1088_.trees.FT_15,0.238462,ok
X694_diggle_table_a2,1,1088_.trees.FT_15,1,ok
X6_letter,1,1088_.trees.FT_15,0.89715,ok
X714_fruitfly,1,1088_.trees.FT_15,0.6,ok
X715_fri_c3_1000_25,1,1088_.trees.FT_15,0.893,ok
X716_fri_c3_100_50,1,1088_.trees.FT_15,0.53,ok
X717_rmftsa_ladata,1,1088_.trees.FT_15,0.879921,ok
X718_fri_c4_1000_100,1,1088_.trees.FT_15,0.806,ok
X719_veteran,1,1088_.trees.FT_15,0.737226,ok
X720_abalone,1,1088_.trees.FT_15,0.790041,ok
X721_pwLinear,1,1088_.trees.FT_15,0.84,ok
X722_pol,1,1088_.trees.FT_15,0.972533,ok
X723_fri_c4_1000_25,1,1088_.trees.FT_15,0.879,ok
X724_analcatdata_vineyard,1,1088_.trees.FT_15,0.850427,ok
X725_bank8FM,1,1088_.trees.FT_15,0.941406,ok
X726_fri_c2_100_5,1,1088_.trees.FT_15,0.84,ok
X727_2dplanes,1,1088_.trees.FT_15,0.931441,ok
X728_analcatdata_supreme,1,1088_.trees.FT_15,0.992596,ok
X729_visualizing_slope,1,1088_.trees.FT_15,0.954545,ok
X730_fri_c1_250_5,1,1088_.trees.FT_15,0.888,ok
X731_baskball,1,1088_.trees.FT_15,0.666667,ok
X732_fri_c0_250_50,1,1088_.trees.FT_15,0.74,ok
X733_machine_cpu,1,1088_.trees.FT_15,0.947368,ok
X734_ailerons,1,1088_.trees.FT_15,0.872436,ok
X735_cpu_small,1,1088_.trees.FT_15,0.920044,ok
X736_visualizing_environmental,1,1088_.trees.FT_15,0.693694,ok
X737_space_ga,1,1088_.trees.FT_15,0.848407,ok
X739_sleep,1,1088_.trees.FT_15,0.693548,ok
X740_fri_c3_1000_10,1,1088_.trees.FT_15,0.896,ok
X741_rmftsa_sleepdata,1,1088_.trees.FT_15,0.739258,ok
X742_fri_c4_500_100,1,1088_.trees.FT_15,0.626,ok
X743_fri_c1_1000_5,1,1088_.trees.FT_15,0.875,ok
X744_fri_c3_250_5,1,1088_.trees.FT_15,0.86,ok
X745_auto_price,1,1088_.trees.FT_15,0.949686,ok
X746_fri_c1_250_25,1,1088_.trees.FT_15,0.764,ok
X747_servo,1,1088_.trees.FT_15,0.946108,ok
X748_analcatdata_wildcat,1,1088_.trees.FT_15,0.766871,ok
X749_fri_c3_500_5,1,1088_.trees.FT_15,0.888,ok
X750_pm10,1,1088_.trees.FT_15,0.532,ok
X751_fri_c4_1000_10,1,1088_.trees.FT_15,0.887,ok
X752_puma32H,1,1088_.trees.FT_15,0.851929,ok
X753_wisconsin,1,1088_.trees.FT_15,0.510309,ok
X754_fri_c0_100_5,1,1088_.trees.FT_15,0.85,ok
X755_sleuth_ex1605,1,1088_.trees.FT_15,0.790323,ok
X756_autoPrice,1,1088_.trees.FT_15,0.949686,ok
X757_meta,1,1088_.trees.FT_15,0.893939,ok
X761_cpu_act,1,1088_.trees.FT_15,0.932617,ok
X762_fri_c2_100_10,1,1088_.trees.FT_15,0.76,ok
X763_fri_c0_250_10,1,1088_.trees.FT_15,0.792,ok
X764_analcatdata_apnea3,1,1088_.trees.FT_15,0.915556,ok
X765_analcatdata_apnea2,1,1088_.trees.FT_15,0.941053,ok
X766_fri_c1_500_50,1,1088_.trees.FT_15,0.738,ok
X767_analcatdata_apnea1,1,1088_.trees.FT_15,0.930526,ok
X768_fri_c3_100_25,1,1088_.trees.FT_15,0.67,ok
X769_fri_c1_250_50,1,1088_.trees.FT_15,0.66,ok
X770_strikes,1,1088_.trees.FT_15,0.9376,ok
X772_quake,1,1088_.trees.FT_15,0.554178,ok
X773_fri_c0_250_25,1,1088_.trees.FT_15,0.788,ok
X774_disclosure_x_bias,1,1088_.trees.FT_15,0.537764,ok
X775_fri_c2_100_25,1,1088_.trees.FT_15,0.64,ok
X776_fri_c0_250_5,1,1088_.trees.FT_15,0.84,ok
X777_sleuth_ex1714,1,1088_.trees.FT_15,0.765957,ok
X778_bodyfat,1,1088_.trees.FT_15,0.996032,ok
X779_fri_c1_500_25,1,1088_.trees.FT_15,0.778,ok
X780_rabe_265,1,1088_.trees.FT_15,0.745098,ok
X782_rabe_266,1,1088_.trees.FT_15,0.933333,ok
X783_fri_c3_100_10,1,1088_.trees.FT_15,0.63,ok
X784_newton_hema,1,1088_.trees.FT_15,0.778571,ok
X785_wind_correlations,1,1088_.trees.FT_15,0.844444,ok
X786_cleveland,1,1088_.trees.FT_15,0.821782,ok
X788_triazines,1,1088_.trees.FT_15,0.715054,ok
X789_fri_c1_100_10,1,1088_.trees.FT_15,0.7,ok
X790_elusage,1,1088_.trees.FT_15,0.836364,ok
X791_diabetes_numeric,1,1088_.trees.FT_15,0.651163,ok
X792_fri_c2_500_5,1,1088_.trees.FT_15,0.882,ok
X793_fri_c3_250_10,1,1088_.trees.FT_15,0.828,ok
X794_fri_c2_250_25,1,1088_.trees.FT_15,0.74,ok
X795_disclosure_x_tampered,1,1088_.trees.FT_15,0.516616,ok
X796_cpu,1,1088_.trees.FT_15,0.995215,ok
X797_fri_c4_1000_50,1,1088_.trees.FT_15,0.814,ok
X798_cholesterol,1,1088_.trees.FT_15,0.557756,ok
X799_fri_c0_1000_5,1,1088_.trees.FT_15,0.86,ok
X7_audiology,1,1088_.trees.FT_15,0.845133,ok
X800_pyrim,1,1088_.trees.FT_15,0.905405,ok
X802_pbcseq,1,1088_.trees.FT_15,0.687404,ok
X803_delta_ailerons,1,1088_.trees.FT_15,0.937859,ok
X804_hutsof99_logis,1,1088_.trees.FT_15,0.7,ok
X805_fri_c4_500_50,1,1088_.trees.FT_15,0.622,ok
X806_fri_c3_1000_50,1,1088_.trees.FT_15,0.813,ok
X807_kin8nm,1,1088_.trees.FT_15,0.820801,ok
X808_fri_c0_100_10,1,1088_.trees.FT_15,0.81,ok
X809_mushroom,1,1088_.trees.FT_15,1,ok
X810_pbc,1,1088_.trees.FT_15,0.655502,ok
X811_rmftsa_ctoarrivals,1,1088_.trees.FT_15,0.950758,ok
X812_fri_c1_100_25,1,1088_.trees.FT_15,0.59,ok
X813_fri_c3_1000_5,1,1088_.trees.FT_15,0.907,ok
X814_chscase_vine2,1,1088_.trees.FT_15,0.852564,ok
X815_chscase_vine1,1,1088_.trees.FT_15,0.846154,ok
X816_puma8NH,1,1088_.trees.FT_15,0.830322,ok
X817_diggle_table_a1,1,1088_.trees.FT_15,0.729167,ok
X818_diggle_table_a2,1,1088_.trees.FT_15,0.996774,ok
X819_delta_elevators,1,1088_.trees.FT_15,0.879584,ok
X820_chatfield_4,1,1088_.trees.FT_15,0.885106,ok
X821_house_16H,1,1088_.trees.FT_15,0.873683,ok
X822_cal_housing,1,1088_.trees.FT_15,0.870252,ok
X823_houses,1,1088_.trees.FT_15,0.980717,ok
X824_fri_c1_500_10,1,1088_.trees.FT_15,0.89,ok
X825_boston_corrected,1,1088_.trees.FT_15,0.855731,ok
X826_sensory,1,1088_.trees.FT_15,0.638889,ok
X827_disclosure_x_noise,1,1088_.trees.FT_15,0.518127,ok
X828_fri_c4_100_100,1,1088_.trees.FT_15,0.68,ok
X829_fri_c1_100_5,1,1088_.trees.FT_15,0.86,ok
X830_fri_c2_250_10,1,1088_.trees.FT_15,0.872,ok
X831_autoMpg,1,1088_.trees.FT_15,0.909548,ok
X832_fri_c3_250_25,1,1088_.trees.FT_15,0.724,ok
X833_bank32nh,1,1088_.trees.FT_15,0.78894,ok
X834_fri_c4_250_100,1,1088_.trees.FT_15,0.588,ok
X835_analcatdata_vehicle,1,1088_.trees.FT_15,0.791667,ok
X836_sleuth_case1102,1,1088_.trees.FT_15,0.5,ok
X837_fri_c1_1000_50,1,1088_.trees.FT_15,0.858,ok
X838_fri_c4_500_25,1,1088_.trees.FT_15,0.828,ok
X839_kdd_el_nino.small,1,1088_.trees.FT_15,0.933504,ok
X840_autoHorse,1,1088_.trees.FT_15,0.97561,ok
X841_stock,1,1088_.trees.FT_15,0.945263,ok
X842_analcatdata_runshoes,1,1088_.trees.FT_15,0.783333,ok
X843_house_8L,1,1088_.trees.FT_15,0.878862,ok
X844_breastTumor,1,1088_.trees.FT_15,0.524476,ok
X845_fri_c0_1000_10,1,1088_.trees.FT_15,0.855,ok
X846_elevators,1,1088_.trees.FT_15,0.897946,ok
X847_wind,1,1088_.trees.FT_15,0.849255,ok
X848_schlvote,1,1088_.trees.FT_15,0.789474,ok
X849_fri_c0_1000_25,1,1088_.trees.FT_15,0.845,ok
X850_fri_c0_100_50,1,1088_.trees.FT_15,0.72,ok
X851_tecator,1,1088_.trees.FT_15,0.941667,ok
X852_analcatdata_gsssexsurvey,1,1088_.trees.FT_15,0.742138,ok
X853_housing,1,1088_.trees.FT_15,0.869565,ok
X854_fishcatch,1,1088_.trees.FT_15,0.987342,ok
X855_fri_c4_500_10,1,1088_.trees.FT_15,0.816,ok
X857_bolts,1,1088_.trees.FT_15,0.9,ok
X858_hungarian,1,1088_.trees.FT_15,0.833333,ok
X860_vinnie,1,1088_.trees.FT_15,0.839474,ok
X861_auto93,1,1088_.trees.FT_15,0.849462,ok
X862_sleuth_ex2016,1,1088_.trees.FT_15,0.666667,ok
X863_fri_c4_250_10,1,1088_.trees.FT_15,0.696,ok
X864_sleuth_ex2015,1,1088_.trees.FT_15,0.783333,ok
X866_fri_c2_1000_50,1,1088_.trees.FT_15,0.834,ok
X867_visualizing_livestock,1,1088_.trees.FT_15,0.846154,ok
X868_fri_c4_100_25,1,1088_.trees.FT_15,0.65,ok
X869_fri_c2_500_10,1,1088_.trees.FT_15,0.898,ok
X870_fri_c1_500_5,1,1088_.trees.FT_15,0.864,ok
X871_pollen,1,1088_.trees.FT_15,0.50026,ok
X872_boston,1,1088_.trees.FT_15,0.865613,ok
X873_fri_c3_250_50,1,1088_.trees.FT_15,0.576,ok
X874_rabe_131,1,1088_.trees.FT_15,1,ok
X875_analcatdata_chlamydia,1,1088_.trees.FT_15,0.92,ok
X876_fri_c1_100_50,1,1088_.trees.FT_15,0.58,ok
X877_fri_c2_250_50,1,1088_.trees.FT_15,0.632,ok
X878_fri_c4_100_10,1,1088_.trees.FT_15,0.77,ok
X879_fri_c2_500_25,1,1088_.trees.FT_15,0.842,ok
X880_mu284,1,1088_.trees.FT_15,0.992958,ok
X881_mv,1,1088_.trees.FT_15,0.998528,ok
X882_pollution,1,1088_.trees.FT_15,0.85,ok
X884_fri_c0_500_5,1,1088_.trees.FT_15,0.856,ok
X885_transplant,1,1088_.trees.FT_15,0.984733,ok
X886_no2,1,1088_.trees.FT_15,0.568,ok
X887_mbagrade,1,1088_.trees.FT_15,0.672131,ok
X888_fri_c0_500_50,1,1088_.trees.FT_15,0.758,ok
X889_fri_c0_100_25,1,1088_.trees.FT_15,0.73,ok
X890_cloud,1,1088_.trees.FT_15,0.685185,ok
X891_sleuth_case1202,1,1088_.trees.FT_15,0.827957,ok
X893_visualizing_hamster,1,1088_.trees.FT_15,0.534247,ok
X894_rabe_148,1,1088_.trees.FT_15,0.939394,ok
X895_chscase_geyser1,1,1088_.trees.FT_15,0.900901,ok
X896_fri_c3_500_25,1,1088_.trees.FT_15,0.8,ok
X898_hip,1,1088_.trees.FT_15,0.814815,ok
X899_analcatdata_negotiation,1,1088_.trees.FT_15,0.836957,ok
X900_chscase_census6,1,1088_.trees.FT_15,0.5875,ok
X901_fried,1,1088_.trees.FT_15,0.922096,ok
X902_sleuth_case2002,1,1088_.trees.FT_15,0.673469,ok
X903_fri_c2_1000_25,1,1088_.trees.FT_15,0.881,ok
X904_fri_c0_1000_50,1,1088_.trees.FT_15,0.801,ok
X906_chscase_census5,1,1088_.trees.FT_15,0.5,ok
X907_chscase_census4,1,1088_.trees.FT_15,0.515,ok
X908_chscase_census3,1,1088_.trees.FT_15,0.51,ok
X909_chscase_census2,1,1088_.trees.FT_15,0.475,ok
X910_fri_c1_1000_10,1,1088_.trees.FT_15,0.908,ok
X911_fri_c2_250_5,1,1088_.trees.FT_15,0.84,ok
X912_fri_c2_1000_5,1,1088_.trees.FT_15,0.932,ok
X913_fri_c2_1000_10,1,1088_.trees.FT_15,0.916,ok
X915_plasma_retinol,1,1088_.trees.FT_15,0.6,ok
X916_fri_c3_100_5,1,1088_.trees.FT_15,0.71,ok
X917_fri_c1_1000_25,1,1088_.trees.FT_15,0.855,ok
X918_fri_c4_250_50,1,1088_.trees.FT_15,0.648,ok
X920_fri_c2_500_50,1,1088_.trees.FT_15,0.836,ok
X921_analcatdata_seropositive,1,1088_.trees.FT_15,0.962121,ok
X922_fri_c2_100_50,1,1088_.trees.FT_15,0.75,ok
X923_visualizing_soil,1,1088_.trees.FT_15,0.999884,ok
X925_visualizing_galaxy,1,1088_.trees.FT_15,0.95356,ok
X926_fri_c0_500_25,1,1088_.trees.FT_15,0.758,ok
X931_disclosure_z,1,1088_.trees.FT_15,0.557402,ok
X932_fri_c4_100_50,1,1088_.trees.FT_15,0.5,ok
X933_fri_c4_250_25,1,1088_.trees.FT_15,0.76,ok
X934_socmob,1,1088_.trees.FT_15,0.929066,ok
X935_fri_c1_250_10,1,1088_.trees.FT_15,0.832,ok
X936_fri_c3_500_10,1,1088_.trees.FT_15,0.864,ok
X937_fri_c3_500_50,1,1088_.trees.FT_15,0.696,ok
X941_lowbwt,1,1088_.trees.FT_15,0.825397,ok
X943_fri_c0_500_10,1,1088_.trees.FT_15,0.848,ok
X944_echoMonths,1,1088_.trees.FT_15,0.769231,ok
X945_kidney,1,1088_.trees.FT_15,0.723684,ok
X946_visualizing_ethanol,1,1088_.trees.FT_15,0.465909,ok
X947_arsenic.male.bladder,1,1088_.trees.FT_15,0.980322,ok
X948_quake,1,1088_.trees.FT_15,0.554178,ok
X949_arsenic.female.bladder,1,1088_.trees.FT_15,0.851521,ok
X950_arsenic.female.lung,1,1088_.trees.FT_15,0.991055,ok
X951_arsenic.male.lung,1,1088_.trees.FT_15,1,ok
X952_prnn_fglass,1,1088_.trees.FT_15,0.626168,ok
X955_tae,1,1088_.trees.FT_15,0.721854,ok
X957_braziltourism,1,1088_.trees.FT_15,0.786408,ok
X958_segment,1,1088_.trees.FT_15,0.996104,ok
X959_nursery,1,1088_.trees.FT_15,1,ok
X960_postoperative.patient.data,1,1088_.trees.FT_15,0.688889,ok
X961_analcatdata_broadwaymult,1,1088_.trees.FT_15,0.761404,ok
X962_mfeat.morphological,1,1088_.trees.FT_15,0.9985,ok
X963_heart.h,1,1088_.trees.FT_15,0.833333,ok
X964_pasture,1,1088_.trees.FT_15,0.833333,ok
X967_cars,1,1088_.trees.FT_15,0.876847,ok
X968_analcatdata_birthday,1,1088_.trees.FT_15,0.876712,ok
X969_iris,1,1088_.trees.FT_15,1,ok
X970_analcatdata_authorship,1,1088_.trees.FT_15,0.988109,ok
X971_mfeat.fourier,1,1088_.trees.FT_15,0.999,ok
X972_squash.stored,1,1088_.trees.FT_15,0.788462,ok
X973_wine,1,1088_.trees.FT_15,0.966292,ok
X974_hayes.roth,1,1088_.trees.FT_15,0.840909,ok
X975_autos,1,1088_.trees.FT_15,0.878049,ok
X976_kdd_JapaneseVowels,1,1088_.trees.FT_15,0.981327,ok
X977_letter,1,1088_.trees.FT_15,0.98915,ok
X978_mfeat.factors,1,1088_.trees.FT_15,0.9955,ok
X979_waveform.5000,1,1088_.trees.FT_15,0.8538,ok
X980_optdigits,1,1088_.trees.FT_15,0.988078,ok
X981_kdd_internet_usage,1,1088_.trees.FT_15,0.860012,ok
X982_heart.c,1,1088_.trees.FT_15,0.805281,ok
X983_cmc,1,1088_.trees.FT_15,0.694501,ok
X985_squash.unstored,1,1088_.trees.FT_15,0.711538,ok
X986_analcatdata_marketing,1,1088_.trees.FT_15,0.574176,ok
X988_fl2000,1,1088_.trees.FT_15,0.880597,ok
X989_anneal,1,1088_.trees.FT_15,0.918708,ok
X990_eucalyptus,1,1088_.trees.FT_15,0.732337,ok
X991_car,1,1088_.trees.FT_15,0.965278,ok
X993_kdd_ipums_la_97.small,1,1088_.trees.FT_15,0.965237,ok
X994_vehicle,1,1088_.trees.FT_15,0.957447,ok
X995_mfeat.zernike,1,1088_.trees.FT_15,0.9915,ok
X996_prnn_fglass,1,1088_.trees.FT_15,0.742991,ok
X997_balance.scale,1,1088_.trees.FT_15,0.9504,ok
X999_audiology,1,1088_.trees.FT_15,0.951327,ok
X9_autos,1,1088_.trees.FT_15,0.75122,ok
X1000_hypothyroid,1,1090_.trees.DecisionStump_16,0.979056,ok
X1002_kdd_ipums_la_98.small,1,1090_.trees.DecisionStump_16,0.894322,ok
X1003_primary.tumor,1,1090_.trees.DecisionStump_16,0.725664,ok
X1005_glass,1,1090_.trees.DecisionStump_16,0.700935,ok
X1006_lymph,1,1090_.trees.DecisionStump_16,0.797297,ok
X1009_white.clover,1,1090_.trees.DecisionStump_16,0.52381,ok
X1010_dermatology,1,1090_.trees.DecisionStump_16,0.969945,ok
X1011_ecoli,1,1090_.trees.DecisionStump_16,0.866071,ok
X1013_analcatdata_challenger,1,1090_.trees.DecisionStump_16,0.934783,ok
X1014_analcatdata_dmft,1,1090_.trees.DecisionStump_16,0.805521,ok
X1015_confidence,1,1090_.trees.DecisionStump_16,0.833333,ok
X1017_arrhythmia,1,1090_.trees.DecisionStump_16,0.612832,ok
X1018_kdd_ipums_la_99.small,1,1090_.trees.DecisionStump_16,0.935776,ok
X1019_pendigits,1,1090_.trees.DecisionStump_16,0.895924,ok
X1020_mfeat.karhunen,1,1090_.trees.DecisionStump_16,0.9,ok
X1021_page.blocks,1,1090_.trees.DecisionStump_16,0.899872,ok
X1022_mfeat.pixel,1,1090_.trees.DecisionStump_16,0.9,ok
X1023_soybean,1,1090_.trees.DecisionStump_16,0.8653,ok
X1025_analcatdata_germangss,1,1090_.trees.DecisionStump_16,0.79,ok
X1026_grub.damage,1,1090_.trees.DecisionStump_16,0.729032,ok
X1036_sylva_agnostic,1,1090_.trees.DecisionStump_16,0.938451,ok
X1037_ada_prior,1,1090_.trees.DecisionStump_16,0.751863,ok
X1038_gina_agnostic,1,1090_.trees.DecisionStump_16,0.732987,ok
X1039_hiva_agnostic,1,1090_.trees.DecisionStump_16,0.964767,ok
X1040_sylva_prior,1,1090_.trees.DecisionStump_16,0.938451,ok
X1041_gina_prior2,1,1090_.trees.DecisionStump_16,0.207901,ok
X1042_gina_prior,1,1090_.trees.DecisionStump_16,0.733564,ok
X1043_ada_agnostic,1,1090_.trees.DecisionStump_16,0.751863,ok
X1044_eye_movements,1,1090_.trees.DecisionStump_16,0.420721,ok
X1045_kc1.top5,1,1090_.trees.DecisionStump_16,0.917241,ok
X1046_mozilla4,1,1090_.trees.DecisionStump_16,0.93432,ok
X1048_jEdit_4.2_4.3,1,1090_.trees.DecisionStump_16,0.566396,ok
X1049_pc4,1,1090_.trees.DecisionStump_16,0.877915,ok
X1050_pc3,1,1090_.trees.DecisionStump_16,0.897633,ok
X1053_jm1,1,1090_.trees.DecisionStump_16,0.806523,ok
X1054_mc2,1,1090_.trees.DecisionStump_16,0.670807,ok
X1055_cm1_req,1,1090_.trees.DecisionStump_16,0.775281,ok
X1056_mc1,1,1090_.trees.DecisionStump_16,0.992816,ok
X1057_usp05.ft,1,1090_.trees.DecisionStump_16,0.902778,ok
X1059_ar1,1,1090_.trees.DecisionStump_16,0.917355,ok
X1060_ar3,1,1090_.trees.DecisionStump_16,0.888889,ok
X1061_ar4,1,1090_.trees.DecisionStump_16,0.803738,ok
X1062_ar5,1,1090_.trees.DecisionStump_16,0.833333,ok
X1063_kc2,1,1090_.trees.DecisionStump_16,0.804598,ok
X1064_ar6,1,1090_.trees.DecisionStump_16,0.80198,ok
X1065_kc3,1,1090_.trees.DecisionStump_16,0.906114,ok
X1066_kc1.binary,1,1090_.trees.DecisionStump_16,0.731034,ok
X1067_kc1,1,1090_.trees.DecisionStump_16,0.845424,ok
X1068_pc1,1,1090_.trees.DecisionStump_16,0.930568,ok
X1069_pc2,1,1090_.trees.DecisionStump_16,0.995885,ok
X1071_mw1,1,1090_.trees.DecisionStump_16,0.913151,ok
X1073_jEdit_4.0_4.2,1,1090_.trees.DecisionStump_16,0.70073,ok
X1074_desharnais,1,1090_.trees.DecisionStump_16,0.679012,ok
X1075_datatrieve,1,1090_.trees.DecisionStump_16,0.915385,ok
X10_lymph,1,1090_.trees.DecisionStump_16,0.756757,ok
X1101_lymphoma_2classes,1,1090_.trees.DecisionStump_16,0.866667,ok
X1102_lymphoma_9classes,1,1090_.trees.DecisionStump_16,0.541667,ok
X1104_leukemia,1,1090_.trees.DecisionStump_16,0.833333,ok
X1107_tumors_C,1,1090_.trees.DecisionStump_16,0.683333,ok
X1109_lymphoma_11classes,1,1090_.trees.DecisionStump_16,0.260417,ok
