@RELATION FEATURE_COSTS_SAT03-16_INDU

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE base NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE dia NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE ls NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE tud_base NUMERIC
@ATTRIBUTE tud_big NUMERIC
@ATTRIBUTE tud_clausesf NUMERIC
@ATTRIBUTE tud_const NUMERIC
@ATTRIBUTE tud_derivativef NUMERIC
@ATTRIBUTE tud_resf NUMERIC
@ATTRIBUTE tud_rwhf NUMERIC
@ATTRIBUTE tud_varf NUMERIC
@ATTRIBUTE tud_xor NUMERIC
@ATTRIBUTE unit NUMERIC

@DATA
SAT-Comp-2016-CNF/app16/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf.gz,1,1708.48,22.452,27.784,19.416,28.384,115.024,5.14,2.404,?,2.5200000000000005,0.13600000000000012,?,2.708,?,4.340000000000001,23.132
SAT-Comp-2016-CNF/app16/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.020-NOTKNOWN.cnf.gz,1,50.74,7.392,12.408,4.368,7.38,9.796,0.8,0.3839999999999999,?,0.3959999999999999,0.01200000000000001,?,0.3719999999999999,7.072,0.6399999999999999,4.412
SAT-Comp-2016-CNF/app16/transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.040-SAT.cnf.gz,1,237.308,10.968,16.012,8.036,12.42,27.352,1.864,0.8879999999999997,?,0.9319999999999997,0.0239999999999998,?,1.0199999999999998,?,1.628,7.84
SAT-Comp-2016-CNF/app16/uum16.smt2-cvc4.cnf.gz,1,1.172,5.088,1.572,1.248,4.896,0.332,0.02,0.004,0.023999999999999997,0.008,0.0,0.023999999999999997,0.008,0.004,0.012,0.132
SAT-Comp-2016-CNF/app16/uum8.smt2-stp212.cnf.gz,1,0.132,5,0.024,2.02,4.896,0.028,0.012,0.0,0.004,0.0,0,0.004,0,0.0,0.0,0.016
SAT-Comp-2016-CNF/app16/valves-gates-1-k617-unsat.cnf.gz,1,157.084,19.752,24.764,16.916,20.712,23.352,3.088,1.4159999999999995,10.256,1.6079999999999997,0.03600000000000003,11.7,1.0839999999999996,1.4159999999999995,2.6879999999999997,51.768
SAT-Comp-2016-CNF/app16/velev-pipe-oun-1.1-05.cnf.gz,1,88.748,27.86,33.18,24.928,36.372,97.136,4.696,0.8559999999999999,?,17.695999999999998,0.04400000000000048,?,2.6240000000000006,?,3.476000000000001,300.668
SAT-Comp-2016-CNF/app16/velev-vliw-uns-2.0-uq5.cnf.gz,1,118.428,19.104,24.028,15.98,20.768,26.64,1.632,0.39600000000000013,?,7.0920000000000005,0.028000000000000025,?,0.9240000000000002,7.048,1.224,249.2
SAT-Race-2015-CNF/002-80-12.cnf.gz,1,21.364,5.952,10.992,2.912,5.712,7.352,0.384,0.05199999999999999,15.604,0.068,0.008000000000000007,12.648,0.128,0.356,0.16000000000000003,1.044
SAT-Race-2015-CNF/002-80-4.cnf.gz,1,21.332,5.928,10.92,2.92,5.74,6.9,0.384,0.055999999999999994,15.620000000000001,0.068,0.008000000000000007,12.632,0.128,0.356,0.16000000000000003,0.976
SAT-Race-2015-CNF/002-80-8.cnf.gz,1,21.34,5.928,10.952,2.928,5.672,6.916,0.388,0.043999999999999984,15.424,0.055999999999999994,0.0040000000000000036,12.56,0.12,0.344,0.12,0.968
SAT-Race-2015-CNF/003-80-8.cnf.gz,1,21.364,5.98,10.964,2.924,5.748,7.124,0.388,0.04799999999999999,15.612,0.064,0.0040000000000000036,12.596,0.124,0.352,0.15600000000000003,0.952
SAT-Race-2015-CNF/004-80-8.cnf.gz,1,21.372,5.996,10.932,2.908,5.688,7.124,0.388,0.03999999999999998,15.376,0.06,0.0040000000000000036,12.548,0.124,0.348,0.132,1.008
SAT-Race-2015-CNF/005-80-12.cnf.gz,1,21.384,5.912,10.924,2.908,5.712,7.044,0.384,0.043999999999999984,15.408,0.055999999999999994,0.0040000000000000036,12.464,0.124,0.352,0.10799999999999998,0.932
SAT-Race-2015-CNF/007-80-12.cnf.gz,1,21.372,5.944,10.96,2.9,5.756,7.124,0.384,0.043999999999999984,15.44,0.06,0.0040000000000000036,12.504,0.124,0.33599999999999997,0.124,0.96
SAT-Race-2015-CNF/007-80-8.cnf.gz,1,21.356,5.92,10.944,2.908,5.712,7.048,0.396,0.03999999999999998,15.511999999999999,0.055999999999999994,0,12.596,0.11599999999999999,0.33999999999999997,0.14,0.932
SAT-Race-2015-CNF/008-80-12.cnf.gz,1,21.356,5.916,10.944,2.916,5.724,7.036,0.388,0.03999999999999998,15.452,0.055999999999999994,0.0,12.504,0.11599999999999999,0.32799999999999996,0.12,0.948
SAT-Race-2015-CNF/008-80-4.cnf.gz,1,21.364,5.924,10.948,2.94,5.74,7.044,0.396,0.03999999999999998,15.556,0.055999999999999994,0.0,12.607999999999999,0.11599999999999999,0.33999999999999997,0.14,0.948
SAT-Race-2015-CNF/008-80-8.cnf.gz,1,21.352,5.928,10.972,2.944,5.748,6.988,0.4,0.035999999999999976,15.627999999999998,0.04799999999999999,0,12.668,0.11199999999999999,0.33599999999999997,0.14400000000000002,0.972
SAT-Race-2015-CNF/009-23-64.cnf.gz,1,20.308,5.228,10.252,2.216,4.568,2.048,0.108,0.008000000000000007,3.256,0.011999999999999997,0,2.524,0.02800000000000001,0.084,0.024000000000000007,0.24
SAT-Race-2015-CNF/009-80-4.cnf.gz,1,21.364,5.912,10.936,2.924,5.772,6.996,0.384,0.04799999999999999,15.368,0.06,0.0040000000000000036,12.516,0.124,0.344,0.132,0.952
SAT-Race-2015-CNF/009-80-8.cnf.gz,1,21.38,5.916,10.948,2.916,5.752,7.136,0.392,0.03199999999999997,15.58,0.04799999999999999,0,12.768,0.11599999999999999,0.32399999999999995,0.10799999999999998,0.94
SAT-Race-2015-CNF/010-22-144.cnf.gz,1,20.292,5.212,10.24,2.2,4.572,1.668,0.104,0.008000000000000007,2.968,0.01200000000000001,0.0,2.284,0.02800000000000001,0.08,0.02800000000000001,0.228
SAT-Race-2015-CNF/010-23-80.cnf.gz,1,20.316,5.268,10.252,2.24,4.644,2,0.108,0.0040000000000000036,3.2439999999999998,0.011999999999999997,0.0,2.504,0.024000000000000007,0.08,0.020000000000000004,0.236
SAT-Race-2015-CNF/010-80-12.cnf.gz,1,21.372,5.908,10.928,2.896,5.712,7.036,0.396,0.035999999999999976,15.399999999999999,0.05199999999999999,0,12.6,0.10799999999999998,0.33199999999999996,0.11599999999999999,0.912
SAT-Race-2015-CNF/10pipe_q0_k.cnf.gz,1,35.848,11.728,16.816,8.76,13.284,21.068,1.336,0.1399999999999999,?,2.5599999999999996,0,?,0.6239999999999999,10.491999999999999,0.784,237.96
SAT-Race-2015-CNF/11pipe_k.cnf.gz,1,75.92,40.492,45.844,38.324,45.664,73.496,3.308,0.28800000000000026,?,72.46000000000001,0,?,1.7439999999999998,?,2.1400000000000006,737.54
SAT-Race-2015-CNF/13pipe_q0_k.cnf.gz,1,73.716,26.452,31.68,22.96,32.184,73.756,3.776,0.54,?,12.208,0,?,1.7480000000000002,?,2.2560000000000002,682.72
SAT-Race-2015-CNF/38bits_10.dimacs.cnf.gz,1,20.132,5.02,0.472,2.036,4.276,0.704,0.024,0.0,2.504,0.004,0.0,1.636,0.004,0.04,0.004,0.044
SAT-Race-2015-CNF/40bits_10.dimacs.cnf.gz,1,20.14,5.028,0.464,2.024,4.296,0.676,0.024,0.0,2.576,0.004,0.0,1.656,0.004,0.036,0.004,0.056
SAT-Race-2015-CNF/42bits_12.dimacs.cnf.gz,1,20.172,5.044,0.616,2.028,4.3,0.78,0.024,0.004,2.696,0.004,0.004,1.76,0.008,0.044000000000000004,0.008,0.052
SAT-Race-2015-CNF/44bits_11.dimacs.cnf.gz,1,20.224,5.044,0.732,2.032,4.3,0.744,0.024,0.004,2.752,0.004,0.004,1.8519999999999999,0.008,0.04,0.008,0.06
SAT-Race-2015-CNF/46bits_11.dimacs.cnf.gz,1,20.14,5.028,0.912,2.052,4.304,0.896,0.024,0.004,2.796,0.008,0.004,1.892,0.008,0.047999999999999994,0.008,0.072
SAT-Race-2015-CNF/46bits_12.dimacs.cnf.gz,1,20.104,5.048,0.932,2.056,4.292,0.904,0.028,0.0,2.796,0.004,0.0,1.896,0.004,0.044,0.004,0.06
SAT-Race-2015-CNF/46bits_14.dimacs.cnf.gz,1,20.168,5.044,0.92,2.052,4.308,0.908,0.028,0.004,2.84,0.004,0.0,1.952,0.007999999999999997,0.048,0.007999999999999997,0.076
SAT-Race-2015-CNF/48bits_11.dimacs.cnf.gz,1,20.26,5.056,0.996,2.056,4.304,0.976,0.028,0.004,3.552,0.004,0.004,2.388,0.012,0.05600000000000001,0.007999999999999997,0.068
SAT-Race-2015-CNF/48bits_12.dimacs.cnf.gz,1,20.208,5.052,1.06,2.056,4.324,1.064,0.028,0.004,3.444,0.004,0.0,2.304,0.007999999999999997,0.052000000000000005,0.007999999999999997,0.068
SAT-Race-2015-CNF/48bits_13.dimacs.cnf.gz,1,20.168,5.044,0.984,2.056,4.352,0.968,0.032,0,3.46,0.0,0,2.304,0.003999999999999997,0.044,0.003999999999999997,0.072
SAT-Race-2015-CNF/48bits_14.dimacs.cnf.gz,1,20.16,5.048,0.992,2.056,4.344,0.972,0.032,0.0,3.468,0.0,0,2.284,0.003999999999999997,0.044,0.003999999999999997,0.068
SAT-Race-2015-CNF/50bits_10.dimacs.cnf.gz,1,20.144,5.04,1.288,2.064,4.316,1.084,0.032,0.0,2.932,0.003999999999999997,0,2.012,0.003999999999999997,0.048,0.008,0.064
SAT-Race-2015-CNF/50bits_11.dimacs.cnf.gz,1,20.136,5.04,1.276,2.056,4.364,1.072,0.028,0.004,2.908,0.004,0.0,2.016,0.007999999999999997,0.052000000000000005,0.012,0.064
SAT-Race-2015-CNF/50bits_13.dimacs.cnf.gz,1,20.208,5.056,1.276,2.06,4.352,1.08,0.028,0.004,2.848,0.004,0.0,1.96,0.012,0.048,0.007999999999999997,0.072
SAT-Race-2015-CNF/50bits_14.dimacs.cnf.gz,1,20.216,5.056,1.268,2.056,4.34,1.06,0.028,0.004,2.848,0.004,0.004,1.936,0.007999999999999997,0.044,0.007999999999999997,0.072
SAT-Race-2015-CNF/52bits_12.dimacs.cnf.gz,1,20.188,5.044,1.352,2.06,4.404,0.996,0.032,0.0,2.2239999999999998,0.003999999999999997,0,1.568,0.003999999999999997,0.039999999999999994,0.003999999999999997,0.068
SAT-Race-2015-CNF/54bits_13.dimacs.cnf.gz,1,20.148,5.06,1.676,2.06,4.344,1.112,0.032,0.003999999999999997,2.32,0.003999999999999997,0.0,1.648,0.008,0.052000000000000005,0.008,0.08
SAT-Race-2015-CNF/56bits_12.dimacs.cnf.gz,1,20.104,5.04,1.716,2.056,4.46,1.028,0.032,0.0,1.68,0.003999999999999997,0.0,1.26,0.008,0.044,0.008,0.08
SAT-Race-2015-CNF/58bits_10.dimacs.cnf.gz,1,20.14,5.2,2.104,2.064,4.444,1.356,0.036,0.0040000000000000036,2.48,0.0040000000000000036,0.0,1.756,0.008,0.060000000000000005,0.012000000000000004,0.096
SAT-Race-2015-CNF/58bits_11.dimacs.cnf.gz,1,20.252,5.052,2.136,2.068,4.404,1.34,0.036,0.0040000000000000036,2.476,0.0040000000000000036,0.0,1.74,0.008,0.060000000000000005,0.012000000000000004,0.092
SAT-Race-2015-CNF/58bits_13.dimacs.cnf.gz,1,20.236,5.056,2.072,2.064,4.364,1.34,0.036,0.0,2.456,0.0040000000000000036,0,1.716,0.008,0.056,0.008,0.092
SAT-Race-2015-CNF/62bits_10.dimacs.cnf.gz,1,20.144,5.092,2.752,2.076,4.412,1.612,0.04,0.008,4.016,0.008,0.0,2.7279999999999998,0.016,0.07600000000000001,0.016,0.116
SAT-Race-2015-CNF/62bits_11.dimacs.cnf.gz,1,20.144,5.088,2.784,2.076,4.436,1.616,0.04,0.003999999999999997,4.024,0.008,0.0,2.776,0.011999999999999997,0.08399999999999999,0.016,0.108
SAT-Race-2015-CNF/62bits_14.dimacs.cnf.gz,1,20.216,5.084,2.812,2.076,4.392,1.74,0.04,0.008,4.024,0.008,0.0,2.7319999999999998,0.016,0.08399999999999999,0.016,0.12
SAT-Race-2015-CNF/64bits_11.dimacs.cnf.gz,1,20.164,5.092,2.836,2.076,4.468,1.78,0.044,0.0040000000000000036,4.096,0.0040000000000000036,0.0,2.808,0.012000000000000004,0.084,0.012000000000000004,0.128
SAT-Race-2015-CNF/64bits_13.dimacs.cnf.gz,1,20.136,5.092,2.872,2.076,4.44,1.708,0.044,0.0040000000000000036,4.1240000000000006,0.0040000000000000036,0.0,2.836,0.012000000000000004,0.08800000000000001,0.012000000000000004,0.108
SAT-Race-2015-CNF/66bit.dimacs.cnf.gz,1,20.196,5.108,3.524,2.108,4.416,1.808,0.048,0.008,5.448,0.008,0.0,3.66,0.011999999999999997,0.09599999999999999,0.016,0.124
SAT-Race-2015-CNF/6s11-opt.cnf.gz,1,20.764,5.484,10.512,2.488,4.936,2.28,0.096,0.04799999999999999,0.528,0.068,0.0040000000000000036,0.548,0.04799999999999999,0.023999999999999994,0.07999999999999999,0.588
SAT-Race-2015-CNF/6s13-opt.cnf.gz,1,21.504,5.824,10.828,2.82,5.216,3.648,0.148,0.07600000000000001,1.264,0.10400000000000001,0.0040000000000000036,1.1520000000000001,0.068,0.04000000000000001,0.12000000000000002,1.088
SAT-Race-2015-CNF/6s130-opt.cnf.gz,1,21.416,5.792,10.824,2.796,5.188,3.248,0.14,0.07199999999999998,0.596,0.09999999999999998,0.0,0.592,0.06399999999999997,0.035999999999999976,0.12,0.864
SAT-Race-2015-CNF/6s131-opt.cnf.gz,1,21.416,5.796,10.824,2.8,5.14,3.656,0.14,0.06799999999999998,0.588,0.09599999999999997,0.003999999999999976,0.588,0.06799999999999998,0.03199999999999997,0.128,0.864
SAT-Race-2015-CNF/6s133.cnf.gz,1,21.372,5.812,10.784,2.76,5.16,2.244,0.136,0.07199999999999998,0.892,0.09999999999999998,0.0,0.8119999999999999,0.064,0.035999999999999976,0.124,0.944
SAT-Race-2015-CNF/6s151.cnf.gz,1,5.696,5.408,10.428,2.408,4.776,1.108,0.1,0.05199999999999999,0.18799999999999997,0.068,0.00399999999999999,0.224,0.043999999999999984,0.027999999999999997,0.07999999999999999,0.56
SAT-Race-2015-CNF/6s16-opt.cnf.gz,1,20.656,5.448,10.484,2.456,4.92,1.948,0.092,0.048000000000000015,0.54,0.064,0.0040000000000000036,0.552,0.04000000000000001,0.024000000000000007,0.068,0.572
SAT-Race-2015-CNF/6s16.cnf.gz,1,20.708,5.484,10.48,2.464,4.864,1.32,0.088,0.04400000000000001,0.5880000000000001,0.06,0.0,0.5840000000000001,0.04000000000000001,0.024000000000000007,0.07200000000000001,0.632
SAT-Race-2015-CNF/6s165-nonopt.cnf.gz,1,0.14,5.088,0.132,2.032,4.98,0.076,0.016,0.004,0.012,0.004,0.0,0.016,0.004,0.0,0.008,0.044
SAT-Race-2015-CNF/6s167-opt.cnf.gz,1,0.216,5.028,0.152,2.048,4.828,0.092,0.02,0.004,0.02,0.008,0.0,0.023999999999999997,0.004,0.0,0.012,0.056
SAT-Race-2015-CNF/6s168-opt.cnf.gz,1,0.724,5.048,0.664,2.068,4.756,0.176,0.024,0.011999999999999997,0.024,0.008,0.0,0.027999999999999997,0.008,0.004,0.011999999999999997,0.076
SAT-Race-2015-CNF/6s169-opt.cnf.gz,1,1.244,5.056,0.708,2.072,4.8,0.192,0.024,0.011999999999999997,0.032,0.011999999999999997,0.0,0.036,0.008,0.004,0.016,0.08
SAT-Race-2015-CNF/6s17-opt.cnf.gz,1,21.208,5.736,10.748,2.748,5.176,2.548,0.128,0.068,1.2999999999999998,0.096,0.0040000000000000036,1.1560000000000001,0.064,0.036000000000000004,0.10799999999999998,0.968
SAT-Race-2015-CNF/6s9.cnf.gz,1,20.756,5.5,10.508,2.504,4.908,1.532,0.1,0.04799999999999999,0.588,0.064,0.0,0.608,0.043999999999999984,0.01999999999999999,0.07599999999999998,0.556
SAT-Race-2015-CNF/7pipe_k.cnf.gz,1,24.548,7.368,12.404,4.34,7.292,9.148,0.44,0.068,?,1.608,0.016000000000000014,?,0.26399999999999996,2.62,0.288,93.232
SAT-Race-2015-CNF/ACG-15-10p0.cnf.gz,1,66.564,9.616,14.744,6.604,9.604,11.38,1.064,0.52,1.7879999999999998,0.6039999999999999,0,2.02,0.504,0.3839999999999999,0.56,4.784
SAT-Race-2015-CNF/ACG-20-10p1.cnf.gz,1,131.528,11.476,16.54,8.772,11.952,14.328,1.564,0.3759999999999999,2.76,0.492,0,3.072,0.35599999999999987,0.5800000000000001,0.8119999999999998,6.876
SAT-Race-2015-CNF/ACG-20-5p0.cnf.gz,1,109.964,10.564,15.692,7.732,10.992,13.12,1.152,0.524,2.0360000000000005,0.6120000000000001,0,2.3200000000000003,0.504,0.4560000000000002,0.8720000000000001,6.024
SAT-Race-2015-CNF/AProVE07-03.cnf.gz,1,0.68,5.04,0.372,2.036,4.72,0.128,0.016,0.004,0.019999999999999997,0.008,0.0,0.024,0.004,0.004,0.008,0.048
SAT-Race-2015-CNF/AProVE07-27.cnf.gz,1,20.208,5.156,2.536,2.108,4.524,0.344,0.036,0.008,0.62,0.016,0,0.6639999999999999,0.008,0.008,0.016,0.152
SAT-Race-2015-CNF/AProVE09-06.cnf.gz,1,23.624,6.204,11.228,3.212,5.568,3.02,0.248,0.11199999999999999,0.8919999999999999,0.15200000000000002,0.0,0.9199999999999999,0.09200000000000003,0.08000000000000002,0.192,3.044
SAT-Race-2015-CNF/E02F20.cnf.gz,1,22.904,7.096,12.044,4.08,7.004,8.624,0.4,0.023999999999999966,?,0.10399999999999998,0,18.536,0.14,1.1440000000000001,0.124,21.692
SAT-Race-2015-CNF/MD5-28-1.cnf.gz,1,20.276,5.16,10.188,2.168,4.668,1.024,0.068,0.016,0.6080000000000001,0.016,0.0,0.512,0.016,0.027999999999999997,0.023999999999999994,0.196
SAT-Race-2015-CNF/MD5-29-2.cnf.gz,1,20.268,5.164,10.192,2.172,4.656,1.032,0.068,0.016,0.6279999999999999,0.01999999999999999,0.00399999999999999,0.532,0.023999999999999994,0.03599999999999999,0.032,0.2
SAT-Race-2015-CNF/MD5-29-4.cnf.gz,1,20.28,5.176,10.188,2.164,4.668,1.04,0.068,0.011999999999999997,0.6120000000000001,0.016,0.0,0.512,0.01999999999999999,0.032,0.027999999999999997,0.204
SAT-Race-2015-CNF/MD5-29-5.cnf.gz,1,20.296,5.18,10.2,2.18,4.664,1.064,0.064,0.016,0.6200000000000001,0.020000000000000004,0.0040000000000000036,0.52,0.023999999999999994,0.036000000000000004,0.027999999999999997,0.204
SAT-Race-2015-CNF/MD5-30-1.cnf.gz,1,20.324,5.196,10.2,2.2,4.76,1.148,0.072,0.01200000000000001,0.644,0.016,0.0,0.54,0.020000000000000004,0.032,0.02800000000000001,0.228
SAT-Race-2015-CNF/MD5-30-5.cnf.gz,1,20.308,5.168,10.2,2.172,4.684,1.088,0.068,0.016,0.6479999999999999,0.01999999999999999,0.00399999999999999,0.544,0.023999999999999994,0.03599999999999999,0.032,0.208
SAT-Race-2015-CNF/SAT_dat.k70-24_1_rule_3.cnf.gz,1,231.132,24.66,29.712,21.712,27.008,30.256,3.972,1.7120000000000002,?,2.536,0.10000000000000009,?,1.6960000000000002,1.624,3.512,19.764
SAT-Race-2015-CNF/SAT_dat.k80-24_1_rule_1.cnf.gz,1,307.376,27.564,32.928,24.848,30.688,35.184,4.604,2.0679999999999996,?,3.0119999999999996,0.19599999999999973,?,2.0919999999999996,2.0,4.4159999999999995,23.228
SAT-Race-2015-CNF/SAT_dat.k85-24_1_rule_3.cnf.gz,1,385.516,29.228,34.52,26.664,32.544,37.944,4.944,2.1399999999999997,?,3.104,0.1200000000000001,?,2.0839999999999996,2.048,4.420000000000001,24.88
SAT-Race-2015-CNF/SAT_dat.k90.debugged.cnf.gz,1,397.984,31.22,36.208,28.372,34.736,41.248,5.22,2.332,?,3.436000000000001,0.2240000000000002,?,2.3920000000000003,2.2880000000000003,4.972,26.68
SAT-Race-2015-CNF/SAT_dat.k95-24_1_rule_3.cnf.gz,1,447.584,32.74,38.116,29.844,36.3,43.416,5.528,2.3600000000000003,?,3.4080000000000004,0.14000000000000057,?,2.4320000000000004,2.3440000000000003,4.9959999999999996,28.356
SAT-Race-2015-CNF/UCG-15-10p1.cnf.gz,1,42.024,9.164,14.2,6.188,9.112,10.72,0.924,0.388,2.032,0.4959999999999999,0.0040000000000000036,2.2800000000000002,0.42800000000000005,0.33199999999999996,0.6,5.632
SAT-Race-2015-CNF/UCG-20-10p0.cnf.gz,1,57.584,10.664,15.516,7.46,10.524,12.884,1.228,0.5720000000000001,2.92,0.5640000000000001,0.03200000000000003,3.444,0.528,0.476,0.8280000000000001,8.584
SAT-Race-2015-CNF/UCG-20-10p1.cnf.gz,1,62.212,10.984,16.084,8.1,11.492,13.052,1.296,0.504,3.2199999999999998,0.5959999999999999,0.02400000000000002,3.7639999999999993,0.48,0.488,0.776,9.744
SAT-Race-2015-CNF/UCG-20-5p0.cnf.gz,1,49.784,9.96,15.02,7.068,10.008,12.072,1.048,0.46399999999999997,2.596,0.5919999999999999,0.028000000000000025,3.08,0.46399999999999997,0.3759999999999999,0.704,6.164
SAT-Race-2015-CNF/UR-15-10p1.cnf.gz,1,44.148,9.444,14.372,6.4,9.204,11.012,0.912,0.396,2.032,0.5479999999999999,0.01200000000000001,2.3160000000000003,0.44800000000000006,0.352,0.62,5.24
SAT-Race-2015-CNF/UR-20-10p0.cnf.gz,1,57.008,10.012,15.088,7.076,10.348,12.64,1.24,0.268,2.9479999999999995,0.3320000000000001,0.02400000000000002,3.436,0.248,0.484,0.552,6.12
SAT-Race-2015-CNF/aaai10-planning-ipc5-TPP-21-step11.cnf.gz,1,38.136,7.032,12.06,4.044,6.976,8.192,0.572,0.17600000000000005,3.084,0.18800000000000006,0,1.892,0.276,0.3440000000000001,0.404,24.824
SAT-Race-2015-CNF/aaai10-planning-ipc5-pathways-13-step17.cnf.gz,1,3.736,5.496,10.508,2.512,5.092,5.696,0.112,0.044,0.32,0.044,0.0,0.29200000000000004,0.052000000000000005,0.059999999999999984,0.08,11.232
SAT-Race-2015-CNF/aaai10-planning-ipc5-pathways-17-step20.cnf.gz,1,9.612,5.992,10.988,3.012,5.52,4.784,0.228,0.07999999999999999,0.7000000000000001,0.096,0.0,0.656,0.10400000000000001,0.13599999999999998,0.16,24.908
SAT-Race-2015-CNF/aes_24_4_keyfind_5.cnf.gz,1,14.624,5.012,0.096,2.012,4.408,0.2,0.016,0,0.2,0.0,0,0.14,0.0,0.004,0.0,0.052
SAT-Race-2015-CNF/aes_32_2_keyfind_1.cnf.gz,1,12.82,5.008,0.08,2.012,4.5,0.136,0.012,0.0,0.15999999999999998,0.0,0.0,0.116,0.004,0.008,0.004,0.032
SAT-Race-2015-CNF/aes_32_3_keyfind_1.cnf.gz,1,0.072,5,0.036,2.008,4.912,0.024,0.008,0.004,0.004,0.004,0.0,0.008,0.004,0.0,0.004,0.008
SAT-Race-2015-CNF/aes_64_1_keyfind_1.cnf.gz,1,0.184,4.996,0.032,2.016,4.844,0.032,0.008,0.004,0.012,0.0,0.0,0.012,0.004,0.0,0.0,0.004
SAT-Race-2015-CNF/aes_id.cnf.gz,1,54.764,10.552,15.592,7.656,11,13.528,1.16,0.492,5.8,0.5920000000000001,0.01200000000000001,6.4879999999999995,0.43600000000000017,0.3840000000000001,1.0040000000000002,6.264
SAT-Race-2015-CNF/atco_enc1_opt1_04_32.cnf.gz,1,23.868,7.284,12.368,4.272,7.184,8.84,0.484,0.11599999999999999,?,0.15600000000000003,0.0040000000000000036,29.128,0.19200000000000006,0.38,0.26,3.1
SAT-Race-2015-CNF/atco_enc1_opt1_10_15.cnf.gz,1,22.228,6.268,11.292,3.228,5.732,6.78,0.224,0.07999999999999999,14.799999999999999,0.096,0.0040000000000000036,4.359999999999999,0.096,0.13599999999999998,0.148,1.588
SAT-Race-2015-CNF/atco_enc1_opt1_10_21.cnf.gz,1,22.332,6.312,11.332,3.292,5.748,6.932,0.236,0.08000000000000002,15.299999999999999,0.09200000000000003,0.0040000000000000036,4.424,0.09600000000000003,0.14400000000000002,0.15200000000000002,1.7
SAT-Race-2015-CNF/atco_enc1_opt2_10_14.cnf.gz,1,20.528,5.372,10.396,2.384,4.848,5.668,0.136,0.011999999999999983,14.856000000000002,0.01999999999999999,0,4.08,0.03999999999999998,0.092,0.03999999999999998,0.608
SAT-Race-2015-CNF/atco_enc1_opt2_10_16.cnf.gz,1,20.572,5.404,10.404,2.368,4.824,5.696,0.132,0.027999999999999997,14.88,0.027999999999999997,0.0040000000000000036,4.176,0.043999999999999984,0.11199999999999999,0.04799999999999999,0.656
SAT-Race-2015-CNF/atco_enc1_opt2_20_12.cnf.gz,1,74.148,23.044,28.14,19.968,29.896,34.148,5.028,0.5600000000000005,?,0.8040000000000003,0.05600000000000005,?,1.3040000000000003,3.080000000000001,1.8520000000000003,25.464
SAT-Race-2015-CNF/atco_enc2_opt2_05_9.cnf.gz,1,21.816,6.464,11.496,3.468,6.192,7.724,0.32,0.05199999999999999,?,0.068,0.0040000000000000036,27.068,0.12,0.27999999999999997,0.136,1.82
SAT-Race-2015-CNF/atco_enc2_opt2_10_21.cnf.gz,1,20.972,5.78,10.808,2.788,5.208,6.208,0.14,0.027999999999999997,15.0,0.03199999999999997,0.0,4.224,0.04799999999999999,0.11199999999999999,0.06,1.18
SAT-Race-2015-CNF/atco_enc2_opt2_20_11.cnf.gz,1,73.528,22.812,27.892,20.004,29.824,33.452,5.008,0.5880000000000001,?,0.7999999999999998,0.06400000000000006,?,1.3239999999999998,3.111999999999999,1.8600000000000003,25.756
SAT-Race-2015-CNF/atco_enc3_opt1_13_48.cnf.gz,1,4052.48,19.692,24.688,17.2,25.176,30.844,5.1,2.2680000000000007,?,2.46,0.0600000000000005,?,1.9880000000000004,1.4560000000000004,3.8840000000000003,28.86
SAT-Race-2015-CNF/atco_enc3_opt2_10_12.cnf.gz,1,1633.9,14.832,19.84,12.176,18.068,22.124,3.604,1.7039999999999997,?,1.8559999999999999,0.05600000000000005,?,1.3840000000000003,0.9279999999999999,3.2880000000000003,12.044
SAT-Race-2015-CNF/atco_enc3_opt2_10_14.cnf.gz,1,1832.42,14.948,19.812,12.136,18.124,21.96,3.62,1.7080000000000002,?,1.88,0.05600000000000005,?,1.3919999999999995,0.9319999999999995,3.4559999999999995,12.396
SAT-Race-2015-CNF/atco_enc3_opt2_18_44.cnf.gz,1,1930.45,15.628,20.804,13.852,20.18,24.448,3.812,1.7920000000000003,?,1.9200000000000004,0.08000000000000007,?,1.48,1.1,3.0240000000000005,21.7
SAT-Race-2015-CNF/beempgsol2b1.cnf.gz,1,15.664,5.456,7.488,2.456,5.06,1.028,0.068,0.03599999999999999,0.16,0.048,0.00399999999999999,0.18,0.032,0.01999999999999999,0.06,0.904
SAT-Race-2015-CNF/beempgsol5b1.cnf.gz,1,15.78,5.456,7.536,2.472,5.084,1.056,0.076,0.04000000000000001,0.16799999999999998,0.052000000000000005,0.0,0.192,0.027999999999999997,0.020000000000000004,0.05600000000000001,0.908
SAT-Race-2015-CNF/bjrb07amba10andenv.cnf.gz,1,37.816,13.604,18.712,10.564,12.952,14.576,0.536,0.2839999999999999,?,1.204,0,?,0.244,0.15599999999999992,0.5999999999999999,9.884
