@RELATION FEATURE_VALUES_MaxSAT-2012-pms

@ATTRIBUTE instance_id STRING

@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE numVars NUMERIC
@ATTRIBUTE numClauses NUMERIC
@ATTRIBUTE perc_soft NUMERIC
@ATTRIBUTE soft_mean NUMERIC
@ATTRIBUTE soft_std NUMERIC
@ATTRIBUTE soft_min NUMERIC
@ATTRIBUTE soft_max NUMERIC
@ATTRIBUTE var_clauses_ratio NUMERIC
@ATTRIBUTE vcg_var_mean NUMERIC
@ATTRIBUTE vcg_var_std NUMERIC
@ATTRIBUTE vcg_var_min NUMERIC
@ATTRIBUTE vcg_var_max NUMERIC
@ATTRIBUTE vcg_var_spread NUMERIC
@ATTRIBUTE vcg_cls_mean NUMERIC
@ATTRIBUTE vcg_cls_std NUMERIC
@ATTRIBUTE vcg_cls_min NUMERIC
@ATTRIBUTE vcg_cls_max NUMERIC
@ATTRIBUTE vcg_cls_spread NUMERIC
@ATTRIBUTE pnr_var_mean NUMERIC
@ATTRIBUTE pnr_var_std NUMERIC
@ATTRIBUTE pnr_var_min NUMERIC
@ATTRIBUTE pnr_var_max NUMERIC
@ATTRIBUTE pnr_var_spread NUMERIC
@ATTRIBUTE pnr_cls_mean NUMERIC
@ATTRIBUTE pnr_cls_std NUMERIC
@ATTRIBUTE pnr_cls_min NUMERIC
@ATTRIBUTE pnr_cls_max NUMERIC
@ATTRIBUTE pnr_cls_spread NUMERIC
@ATTRIBUTE unary NUMERIC
@ATTRIBUTE binary NUMERIC
@ATTRIBUTE trinary NUMERIC
@ATTRIBUTE horn_mean NUMERIC
@ATTRIBUTE horn_std NUMERIC
@ATTRIBUTE horn_min NUMERIC
@ATTRIBUTE horn_max NUMERIC
@ATTRIBUTE horn_spread NUMERIC
@ATTRIBUTE horn NUMERIC

@DATA
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558418.cnf.wcnf,1,150,500,0.3,1,0,1,1,0.3,0.016,0.33323,0.006,0.03,0.024,0.016,0.38188,0.00667,0.02,0.01333,0.57856,0.28195,0.2,1,0.8,0.66067,0.50496,0,1,1,0.3,0.3,1,0.00868,0.39358,0.002,0.022,0.02,0.634
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558419.cnf.wcnf,1,150,500,0.3,1,0,1,1,0.3,0.016,0.34095,0.004,0.044,0.04,0.016,0.38188,0.00667,0.02,0.01333,0.57699,0.29753,0.16667,1,0.83333,0.65733,0.50283,0,1,1,0.3,0.3,1,0.00868,0.38264,0.002,0.018,0.016,0.634
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558420.cnf.wcnf,1,150,500,0.3,1,0,1,1,0.3,0.016,0.30619,0.006,0.032,0.026,0.016,0.38188,0.00667,0.02,0.01333,0.55831,0.30867,0.22222,1,0.77778,0.638,0.53552,0,1,1,0.3,0.3,1,0.00928,0.38414,0.002,0.022,0.02,0.664
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558421.cnf.wcnf,1,150,500,0.3,1,0,1,1,0.3,0.016,0.30619,0.002,0.03,0.028,0.016,0.38188,0.00667,0.02,0.01333,0.56613,0.30146,0.14286,1,0.85714,0.646,0.51655,0,1,1,0.3,0.3,1,0.00908,0.36825,0.002,0.016,0.014,0.654
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558422.cnf.wcnf,1,150,500,0.3,1,0,1,1,0.3,0.016,0.29651,0.006,0.03,0.024,0.016,0.38188,0.00667,0.02,0.01333,0.57085,0.30578,0.14286,1,0.85714,0.654,0.52883,0,1,1,0.3,0.3,1,0.00908,0.39042,0.002,0.022,0.02,0.654
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558423.cnf.wcnf,1,150,500,0.3,1,0,1,1,0.3,0.016,0.29896,0.002,0.03,0.028,0.016,0.38188,0.00667,0.02,0.01333,0.57686,0.29899,0.18182,1,0.81818,0.662,0.49688,0,1,1,0.3,0.3,1,0.00908,0.37949,0.002,0.02,0.018,0.654
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558424.cnf.wcnf,1,150,500,0.3,1,0,1,1,0.3,0.016,0.31754,0.006,0.03,0.024,0.016,0.38188,0.00667,0.02,0.01333,0.59059,0.28325,0.16667,1,0.83333,0.66267,0.47928,0,1,1,0.3,0.3,1,0.00904,0.38381,0.002,0.02,0.018,0.652
benchmarks/pms_crafted/maxone/3sat/cnf3.150.350.558425.cnf.wcnf,1,150,500,0.3,1,0,1,1,0.3,0.016,0.3159,0.004,0.032,0.028,0.016,0.38188,0.00667,0.02,0.01333,0.57481,0.30953,0.14286,1,0.85714,0.64467,0.50281,0,1,1,0.3,0.3,1,0.00896,0.42251,0.002,0.02,0.018,0.648
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921271.cnf.wcnf,1,150,550,0.27273,1,0,1,1,0.27273,0.01636,0.29704,0.00545,0.03455,0.02909,0.01636,0.36289,0.00667,0.02,0.01333,0.56008,0.29624,0.1,1,0.9,0.63151,0.54385,0,1,1,0.27273,0.27273,1,0.00909,0.40858,0.00182,0.02,0.01818,0.63636
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921272.cnf.wcnf,1,150,550,0.27273,1,0,1,1,0.27273,0.01636,0.28458,0.00545,0.03091,0.02545,0.01636,0.36289,0.00667,0.02,0.01333,0.56084,0.28948,0.14286,1,0.85714,0.64182,0.50691,0,1,1,0.27273,0.27273,1,0.00902,0.38668,0.00182,0.02182,0.02,0.63273
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921273.cnf.wcnf,1,150,550,0.27273,1,0,1,1,0.27273,0.01636,0.28255,0.00545,0.02909,0.02364,0.01636,0.36289,0.00667,0.02,0.01333,0.5552,0.28101,0.125,1,0.875,0.62909,0.51472,0,1,1,0.27273,0.27273,1,0.00916,0.38873,0.00182,0.02364,0.02182,0.64
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921274.cnf.wcnf,1,150,550,0.27273,1,0,1,1,0.27273,0.01636,0.30116,0.00364,0.03091,0.02727,0.01636,0.36289,0.00667,0.02,0.01333,0.5599,0.29437,0.16667,1,0.83333,0.63515,0.52723,0,1,1,0.27273,0.27273,1,0.00887,0.39233,0.00182,0.02,0.01818,0.62545
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921275.cnf.wcnf,1,150,550,0.27273,1,0,1,1,0.27273,0.01636,0.31766,0.00545,0.03273,0.02727,0.01636,0.36289,0.00667,0.02,0.01333,0.55788,0.30639,0.09091,1,0.90909,0.63152,0.5316,0,1,1,0.27273,0.27273,1,0.00898,0.39958,0.00182,0.01818,0.01636,0.63091
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921276.cnf.wcnf,1,150,550,0.27273,1,0,1,1,0.27273,0.01636,0.3174,0.00545,0.02727,0.02182,0.01636,0.36289,0.00667,0.02,0.01333,0.5608,0.27716,0.2,1,0.8,0.63515,0.51668,0,1,1,0.27273,0.27273,1,0.0092,0.40259,0.00182,0.02182,0.02,0.64182
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921277.cnf.wcnf,1,150,550,0.27273,1,0,1,1,0.27273,0.01636,0.32305,0.00545,0.03455,0.02909,0.01636,0.36289,0.00667,0.02,0.01333,0.55588,0.27528,0.22222,1,0.77778,0.63636,0.51972,0,1,1,0.27273,0.27273,1,0.00938,0.41268,0.00182,0.02182,0.02,0.65091
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921278.cnf.wcnf,1,150,550,0.27273,1,0,1,1,0.27273,0.01636,0.31817,0.00545,0.03091,0.02545,0.01636,0.36289,0.00667,0.02,0.01333,0.56055,0.27864,0.14286,0.90909,0.76623,0.63939,0.51528,0,1,1,0.27273,0.27273,1,0.00927,0.40549,0.00182,0.02364,0.02182,0.64545
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921279.cnf.wcnf,1,150,550,0.27273,1,0,1,1,0.27273,0.01636,0.31479,0.00545,0.02909,0.02364,0.01636,0.36289,0.00667,0.02,0.01333,0.58729,0.30728,0.2,1,0.8,0.65576,0.50153,0,1,1,0.27273,0.27273,1,0.0084,0.43049,0.00182,0.02545,0.02364,0.60182
benchmarks/pms_crafted/maxone/3sat/cnf3.150.400.921280.cnf.wcnf,1,150,550,0.27273,1,0,1,1,0.27273,0.01636,0.31972,0.00364,0.03273,0.02909,0.01636,0.36289,0.00667,0.02,0.01333,0.56785,0.30874,0.16667,1,0.83333,0.64121,0.5078,0,1,1,0.27273,0.27273,1,0.00905,0.43346,0.00182,0.02,0.01818,0.63455
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284126.cnf.wcnf,1,150,600,0.25,1,0,1,1,0.25,0.01667,0.26633,0.00667,0.02833,0.02167,0.01667,0.34641,0.00667,0.02,0.01333,0.53045,0.28489,0.11111,1,0.88889,0.60667,0.56594,0,1,1,0.25,0.25,1,0.00933,0.34749,0.00167,0.01833,0.01667,0.63333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284127.cnf.wcnf,1,150,600,0.25,1,0,1,1,0.25,0.01667,0.28566,0.00667,0.03,0.02333,0.01667,0.34641,0.00667,0.02,0.01333,0.56374,0.27241,0.16667,1,0.83333,0.62944,0.51955,0,1,1,0.25,0.25,1,0.00887,0.3842,0.00167,0.01833,0.01667,0.61
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284128.cnf.wcnf,1,150,600,0.25,1,0,1,1,0.25,0.01667,0.33823,0.005,0.03667,0.03167,0.01667,0.34641,0.00667,0.02,0.01333,0.56223,0.29427,0.2,1,0.8,0.63167,0.52346,0,1,1,0.25,0.25,1,0.00913,0.41757,0.00167,0.02,0.01833,0.62333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284129.cnf.wcnf,1,150,600,0.25,1,0,1,1,0.25,0.01667,0.33086,0.00333,0.03167,0.02833,0.01667,0.34641,0.00667,0.02,0.01333,0.57071,0.29056,0.21429,1,0.78571,0.63111,0.52338,0,1,1,0.25,0.25,1,0.00933,0.38905,0.00167,0.02,0.01833,0.63333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284130.cnf.wcnf,1,150,600,0.25,1,0,1,1,0.25,0.01667,0.33066,0.005,0.03167,0.02667,0.01667,0.34641,0.00667,0.02,0.01333,0.55387,0.28681,0.14286,1,0.85714,0.62389,0.53656,0,1,1,0.25,0.25,1,0.00913,0.38837,0.00167,0.02,0.01833,0.62333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284131.cnf.wcnf,1,150,600,0.25,1,0,1,1,0.25,0.01667,0.28402,0.005,0.03,0.025,0.01667,0.34641,0.00667,0.02,0.01333,0.56711,0.30159,0.125,1,0.875,0.64222,0.50446,0,1,1,0.25,0.25,1,0.00823,0.39546,0.00167,0.01833,0.01667,0.57833
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284132.cnf.wcnf,1,150,600,0.25,1,0,1,1,0.25,0.01667,0.28071,0.00667,0.02833,0.02167,0.01667,0.34641,0.00667,0.02,0.01333,0.55953,0.29716,0.1,1,0.9,0.63167,0.50725,0,1,1,0.25,0.25,1,0.00907,0,0.00333,0.01667,0.01333,0.62
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284133.cnf.wcnf,1,150,600,0.25,1,0,1,1,0.25,0.01667,0.31644,0.005,0.03167,0.02667,0.01667,0.34641,0.00667,0.02,0.01333,0.5343,0.33651,0.09091,1,0.90909,0.61167,0.53979,0,1,1,0.25,0.25,1,0.00953,0.38679,0.00167,0.02,0.01833,0.64333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284134.cnf.wcnf,1,150,600,0.25,1,0,1,1,0.25,0.01667,0.28868,0.005,0.03,0.025,0.01667,0.34641,0.00667,0.02,0.01333,0.5396,0.2707,0.14286,0.85714,0.71429,0.61111,0.52946,0,1,1,0.25,0.25,1,0.00943,0.35443,0.00167,0.02167,0.02,0.63833
benchmarks/pms_crafted/maxone/3sat/cnf3.150.450.284135.cnf.wcnf,1,150,600,0.25,1,0,1,1,0.25,0.01667,0.28821,0.005,0.03,0.025,0.01667,0.34641,0.00667,0.02,0.01333,0.5506,0.31335,0.16667,1,0.83333,0.62389,0.53921,0,1,1,0.25,0.25,1,0.0093,0.36976,0.00167,0.01833,0.01667,0.63167
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646981.cnf.wcnf,1,150,650,0.23077,1,0,1,1,0.23077,0.01692,0.26515,0.00769,0.02923,0.02154,0.01692,0.33195,0.00667,0.02,0.01333,0.5202,0.25176,0.2,0.90909,0.70909,0.59333,0.55987,0,1,1,0.23077,0.23077,1,0.00972,0,0.00308,0.01692,0.01385,0.64
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646982.cnf.wcnf,1,150,650,0.23077,1,0,1,1,0.23077,0.01692,0.2869,0.00462,0.03231,0.02769,0.01692,0.33195,0.00667,0.02,0.01333,0.54462,0.26762,0.2,1,0.8,0.61077,0.53333,0,1,1,0.23077,0.23077,1,0.00935,0.3591,0.00154,0.02,0.01846,0.62154
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646983.cnf.wcnf,1,150,650,0.23077,1,0,1,1,0.23077,0.01692,0.27172,0.00615,0.02769,0.02154,0.01692,0.33195,0.00667,0.02,0.01333,0.55107,0.28751,0.2,1,0.8,0.61897,0.52327,0,1,1,0.23077,0.23077,1,0.00911,0.35137,0.00154,0.01846,0.01692,0.60923
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646984.cnf.wcnf,1,150,650,0.23077,1,0,1,1,0.23077,0.01692,0.27594,0.00615,0.03077,0.02462,0.01692,0.33195,0.00667,0.02,0.01333,0.53453,0.29777,0.14286,1,0.85714,0.60359,0.54787,0,1,1,0.23077,0.23077,1,0.00957,0.35847,0.00308,0.01846,0.01538,0.63231
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646985.cnf.wcnf,1,150,650,0.23077,1,0,1,1,0.23077,0.01692,0.31736,0.00615,0.03538,0.02923,0.01692,0.33195,0.00667,0.02,0.01333,0.52027,0.28888,0.21429,0.90909,0.69481,0.58564,0.57683,0,1,1,0.23077,0.23077,1,0.00985,0.39487,0.00308,0.02308,0.02,0.64615
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646986.cnf.wcnf,1,150,650,0.23077,1,0,1,1,0.23077,0.01692,0.2928,0.00308,0.03385,0.03077,0.01692,0.33195,0.00667,0.02,0.01333,0.54348,0.2685,0.16667,1,0.83333,0.60974,0.53565,0,1,1,0.23077,0.23077,1,0.00945,0.36998,0.00154,0.02,0.01846,0.62615
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646987.cnf.wcnf,1,150,650,0.23077,1,0,1,1,0.23077,0.01692,0.28148,0.00615,0.02923,0.02308,0.01692,0.33195,0.00667,0.02,0.01333,0.55629,0.24738,0.16667,1,0.83333,0.62154,0.53386,0,1,1,0.23077,0.23077,1,0.00886,0.38804,0.00154,0.01846,0.01692,0.59692
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646988.cnf.wcnf,1,150,650,0.23077,1,0,1,1,0.23077,0.01692,0.29598,0.00462,0.03538,0.03077,0.01692,0.33195,0.00667,0.02,0.01333,0.55627,0.26976,0.16667,0.9,0.73333,0.61692,0.52622,0,1,1,0.23077,0.23077,1,0.00954,0.40846,0.00154,0.02308,0.02154,0.63077
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646989.cnf.wcnf,1,150,650,0.23077,1,0,1,1,0.23077,0.01692,0.27654,0.00615,0.03231,0.02615,0.01692,0.33195,0.00667,0.02,0.01333,0.5373,0.26999,0.14286,1,0.85714,0.60615,0.55185,0,1,1,0.23077,0.23077,1,0.00963,0.33783,0.00154,0.02,0.01846,0.63538
benchmarks/pms_crafted/maxone/3sat/cnf3.150.500.646990.cnf.wcnf,1,150,650,0.23077,1,0,1,1,0.23077,0.01692,0.28478,0.00615,0.03231,0.02615,0.01692,0.33195,0.00667,0.02,0.01333,0.5473,0.27003,0.16667,1,0.83333,0.61436,0.53075,0,1,1,0.23077,0.23077,1,0.00917,0.3598,0.00154,0.01846,0.01692,0.61231
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009836.cnf.wcnf,1,150,700,0.21429,1,0,1,1,0.21429,0.01714,0.3,0.00571,0.02857,0.02286,0.01714,0.31914,0.00667,0.02,0.01333,0.54959,0.24437,0.1875,0.875,0.6875,0.61143,0.53605,0,1,1,0.21429,0.21429,1,0.00897,0.38486,0.00143,0.01714,0.01571,0.59143
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009837.cnf.wcnf,1,150,700,0.21429,1,0,1,1,0.21429,0.01714,0.23921,0.00857,0.02571,0.01714,0.01714,0.31914,0.00667,0.02,0.01333,0.54215,0.23742,0.23077,0.85714,0.62637,0.60619,0.53392,0,1,1,0.21429,0.21429,1,0.00911,0,0.00143,0.01571,0.01429,0.59857
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009838.cnf.wcnf,1,150,700,0.21429,1,0,1,1,0.21429,0.01714,0.25129,0.00571,0.03,0.02429,0.01714,0.31914,0.00667,0.02,0.01333,0.54112,0.24768,0.2,0.83333,0.63333,0.60762,0.53672,0,1,1,0.21429,0.21429,1,0.0092,0,0.00286,0.02,0.01714,0.60286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009839.cnf.wcnf,1,150,700,0.21429,1,0,1,1,0.21429,0.01714,0.25368,0.01,0.03,0.02,0.01714,0.31914,0.00667,0.02,0.01333,0.57385,0.25021,0.15789,0.91667,0.75877,0.62952,0.50761,0,1,1,0.21429,0.21429,1,0.00871,0,0.00286,0.01857,0.01571,0.57857
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009840.cnf.wcnf,1,150,700,0.21429,1,0,1,1,0.21429,0.01714,0.27403,0.00571,0.03,0.02429,0.01714,0.31914,0.00667,0.02,0.01333,0.54572,0.27099,0.11111,1,0.88889,0.60476,0.54638,0,1,1,0.21429,0.21429,1,0.00929,0.37168,0.00143,0.02143,0.02,0.60714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009841.cnf.wcnf,1,150,700,0.21429,1,0,1,1,0.21429,0.01714,0.29533,0.00429,0.03286,0.02857,0.01714,0.31914,0.00667,0.02,0.01333,0.51329,0.26363,0.125,1,0.875,0.57762,0.58243,0,1,1,0.21429,0.21429,1,0.01026,0.35566,0.00143,0.02143,0.02,0.65571
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009842.cnf.wcnf,1,150,700,0.21429,1,0,1,1,0.21429,0.01714,0.24814,0.00714,0.03,0.02286,0.01714,0.31914,0.00667,0.02,0.01333,0.55311,0.24907,0.25,1,0.75,0.61286,0.52603,0,1,1,0.21429,0.21429,1,0.00929,0.36439,0.00143,0.02143,0.02,0.60714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009843.cnf.wcnf,1,150,700,0.21429,1,0,1,1,0.21429,0.01714,0.28415,0.00714,0.03143,0.02429,0.01714,0.31914,0.00667,0.02,0.01333,0.54173,0.27314,0.2,1,0.8,0.60524,0.54251,0,1,1,0.21429,0.21429,1,0.00926,0.37578,0.00143,0.02143,0.02,0.60571
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009844.cnf.wcnf,1,150,700,0.21429,1,0,1,1,0.21429,0.01714,0.26475,0.00429,0.02857,0.02429,0.01714,0.31914,0.00667,0.02,0.01333,0.55767,0.28783,0.14286,1,0.85714,0.61429,0.54136,0,1,1,0.21429,0.21429,1,0.0092,0.37201,0.00143,0.01857,0.01714,0.60286
benchmarks/pms_crafted/maxone/3sat/cnf3.150.550.009845.cnf.wcnf,1,150,700,0.21429,1,0,1,1,0.21429,0.01714,0.27301,0.00857,0.03143,0.02286,0.01714,0.31914,0.00667,0.02,0.01333,0.52881,0.26809,0.15385,0.85714,0.7033,0.59619,0.55699,0,1,1,0.21429,0.21429,1,0.00969,0.38001,0.00143,0.02286,0.02143,0.62714
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372691.cnf.wcnf,1,150,750,0.2,1,0,1,1,0.2,0.01733,0.27247,0.008,0.02933,0.02133,0.01733,0.30769,0.00667,0.02,0.01333,0.53923,0.24784,0.22222,0.85714,0.63492,0.59733,0.55263,0,1,1,0.2,0.2,1,0.0096,0.35173,0.00267,0.02,0.01733,0.61333
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372692.cnf.wcnf,1,150,750,0.2,1,0,1,1,0.2,0.01733,0.26617,0.00667,0.03467,0.028,0.01733,0.30769,0.00667,0.02,0.01333,0.5528,0.2576,0.21429,1,0.78571,0.60844,0.52856,0,1,1,0.2,0.2,1,0.00923,0.36957,0.00267,0.02,0.01733,0.59467
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372693.cnf.wcnf,1,150,750,0.2,1,0,1,1,0.2,0.01733,0.27877,0.00533,0.03067,0.02533,0.01733,0.30769,0.00667,0.02,0.01333,0.53507,0.23713,0.14286,0.875,0.73214,0.59156,0.55015,0,1,1,0.2,0.2,1,0.00941,0.36944,0.00267,0.01867,0.016,0.604
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372694.cnf.wcnf,1,150,750,0.2,1,0,1,1,0.2,0.01733,0.28228,0.00667,0.02933,0.02267,0.01733,0.30769,0.00667,0.02,0.01333,0.55079,0.25195,0.2,0.91667,0.71667,0.60711,0.5297,0,1,1,0.2,0.2,1,0.00917,0.35362,0.004,0.01733,0.01333,0.592
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372695.cnf.wcnf,1,150,750,0.2,1,0,1,1,0.2,0.01733,0.24647,0.00667,0.03067,0.024,0.01733,0.30769,0.00667,0.02,0.01333,0.52826,0.26369,0.16667,1,0.83333,0.58756,0.57025,0,1,1,0.2,0.2,1,0.00952,0.35617,0.00133,0.02533,0.024,0.60933
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372696.cnf.wcnf,1,150,750,0.2,1,0,1,1,0.2,0.01733,0.25942,0.00667,0.032,0.02533,0.01733,0.30769,0.00667,0.02,0.01333,0.53882,0.26678,0.18182,0.92308,0.74126,0.59867,0.5447,0,1,1,0.2,0.2,1,0.00936,0.36613,0.00133,0.02,0.01867,0.60133
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372697.cnf.wcnf,1,150,750,0.2,1,0,1,1,0.2,0.01733,0.27635,0.00667,0.03467,0.028,0.01733,0.30769,0.00667,0.02,0.01333,0.56205,0.28228,0.125,0.90909,0.78409,0.61422,0.52107,0,1,1,0.2,0.2,1,0.00885,0.38309,0.00267,0.01867,0.016,0.576
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372698.cnf.wcnf,1,150,750,0.2,1,0,1,1,0.2,0.01733,0.22628,0.00667,0.02933,0.02267,0.01733,0.30769,0.00667,0.02,0.01333,0.54178,0.21501,0.21429,0.81818,0.6039,0.60356,0.53929,0,1,1,0.2,0.2,1,0.00917,0,0.00267,0.016,0.01333,0.592
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372699.cnf.wcnf,1,150,750,0.2,1,0,1,1,0.2,0.01733,0.25248,0.00667,0.03467,0.028,0.01733,0.30769,0.00667,0.02,0.01333,0.5348,0.25414,0.2,0.8,0.6,0.59778,0.5602,0,1,1,0.2,0.2,1,0.00965,0.33099,0.00267,0.02133,0.01867,0.616
benchmarks/pms_crafted/maxone/3sat/cnf3.150.600.372700.cnf.wcnf,1,150,750,0.2,1,0,1,1,0.2,0.01733,0.24807,0.008,0.02933,0.02133,0.01733,0.30769,0.00667,0.02,0.01333,0.52622,0.26427,0.1,0.84615,0.74615,0.58756,0.54877,0,1,1,0.2,0.2,1,0.00979,0.32955,0.00267,0.02133,0.01867,0.62267
benchmarks/pms_crafted/maxone/structured/3col100_5_1.shuffled.cnf.wcnf,1,200,1056,0.18939,1,0,1,1,0.18939,0.01613,0,0.0161,0.01705,0.00095,0.01613,0.38405,0.005,0.02,0.015,0.53373,0.21959,0.38889,0.66667,0.27778,0.59659,0.521,0,1,1,0.19508,0.28977,0.28977,0.00581,0,0.00189,0.00947,0.00758,0.47254
benchmarks/pms_crafted/maxone/structured/3col100_5_10.shuffled.cnf.wcnf,1,200,1056,0.18939,1,0,1,1,0.18939,0.01613,0,0.0161,0.01705,0.00095,0.01613,0.38405,0.005,0.02,0.015,0.5311,0.22081,0.41176,0.66667,0.2549,0.5973,0.51889,0,1,1,0.19508,0.28977,0.28977,0.0057,0,0.00189,0.00947,0.00758,0.46686
benchmarks/pms_crafted/maxone/structured/3col100_5_2.shuffled.cnf.wcnf,1,200,1056,0.18939,1,0,1,1,0.18939,0.01613,0,0.0161,0.01705,0.00095,0.01613,0.38405,0.005,0.02,0.015,0.52265,0.22407,0.38889,0.66667,0.27778,0.59138,0.52374,0,1,1,0.19508,0.28977,0.28977,0.00629,0,0.00189,0.01136,0.00947,0.49432
benchmarks/pms_crafted/maxone/structured/3col100_5_3.shuffled.cnf.wcnf,1,200,1056,0.18939,1,0,1,1,0.18939,0.01613,0,0.0161,0.01705,0.00095,0.01613,0.38405,0.005,0.02,0.015,0.52487,0.22326,0.41176,0.66667,0.2549,0.5928,0.51167,0,1,1,0.19508,0.28977,0.28977,0.00622,0,0.00189,0.01042,0.00852,0.49242
benchmarks/pms_crafted/maxone/structured/3col100_5_4.shuffled.cnf.wcnf,1,200,1056,0.18939,1,0,1,1,0.18939,0.01613,0,0.0161,0.01705,0.00095,0.01613,0.38405,0.005,0.02,0.015,0.53843,0.21717,0.38889,0.66667,0.27778,0.59943,0.51224,0,1,1,0.19508,0.28977,0.28977,0.00566,0,0.00189,0.01042,0.00852,0.46496
benchmarks/pms_crafted/maxone/structured/3col100_5_5.shuffled.cnf.wcnf,1,200,1056,0.18939,1,0,1,1,0.18939,0.01613,0,0.0161,0.01705,0.00095,0.01613,0.38405,0.005,0.02,0.015,0.52008,0.22487,0.38889,0.64706,0.25817,0.58902,0.53345,0,1,1,0.19508,0.28977,0.28977,0.00646,0,0.00189,0.00947,0.00758,0.50284
benchmarks/pms_crafted/maxone/structured/3col100_5_6.shuffled.cnf.wcnf,1,200,1056,0.18939,1,0,1,1,0.18939,0.01613,0,0.0161,0.01705,0.00095,0.01613,0.38405,0.005,0.02,0.015,0.52252,0.22405,0.41176,0.66667,0.2549,0.59138,0.53176,0,1,1,0.19508,0.28977,0.28977,0.00621,0,0.00189,0.01042,0.00852,0.48958
benchmarks/pms_crafted/maxone/structured/3col100_5_7.shuffled.cnf.wcnf,1,200,1056,0.18939,1,0,1,1,0.18939,0.01613,0,0.0161,0.01705,0.00095,0.01613,0.38405,0.005,0.02,0.015,0.52466,0.22338,0.38889,0.66667,0.27778,0.59186,0.52695,0,1,1,0.19508,0.28977,0.28977,0.00593,0,0.00189,0.01042,0.00852,0.47538
benchmarks/pms_crafted/maxone/structured/3col100_5_8.shuffled.cnf.wcnf,1,200,1056,0.18939,1,0,1,1,0.18939,0.01613,0,0.0161,0.01705,0.00095,0.01613,0.38405,0.005,0.02,0.015,0.52404,0.22357,0.41176,0.66667,0.2549,0.59304,0.51902,0,1,1,0.19508,0.28977,0.28977,0.00625,0,0.00284,0.01042,0.00758,0.49337
benchmarks/pms_crafted/maxone/structured/3col100_5_9.shuffled.cnf.wcnf,1,200,1056,0.18939,1,0,1,1,0.18939,0.01613,0,0.0161,0.01705,0.00095,0.01613,0.38405,0.005,0.02,0.015,0.52008,0.22487,0.38889,0.64706,0.25817,0.58902,0.52181,0,1,1,0.19508,0.28977,0.28977,0.00639,0,0.00284,0.01042,0.00758,0.49905
