@relation dd
@attribute instance_id string
@attribute repetition numeric
@attribute algorithm string
@attribute acc numeric
@attribute runstatus {ok, timeout, memout, not_applicable, crash, other}

@data
"174_solar-flare",1,"trees.FT_c1",0.987805,"ok"
"181_yeast",1,"trees.FT_c1",0.570081,"ok"
"182_satimage",1,"trees.FT_c1",0.864852,"ok"
"183_abalone",1,"trees.FT_c1",0.228633,"ok"
"185_baseball",1,"trees.FT_c1",0.934328,"ok"
"186_braziltourism",1,"trees.FT_c1",0.757282,"ok"
"187_wine",1,"trees.FT_c1",0.983146,"ok"
"188_eucalyptus",1,"trees.FT_c1",0.641304,"ok"
"18_mfeat-morphological",1,"trees.FT_c1",0.7395,"ok"
"1_anneal",1,"trees.FT_c1",0.991091,"ok"
"20_mfeat-pixel",1,"trees.FT_c1",0.943,"ok"
"21_car",1,"trees.FT_c1",0.943866,"ok"
"22_mfeat-zernike",1,"trees.FT_c1",0.816,"ok"
"23_cmc",1,"trees.FT_c1",0.514596,"ok"
"255_BNG(cmc)",1,"trees.FT_c1",0.552933,"ok"
"25_colic",1,"trees.FT_c1",0.853261,"ok"
"26_nursery",1,"trees.FT_c1",0.966898,"ok"
"275_meta_all.arff",1,"trees.FT_c1",0.647887,"ok"
"276_meta_batchincremental.arff",1,"trees.FT_c1",0.621622,"ok"
"277_meta_ensembles.arff",1,"trees.FT_c1",0.648649,"ok"
"278_meta_instanceincremental.arff",1,"trees.FT_c1",0.905405,"ok"
"279_meta_stream_intervals.arff",1,"trees.FT_c1",0.983704,"ok"
"27_colic",1,"trees.FT_c1",0.807065,"ok"
"285_flags",1,"trees.FT_c1",0.664948,"ok"
"28_optdigits",1,"trees.FT_c1",0.975267,"ok"
"292_Australian",1,"trees.FT_c1",0.857971,"ok"
"29_credit-a",1,"trees.FT_c1",0.833333,"ok"
"2_anneal",1,"trees.FT_c1",0.924276,"ok"
"307_vowel",1,"trees.FT_c1",0.912121,"ok"
"30_page-blocks",1,"trees.FT_c1",0.971496,"ok"
"310_mammography",1,"trees.FT_c1",0.98462,"ok"
"311_oil_spill",1,"trees.FT_c1",0.959445,"ok"
"312_scene",1,"trees.FT_c1",0.975073,"ok"
"313_spectrometer",1,"trees.FT_c1",0.506591,"ok"
"314_thyroid_sick",1,"trees.FT_c1",0.979586,"ok"
"316_yeast_ml8",1,"trees.FT_c1",0.974348,"ok"
"31_credit-g",1,"trees.FT_c1",0.702,"ok"
"329_hayes-roth",1,"trees.FT_c1",0.66875,"ok"
"32_pendigits",1,"trees.FT_c1",0.981168,"ok"
"333_monks-problems-1",1,"trees.FT_c1",0.951439,"ok"
"334_monks-problems-2",1,"trees.FT_c1",0.956739,"ok"
"335_monks-problems-3",1,"trees.FT_c1",0.98917,"ok"
"336_SPECT",1,"trees.FT_c1",0.820225,"ok"
"337_SPECTF",1,"trees.FT_c1",0.86533,"ok"
"338_grub-damage",1,"trees.FT_c1",0.412903,"ok"
"339_pasture",1,"trees.FT_c1",0.722222,"ok"
"33_cylinder-bands",1,"trees.FT_c1",0.774074,"ok"
"340_squash-stored",1,"trees.FT_c1",0.692308,"ok"
"342_squash-unstored",1,"trees.FT_c1",0.769231,"ok"
"343_white-clover",1,"trees.FT_c1",0.650794,"ok"
"346_aids",1,"trees.FT_c1",0.6,"ok"
"35_dermatology",1,"trees.FT_c1",0.969945,"ok"
"36_segment",1,"trees.FT_c1",0.967532,"ok"
"373_UNIX_user_data",1,"trees.FT_c1",0,"ok"
"375_JapaneseVowels",1,"trees.FT_c1",0.961048,"ok"
"377_synthetic_control",1,"trees.FT_c1",0.973333,"ok"
"37_diabetes",1,"trees.FT_c1",0.770833,"ok"
"38_sick",1,"trees.FT_c1",0.979586,"ok"
"39_ecoli",1,"trees.FT_c1",0.872024,"ok"
"3_kr-vs-kp",1,"trees.FT_c1",0.989049,"ok"
"40_sonar",1,"trees.FT_c1",0.75,"ok"
"41_glass",1,"trees.FT_c1",0.640187,"ok"
"43_haberman",1,"trees.FT_c1",0.735294,"ok"
"443_analcatdata_broadway",1,"trees.FT_c1",0.989474,"ok"
"444_analcatdata_boxing2",1,"trees.FT_c1",0.75,"ok"
"446_prnn_crabs",1,"trees.FT_c1",0.99,"ok"
"448_analcatdata_boxing1",1,"trees.FT_c1",0.833333,"ok"
"44_spambase",1,"trees.FT_c1",0.934579,"ok"
"450_analcatdata_lawsuit",1,"trees.FT_c1",0.981061,"ok"
"451_irish",1,"trees.FT_c1",0.988,"ok"
"452_analcatdata_broadwaymult",1,"trees.FT_c1",0.512281,"ok"
"453_analcatdata_bondrate",1,"trees.FT_c1",0.54386,"ok"
"454_analcatdata_halloffame",1,"trees.FT_c1",0.934328,"ok"
"455_cars",1,"trees.FT_c1",0.802956,"ok"
"457_prnn_cushings",1,"trees.FT_c1",0.444444,"ok"
"458_analcatdata_authorship",1,"trees.FT_c1",0.996433,"ok"
"459_analcatdata_asbestos",1,"trees.FT_c1",0.807229,"ok"
"461_analcatdata_creditscore",1,"trees.FT_c1",0.99,"ok"
"462_analcatdata_challenger",1,"trees.FT_c1",0.695652,"ok"
"463_backache",1,"trees.FT_c1",0.755556,"ok"
"464_prnn_synth",1,"trees.FT_c1",0.864,"ok"
"465_analcatdata_cyyoung8092",1,"trees.FT_c1",0.824742,"ok"
"466_schizo",1,"trees.FT_c1",0.667647,"ok"
"467_analcatdata_japansolvent",1,"trees.FT_c1",0.846154,"ok"
"468_confidence",1,"trees.FT_c1",0.819444,"ok"
"469_analcatdata_dmft",1,"trees.FT_c1",0.196989,"ok"
"46_splice",1,"trees.FT_c1",0.958934,"ok"
"470_profb",1,"trees.FT_c1",0.681548,"ok"
"472_lupus",1,"trees.FT_c1",0.747126,"ok"
"475_analcatdata_germangss",1,"trees.FT_c1",0.395,"ok"
"476_analcatdata_bankruptcy",1,"trees.FT_c1",0.86,"ok"
"477_fl2000",1,"trees.FT_c1",0.835821,"ok"
"478_collins",1,"trees.FT_c1",1,"ok"
"479_analcatdata_cyyoung9302",1,"trees.FT_c1",0.847826,"ok"
"480_prnn_viruses",1,"trees.FT_c1",0.967213,"ok"
"481_biomed",1,"trees.FT_c1",0.889952,"ok"
"488_colleges_aaup",1,"trees.FT_c1",0.81826,"ok"
"48_tae",1,"trees.FT_c1",0.562914,"ok"
"49_heart-c",1,"trees.FT_c1",0.811881,"ok"
"4_labor",1,"trees.FT_c1",0.947368,"ok"
"50_tic-tac-toe",1,"trees.FT_c1",0.946764,"ok"
"51_heart-h",1,"trees.FT_c1",0.806122,"ok"
"53_heart-statlog",1,"trees.FT_c1",0.792593,"ok"
"54_vehicle",1,"trees.FT_c1",0.79078,"ok"
"55_hepatitis",1,"trees.FT_c1",0.825806,"ok"
"57_hypothyroid",1,"trees.FT_c1",0.991782,"ok"
"59_ionosphere",1,"trees.FT_c1",0.908832,"ok"
"5_arrhythmia",1,"trees.FT_c1",0.681416,"ok"
"60_waveform-5000",1,"trees.FT_c1",0.8236,"ok"
"61_iris",1,"trees.FT_c1",0.973333,"ok"
"62_zoo",1,"trees.FT_c1",0.920792,"ok"
"679_rmftsa_sleepdata",1,"trees.FT_c1",0.516602,"ok"
"682_sleuth_ex2016",1,"trees.FT_c1",0.724138,"ok"
"683_sleuth_ex2015",1,"trees.FT_c1",0.7,"ok"
"685_visualizing_livestock",1,"trees.FT_c1",0.238462,"ok"
"694_diggle_table_a2",1,"trees.FT_c1",1,"ok"
"6_letter",1,"trees.FT_c1",0.89715,"ok"
"713_vineyard",1,"trees.FT_c1",0.788462,"ok"
"714_fruitfly",1,"trees.FT_c1",0.6,"ok"
"715_fri_c3_1000_25",1,"trees.FT_c1",0.893,"ok"
"716_fri_c3_100_50",1,"trees.FT_c1",0.53,"ok"
"717_rmftsa_ladata",1,"trees.FT_c1",0.879921,"ok"
"718_fri_c4_1000_100",1,"trees.FT_c1",0.806,"ok"
"719_veteran",1,"trees.FT_c1",0.737226,"ok"
"720_abalone",1,"trees.FT_c1",0.790041,"ok"
"721_pwLinear",1,"trees.FT_c1",0.84,"ok"
"722_pol",1,"trees.FT_c1",0.972533,"ok"
"723_fri_c4_1000_25",1,"trees.FT_c1",0.879,"ok"
"724_analcatdata_vineyard",1,"trees.FT_c1",0.850427,"ok"
"725_bank8FM",1,"trees.FT_c1",0.941406,"ok"
"726_fri_c2_100_5",1,"trees.FT_c1",0.84,"ok"
"728_analcatdata_supreme",1,"trees.FT_c1",0.992596,"ok"
"729_visualizing_slope",1,"trees.FT_c1",0.954545,"ok"
"730_fri_c1_250_5",1,"trees.FT_c1",0.888,"ok"
"731_baskball",1,"trees.FT_c1",0.666667,"ok"
"732_fri_c0_250_50",1,"trees.FT_c1",0.74,"ok"
"733_machine_cpu",1,"trees.FT_c1",0.947368,"ok"
"734_ailerons",1,"trees.FT_c1",0.872436,"ok"
"735_cpu_small",1,"trees.FT_c1",0.920044,"ok"
"736_visualizing_environmental",1,"trees.FT_c1",0.693694,"ok"
"737_space_ga",1,"trees.FT_c1",0.848407,"ok"
"738_pharynx",1,"trees.FT_c1",0.820513,"ok"
"739_sleep",1,"trees.FT_c1",0.693548,"ok"
"740_fri_c3_1000_10",1,"trees.FT_c1",0.896,"ok"
"741_rmftsa_sleepdata",1,"trees.FT_c1",0.739258,"ok"
"742_fri_c4_500_100",1,"trees.FT_c1",0.626,"ok"
"743_fri_c1_1000_5",1,"trees.FT_c1",0.875,"ok"
"744_fri_c3_250_5",1,"trees.FT_c1",0.86,"ok"
"745_auto_price",1,"trees.FT_c1",0.949686,"ok"
"746_fri_c1_250_25",1,"trees.FT_c1",0.764,"ok"
"747_servo",1,"trees.FT_c1",0.946108,"ok"
"748_analcatdata_wildcat",1,"trees.FT_c1",0.766871,"ok"
"749_fri_c3_500_5",1,"trees.FT_c1",0.888,"ok"
"750_pm10",1,"trees.FT_c1",0.532,"ok"
"751_fri_c4_1000_10",1,"trees.FT_c1",0.887,"ok"
"752_puma32H",1,"trees.FT_c1",0.851929,"ok"
"753_wisconsin",1,"trees.FT_c1",0.510309,"ok"
"754_fri_c0_100_5",1,"trees.FT_c1",0.85,"ok"
"755_sleuth_ex1605",1,"trees.FT_c1",0.790323,"ok"
"756_autoPrice",1,"trees.FT_c1",0.949686,"ok"
"757_meta",1,"trees.FT_c1",0.893939,"ok"
"758_analcatdata_election2000",1,"trees.FT_c1",0.970149,"ok"
"759_analcatdata_olympic2000",1,"trees.FT_c1",1,"ok"
"760_analcatdata_uktrainacc",1,"trees.FT_c1",0.870968,"ok"
"761_cpu_act",1,"trees.FT_c1",0.932617,"ok"
"762_fri_c2_100_10",1,"trees.FT_c1",0.76,"ok"
"763_fri_c0_250_10",1,"trees.FT_c1",0.792,"ok"
"764_analcatdata_apnea3",1,"trees.FT_c1",0.915556,"ok"
"765_analcatdata_apnea2",1,"trees.FT_c1",0.941053,"ok"
"766_fri_c1_500_50",1,"trees.FT_c1",0.738,"ok"
"767_analcatdata_apnea1",1,"trees.FT_c1",0.930526,"ok"
"768_fri_c3_100_25",1,"trees.FT_c1",0.67,"ok"
"769_fri_c1_250_50",1,"trees.FT_c1",0.66,"ok"
"770_strikes",1,"trees.FT_c1",0.9376,"ok"
"771_analcatdata_michiganacc",1,"trees.FT_c1",0.740741,"ok"
"772_quake",1,"trees.FT_c1",0.554178,"ok"
"773_fri_c0_250_25",1,"trees.FT_c1",0.788,"ok"
"774_disclosure_x_bias",1,"trees.FT_c1",0.537764,"ok"
"775_fri_c2_100_25",1,"trees.FT_c1",0.64,"ok"
"776_fri_c0_250_5",1,"trees.FT_c1",0.84,"ok"
"777_sleuth_ex1714",1,"trees.FT_c1",0.765957,"ok"
"778_bodyfat",1,"trees.FT_c1",0.996032,"ok"
"779_fri_c1_500_25",1,"trees.FT_c1",0.778,"ok"
"780_rabe_265",1,"trees.FT_c1",0.745098,"ok"
"782_rabe_266",1,"trees.FT_c1",0.933333,"ok"
"783_fri_c3_100_10",1,"trees.FT_c1",0.63,"ok"
"784_newton_hema",1,"trees.FT_c1",0.778571,"ok"
"785_wind_correlations",1,"trees.FT_c1",0.844444,"ok"
"786_cleveland",1,"trees.FT_c1",0.821782,"ok"
"787_witmer_census_1980",1,"trees.FT_c1",0.64,"ok"
"788_triazines",1,"trees.FT_c1",0.715054,"ok"
"789_fri_c1_100_10",1,"trees.FT_c1",0.7,"ok"
"790_elusage",1,"trees.FT_c1",0.836364,"ok"
"791_diabetes_numeric",1,"trees.FT_c1",0.651163,"ok"
"792_fri_c2_500_5",1,"trees.FT_c1",0.882,"ok"
"793_fri_c3_250_10",1,"trees.FT_c1",0.828,"ok"
"794_fri_c2_250_25",1,"trees.FT_c1",0.74,"ok"
"795_disclosure_x_tampered",1,"trees.FT_c1",0.516616,"ok"
"796_cpu",1,"trees.FT_c1",0.995215,"ok"
"797_fri_c4_1000_50",1,"trees.FT_c1",0.814,"ok"
"798_cholesterol",1,"trees.FT_c1",0.557756,"ok"
"799_fri_c0_1000_5",1,"trees.FT_c1",0.86,"ok"
"800_pyrim",1,"trees.FT_c1",0.905405,"ok"
"801_chscase_funds",1,"trees.FT_c1",0.659459,"ok"
"802_pbcseq",1,"trees.FT_c1",0.687404,"ok"
"803_delta_ailerons",1,"trees.FT_c1",0.937859,"ok"
"804_hutsof99_logis",1,"trees.FT_c1",0.7,"ok"
"805_fri_c4_500_50",1,"trees.FT_c1",0.622,"ok"
"806_fri_c3_1000_50",1,"trees.FT_c1",0.813,"ok"
"807_kin8nm",1,"trees.FT_c1",0.820801,"ok"
"808_fri_c0_100_10",1,"trees.FT_c1",0.81,"ok"
"810_pbc",1,"trees.FT_c1",0.655502,"ok"
"811_rmftsa_ctoarrivals",1,"trees.FT_c1",0.950758,"ok"
"812_fri_c1_100_25",1,"trees.FT_c1",0.59,"ok"
"813_fri_c3_1000_5",1,"trees.FT_c1",0.907,"ok"
"814_chscase_vine2",1,"trees.FT_c1",0.852564,"ok"
"815_chscase_vine1",1,"trees.FT_c1",0.846154,"ok"
"816_puma8NH",1,"trees.FT_c1",0.830322,"ok"
"817_diggle_table_a1",1,"trees.FT_c1",0.729167,"ok"
"818_diggle_table_a2",1,"trees.FT_c1",0.996774,"ok"
"819_delta_elevators",1,"trees.FT_c1",0.879584,"ok"
"820_chatfield_4",1,"trees.FT_c1",0.885106,"ok"
"821_house_16H",1,"trees.FT_c1",0.873683,"ok"
"822_cal_housing",1,"trees.FT_c1",0.870252,"ok"
"823_houses",1,"trees.FT_c1",0.980717,"ok"
"824_fri_c1_500_10",1,"trees.FT_c1",0.89,"ok"
"825_boston_corrected",1,"trees.FT_c1",0.855731,"ok"
"826_sensory",1,"trees.FT_c1",0.638889,"ok"
"827_disclosure_x_noise",1,"trees.FT_c1",0.518127,"ok"
"828_fri_c4_100_100",1,"trees.FT_c1",0.68,"ok"
"829_fri_c1_100_5",1,"trees.FT_c1",0.86,"ok"
"830_fri_c2_250_10",1,"trees.FT_c1",0.872,"ok"
"831_autoMpg",1,"trees.FT_c1",0.909548,"ok"
"832_fri_c3_250_25",1,"trees.FT_c1",0.724,"ok"
"833_bank32nh",1,"trees.FT_c1",0.78894,"ok"
"834_fri_c4_250_100",1,"trees.FT_c1",0.588,"ok"
"835_analcatdata_vehicle",1,"trees.FT_c1",0.791667,"ok"
"836_sleuth_case1102",1,"trees.FT_c1",0.5,"ok"
"837_fri_c1_1000_50",1,"trees.FT_c1",0.858,"ok"
"838_fri_c4_500_25",1,"trees.FT_c1",0.828,"ok"
"839_kdd_el_nino-small",1,"trees.FT_c1",0.933504,"ok"
"840_autoHorse",1,"trees.FT_c1",0.97561,"ok"
"841_stock",1,"trees.FT_c1",0.945263,"ok"
"842_analcatdata_runshoes",1,"trees.FT_c1",0.783333,"ok"
"843_house_8L",1,"trees.FT_c1",0.878862,"ok"
"844_breastTumor",1,"trees.FT_c1",0.524476,"ok"
"845_fri_c0_1000_10",1,"trees.FT_c1",0.855,"ok"
"846_elevators",1,"trees.FT_c1",0.897946,"ok"
"847_wind",1,"trees.FT_c1",0.849255,"ok"
"848_schlvote",1,"trees.FT_c1",0.789474,"ok"
"849_fri_c0_1000_25",1,"trees.FT_c1",0.845,"ok"
"850_fri_c0_100_50",1,"trees.FT_c1",0.72,"ok"
"851_tecator",1,"trees.FT_c1",0.941667,"ok"
"852_analcatdata_gsssexsurvey",1,"trees.FT_c1",0.742138,"ok"
"853_housing",1,"trees.FT_c1",0.869565,"ok"
"854_fishcatch",1,"trees.FT_c1",0.987342,"ok"
"855_fri_c4_500_10",1,"trees.FT_c1",0.816,"ok"
"857_bolts",1,"trees.FT_c1",0.9,"ok"
"858_hungarian",1,"trees.FT_c1",0.833333,"ok"
"859_analcatdata_gviolence",1,"trees.FT_c1",0.972973,"ok"
"860_vinnie",1,"trees.FT_c1",0.839474,"ok"
"861_auto93",1,"trees.FT_c1",0.849462,"ok"
"862_sleuth_ex2016",1,"trees.FT_c1",0.666667,"ok"
"863_fri_c4_250_10",1,"trees.FT_c1",0.696,"ok"
"864_sleuth_ex2015",1,"trees.FT_c1",0.783333,"ok"
"865_analcatdata_neavote",1,"trees.FT_c1",0.93,"ok"
"866_fri_c2_1000_50",1,"trees.FT_c1",0.834,"ok"
"867_visualizing_livestock",1,"trees.FT_c1",0.846154,"ok"
"868_fri_c4_100_25",1,"trees.FT_c1",0.65,"ok"
"869_fri_c2_500_10",1,"trees.FT_c1",0.898,"ok"
"870_fri_c1_500_5",1,"trees.FT_c1",0.864,"ok"
"871_pollen",1,"trees.FT_c1",0.50026,"ok"
"872_boston",1,"trees.FT_c1",0.865613,"ok"
"873_fri_c3_250_50",1,"trees.FT_c1",0.576,"ok"
"874_rabe_131",1,"trees.FT_c1",1,"ok"
"875_analcatdata_chlamydia",1,"trees.FT_c1",0.92,"ok"
"876_fri_c1_100_50",1,"trees.FT_c1",0.58,"ok"
"877_fri_c2_250_50",1,"trees.FT_c1",0.632,"ok"
"878_fri_c4_100_10",1,"trees.FT_c1",0.77,"ok"
"879_fri_c2_500_25",1,"trees.FT_c1",0.842,"ok"
"880_mu284",1,"trees.FT_c1",0.992958,"ok"
"882_pollution",1,"trees.FT_c1",0.85,"ok"
"884_fri_c0_500_5",1,"trees.FT_c1",0.856,"ok"
"885_transplant",1,"trees.FT_c1",0.984733,"ok"
"886_no2",1,"trees.FT_c1",0.568,"ok"
"887_mbagrade",1,"trees.FT_c1",0.672131,"ok"
"888_fri_c0_500_50",1,"trees.FT_c1",0.758,"ok"
"889_fri_c0_100_25",1,"trees.FT_c1",0.73,"ok"
"890_cloud",1,"trees.FT_c1",0.685185,"ok"
"891_sleuth_case1202",1,"trees.FT_c1",0.827957,"ok"
"892_sleuth_case1201",1,"trees.FT_c1",0.94,"ok"
"893_visualizing_hamster",1,"trees.FT_c1",0.534247,"ok"
"894_rabe_148",1,"trees.FT_c1",0.939394,"ok"
"895_chscase_geyser1",1,"trees.FT_c1",0.900901,"ok"
"896_fri_c3_500_25",1,"trees.FT_c1",0.8,"ok"
"897_colleges_aaup",1,"trees.FT_c1",0.989664,"ok"
"898_hip",1,"trees.FT_c1",0.814815,"ok"
"899_analcatdata_negotiation",1,"trees.FT_c1",0.836957,"ok"
"900_chscase_census6",1,"trees.FT_c1",0.5875,"ok"
"902_sleuth_case2002",1,"trees.FT_c1",0.673469,"ok"
"903_fri_c2_1000_25",1,"trees.FT_c1",0.881,"ok"
"904_fri_c0_1000_50",1,"trees.FT_c1",0.801,"ok"
"905_chscase_adopt",1,"trees.FT_c1",0.794872,"ok"
"906_chscase_census5",1,"trees.FT_c1",0.5,"ok"
"907_chscase_census4",1,"trees.FT_c1",0.515,"ok"
"908_chscase_census3",1,"trees.FT_c1",0.51,"ok"
"909_chscase_census2",1,"trees.FT_c1",0.475,"ok"
"910_fri_c1_1000_10",1,"trees.FT_c1",0.908,"ok"
"911_fri_c2_250_5",1,"trees.FT_c1",0.84,"ok"
"912_fri_c2_1000_5",1,"trees.FT_c1",0.932,"ok"
"913_fri_c2_1000_10",1,"trees.FT_c1",0.916,"ok"
"914_balloon",1,"trees.FT_c1",0.984508,"ok"
"915_plasma_retinol",1,"trees.FT_c1",0.6,"ok"
"916_fri_c3_100_5",1,"trees.FT_c1",0.71,"ok"
"917_fri_c1_1000_25",1,"trees.FT_c1",0.855,"ok"
"918_fri_c4_250_50",1,"trees.FT_c1",0.648,"ok"
"919_rabe_166",1,"trees.FT_c1",0.975,"ok"
"920_fri_c2_500_50",1,"trees.FT_c1",0.836,"ok"
"921_analcatdata_seropositive",1,"trees.FT_c1",0.962121,"ok"
"922_fri_c2_100_50",1,"trees.FT_c1",0.75,"ok"
"923_visualizing_soil",1,"trees.FT_c1",0.999884,"ok"
"924_humandevel",1,"trees.FT_c1",0.892308,"ok"
"925_visualizing_galaxy",1,"trees.FT_c1",0.95356,"ok"
"926_fri_c0_500_25",1,"trees.FT_c1",0.758,"ok"
"927_hutsof99_child_witness",1,"trees.FT_c1",0.738095,"ok"
"928_rabe_97",1,"trees.FT_c1",0.913043,"ok"
"929_rabe_176",1,"trees.FT_c1",0.642857,"ok"
"930_colleges_usnews",1,"trees.FT_c1",0.707373,"ok"
"931_disclosure_z",1,"trees.FT_c1",0.557402,"ok"
"932_fri_c4_100_50",1,"trees.FT_c1",0.5,"ok"
"933_fri_c4_250_25",1,"trees.FT_c1",0.76,"ok"
"934_socmob",1,"trees.FT_c1",0.929066,"ok"
"935_fri_c1_250_10",1,"trees.FT_c1",0.832,"ok"
"936_fri_c3_500_10",1,"trees.FT_c1",0.864,"ok"
"937_fri_c3_500_50",1,"trees.FT_c1",0.696,"ok"
"938_sleuth_ex1221",1,"trees.FT_c1",0.833333,"ok"
"939_chscase_whale",1,"trees.FT_c1",1,"ok"
"941_lowbwt",1,"trees.FT_c1",0.825397,"ok"
"942_chscase_health",1,"trees.FT_c1",0.54,"ok"
"943_fri_c0_500_10",1,"trees.FT_c1",0.848,"ok"
"944_echoMonths",1,"trees.FT_c1",0.769231,"ok"
"945_kidney",1,"trees.FT_c1",0.723684,"ok"
"946_visualizing_ethanol",1,"trees.FT_c1",0.465909,"ok"
"947_arsenic-male-bladder",1,"trees.FT_c1",0.980322,"ok"
"948_quake",1,"trees.FT_c1",0.554178,"ok"
"949_arsenic-female-bladder",1,"trees.FT_c1",0.851521,"ok"
"950_arsenic-female-lung",1,"trees.FT_c1",0.991055,"ok"
"951_arsenic-male-lung",1,"trees.FT_c1",1,"ok"
"952_prnn_fglass",1,"trees.FT_c1",0.626168,"ok"
"954_spectrometer",1,"trees.FT_c1",0.973635,"ok"
"955_tae",1,"trees.FT_c1",0.721854,"ok"
"956_molecular-biology_promoters",1,"trees.FT_c1",0.537736,"ok"
"957_braziltourism",1,"trees.FT_c1",0.786408,"ok"
"958_segment",1,"trees.FT_c1",0.996104,"ok"
"959_nursery",1,"trees.FT_c1",1,"ok"
"961_analcatdata_broadwaymult",1,"trees.FT_c1",0.761404,"ok"
"962_mfeat-morphological",1,"trees.FT_c1",0.9985,"ok"
"963_heart-h",1,"trees.FT_c1",0.833333,"ok"
"964_pasture",1,"trees.FT_c1",0.833333,"ok"
"965_zoo",1,"trees.FT_c1",1,"ok"
"966_analcatdata_halloffame",1,"trees.FT_c1",0.945522,"ok"
"967_cars",1,"trees.FT_c1",0.876847,"ok"
"968_analcatdata_birthday",1,"trees.FT_c1",0.876712,"ok"
"969_iris",1,"trees.FT_c1",1,"ok"
"970_analcatdata_authorship",1,"trees.FT_c1",0.988109,"ok"
"971_mfeat-fourier",1,"trees.FT_c1",0.999,"ok"
"972_squash-stored",1,"trees.FT_c1",0.788462,"ok"
"973_wine",1,"trees.FT_c1",0.966292,"ok"
"974_hayes-roth",1,"trees.FT_c1",0.840909,"ok"
"975_autos",1,"trees.FT_c1",0.878049,"ok"
"976_kdd_JapaneseVowels",1,"trees.FT_c1",0.981327,"ok"
"977_letter",1,"trees.FT_c1",0.98915,"ok"
"978_mfeat-factors",1,"trees.FT_c1",0.9955,"ok"
"979_waveform-5000",1,"trees.FT_c1",0.8538,"ok"
"980_optdigits",1,"trees.FT_c1",0.988078,"ok"
"982_heart-c",1,"trees.FT_c1",0.805281,"ok"
"983_cmc",1,"trees.FT_c1",0.694501,"ok"
"984_analcatdata_draft",1,"trees.FT_c1",0.907104,"ok"
"985_squash-unstored",1,"trees.FT_c1",0.711538,"ok"
"987_collins",1,"trees.FT_c1",1,"ok"
"988_fl2000",1,"trees.FT_c1",0.880597,"ok"
"989_anneal",1,"trees.FT_c1",0.918708,"ok"
"990_eucalyptus",1,"trees.FT_c1",0.732337,"ok"
"991_car",1,"trees.FT_c1",0.965278,"ok"
"992_analcatdata_broadway",1,"trees.FT_c1",1,"ok"
"993_kdd_ipums_la_97-small",1,"trees.FT_c1",0.965237,"ok"
"994_vehicle",1,"trees.FT_c1",0.957447,"ok"
"995_mfeat-zernike",1,"trees.FT_c1",0.9915,"ok"
"996_prnn_fglass",1,"trees.FT_c1",0.742991,"ok"
"997_balance-scale",1,"trees.FT_c1",0.9504,"ok"
"998_analcatdata_bondrate",1,"trees.FT_c1",0.596491,"ok"
"9_autos",1,"trees.FT_c1",0.75122,"ok"
"1000_hypothyroid",1,"trees.DecisionStump_c1",0.979056,"ok"
"1002_kdd_ipums_la_98-small",1,"trees.DecisionStump_c1",0.894322,"ok"
"1004_kdd_synthetic_control",1,"trees.DecisionStump_c1",0.983333,"ok"
"1005_glass",1,"trees.DecisionStump_c1",0.700935,"ok"
"1006_lymph",1,"trees.DecisionStump_c1",0.797297,"ok"
"1007_bridges",1,"trees.DecisionStump_c1",0.785047,"ok"
"1009_white-clover",1,"trees.DecisionStump_c1",0.52381,"ok"
"1010_dermatology",1,"trees.DecisionStump_c1",0.969945,"ok"
"1011_ecoli",1,"trees.DecisionStump_c1",0.866071,"ok"
"1012_flags",1,"trees.DecisionStump_c1",0.64433,"ok"
"1013_analcatdata_challenger",1,"trees.DecisionStump_c1",0.934783,"ok"
"1014_analcatdata_dmft",1,"trees.DecisionStump_c1",0.805521,"ok"
"1015_confidence",1,"trees.DecisionStump_c1",0.833333,"ok"
"1016_vowel",1,"trees.DecisionStump_c1",0.946465,"ok"
"1017_arrhythmia",1,"trees.DecisionStump_c1",0.612832,"ok"
"1018_kdd_ipums_la_99-small",1,"trees.DecisionStump_c1",0.935776,"ok"
"1019_pendigits",1,"trees.DecisionStump_c1",0.895924,"ok"
"1020_mfeat-karhunen",1,"trees.DecisionStump_c1",0.9,"ok"
"1021_page-blocks",1,"trees.DecisionStump_c1",0.899872,"ok"
"1022_mfeat-pixel",1,"trees.DecisionStump_c1",0.9,"ok"
"1025_analcatdata_germangss",1,"trees.DecisionStump_c1",0.79,"ok"
"1026_grub-damage",1,"trees.DecisionStump_c1",0.729032,"ok"
"1036_sylva_agnostic",1,"trees.DecisionStump_c1",0.938451,"ok"
"1037_ada_prior",1,"trees.DecisionStump_c1",0.751863,"ok"
"1038_gina_agnostic",1,"trees.DecisionStump_c1",0.732987,"ok"
"1039_hiva_agnostic",1,"trees.DecisionStump_c1",0.964767,"ok"
"1040_sylva_prior",1,"trees.DecisionStump_c1",0.938451,"ok"
"1041_gina_prior2",1,"trees.DecisionStump_c1",0.207901,"ok"
"1042_gina_prior",1,"trees.DecisionStump_c1",0.733564,"ok"
"1043_ada_agnostic",1,"trees.DecisionStump_c1",0.751863,"ok"
"1044_eye_movements",1,"trees.DecisionStump_c1",0.420721,"ok"
"1045_kc1-top5",1,"trees.DecisionStump_c1",0.917241,"ok"
"1046_mozilla4",1,"trees.DecisionStump_c1",0.93432,"ok"
"1048_jEdit_4.2_4.3",1,"trees.DecisionStump_c1",0.566396,"ok"
"1049_pc4",1,"trees.DecisionStump_c1",0.877915,"ok"
