@relation Feature_Runstatus_BBOB_2013_Master_Thesis

@attribute instance_id string
@attribute repetition numeric
@attribute initial_design {ok,timeout,memout,presolved,crash,other,unknown}
@attribute meta {ok,timeout,memout,presolved,crash,other,unknown}
@attribute convexity {ok,timeout,memout,presolved,crash,other,unknown}
@attribute y_distr {ok,timeout,memout,presolved,crash,other,unknown}
@attribute levelset {ok,timeout,memout,presolved,crash,other,unknown}
@attribute local_search {ok,timeout,memout,presolved,crash,other,unknown}
@attribute curvature {ok,timeout,memout,presolved,crash,other,unknown}

@data
BBOB_dim03_fid01_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid05_iid02,1,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid05_iid02,2,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid05_iid02,3,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid05_iid02,4,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid05_iid02,5,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid05_iid02,6,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid05_iid02,7,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid05_iid02,8,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid05_iid02,9,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid05_iid02,10,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid06_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid06_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid06_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid06_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid06_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid06_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid06_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid06_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid06_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid06_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid07_iid02,1,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid07_iid02,2,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid07_iid02,3,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid07_iid02,4,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid07_iid02,5,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid07_iid02,6,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid07_iid02,7,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid07_iid02,8,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid07_iid02,9,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid07_iid02,10,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid08_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid08_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid08_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid08_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid08_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid08_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid08_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid08_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid08_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid08_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid12_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid12_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid12_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid12_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid12_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid12_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid12_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid12_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid12_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid12_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid13_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid13_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid13_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid13_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid13_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid13_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid13_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid13_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid13_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid13_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid14_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid14_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid14_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid14_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid14_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid14_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid14_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid14_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid14_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid14_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid15_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid15_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid15_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid15_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid15_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid15_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid15_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid15_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid15_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid15_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid16_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid16_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid16_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid16_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid16_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid16_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid16_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid16_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid16_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid16_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid17_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid17_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid17_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid17_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid17_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid17_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid17_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid17_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid17_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid17_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid18_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid18_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid18_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid18_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid18_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid18_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid18_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid18_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid18_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid18_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid19_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid19_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid19_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid19_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid19_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid19_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid19_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid19_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid19_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid19_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid20_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid20_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid20_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid20_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid20_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid20_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid20_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid20_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid20_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid20_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid21_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid21_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid21_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid21_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid21_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid21_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid21_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid21_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid21_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid21_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid22_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid22_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid22_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid22_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid22_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid22_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid22_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid22_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid22_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid22_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid23_iid02,1,ok,ok,other,ok,ok,ok,ok
BBOB_dim03_fid23_iid02,2,ok,ok,other,ok,ok,ok,ok
BBOB_dim03_fid23_iid02,3,ok,ok,other,ok,ok,ok,ok
BBOB_dim03_fid23_iid02,4,ok,ok,other,ok,ok,ok,ok
BBOB_dim03_fid23_iid02,5,ok,ok,other,ok,ok,ok,ok
BBOB_dim03_fid23_iid02,6,ok,ok,other,ok,ok,ok,ok
BBOB_dim03_fid23_iid02,7,ok,ok,other,ok,ok,ok,ok
BBOB_dim03_fid23_iid02,8,ok,ok,other,ok,ok,ok,ok
BBOB_dim03_fid23_iid02,9,ok,ok,other,ok,ok,ok,ok
BBOB_dim03_fid23_iid02,10,ok,ok,other,ok,ok,ok,ok
BBOB_dim03_fid24_iid02,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid24_iid02,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid24_iid02,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid24_iid02,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid24_iid02,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid24_iid02,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid24_iid02,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid24_iid02,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid24_iid02,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid24_iid02,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid01_iid03,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid01_iid03,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid01_iid03,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid01_iid03,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid01_iid03,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid01_iid03,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid01_iid03,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid01_iid03,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid01_iid03,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid01_iid03,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid03,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid03,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid03,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid03,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid03,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid03,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid03,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid03,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid03,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid02_iid03,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid03,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid03,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid03,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid03,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid03,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid03,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid03,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid03,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid03,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid03_iid03,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid03,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid03,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid03,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid03,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid03,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid03,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid03,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid03,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid03,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid04_iid03,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid05_iid03,1,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid05_iid03,2,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid05_iid03,3,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid05_iid03,4,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid05_iid03,5,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid05_iid03,6,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid05_iid03,7,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid05_iid03,8,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid05_iid03,9,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid05_iid03,10,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid06_iid03,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid06_iid03,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid06_iid03,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid06_iid03,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid06_iid03,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid06_iid03,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid06_iid03,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid06_iid03,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid06_iid03,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid06_iid03,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid07_iid03,1,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid07_iid03,2,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid07_iid03,3,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid07_iid03,4,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid07_iid03,5,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid07_iid03,6,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid07_iid03,7,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid07_iid03,8,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid07_iid03,9,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid07_iid03,10,ok,ok,ok,ok,ok,ok,other
BBOB_dim03_fid08_iid03,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid08_iid03,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid08_iid03,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid08_iid03,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid08_iid03,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid08_iid03,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid08_iid03,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid08_iid03,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid08_iid03,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid08_iid03,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid03,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid03,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid03,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid03,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid03,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid03,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid03,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid03,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid03,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid09_iid03,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid03,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid03,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid03,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid03,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid03,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid03,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid03,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid03,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid03,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid10_iid03,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid03,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid03,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid03,3,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid03,4,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid03,5,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid03,6,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid03,7,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid03,8,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid03,9,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid11_iid03,10,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid12_iid03,1,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid12_iid03,2,ok,ok,ok,ok,ok,ok,ok
BBOB_dim03_fid12_iid03,3,ok,ok,ok,ok,ok,ok,ok
