@RELATION FEATURE_COSTS
@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@attribute DIA NUMERIC
@attribute LOBJOIS NUMERIC
@attribute BASE NUMERIC
@attribute UNIT NUMERIC
@attribute SP NUMERIC
@attribute LS NUMERIC
@attribute LP NUMERIC
@DATA
Timetable_C_331_E_45_Cl_22_S_26.cnf,1,10.060000000,2.170000000,52.07,3.630000000,11.250000000,5.77,?
size_5_5_5_i092_r12.cnf,1,0.410000000,2.000000000,2.86,0.010000000,0.200000000,5.0600000000000005,?
ncc_none_3001_7_3_3_1_31_435991723.cnf,1,10.320000000,9.870000000,?,2.890000000,?,11.95,?
combined-crypto1-wff-seed-101-wffvars-500-cryptocplx-31-overlap-2.cnf,1,0.720000000,2.000000000,20.12,0.020000000,0.490000000,4.66,?
b2005-p3-14x14c17h9-Ser6-0.cnf,1,?,?,?,?,?,?,?
atco_enc1_opt2_10_16.cnf,1,10.010000000,2.000000000,20.52,0.240000000,5.380000000,4.82,?
newpol7-6.cnf,1,10.010000000,2.000000000,22.410000000000004,7.950000000,2.310000000,4.52,?
jkkk-one-one-10-30-unsat.cnf,1,3.650000000,2.000000000,20.18,0.230000000,2.300000000,5.119999999999999,?
newpol6-7.cnf,1,10.010000000,2.000000000,21.810000000000002,4.820000000,2.610000000,4.51,?
170058143.cnf,1,0.010000000,2.000000000,0.01,0.000000000,0.010000000,6.300000000000001,?
dislog_a13_x13_n23.cnf,1,10.010000000,2.000000000,9.72,0.000000000,0.700000000,4.87,1085.180000000
combined-crypto1-wff-seed-8-wffvars-450-cryptocplx-40-overlap-2.cnf,1,0.990000000,2.000000000,20.060000000000002,0.020000000,0.620000000,4.720000000000001,?
DLTM_twitter249_74_10.cnf,1,10.010000000,2.000000000,6.75,0.020000000,1.210000000,4.640000000000001,?
ncc_none_12477_5_3_3_1_0_435991723.cnf,1,10.030000000,4.810000000,?,1.710000000,?,?,?
prime2209-84.cnf,1,0.400000000,2.000000000,2.56,0.000000000,0.940000000,4.77,60.200000000
apn-sbox6-cut4-helpbox26.cnf,1,10.010000000,2.010000000,28.52,6.990000000,4.760000000,4.52,?
grain-55-80-0s0-seed-125-45-init-40.cnf,1,1.510000000,2.000000000,20.12,0.320000000,0.990000000,4.36,?
Timetable_C_226_E_34_Cl_15_S_12.cnf,1,10.020000000,2.020000000,29.990000000000002,0.020000000,6.510000000,4.83,?
4g_6color_366_070_06.cnf,1,10.200000000,2.570000000,49.09,38.180000000,20.750000000,11.42,?
baseballcover14with25.cnf,1,?,?,?,?,?,?,?
sted1_0x0_n438-636.cnf,1,10.010000000,2.000000000,22.340000000000003,0.650000000,5.690000000,4.640000000000001,471.630000000
size_5_5_5_i041_r12.cnf,1,0.420000000,2.000000000,2.81,0.010000000,0.190000000,5.1899999999999995,?
Steiner-81-21-bce.cnf,1,0.060000000,2.000000000,10.02,0.000000000,0.690000000,5.12,?
ps_300_314_20.cnf,1,10.080000000,2.160000000,?,0.240000000,10.920000000,7.12,?
009-80-8.cnf,1,10.010000000,2.010000000,21.23,0.020000000,6.660000000,5.029999999999999,948.180000000
Kakuro-easy-127-ext.xml.hg_6.cnf,1,?,2.080000000,?,3.430000000,?,?,?
rbsat-v2400c266431gyes6.cnf,1,10.010000000,2.010000000,21.51,16.950000000,6.140000000,4.43,?
GreenTao_2-5-5_34308.cnf,1,10.010000000,2.060000000,24.0,0.120000000,7.460000000,5.470000000000001,?
170059081.cnf,1,0.010000000,2.000000000,0.01,0.000000000,0.000000000,6.25,?
size_4_5_5_i035_w31_r9.cnf,1,0.150000000,2.000000000,1.27,0.000000000,0.100000000,5.279999999999999,?
ncc_none_3_16_3_3_0_0_435991723.cnf,1,10.820000000,37.220000000,?,?,36.170000000,15.07,?
LED_round_29-32_faultAt_29_fault_injections_5_seed_1579630418.cnf,1,10.010000000,2.000000000,2.9,0.010000000,0.490000000,5.09,?
58-134003.cnf,1,10.010000000,2.080000000,23.31,1.820000000,6.830000000,5.12,?
schur-triples-7-90.cnf,1,10.010000000,2.010000000,23.46,1.610000000,6.630000000,4.779999999999999,?
ncc_none_12477_5_3_3_0_0_435991723.cnf,1,?,?,?,?,?,?,?
ccp-s8-facto4.cnf,1,1.420000000,2.000000000,25.48,0.820000000,2.380000000,4.4,?
abw-N-bcsstk07.mtx-w44.cnf,1,10.560000000,2.750000000,?,0.410000000,21.330000000,10.85,?
vlsat2_57038_10572502.dimacs.cnf,1,?,?,?,?,?,?,?
sv-comp19_prop-reachsafety.newton_2_2_true-unreach-call_true-termination.i-witness.cnf,1,10.010000000,2.000000000,30.080000000000002,0.070000000,6.580000000,4.640000000000001,?
simon03:sat02bis:k2fix_gr_2pinvar_w8.used-as.sat04-349.cnf,1,10.010000000,2.050000000,21.21,0.160000000,6.020000000,4.74,?
Steiner-15-7-bce.cnf,1,0.000000000,0.450000000,0.0,0.000000000,0.000000000,0.8,?
4g_6color_180_100_02.cnf,1,?,?,?,?,?,?,?
bv-term-small-rw_1220.smt2.cnf,1,1.840000000,2.000000000,1.33,0.050000000,0.160000000,5.42,?
IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf,1,10.030000000,2.000000000,23.51,1.030000000,5.150000000,4.640000000000001,?
f6bidw.cnf,1,10.010000000,2.000000000,23.43,1.490000000,5.760000000,4.74,438.140000000
mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,0.020000000,2.000000000,0.22,0.000000000,0.080000000,5.17,?
6g_5color_170_020_04.cnf,1,10.010000000,2.020000000,20.770000000000003,0.110000000,2.050000000,4.79,?
combined-crypto1-wff-seed-102-wffvars-500-cryptocplx-31-overlap-2.cnf,1,0.710000000,2.000000000,20.14,0.030000000,0.490000000,4.7,?
fermat-834855329100173267.cnf,1,3.530000000,2.000000000,1.29,0.060000000,0.340000000,4.97,?
abw-N-bcsstk07.mtx-w35.cnf,1,10.370000000,2.820000000,?,1.810000000,20.030000000,10.63,?
vlsat2_24450_2770239.dimacs.cnf,1,10.070000000,2.780000000,53.449999999999996,?,31.480000000,7.83,?
ssp-0.497665446947731.cnf,1,10.010000000,2.000000000,7.76,0.310000000,2.290000000,4.51,?
Kakuro-easy-157-ext.xml.hg_4.cnf,1,11.090000000,2.020000000,?,0.700000000,?,27.799999999999997,?
newpol29-4.cnf,1,10.180000000,2.120000000,?,?,20.650000000,10.190000000000001,?
crafted_n12_d6_c4_num9.cnf,1,?,?,?,?,?,?,?
TT7F-33-24E.cnf,1,10.130000000,2.070000000,51.47,3.510000000,48.620000000,8.92,?
size_5_5_5_i235_r12.cnf,1,0.570000000,2.000000000,3.49,0.010000000,0.220000000,5.029999999999999,?
full-bf-ga-9-ce.cnf,1,10.010000000,2.000000000,20.64,0.380000000,0.890000000,4.97,?
Timetable_C_181_E_34_Cl_12_S_10.cnf,1,10.020000000,2.000000000,26.79,0.030000000,6.360000000,4.619999999999999,?
baseballcover12with22_and2positions.cnf,1,?,?,?,?,?,?,?
Kakuro-easy-041-ext.xml.hg_4.cnf,1,10.130000000,2.000000000,27.2,0.040000000,11.530000000,7.359999999999999,?
contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,2.340000000,2.000000000,20.46,0.330000000,2.860000000,4.300000000000001,?
simon-mixed-s02bis-05.cnf,1,1.770000000,2.000000000,0.9,0.010000000,0.210000000,5.390000000000001,?
TT7F-33-24D.cnf,1,10.090000000,2.240000000,42.71,3.530000000,49.000000000,8.989999999999998,?
bv-term-small-rw_350.smt2.cnf,1,1.720000000,2.000000000,0.95,0.110000000,0.160000000,5.4399999999999995,?
combined-crypto1-wff-seed-110-wffvars-500-cryptocplx-31-overlap-2.cnf,1,0.720000000,2.000000000,20.16,0.020000000,0.490000000,4.69,149.980000000
b1904P3-8x8c11h0SAT.cnf,1,10.020000000,2.000000000,22.34,0.510000000,5.960000000,4.859999999999999,?
size_4_5_5_i028_w31_r9.cnf,1,0.150000000,2.000000000,1.27,0.000000000,0.100000000,5.3,?
TT7F-34-24E.cnf,1,10.100000000,2.200000000,63.040000000000006,5.080000000,?,11.52,?
w19-2.0.cnf,1,10.010000000,2.000000000,28.12,0.030000000,5.090000000,4.51,244.450000000
Timetable_C_392_E_50_Cl_26_S_26.cnf,1,10.030000000,2.090000000,61.550000000000004,1.360000000,13.630000000,6.15,?
size_5_5_5_i131_r12.cnf,1,0.410000000,2.000000000,2.7899999999999996,0.010000000,0.180000000,5.15,?
01-integer-programming-20-30-40.cnf,1,10.120000000,2.000000000,?,24.050000000,10.470000000,6.720000000000001,?
ncc_none_2_18_8_3_1_0_435991723.cnf,1,10.140000000,?,?,3.380000000,?,15.940000000000001,?
ncc_none_2_19_5_3_1_0_435991723.cnf,1,?,?,?,?,?,?,?
dislog_a12_x12_n22.cnf,1,10.010000000,2.000000000,13.24,0.000000000,0.790000000,4.9399999999999995,?
Kakuro-easy-065-ext.xml.hg_3.cnf,1,10.890000000,2.020000000,?,0.120000000,?,22.89,?
DLTM_twitter454_70_11.cnf,1,10.010000000,2.000000000,2.54,0.010000000,0.410000000,4.88,377.680000000
combined-crypto1-wff-seed-3-wffvars-450-cryptocplx-40-overlap-2.cnf,1,0.990000000,2.000000000,20.119999999999997,0.030000000,0.630000000,4.68,?
TT7F-33-25.cnf,1,10.030000000,2.020000000,44.269999999999996,3.080000000,35.430000000,7.6,?
DLTM_twitter690_74_15.cnf,1,10.010000000,2.010000000,10.45,0.020000000,1.680000000,4.5600000000000005,?
baseballcover12with25_and5positions.cnf,1,?,?,?,?,?,?,?
SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1,0.990000000,2.000000000,20.3,0.150000000,1.690000000,4.35,?
battleship-27-54-sat.cnf,1,0.770000000,2.000000000,20.05,0.080000000,1.230000000,4.8,?
full-bf-ga-7-ce.cnf,1,3.550000000,2.000000000,20.28,0.340000000,0.370000000,5.02,?
b2005-p5-14x14c17h9-Ser3-0.cnf,1,?,?,?,?,?,?,?
vlsat2_37758_5364539.dimacs.cnf,1,?,4.970000000,?,?,?,?,?
beempgsol5b1.cnf,1,5.910000000,2.000000000,17.220000000000002,0.410000000,0.650000000,5.35,?
preimage_80r_491m_160h_seed_391.cnf,1,10.010000000,2.000000000,16.86,0.050000000,1.550000000,4.68,?
Kakuro-easy-097-ext.xml.hg_4.cnf,1,10.140000000,2.070000000,86.09,0.210000000,?,?,?
SocialGolfers-6-6-6-cp_c18.cnf,1,10.010000000,2.000000000,20.39,0.710000000,1.500000000,4.4,?
TT7F-33-26.cnf,1,10.030000000,2.040000000,35.7,2.250000000,24.230000000,6.57,?
course0.2_2018_3-sc2018.cnf,1,?,?,?,?,?,?,?
rbsat-v2640c305320gyes10.cnf,1,10.010000000,2.000000000,21.860000000000003,28.040000000,6.210000000,4.470000000000001,?
dislog_a18_x18_n28.cnf,1,10.010000000,2.020000000,21.25,0.010000000,1.850000000,4.75,?
DLTM_twitter304_77_11.cnf,1,10.010000000,2.000000000,4.44,0.010000000,0.700000000,4.74,?
53-131674.cnf,1,10.020000000,2.160000000,23.51,2.150000000,7.510000000,5.17,?
b2005-p4-12x12c10h7-Ser4-0.cnf,1,10.010000000,2.000000000,32.629999999999995,0.730000000,9.460000000,6.27,?
DLTM_twitter249_74_11.cnf,1,10.010000000,2.000000000,6.7299999999999995,0.020000000,1.190000000,4.57,?
4g_5color_170_060_05.cnf,1,10.110000000,2.170000000,31.740000000000002,13.700000000,10.010000000,6.95,?
DLTM_twitter774_83_17.cnf,1,10.010000000,2.000000000,7.3,0.030000000,0.970000000,4.65,?
sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,10.040000000,2.010000000,23.45,6.240000000,4.870000000,5.05,?
w19-20.1.cnf,1,10.010000000,2.000000000,31.5,0.070000000,5.370000000,4.48,?
b2005-p4-14x14c17h9-Ser5-0.cnf,1,?,?,?,?,?,?,?
ps_200_323_70.cnf,1,10.040000000,2.010000000,?,0.490000000,9.250000000,6.13,?
filter_iir_true-unreach-call.c.cnf,1,10.050000000,2.020000000,?,1.710000000,10.620000000,6.82,?
ls16-normalized.cnf.gz.CP3-cnfmiter.cnf,1,10.010000000,2.000000000,?,11.640000000,?,4.390000000000001,?
TT7F-34-24C.cnf,1,10.200000000,2.180000000,61.69,4.760000000,?,11.39,?
dislog_a19_x19_n29.cnf,1,10.010000000,2.000000000,21.58,0.000000000,2.170000000,4.68,?
bivium-40-200-0s0-0x92fc13b11169afbb2ef11a684d9fe9a19e743cd6aa5ce23fb5-19.cnf,1,0.070000000,2.000000000,1.54,0.040000000,0.070000000,5.62,874.310000000
Kakuro-easy-125-ext.xml.hg_4.cnf,1,10.380000000,2.470000000,?,1.080000000,?,?,?
ctl_4291_567_9_unsat_pre.cnf,1,10.010000000,2.010000000,20.6,0.050000000,3.030000000,4.6,?
baseballcover15with25.cnf,1,?,?,?,?,?,?,?
22930-0426-195.smt2.cnf,1,0.650000000,2.000000000,0.6399999999999999,0.020000000,0.110000000,5.32,?
fclqcolor-18-14-11.cnf.gz.CP3-cnfmiter.cnf,1,10.010000000,2.000000000,32.05,2.830000000,?,4.24,?
ncc_none_5047_6_3_3_0_0_41.cnf,1,10.280000000,7.190000000,?,1.920000000,23.230000000,9.18,?
6s153.cnf,1,10.010000000,2.000000000,20.860000000000003,0.660000000,1.130000000,5.01,?
TT7F-34-24B.cnf,1,10.050000000,2.070000000,53.339999999999996,5.350000000,?,11.530000000000001,?
170223547.cnf,1,0.010000000,2.000000000,0.01,0.000000000,0.010000000,6.21,?
49-132779.cnf,1,10.030000000,2.100000000,23.29,1.800000000,6.860000000,5.25,?
atco_enc2_opt2_05_9-sc2014.cnf,1,10.010000000,2.000000000,21.98,0.420000000,5.930000000,4.800000000000001,800.720000000
goldb-heqc-k2mul.cnf,1,10.010000000,2.000000000,20.6,0.270000000,1.300000000,4.38,?
g2-hwmcc15deep-6s516r-k17.cnf,1,10.010000000,2.000000000,20.91,0.950000000,1.570000000,5.029999999999999,?
crafted_n10_d6_c3_num18.cnf,1,?,?,?,?,?,?,?
dislog_a14_x14_n24.cnf,1,10.010000000,2.000000000,16.12,0.000000000,1.040000000,4.890000000000001,1059.020000000
DLTM_twitter634_77_14.cnf,1,10.010000000,2.000000000,6.390000000000001,0.020000000,0.870000000,4.720000000000001,?
mp1-rubikcube312.cnf,1,3.400000000,2.000000000,20.27,0.110000000,0.570000000,4.41,?
vlsat2_30744_3925645.dimacs.cnf,1,10.020000000,3.510000000,79.27,?,?,9.530000000000001,?
baseballcover14with25_and2positions.cnf,1,?,?,?,?,?,?,?
newpol34-4.cnf,1,?,?,?,?,?,?,?
harder-php-025-024.sat05-1191.reshuffled-07.cnf,1,0.150000000,2.000000000,9.37,0.020000000,0.260000000,4.89,?
6g_5color_166_100_01.cnf,1,?,?,?,?,?,?,?
size_5_5_5_i058_r12.cnf,1,0.420000000,2.000000000,2.8,0.010000000,0.180000000,5.13,?
sted6_0x0-135.cnf,1,2.300000000,2.000000000,20.110000000000003,0.230000000,0.420000000,4.68,?
velev-pipe-uns-1.0-9.cnf,1,10.030000000,2.230000000,61.93,?,15.480000000,6.33,?
g2-T85.2.1.cnf,1,?,2.020000000,?,2.280000000,?,?,?
w16-5.cnf,1,10.010000000,2.000000000,20.919999999999998,1.140000000,2.340000000,4.84,?
6g_5color_164_100_01.cnf,1,?,?,?,?,?,?,?
hcp_CP16_16.cnf,1,?,?,?,?,?,?,?
bv-term-small-rw_206.smt2.cnf,1,1.850000000,2.000000000,2.8499999999999996,0.440000000,0.190000000,5.27,?
baseballcover13with25.cnf,1,?,?,?,?,?,?,?
Steiner-135-32-bce.cnf,1,0.420000000,2.000000000,20.14,0.030000000,3.530000000,4.76,?
full-bg-gb-9-ce.cnf,1,10.010000000,2.000000000,20.65,0.340000000,0.880000000,4.9399999999999995,?
preimage_80r_491m_160h_seed_407.cnf,1,10.010000000,2.000000000,15.5,0.020000000,1.560000000,4.67,?
ps_300_322_20.cnf,1,10.140000000,2.210000000,?,0.730000000,11.170000000,7.1,?
w16-6a.cnf,1,8.590000000,2.000000000,20.57,2.110000000,2.090000000,4.640000000000001,?
combined-crypto1-wff-seed-121-wffvars-500-cryptocplx-31-overlap-2.cnf,1,0.700000000,2.000000000,20.09,0.030000000,0.490000000,4.79,?
unsat-set-a-clqcolor-16-10-11.sat05-1253.reshuffled-07.cnf,1,0.300000000,2.000000000,20.93,0.060000000,1.080000000,4.46,2.000000000
preimage_80r_493m_160h_seed_249.cnf,1,10.010000000,2.000000000,16.72,0.030000000,1.550000000,4.630000000000001,?
Steiner-405-71-bce.cnf,1,10.010000000,2.000000000,23.23,0.070000000,5.560000000,4.28,?
hid-uns-enc-6-1-0-0-0-0-3251.cnf,1,0.290000000,2.000000000,0.21,0.000000000,0.110000000,6.21,?
53-129696.cnf,1,10.020000000,2.020000000,23.240000000000002,1.710000000,6.830000000,5.1,?
